time_s,H,S,V
30.041,86.95,16.94,54.26
30.106,85.85,17.25,54.26
30.183,84.01,18.19,54.15
30.263,82.89,18.43,54.11
30.340,78.82,20.45,54.00
30.417,77.93,21.06,53.93
30.495,77.30,21.67,53.89
30.577,73.71,23.86,53.64
30.648,72.49,24.51,53.55
30.726,67.69,28.71,53.37
30.786,66.46,29.68,53.26
30.864,65.69,30.99,53.18
30.944,62.92,36.91,53.05
31.020,62.18,38.97,53.01
31.098,58.85,46.97,53.08
31.179,58.36,49.09,53.10
31.255,56.55,58.75,53.29
31.335,56.15,61.07,53.27
31.414,53.68,68.38,53.47
31.487,53.28,70.56,53.50
31.565,52.90,72.72,53.56
31.644,51.49,78.04,53.62
31.720,51.09,79.32,53.74
31.796,49.90,83.97,54.05
31.878,50.12,84.65,53.76
31.952,48.85,88.43,53.91
32.029,48.56,89.35,53.97
32.109,47.35,91.62,54.08
32.186,47.03,92.02,54.03
32.263,46.14,93.27,53.92
32.341,45.61,93.71,53.75
32.419,45.17,93.93,53.79
32.482,44.06,94.49,53.75
32.558,43.74,94.48,53.95
32.637,42.82,94.71,54.15
32.717,42.51,94.78,54.05
32.794,41.87,94.99,54.00
32.871,40.85,95.27,53.81
32.948,39.90,95.39,53.77
33.027,39.58,95.47,53.77
33.102,39.28,95.49,53.68
33.178,39.07,95.56,53.59
33.257,38.49,95.76,52.66
33.334,37.71,95.94,52.49
33.411,37.32,96.00,52.47
33.487,37.04,96.01,52.46
33.567,35.86,96.14,52.08
33.645,35.86,96.14,52.08
33.723,34.81,96.24,51.97
33.800,34.56,96.25,51.94
33.878,33.71,96.35,51.61
33.956,33.46,96.37,51.59
34.035,32.51,96.41,51.34
34.111,32.33,96.41,51.20
34.187,32.05,96.44,51.19
34.265,30.97,96.62,51.50
34.345,30.79,96.64,51.43
34.422,30.16,96.73,51.13
34.500,29.99,96.74,51.07
34.578,29.33,96.80,50.78
34.654,29.41,96.65,52.52
34.732,28.92,96.59,53.66
34.812,28.74,96.63,53.46
34.887,28.95,96.52,54.96
34.966,29.49,96.07,55.00
35.046,29.27,96.08,54.89
35.122,29.05,96.01,56.27
35.199,28.83,96.00,56.19
35.279,27.80,95.96,54.64
35.355,27.65,96.05,54.37
35.432,27.16,96.06,54.07
35.511,26.95,96.04,54.02
35.588,26.71,96.01,54.08
35.667,26.44,96.02,53.85
35.745,26.33,96.04,53.88
35.821,25.42,96.15,53.96
35.903,25.42,96.16,53.89
35.976,25.02,96.18,53.62
36.052,25.00,96.13,53.41
36.132,24.58,96.13,53.37
36.223,24.44,96.16,53.25
36.301,23.99,96.17,53.18
36.380,23.74,96.19,53.71
36.457,23.88,96.20,53.93
36.544,23.18,96.22,53.74
36.616,23.06,96.24,53.70
36.693,22.74,96.23,53.50
36.771,22.76,96.20,53.26
36.849,22.49,96.17,53.65
36.924,22.44,96.16,53.74
36.988,22.69,96.15,53.68
37.067,22.23,96.19,53.47
37.156,22.06,96.18,53.37
37.238,21.93,96.18,53.11
37.321,21.81,96.15,53.06
37.412,21.24,96.16,52.80
37.487,21.42,96.15,52.73
37.563,21.35,96.10,52.31
37.641,21.21,96.13,52.33
37.720,20.52,96.12,52.01
37.797,20.66,96.13,51.95
37.878,20.41,96.13,51.69
37.955,20.16,96.13,51.50
38.032,20.00,96.10,51.33
38.111,19.98,96.13,51.28
38.185,19.96,96.09,50.96
38.264,19.56,96.13,50.87
38.340,19.83,96.11,50.77
38.417,19.49,96.07,50.50
38.496,19.46,96.06,50.44
38.574,19.52,96.09,50.19
38.651,19.43,96.08,50.10
38.728,19.09,96.09,49.87
38.807,18.60,96.06,49.81
38.886,19.36,96.03,49.56
38.962,18.47,96.02,49.48
39.039,18.60,96.05,49.47
39.116,17.78,96.03,49.19
39.194,18.20,96.00,49.11
39.271,17.92,95.95,48.81
39.348,18.23,95.92,48.84
39.424,17.71,95.98,48.77
39.505,17.67,95.89,48.45
39.579,17.61,95.88,48.37
39.656,17.47,95.86,48.13
39.736,17.25,95.90,48.05
39.814,17.58,95.84,47.72
39.893,17.56,95.89,47.64
39.972,17.63,95.75,47.27
40.048,17.01,95.77,47.16
40.124,17.38,95.80,47.12
40.204,17.34,95.80,46.80
40.282,17.45,95.76,46.94
40.359,16.81,95.74,46.45
40.437,16.99,95.80,46.46
40.513,16.96,95.53,45.96
40.590,16.60,95.58,45.71
40.669,17.24,95.48,45.50
40.747,15.98,95.45,45.34
40.823,16.72,95.52,45.40
40.904,16.20,95.46,45.00
40.978,16.99,95.54,44.93
41.057,16.13,95.44,44.63
41.134,16.67,95.39,44.48
41.213,15.92,95.39,44.24
41.288,16.93,95.39,44.26
41.368,15.65,95.24,43.93
41.445,15.35,95.28,43.84
41.522,15.31,95.22,43.78
41.597,15.67,95.20,43.43
41.677,15.66,95.26,43.44
41.756,15.84,95.22,43.09
41.833,15.08,95.25,43.10
41.908,15.23,95.14,42.71
41.986,15.31,95.15,42.64
42.063,15.28,95.21,42.60
42.141,15.41,95.09,42.18
42.217,15.49,95.14,41.89
42.296,15.31,95.13,41.92
42.372,14.71,95.13,41.81
42.447,15.03,95.04,41.50
42.523,14.48,95.05,41.46
42.603,14.94,95.12,41.17
42.679,15.16,95.08,41.11
42.757,14.88,95.05,41.04
42.836,15.06,94.98,40.71
42.914,14.76,95.02,40.64
42.991,14.40,94.97,40.48
43.072,14.82,94.90,40.48
43.148,14.91,94.90,40.31
43.226,14.90,94.89,40.07
43.304,13.78,94.92,39.93
43.382,14.84,94.88,39.86
43.459,14.64,94.89,39.69
43.538,13.57,94.83,39.50
43.614,13.57,94.83,39.50
43.697,13.79,94.84,39.21
43.773,13.68,94.79,39.09
43.848,13.44,94.76,39.00
43.927,13.49,94.77,38.83
44.008,13.43,94.72,38.66
44.081,13.65,94.67,38.64
44.161,13.67,94.62,38.30
44.241,13.48,94.67,38.33
44.315,13.81,94.67,38.15
44.393,13.58,94.62,38.06
44.468,13.64,94.51,37.98
44.547,13.16,94.45,37.63
44.626,13.41,94.51,37.59
44.705,13.37,94.56,37.43
44.787,13.85,94.50,37.44
44.865,14.31,94.40,37.23
44.949,13.93,94.41,37.23
45.046,13.93,94.35,37.08
45.130,14.14,94.17,37.08
45.219,13.84,94.16,36.79
45.305,13.82,94.26,36.82
45.388,12.82,94.17,36.49
45.473,13.80,94.23,36.55
45.560,14.14,94.15,36.16
45.644,12.75,94.22,36.15
45.727,13.58,94.08,36.02
45.814,14.61,94.12,35.98
45.899,12.76,93.92,35.63
45.983,13.07,93.95,35.57
46.070,13.63,93.92,35.34
46.150,13.61,93.98,35.35
46.239,13.18,93.92,35.23
46.325,13.58,93.80,35.18
46.414,13.18,93.74,34.93
46.497,13.12,93.83,34.96
46.583,12.80,93.82,34.69
46.667,14.16,93.64,34.57
46.743,14.91,93.58,34.41
46.831,13.16,93.76,34.31
46.915,12.69,93.69,34.12
47.005,13.05,93.65,34.01
47.083,12.57,93.72,33.90
47.159,13.85,93.84,33.91
47.239,13.96,93.56,33.49
47.317,13.32,93.47,33.47
47.395,13.65,93.61,33.34
47.472,12.53,93.59,33.41
47.551,13.17,93.56,32.98
47.625,13.75,93.49,32.99
47.703,13.01,93.52,32.88
47.782,12.52,93.46,32.69
47.859,12.05,93.49,32.58
47.935,13.50,93.43,32.41
48.015,13.86,93.31,32.33
48.092,13.19,93.47,32.39
48.167,13.44,93.37,32.23
48.244,12.61,93.41,32.00
48.323,14.03,93.60,32.02
48.403,14.03,93.23,31.77
48.479,13.42,93.14,31.75
48.556,13.38,93.00,31.56
48.635,13.75,93.06,31.49
48.712,13.47,93.12,31.46
48.789,13.40,93.10,31.26
48.869,13.89,93.05,31.20
48.944,14.47,92.90,30.96
49.023,12.74,93.02,31.03
49.102,13.74,92.83,30.87
49.177,13.94,92.80,30.90
49.255,13.63,92.87,30.73
49.344,14.34,92.84,30.64
49.410,13.67,92.65,30.57
49.492,14.44,92.70,30.62
49.569,14.46,92.60,30.51
49.647,14.13,92.40,30.44
49.724,13.25,92.29,30.46
49.803,17.04,92.34,30.34
49.876,13.79,92.31,30.26
49.958,13.94,92.37,30.19
50.037,14.08,92.33,30.06
50.111,14.15,92.31,30.05
50.191,14.13,92.11,29.83
50.269,16.43,92.04,29.78
50.347,14.86,92.01,29.68
50.425,13.17,92.13,29.65
50.504,14.16,92.09,29.54
50.580,14.20,92.08,29.43
50.657,16.06,91.99,29.31
50.734,15.06,92.05,29.25
50.811,14.30,91.93,29.21
50.890,14.57,91.69,28.98
50.967,14.99,91.69,29.00
51.046,16.87,91.64,28.91
51.124,14.63,91.55,28.65
51.201,15.59,91.47,28.65
51.277,13.86,91.39,28.62
51.342,16.88,91.59,28.58
51.419,17.57,91.58,28.51
51.497,16.88,91.07,28.47
51.574,16.20,91.34,28.19
51.653,16.34,91.06,28.19
51.729,15.99,91.16,28.16
51.809,16.86,91.40,28.06
51.887,14.31,91.04,28.05
51.963,13.60,90.80,27.93
52.038,13.79,90.86,27.81
52.116,13.48,90.82,27.78
52.192,14.65,90.64,27.69
52.272,16.08,90.34,27.52
52.348,15.40,90.65,27.61
52.411,15.43,90.70,27.51
52.488,16.25,90.35,27.39
52.550,16.25,90.35,27.39
52.627,18.95,90.43,27.21
52.705,15.44,90.55,27.17
52.782,17.30,90.36,27.10
52.861,16.12,90.53,26.99
52.940,16.12,90.53,26.99
53.021,15.52,90.17,26.89
53.099,16.18,90.12,26.77
53.175,18.58,90.08,26.77
53.253,15.27,90.15,26.62
53.331,20.01,89.68,26.49
53.409,16.07,89.83,26.44
53.487,13.94,90.13,26.35
53.563,17.66,89.66,26.27
53.643,16.58,89.78,26.19
53.719,16.24,89.79,26.06
53.797,18.96,89.81,26.06
53.880,19.76,89.45,25.94
53.957,18.95,89.25,25.76
54.032,19.20,89.46,25.76
54.109,16.53,89.20,25.71
54.184,16.90,89.47,25.72
54.261,18.78,89.14,25.62
54.337,21.43,89.15,25.57
54.415,21.72,89.15,25.43
54.495,16.85,89.06,25.42
54.588,22.99,88.74,25.30
54.663,18.18,88.56,25.18
54.741,22.54,88.68,25.20
54.817,19.70,88.69,25.13
54.898,21.20,88.69,25.05
54.975,20.19,88.65,24.96
55.053,20.41,88.38,24.93
55.130,20.16,88.69,24.81
55.208,20.55,88.39,24.79
55.286,20.32,88.51,24.66
55.367,18.23,88.36,24.69
55.443,20.49,88.47,24.56
55.523,16.95,88.15,24.42
55.602,16.28,88.38,24.49
55.679,24.34,87.74,24.27
55.756,23.70,88.30,24.21
55.813,23.81,87.97,24.13
55.896,26.66,87.74,24.17
55.972,24.63,87.78,24.10
56.049,25.91,88.06,24.03
56.122,28.38,87.74,23.88
56.201,23.71,87.97,23.96
56.279,23.97,88.05,23.94
56.357,24.14,87.92,23.76
56.433,26.44,87.54,23.72
56.511,30.87,87.38,23.66
56.588,27.33,87.26,23.63
56.667,22.39,87.65,23.50
56.744,31.04,87.42,23.45
56.821,27.71,87.30,23.45
56.899,32.24,86.98,23.22
56.976,29.68,87.24,23.31
57.052,36.20,86.91,23.21
57.130,27.83,86.93,23.18
57.211,28.53,87.19,23.14
57.288,31.69,86.87,23.10
57.366,33.69,86.53,22.94
57.443,32.21,86.79,22.95
57.519,26.82,86.68,22.92
57.599,29.43,86.45,22.88
57.676,27.35,86.97,22.95
57.754,29.79,86.63,22.69
57.830,37.38,86.57,22.72
57.906,32.45,86.72,22.65
57.970,40.55,86.23,22.49
58.033,45.13,86.02,22.61
58.098,27.06,86.29,22.54
58.176,35.69,86.21,22.46
58.253,48.98,85.87,22.44
58.331,38.94,86.20,22.41
58.407,42.46,86.08,22.32
58.486,38.19,86.40,22.33
58.566,44.08,86.12,22.35
58.642,41.96,86.07,22.18
58.721,36.77,86.14,22.22
58.799,38.24,86.20,22.14
58.877,41.82,85.76,22.10
58.954,44.70,85.98,22.06
59.033,39.45,86.29,22.15
59.112,48.39,85.91,22.07
59.187,42.83,85.50,21.91
59.268,47.84,85.99,22.00
59.343,44.17,85.09,21.76
59.419,51.51,85.49,21.84
59.499,49.82,85.14,21.66
59.578,54.55,85.21,21.72
59.652,42.22,85.38,21.74
59.731,47.21,85.19,21.70
59.807,45.35,85.03,21.65
59.883,48.42,85.14,21.61
59.963,46.89,85.37,21.64
60.039,40.10,85.18,21.51
60.117,51.74,84.81,21.48
60.193,48.01,85.42,21.42
60.273,41.71,85.48,21.41
60.349,47.09,85.24,21.40
60.429,55.31,84.92,21.24
60.504,47.20,85.02,21.23
60.582,54.09,85.17,21.22
60.659,50.76,84.54,21.08
60.736,51.46,84.95,21.15
60.814,53.55,84.56,21.11
60.894,57.27,84.48,21.15
60.971,49.02,84.53,20.84
61.050,60.40,84.63,20.80
61.129,57.19,84.22,20.97
61.207,47.80,84.58,21.03
61.285,53.43,85.62,21.69
61.364,45.97,85.78,21.68
61.439,50.07,85.66,21.67
61.516,51.15,85.21,21.55
61.593,47.36,85.29,21.53
61.673,49.61,85.47,21.49
61.750,43.96,85.55,21.44
61.827,49.89,85.45,21.40
61.891,55.51,85.44,21.39
61.967,54.67,85.59,21.26
62.044,50.52,85.24,21.30
62.121,52.89,85.10,21.19
62.203,50.96,84.72,21.13
62.281,61.75,85.04,21.15
62.361,59.60,84.22,20.85
62.440,58.28,84.35,20.77
62.518,66.84,83.73,20.32
62.595,60.48,83.60,20.30
62.673,77.99,82.74,19.97
62.749,82.73,82.24,19.93
62.827,82.88,82.28,19.77
62.906,76.56,82.11,19.85
62.983,70.97,82.71,19.98
63.060,74.12,82.30,19.93
63.141,74.46,82.53,19.89
63.217,73.92,82.41,19.85
63.295,81.56,81.90,19.78
63.376,83.44,81.50,19.75
63.450,72.47,82.30,19.76
63.537,76.47,81.96,19.71
63.624,81.72,81.68,19.68
63.712,79.08,82.41,19.63
63.793,75.47,82.57,19.68
63.881,84.12,81.31,19.57
63.967,75.39,81.15,19.45
64.043,80.00,80.96,19.41
64.119,80.58,81.74,19.44
64.199,79.68,81.04,19.35
64.279,77.71,81.33,19.40
64.357,86.38,80.68,19.36
64.434,69.74,80.79,19.30
64.514,80.46,80.62,19.32
64.591,80.69,80.81,19.28
64.673,81.31,81.01,19.34
64.752,86.07,80.47,19.20
64.831,78.76,80.42,19.16
64.909,84.75,80.67,19.26
64.989,78.44,79.91,19.11
65.070,92.99,80.28,19.06
65.145,89.36,80.06,18.98
65.223,88.20,79.98,19.01
65.303,99.74,80.58,19.01
