time_s,H,S,V
15.126,135.27,10.08,62.78
15.221,132.94,10.21,62.79
15.320,134.31,10.07,62.78
15.405,132.34,10.16,62.78
15.469,132.30,10.15,62.78
15.547,133.29,10.21,62.79
15.626,131.77,10.19,62.76
15.719,132.01,10.24,62.75
15.811,131.65,10.25,62.76
15.906,131.18,10.26,62.73
15.987,130.55,10.25,62.74
16.078,130.71,10.34,62.74
16.157,130.15,10.33,62.71
16.250,129.29,10.34,62.71
16.344,127.93,10.35,62.66
16.436,127.39,10.36,62.66
16.528,125.46,10.40,62.67
16.621,124.30,10.59,62.65
16.714,123.84,10.50,62.63
16.809,121.52,10.77,62.60
16.902,120.37,10.58,62.56
16.995,119.31,10.77,62.56
17.090,115.56,11.11,62.50
17.183,114.60,11.12,62.47
17.275,109.49,11.51,62.40
17.369,105.07,11.82,62.34
17.462,104.22,12.03,62.32
17.556,101.58,12.27,62.30
17.650,92.27,13.74,62.10
17.744,86.11,15.14,61.87
17.837,80.69,17.03,61.61
17.915,77.35,18.26,61.50
18.008,73.78,19.97,61.27
18.101,67.72,26.30,60.64
18.194,62.17,34.07,60.32
18.286,60.78,36.96,60.29
18.365,59.18,39.01,60.34
18.443,55.87,53.38,60.04
18.535,53.74,60.52,60.20
18.627,53.25,62.55,60.16
18.719,51.24,69.67,60.29
18.814,49.50,75.30,60.26
18.904,49.01,76.68,60.29
18.997,47.61,81.09,60.21
19.091,47.32,81.98,60.22
19.186,45.87,85.20,60.15
19.278,44.60,87.72,60.03
19.370,44.26,88.15,60.02
19.449,43.00,89.58,59.84
19.541,42.80,89.88,59.76
19.634,41.54,90.86,59.58
19.727,41.27,91.09,59.48
19.822,40.15,91.84,59.29
19.915,39.09,92.38,58.99
20.009,38.68,92.50,58.95
20.104,37.64,92.88,58.67
20.197,37.38,93.03,58.66
20.292,36.37,93.32,58.34
20.379,35.30,93.59,58.14
20.458,35.15,93.61,58.02
20.550,34.89,93.74,57.98
20.642,33.85,93.90,57.74
20.709,33.82,93.98,57.65
20.798,32.71,94.15,57.34
20.874,32.49,94.16,57.29
20.953,31.73,94.30,57.04
21.031,31.44,94.34,56.91
21.093,30.49,94.46,56.68
21.172,30.33,94.50,56.63
21.249,30.19,94.51,56.55
21.326,29.45,94.57,56.27
21.402,29.20,94.59,56.16
21.482,28.53,94.62,55.83
21.575,28.31,94.62,55.80
21.654,27.45,94.71,55.50
21.746,27.39,94.72,55.49
21.840,26.62,94.76,55.17
21.903,26.41,94.77,55.08
21.979,25.64,94.80,54.82
22.042,25.74,94.80,54.72
22.119,25.48,94.79,54.67
22.197,24.97,94.80,54.34
22.275,24.40,94.83,54.11
22.354,24.12,94.84,54.00
22.416,24.05,94.79,53.87
22.509,23.86,94.78,53.59
22.603,23.12,94.78,53.39
22.680,23.21,94.80,53.34
22.758,22.80,94.76,53.21
22.834,22.62,94.84,53.12
22.914,22.01,94.78,52.74
23.007,21.63,94.79,52.53
23.085,21.53,94.77,52.43
23.179,21.44,94.55,54.21
23.269,21.47,94.53,54.15
23.361,21.21,94.53,53.89
23.454,21.33,94.67,55.63
23.547,21.37,94.09,57.35
23.640,21.56,94.05,58.82
23.731,21.76,94.06,58.76
23.812,20.92,94.05,58.43
23.902,20.78,94.07,58.35
23.978,20.39,94.06,58.04
24.057,20.30,94.02,57.94
24.133,20.31,94.00,57.62
24.211,20.13,94.02,57.62
24.303,19.85,93.97,57.24
24.383,19.54,94.00,57.17
24.475,18.90,93.96,56.80
24.553,19.05,93.99,56.74
24.631,18.74,93.95,56.38
24.710,18.58,93.94,56.32
24.789,18.53,93.90,55.94
24.854,18.32,93.87,55.90
24.931,18.42,93.96,55.81
25.008,18.15,93.87,55.53
25.088,17.86,93.90,55.41
25.182,17.94,93.81,55.07
25.275,16.91,93.78,54.97
25.365,17.68,93.77,54.72
25.443,17.04,93.76,54.61
25.529,17.17,93.72,54.35
25.613,16.65,93.70,54.26
25.706,16.89,93.73,53.88
25.799,16.91,93.68,53.52
25.876,16.96,93.63,53.36
25.956,17.24,93.62,53.32
26.050,17.18,93.58,52.97
26.141,16.01,93.47,52.60
26.237,17.47,93.46,52.48
26.329,15.96,93.48,52.12
26.423,16.66,93.41,51.93
26.525,15.92,93.37,51.19
26.606,16.38,93.59,50.93
26.702,15.25,93.62,50.89
26.796,14.59,93.82,50.56
26.888,14.76,94.01,50.84
26.979,14.11,94.08,50.48
27.075,14.35,94.02,50.28
27.168,14.63,94.01,50.22
27.266,13.86,93.98,50.12
27.370,14.01,93.97,50.18
27.462,14.41,93.91,50.01
27.555,13.82,93.83,49.73
27.655,14.07,93.79,49.60
27.741,13.84,93.70,49.29
27.842,13.59,93.68,49.07
27.924,12.92,93.71,49.01
28.018,14.21,93.66,48.60
28.110,13.82,93.56,48.26
28.204,13.32,93.60,48.24
28.296,13.26,93.56,47.91
28.388,13.69,93.56,47.79
28.484,13.62,93.52,47.44
28.577,14.11,93.51,47.17
28.670,12.74,93.42,47.03
28.761,13.44,93.40,46.75
28.854,13.46,93.42,46.66
28.951,13.95,93.37,46.42
29.041,13.87,93.35,46.26
29.133,13.09,93.33,45.99
29.213,12.86,93.28,45.63
29.292,14.09,93.22,45.63
29.388,12.93,93.20,45.53
29.476,14.59,93.18,45.20
29.568,13.85,93.12,44.83
29.665,12.90,93.06,44.80
29.757,13.13,93.01,44.40
29.835,14.19,93.01,44.40
29.911,14.69,92.96,44.09
29.990,12.99,92.97,44.09
30.052,13.60,92.97,43.77
30.145,13.38,92.92,43.71
30.223,13.39,92.77,43.36
30.317,13.98,92.83,43.27
30.411,14.37,92.75,43.00
30.503,14.09,92.76,42.86
30.581,14.52,92.82,42.44
30.676,14.14,92.84,42.34
30.754,14.21,92.74,42.04
30.846,14.44,92.71,41.93
30.937,14.21,92.67,41.72
31.029,14.99,92.53,41.39
31.120,14.15,92.55,41.28
31.195,14.97,92.46,41.01
31.273,15.39,92.53,40.91
31.349,14.15,92.47,40.83
31.429,14.64,92.37,40.43
31.507,15.53,92.32,40.34
31.583,16.37,92.19,40.04
31.663,15.98,92.23,39.98
31.739,16.35,92.22,39.75
31.818,16.95,92.12,39.66
31.911,15.15,92.12,39.49
32.003,16.47,92.14,39.38
32.096,17.45,92.01,39.04
32.173,17.01,91.99,38.90
32.251,17.73,92.00,38.77
32.327,19.09,91.98,38.78
32.407,18.85,91.87,38.45
32.498,18.70,91.78,38.41
32.562,19.06,91.73,38.23
32.637,19.98,91.81,38.16
32.732,18.69,91.65,37.81
32.825,19.26,91.71,37.79
32.902,18.86,91.72,37.57
32.994,19.22,91.68,37.51
33.073,18.13,91.67,37.32
33.166,19.96,91.67,37.22
33.259,21.78,91.54,36.96
33.337,21.46,91.49,36.78
33.431,21.22,91.38,36.70
33.526,21.16,91.36,36.61
33.619,20.68,91.33,36.36
33.712,22.13,91.24,36.18
33.801,22.00,91.35,36.03
33.879,21.93,91.30,36.00
33.943,21.07,91.17,35.83
34.023,24.33,91.24,35.68
34.115,21.82,91.17,35.60
34.193,23.40,91.14,35.32
34.271,24.62,91.07,35.26
34.350,25.19,91.01,35.04
34.447,24.03,90.91,35.01
34.541,22.13,91.03,34.90
34.633,22.29,91.09,34.83
34.727,24.73,90.91,34.64
34.819,26.78,90.89,34.37
34.909,27.45,90.80,34.38
35.003,28.08,90.61,34.08
35.097,27.10,90.72,34.13
35.192,25.70,90.72,33.83
35.280,26.71,90.63,33.82
35.375,26.65,90.66,33.61
35.465,26.42,90.51,33.43
35.563,26.29,90.57,33.37
35.653,28.80,90.48,33.12
35.748,27.76,90.46,33.15
35.836,28.42,90.46,32.93
35.932,29.13,90.37,32.73
36.025,26.41,90.36,32.65
36.119,30.74,90.19,32.44
36.212,30.32,90.16,32.36
36.305,30.69,90.09,32.18
36.397,31.77,90.00,32.02
36.474,31.10,90.06,31.92
36.573,33.49,89.90,31.70
36.661,30.27,89.89,31.64
36.758,30.37,89.99,31.59
36.851,31.75,89.87,31.50
36.942,29.44,89.85,31.28
37.034,33.86,89.76,31.13
37.112,32.02,89.67,31.07
37.203,30.77,89.59,30.82
37.297,32.25,89.76,30.82
37.392,32.42,89.65,30.64
37.483,34.48,89.55,30.44
37.576,35.88,89.54,30.46
37.667,34.22,89.62,30.39
37.761,36.36,89.35,30.21
37.824,33.88,89.46,30.13
37.902,32.37,89.39,30.04
37.995,35.24,89.52,30.08
38.073,34.40,89.47,29.90
38.168,36.15,89.40,29.68
38.259,34.65,89.24,29.63
38.355,36.67,89.24,29.41
38.448,35.27,89.16,29.32
38.539,35.75,89.21,29.23
38.633,37.35,89.02,29.07
38.714,36.65,89.06,29.05
38.805,35.26,89.03,28.93
38.882,38.22,89.03,28.90
38.961,38.62,88.78,28.66
39.054,40.11,88.94,28.62
39.131,37.35,88.53,28.51
39.207,36.55,88.69,28.42
39.287,36.93,88.57,28.25
39.378,36.47,88.54,28.22
39.456,41.28,88.64,27.98
39.531,38.89,88.48,27.94
39.610,40.05,88.39,27.75
39.686,38.14,88.29,27.70
39.764,38.87,88.54,27.66
39.842,39.41,88.29,27.53
39.918,40.73,88.24,27.46
40.011,39.34,88.26,27.35
40.087,39.74,88.26,27.40
40.166,42.93,88.10,27.17
40.246,40.45,88.15,27.09
40.339,42.35,88.02,26.91
40.417,42.52,87.95,26.86
40.493,41.55,87.88,26.75
40.573,39.64,88.00,26.81
40.667,43.15,87.90,26.64
40.761,41.00,87.97,26.61
40.851,39.19,87.87,26.53
40.944,42.26,87.87,26.50
41.022,37.82,87.72,26.34
41.101,39.87,87.86,26.43
41.192,41.03,87.52,26.16
41.268,44.75,87.58,26.06
41.349,42.24,87.32,25.87
41.442,40.26,87.51,25.94
41.518,43.68,87.38,25.85
41.596,42.63,87.41,25.80
41.673,42.41,87.21,25.74
41.754,42.97,87.32,25.65
41.847,45.33,87.30,25.61
41.938,43.63,87.21,25.48
42.016,42.12,87.26,25.36
42.093,41.87,87.05,25.29
42.170,42.77,87.17,25.23
42.249,42.95,87.05,25.12
42.341,46.00,86.98,24.94
42.418,43.32,87.16,25.01
42.496,44.23,86.65,24.86
42.574,43.13,86.94,24.88
42.637,45.34,86.84,24.67
42.701,44.33,86.70,24.61
42.779,46.99,86.55,24.54
42.841,45.50,86.66,24.48
42.906,46.50,86.59,24.53
42.982,44.92,86.59,24.38
43.046,44.94,86.49,24.24
43.125,45.11,86.59,24.23
43.218,47.57,86.38,24.18
43.296,45.86,86.36,24.12
43.361,47.60,86.44,24.09
43.454,45.33,86.26,23.93
43.532,49.68,86.23,23.99
43.610,46.38,86.25,23.81
43.689,46.14,86.25,23.85
