time_s,H,S,V
12.308,111.40,12.50,56.92
12.365,110.61,12.52,56.94
12.419,111.57,12.60,56.93
12.470,111.88,12.45,56.93
12.519,109.33,12.54,56.96
12.567,109.33,12.54,56.96
12.618,111.40,12.50,56.96
12.669,110.10,12.55,56.93
12.725,110.26,12.33,56.89
12.775,109.96,12.49,56.95
12.827,109.56,12.45,56.95
12.879,110.49,12.37,56.91
12.928,108.55,12.52,56.97
12.980,109.25,12.36,56.86
13.031,111.09,12.41,56.96
13.084,109.63,12.48,56.97
13.134,110.10,12.52,56.92
13.186,111.03,12.73,56.97
13.236,109.77,12.53,56.98
13.292,111.87,12.50,56.98
13.346,112.55,12.54,56.97
13.396,111.06,12.53,56.96
13.449,109.55,12.51,56.90
13.501,112.30,12.45,56.95
13.552,112.30,12.45,56.95
13.603,113.46,12.40,56.91
13.669,110.21,12.60,56.92
13.723,110.45,12.40,56.91
13.773,110.35,12.37,56.93
13.824,110.40,12.52,56.94
13.873,110.91,12.57,56.93
13.928,110.91,12.57,56.93
13.980,109.89,12.48,56.99
14.035,111.01,12.43,56.92
14.089,112.44,12.54,56.99
14.144,112.09,12.43,56.98
14.196,111.67,12.53,57.01
14.249,110.36,12.36,56.98
14.300,110.11,12.31,56.98
14.351,109.80,12.54,56.98
14.400,108.53,12.40,56.98
14.453,112.48,12.64,57.02
14.506,111.13,12.47,57.02
14.560,110.49,12.39,57.00
14.613,111.81,12.50,57.03
14.666,109.39,12.49,57.03
14.714,112.23,12.43,57.07
14.762,110.32,12.50,57.03
14.814,109.80,12.63,57.10
14.866,110.07,12.49,57.07
14.919,110.92,12.39,57.05
14.970,110.63,12.41,57.12
15.024,109.79,12.60,57.08
15.076,111.51,12.62,57.14
15.131,110.44,12.32,57.10
15.179,110.55,12.50,57.08
15.234,111.17,12.43,57.14
15.282,110.54,12.33,57.13
15.336,109.79,12.33,57.11
15.389,110.61,12.48,57.14
15.439,110.73,12.44,57.12
15.490,108.23,12.52,57.11
15.540,109.97,12.47,57.16
15.595,112.04,12.45,57.12
15.647,110.01,12.21,57.07
15.701,109.77,12.44,57.15
15.749,109.91,12.56,57.07
15.800,110.69,12.24,57.10
15.855,110.39,12.41,57.11
15.914,110.05,12.59,57.08
15.970,109.83,12.43,57.14
16.024,111.03,12.55,57.10
16.077,110.12,12.49,57.10
16.130,109.57,12.39,57.12
16.186,110.60,12.53,57.09
16.239,109.02,12.49,57.11
16.291,110.45,12.40,57.13
16.349,109.73,12.56,57.09
16.403,109.61,12.70,57.16
16.454,109.70,12.50,57.08
16.509,108.79,12.49,57.09
16.563,110.62,12.34,57.10
16.617,110.11,12.40,57.07
16.672,109.97,12.34,57.03
16.727,109.85,12.61,57.08
16.785,110.41,12.41,57.02
16.836,107.44,12.46,57.00
16.890,110.66,12.53,57.07
16.949,112.25,12.64,57.02
17.003,110.67,12.50,57.03
17.059,110.57,12.36,57.01
17.113,110.02,12.62,57.04
17.169,107.65,12.57,57.04
17.222,110.70,12.56,56.99
17.276,110.02,12.49,57.00
17.329,109.89,12.44,57.00
17.385,111.02,12.43,56.97
17.439,110.05,12.47,57.01
17.498,109.20,12.53,56.94
17.561,111.28,12.56,56.92
17.616,112.35,12.57,56.90
17.666,111.69,12.43,56.89
17.729,110.90,12.59,56.87
17.783,112.48,12.43,56.86
17.836,114.13,12.65,56.78
17.890,112.90,12.65,56.72
17.944,112.62,12.63,56.69
18.000,116.41,12.59,56.61
18.054,116.41,12.59,56.61
18.109,115.78,12.62,56.61
18.161,114.94,12.69,56.54
18.215,115.10,12.51,56.52
18.265,117.35,12.47,56.42
18.320,117.93,12.52,56.51
18.371,116.50,12.46,56.42
18.425,116.50,12.46,56.42
18.481,116.94,12.75,56.49
18.533,116.87,12.49,56.49
18.588,115.72,12.59,56.48
18.642,114.11,12.48,56.50
18.699,114.93,12.65,56.49
18.752,114.61,12.59,56.50
18.804,113.83,12.63,56.54
18.860,114.63,12.54,56.55
18.913,112.98,12.50,56.47
18.964,112.49,12.62,56.53
19.019,115.04,12.64,56.52
19.070,114.95,12.49,56.46
19.128,114.47,12.72,56.54
19.186,114.97,12.61,56.43
19.241,109.40,12.70,56.84
19.299,109.36,12.54,56.84
19.353,109.87,12.67,56.89
19.406,108.75,12.57,56.87
19.462,108.75,12.57,56.87
19.512,110.07,12.57,56.84
19.569,110.48,12.54,56.89
19.627,110.08,12.32,56.81
19.687,111.22,12.58,56.89
19.739,110.15,12.54,56.86
19.796,109.78,12.44,56.80
19.848,109.97,12.54,56.87
19.903,111.17,12.40,56.82
19.956,110.25,12.57,56.84
20.008,110.16,12.64,56.90
20.065,110.89,12.60,56.87
20.120,109.66,12.57,56.84
20.174,109.50,12.49,56.89
20.224,111.50,12.37,56.84
20.278,111.64,12.70,56.88
20.330,109.03,12.48,56.86
20.378,110.20,12.49,56.80
20.432,110.04,12.63,56.93
20.484,110.22,12.62,56.85
20.536,110.92,12.63,56.88
20.589,110.70,12.52,56.89
20.638,109.47,12.47,56.83
20.689,110.01,12.55,56.90
20.740,110.31,12.57,56.95
20.792,110.09,12.51,56.91
20.842,107.82,12.62,57.04
20.898,108.61,12.59,57.07
20.949,109.89,12.42,57.07
21.001,107.98,12.43,57.14
21.052,108.55,12.62,57.15
21.102,109.49,12.54,57.20
21.156,107.42,12.41,57.31
21.208,109.36,12.47,57.31
21.261,108.51,12.46,57.36
21.316,108.55,12.30,57.36
21.371,108.79,12.54,57.39
21.424,108.21,12.57,57.49
21.476,107.89,12.44,57.50
21.528,108.64,12.22,57.43
21.582,106.39,12.47,57.49
21.631,107.72,12.52,57.47
21.682,107.47,12.35,57.40
21.734,107.08,12.39,57.44
21.786,108.46,12.32,57.41
21.836,107.14,12.37,57.40
21.886,108.95,12.37,57.57
21.937,108.36,12.46,57.44
21.986,107.67,12.41,57.51
22.037,106.11,12.35,57.46
22.091,109.51,12.43,57.50
22.143,109.23,12.43,57.54
22.193,107.02,12.28,57.45
22.244,108.28,12.56,57.55
22.297,107.57,12.40,57.50
22.350,108.98,12.41,57.49
22.401,105.89,12.42,57.51
22.457,107.37,12.49,57.54
22.521,107.25,12.44,57.48
22.572,107.22,12.46,57.50
22.627,108.41,12.41,57.47
22.681,108.40,12.32,57.46
22.730,107.57,12.44,57.48
22.789,106.91,12.42,57.40
22.838,108.10,12.51,57.37
22.890,108.55,12.48,57.40
22.941,107.45,12.37,57.37
22.993,107.73,12.55,57.36
23.043,109.10,12.32,57.32
23.095,107.76,12.32,57.29
23.150,107.70,12.48,57.34
23.200,107.70,12.48,57.34
23.257,109.30,12.40,57.24
23.322,108.16,12.40,57.22
23.372,109.24,12.50,57.24
23.426,107.11,12.47,57.24
23.481,108.84,12.44,57.23
23.531,108.70,12.55,57.20
23.587,108.19,12.50,57.21
23.636,108.08,12.41,57.22
23.688,108.89,12.41,57.16
23.740,107.38,12.48,57.21
23.793,108.64,12.53,57.21
23.843,106.48,12.51,57.18
23.893,107.46,12.49,57.24
23.945,109.44,12.45,57.23
23.995,108.92,12.42,57.25
24.047,109.12,12.66,57.30
24.097,108.67,12.55,57.27
24.151,107.68,12.42,57.30
24.201,107.90,12.41,57.42
24.259,107.68,12.46,57.37
24.311,107.79,12.66,57.51
24.365,107.73,12.29,57.51
24.415,108.04,12.42,57.47
24.465,106.93,12.50,57.53
24.520,107.22,12.56,57.48
24.570,106.90,12.52,57.48
24.623,107.73,12.47,57.53
24.673,107.41,12.45,57.46
24.727,107.09,12.58,57.54
24.779,104.57,12.64,57.50
24.833,107.27,12.46,57.48
24.885,105.56,12.54,57.49
24.936,106.10,12.54,57.48
24.993,106.53,12.56,57.44
25.049,105.74,12.44,57.48
25.101,107.90,12.42,57.39
25.157,108.39,12.45,57.38
25.210,107.18,12.46,57.32
25.263,107.77,12.65,57.30
25.315,106.36,12.46,57.31
25.368,106.54,12.54,57.27
25.426,109.54,12.59,57.30
25.477,107.89,12.58,57.27
25.529,107.05,12.60,57.23
25.582,109.16,12.43,57.25
25.638,106.77,12.54,57.24
25.694,107.13,12.59,57.20
25.752,108.01,12.62,57.24
25.804,106.98,12.48,57.15
25.858,109.15,12.55,57.13
25.914,108.31,12.71,57.18
25.968,106.08,12.70,57.05
26.023,108.26,12.64,56.99
26.084,108.19,12.57,57.00
26.155,109.79,12.76,56.97
26.215,107.31,12.75,57.01
26.272,110.15,12.63,56.93
26.331,111.07,12.73,56.90
26.398,110.87,12.69,56.88
26.456,112.70,12.78,56.61
26.512,110.90,12.74,56.90
26.569,109.31,12.81,57.03
26.626,109.28,12.61,57.00
26.685,109.74,12.78,57.11
26.749,108.42,12.47,57.17
26.806,107.26,12.38,57.16
26.858,107.53,12.71,57.22
26.913,107.30,12.60,57.12
26.972,105.85,12.58,57.14
27.031,107.15,12.62,57.18
27.098,107.47,12.62,57.11
27.163,107.04,12.73,57.15
27.241,107.26,12.64,57.11
27.299,107.85,12.77,57.09
27.362,106.84,12.78,57.16
27.417,109.02,12.67,57.09
27.472,106.82,12.69,57.12
27.529,107.06,12.92,57.15
27.588,108.57,12.94,57.16
27.646,106.52,12.84,57.12
27.701,106.52,12.84,57.12
27.759,107.18,12.64,57.07
27.812,106.62,12.75,57.07
27.864,106.85,12.69,57.01
27.931,106.78,12.65,57.07
27.990,105.77,12.73,57.06
28.049,107.49,12.71,57.03
28.109,107.64,12.67,56.99
28.166,106.86,12.86,57.02
28.219,107.40,12.77,56.99
28.268,107.02,12.79,57.02
28.322,106.72,12.51,56.95
28.375,107.43,12.83,56.96
28.427,106.74,12.99,56.95
28.480,106.64,12.81,56.95
28.532,107.88,12.86,56.91
28.584,106.58,12.90,56.94
28.638,107.71,12.96,56.88
28.693,107.23,12.75,56.90
28.744,107.23,12.75,56.90
28.799,107.11,12.71,56.88
28.860,106.71,12.84,56.91
28.915,106.73,12.95,56.95
28.968,107.99,12.85,56.90
29.026,105.76,12.92,56.89
29.082,107.01,12.89,56.86
29.137,107.05,13.00,56.87
29.195,106.15,12.85,56.87
29.259,106.87,12.65,56.79
29.340,106.42,12.79,56.84
29.395,106.42,12.79,56.84
29.455,108.42,12.89,56.83
29.508,106.48,12.89,56.84
29.560,107.59,12.85,56.84
29.610,106.69,12.76,56.78
29.663,105.36,12.95,56.84
29.721,106.46,12.85,56.82
29.772,104.52,13.08,56.82
29.826,105.76,12.92,56.84
29.877,104.79,12.83,56.79
29.927,105.86,12.91,56.85
29.978,105.37,12.83,56.83
30.028,106.06,12.93,56.81
30.080,105.40,12.97,56.85
30.131,106.26,12.85,56.80
30.180,106.30,12.99,56.86
30.230,105.73,13.07,56.89
30.278,106.90,12.79,56.82
30.329,105.37,12.98,56.86
30.381,105.25,12.91,56.84
30.430,106.87,13.00,56.91
30.482,105.97,12.98,56.93
30.536,106.52,12.91,56.91
30.589,106.29,12.88,56.91
30.639,102.39,12.87,56.96
30.693,105.16,13.03,56.98
30.743,104.97,13.06,57.02
30.798,104.92,12.86,57.02
30.849,105.29,13.06,57.02
30.900,104.22,12.90,57.05
30.953,105.28,12.89,57.09
31.005,104.83,12.87,57.10
31.055,104.35,13.03,57.14
31.107,103.81,12.93,57.06
31.158,106.59,13.03,57.13
31.210,105.38,12.94,57.13
31.261,104.58,12.97,57.12
31.313,103.97,12.85,57.13
31.366,103.79,12.90,57.10
31.422,103.96,12.93,57.10
31.475,102.77,12.99,57.15
31.529,104.43,12.87,57.10
31.581,103.09,13.25,57.17
31.629,103.01,13.02,57.15
31.679,103.99,12.98,57.14
31.729,102.34,13.03,57.14
31.781,104.23,12.97,57.18
31.833,103.66,13.02,57.16
31.884,101.39,13.07,57.18
31.933,102.89,13.13,57.20
31.986,103.49,13.16,57.20
32.037,102.88,13.15,57.22
32.088,103.51,13.12,57.19
32.139,103.00,13.15,57.20
32.188,102.70,13.04,57.20
32.240,103.13,13.06,57.16
32.292,102.06,13.27,57.20
32.343,102.37,13.14,57.17
32.396,102.27,13.24,57.18
32.446,100.55,13.27,57.15
32.494,100.55,13.27,57.15
32.545,100.75,13.19,57.12
32.594,100.50,13.22,57.17
32.645,101.53,13.25,57.14
32.695,101.74,13.49,57.19
32.748,99.82,13.24,57.08
32.801,100.61,13.29,57.11
32.858,100.86,13.36,57.11
32.924,100.34,13.34,57.08
32.974,100.06,13.39,57.10
33.029,100.53,13.34,57.12
33.085,99.64,13.54,57.07
33.137,99.30,13.58,57.07
33.188,98.49,13.40,57.05
33.238,98.29,13.56,57.05
33.292,99.00,13.67,57.03
33.342,98.21,13.51,57.06
33.394,99.69,13.58,57.08
33.446,98.00,13.53,57.03
33.496,97.30,13.68,57.06
33.549,98.21,13.71,56.98
33.605,97.08,13.72,57.08
33.670,96.66,13.75,57.01
33.720,96.26,13.79,57.03
33.772,98.00,14.01,57.03
33.826,95.62,13.82,56.97
33.874,95.62,13.82,56.97
33.928,95.16,14.06,57.01
33.980,95.60,14.00,56.99
34.031,95.95,14.15,57.02
34.081,95.09,14.19,56.99
34.134,94.30,14.24,56.95
34.189,93.12,14.29,56.92
34.245,91.91,14.64,56.93
34.295,91.51,14.74,56.94
34.345,91.03,14.60,56.96
34.397,91.33,14.86,56.92
34.453,90.38,14.88,56.94
34.509,87.62,15.34,56.91
34.563,87.94,15.39,56.87
34.619,86.34,15.48,56.90
34.673,85.86,15.60,56.82
34.728,85.16,15.84,56.83
34.780,82.80,16.54,56.79
34.837,83.18,16.62,56.72
34.889,82.61,16.94,56.74
34.942,81.02,17.40,56.74
34.999,81.03,17.44,56.67
35.056,78.06,18.69,56.67
35.108,76.91,18.88,56.56
35.161,76.34,19.29,56.56
35.215,74.82,19.89,56.54
35.270,73.59,20.24,56.43
35.322,68.66,23.33,56.22
35.375,68.85,24.24,56.15
35.426,67.68,25.23,56.09
35.476,66.39,26.51,56.10
35.535,65.34,27.69,55.92
35.587,63.50,33.06,55.63
35.645,62.36,35.42,55.58
35.697,61.60,37.98,55.53
35.751,60.50,39.72,55.60
35.807,57.21,50.47,55.82
35.863,56.99,53.52,55.82
35.919,56.19,55.32,55.84
35.974,55.52,57.89,55.81
36.029,54.87,60.80,55.98
36.086,53.23,68.55,55.66
36.142,52.51,70.54,55.69
36.195,51.93,72.33,55.82
36.255,52.37,73.46,55.35
36.313,52.08,75.31,55.27
36.367,50.36,81.46,55.42
36.421,50.08,83.03,55.31
36.483,49.74,84.19,55.37
36.537,49.58,85.36,55.31
36.596,48.48,89.06,55.20
36.652,48.12,89.81,55.30
36.708,47.60,90.40,55.23
