time_s,H,S,V
15.554,145.94,9.58,61.34
15.603,146.38,9.62,61.36
15.652,146.85,9.52,61.35
15.698,146.22,9.59,61.38
15.746,144.48,9.52,61.38
15.792,144.84,9.54,61.38
15.842,146.15,9.52,61.39
15.895,146.15,9.52,61.39
15.949,145.52,9.47,61.37
16.007,146.74,9.46,61.39
16.061,145.42,9.52,61.41
16.114,146.11,9.49,61.41
16.166,143.74,9.57,61.42
16.215,145.88,9.47,61.41
16.266,145.88,9.47,61.41
16.318,144.40,9.49,61.44
16.370,145.76,9.55,61.45
16.423,145.92,9.40,61.44
16.475,145.53,9.51,61.47
16.528,146.95,9.56,61.49
16.580,145.45,9.53,61.47
16.631,145.46,9.44,61.46
16.682,145.61,9.47,61.45
16.734,144.50,9.46,61.45
16.787,146.82,9.59,61.47
16.838,144.96,9.44,61.44
16.890,145.54,9.44,61.45
16.947,145.25,9.47,61.45
17.002,144.86,9.51,61.45
17.061,143.34,9.50,61.44
17.116,146.21,9.41,61.47
17.172,144.79,9.46,61.50
17.227,146.64,9.49,61.55
17.283,144.69,9.47,61.52
17.337,145.41,9.47,61.54
17.388,144.47,9.43,61.53
17.443,145.49,9.48,61.54
17.505,143.67,9.51,61.56
17.563,145.00,9.45,61.56
17.618,145.77,9.46,61.55
17.671,144.48,9.44,61.54
17.723,144.42,9.46,61.54
17.774,145.29,9.47,61.55
17.824,145.61,9.46,61.54
17.876,143.91,9.33,61.52
17.926,145.09,9.45,61.54
17.975,144.96,9.42,61.54
18.026,144.74,9.39,61.51
18.078,144.33,9.38,61.53
18.126,145.36,9.47,61.54
18.177,144.94,9.45,61.56
18.229,146.39,9.47,61.57
18.280,146.74,9.39,61.55
18.330,144.99,9.52,61.56
18.379,144.36,9.44,61.54
18.430,146.52,9.41,61.55
18.483,145.25,9.50,61.55
18.532,143.96,9.49,61.56
18.587,144.73,9.43,61.54
18.634,143.17,9.50,61.56
18.685,144.33,9.41,61.54
18.737,144.08,9.44,61.55
18.789,145.18,9.42,61.54
18.844,144.98,9.50,61.54
18.896,145.42,9.40,61.54
18.948,142.60,9.35,61.52
18.999,143.45,9.44,61.55
19.052,144.36,9.43,61.57
19.104,143.37,9.34,61.51
19.158,144.67,9.51,61.55
19.212,143.72,9.43,61.55
19.261,143.66,9.46,61.54
19.316,143.49,9.54,61.55
19.364,144.80,9.40,61.55
19.416,143.36,9.55,61.54
19.466,143.78,9.47,61.53
19.523,144.37,9.41,61.53
19.574,145.20,9.43,61.53
19.629,143.51,9.46,61.56
19.684,144.38,9.44,61.55
19.767,143.85,9.50,61.55
19.846,144.97,9.43,61.51
19.937,144.86,9.45,61.50
20.014,145.22,9.49,61.49
20.092,146.79,9.47,61.39
20.172,145.19,9.44,61.38
20.265,144.08,9.43,61.35
20.326,144.41,9.52,61.38
20.403,144.51,9.50,61.35
20.483,143.44,9.53,61.37
20.574,143.61,9.47,61.35
20.652,144.99,9.50,61.32
20.747,145.48,9.47,61.35
20.839,143.79,9.53,61.35
20.918,144.84,9.44,61.35
21.012,144.55,9.47,61.36
21.102,144.73,9.44,61.34
21.165,143.43,9.43,61.32
21.242,144.97,9.47,61.34
21.335,145.04,9.47,61.35
21.415,143.67,9.39,61.32
21.492,143.41,9.56,61.32
21.569,143.42,9.49,61.33
21.662,144.66,9.40,61.30
21.756,143.68,9.53,61.34
21.837,143.58,9.49,61.37
21.914,144.39,9.49,61.38
22.006,144.95,9.53,61.39
22.102,143.84,9.44,61.37
22.193,143.63,9.51,61.39
22.288,144.91,9.42,61.37
22.380,143.84,9.44,61.37
22.476,144.63,9.41,61.36
22.568,144.52,9.49,61.39
22.659,145.56,9.50,61.36
22.751,145.28,9.47,61.36
22.846,144.75,9.41,61.38
22.940,144.02,9.51,61.37
23.018,144.73,9.54,61.37
23.115,144.02,9.38,61.37
23.207,145.32,9.44,61.39
23.297,142.38,9.46,61.51
23.392,143.92,9.44,61.51
23.481,142.35,9.49,61.53
23.560,143.36,9.43,61.54
23.655,144.78,9.36,61.54
23.748,144.98,9.39,61.54
23.840,143.62,9.42,61.53
23.933,144.31,9.48,61.52
24.025,143.35,9.47,61.53
24.104,144.08,9.47,61.53
24.199,143.19,9.52,61.53
24.290,143.42,9.40,61.49
24.366,142.53,9.41,61.52
24.444,143.22,9.45,61.48
24.538,143.48,9.44,61.50
24.631,142.45,9.47,61.46
24.726,143.36,9.43,61.50
24.818,143.75,9.52,61.53
24.896,142.41,9.38,61.50
24.974,145.65,9.41,61.50
25.054,143.05,9.44,61.49
25.146,146.68,9.44,61.52
25.239,144.02,9.47,61.51
25.318,143.79,9.50,61.52
25.395,143.21,9.38,61.47
25.472,144.68,9.50,61.50
25.552,143.71,9.43,61.49
25.644,144.06,9.48,61.47
25.738,141.00,9.48,61.49
25.830,143.49,9.37,61.47
25.926,144.15,9.49,61.49
26.019,142.82,9.48,61.48
26.097,143.54,9.47,61.45
26.196,144.20,9.40,61.46
26.286,142.97,9.49,61.46
26.380,143.80,9.52,61.49
26.475,142.41,9.50,61.51
26.569,144.41,9.42,61.49
26.661,143.90,9.44,61.49
26.739,144.46,9.45,61.47
26.840,145.03,9.39,61.48
26.925,141.41,9.50,61.49
27.029,142.28,9.41,61.48
27.130,142.47,9.43,61.48
27.228,143.11,9.45,61.48
27.314,143.98,9.41,61.46
27.412,141.93,9.48,61.47
27.512,141.84,9.37,61.45
27.605,142.33,9.49,61.49
27.707,142.92,9.42,61.45
27.817,143.23,9.48,61.45
27.899,143.02,9.46,61.47
27.991,144.00,9.50,61.48
28.086,143.99,9.47,61.46
28.177,144.13,9.42,61.45
28.256,142.65,9.46,61.46
28.347,142.47,9.47,61.45
28.437,144.72,9.43,61.46
28.516,143.05,9.50,61.46
28.608,143.36,9.50,61.45
28.701,142.45,9.50,61.47
28.795,144.35,9.46,61.45
28.888,144.07,9.44,61.45
28.983,143.64,9.48,61.45
29.072,144.86,9.48,61.48
29.151,144.00,9.36,61.44
29.228,143.29,9.41,61.43
29.307,143.24,9.36,61.44
29.400,142.74,9.43,61.47
29.492,143.26,9.47,61.42
29.585,142.75,9.47,61.45
29.675,143.32,9.46,61.43
29.768,142.69,9.39,61.42
29.859,142.63,9.44,61.42
29.937,142.62,9.46,61.42
30.016,142.66,9.39,61.38
30.106,142.23,9.47,61.39
30.184,141.48,9.43,61.39
30.278,140.85,9.36,61.40
30.355,141.53,9.53,61.43
30.434,142.47,9.40,61.42
30.513,140.78,9.45,61.46
30.607,141.77,9.36,61.43
30.701,142.99,9.43,61.48
30.791,142.57,9.41,61.46
30.872,141.05,9.38,61.45
30.965,142.83,9.44,61.45
31.057,142.53,9.39,61.44
31.153,142.95,9.40,61.43
31.244,142.88,9.43,61.46
31.335,142.37,9.39,61.44
31.429,142.08,9.42,61.43
31.523,143.27,9.46,61.37
31.616,141.96,9.40,61.38
31.709,140.82,9.49,61.38
31.802,141.58,9.48,61.36
31.896,142.20,9.43,61.32
31.974,141.37,9.43,61.31
32.065,142.44,9.40,61.30
32.145,142.22,9.40,61.28
32.237,143.11,9.51,61.31
32.316,142.69,9.53,61.31
32.408,141.68,9.43,61.29
32.486,143.62,9.44,61.28
32.564,142.36,9.40,61.25
32.640,142.25,9.50,61.27
32.719,144.24,9.47,61.29
32.811,142.15,9.47,61.30
32.872,142.21,9.42,61.32
32.967,143.51,9.44,61.32
33.061,142.95,9.38,61.29
33.152,142.96,9.49,61.32
33.220,142.84,9.52,61.35
33.306,144.11,9.60,61.34
33.385,143.25,9.48,61.34
33.462,141.68,9.47,61.37
33.526,143.03,9.46,61.37
33.588,142.46,9.44,61.43
33.667,142.43,9.41,61.41
33.759,142.07,9.51,61.40
33.837,142.68,9.48,61.43
33.927,142.17,9.41,61.43
34.003,141.67,9.44,61.42
34.080,142.49,9.51,61.42
34.158,142.20,9.52,61.44
34.222,142.07,9.45,61.42
34.314,141.92,9.47,61.41
34.397,140.95,9.41,61.41
34.473,142.77,9.51,61.43
34.566,141.54,9.55,61.44
34.648,141.12,9.49,61.43
34.739,140.05,9.42,61.43
34.832,143.12,9.42,61.41
34.925,140.71,9.45,61.40
35.020,142.17,9.44,61.40
35.115,140.55,9.47,61.39
35.209,141.21,9.47,61.43
35.299,141.66,9.43,61.42
35.378,140.80,9.48,61.38
35.471,140.65,9.46,61.40
35.569,140.35,9.44,61.38
35.663,141.71,9.46,61.39
35.758,139.76,9.46,61.42
35.847,142.13,9.43,61.39
35.926,140.47,9.44,61.38
36.025,140.68,9.35,61.37
36.126,141.06,9.36,61.38
36.224,141.95,9.41,61.39
36.313,141.89,9.49,61.41
36.404,140.13,9.46,61.39
36.498,141.26,9.47,61.37
36.591,141.18,9.50,61.39
36.686,140.30,9.45,61.38
36.774,140.32,9.53,61.40
36.871,140.59,9.51,61.38
36.953,140.41,9.45,61.36
37.043,140.59,9.48,61.39
37.140,140.16,9.42,61.37
37.222,140.55,9.45,61.38
37.308,140.63,9.47,61.39
37.408,141.68,9.49,61.38
37.495,140.71,9.44,61.39
37.595,140.58,9.47,61.36
37.669,140.15,9.50,61.38
37.765,141.13,9.34,61.37
37.858,140.51,9.43,61.37
37.947,140.36,9.51,61.40
38.040,139.79,9.45,61.36
38.137,140.16,9.44,61.35
38.229,140.37,9.42,61.36
38.324,140.88,9.44,61.40
38.416,139.53,9.53,61.37
38.509,139.58,9.41,61.37
38.600,139.60,9.48,61.39
38.695,141.20,9.48,61.39
38.799,139.62,9.41,61.39
38.892,140.77,9.49,61.37
38.985,141.09,9.41,61.36
39.078,140.36,9.54,61.40
39.156,138.18,9.47,61.36
39.264,140.82,9.45,61.37
39.342,139.41,9.49,61.40
39.420,140.29,9.43,61.35
39.496,138.53,9.45,61.37
39.574,140.66,9.49,61.36
39.650,140.28,9.43,61.35
39.726,140.12,9.48,61.38
39.804,140.63,9.38,61.36
39.882,137.98,9.45,61.37
39.975,140.24,9.49,61.39
40.053,139.50,9.40,61.35
40.146,138.07,9.49,61.36
40.224,140.99,9.46,61.38
40.316,138.81,9.54,61.36
40.411,139.51,9.44,61.36
40.501,139.97,9.45,61.35
40.579,139.00,9.47,61.37
40.655,138.37,9.49,61.36
40.732,137.69,9.44,61.31
40.809,138.38,9.45,61.32
40.888,138.64,9.56,61.35
40.983,137.82,9.44,61.34
41.073,138.58,9.48,61.35
41.166,139.81,9.40,61.33
41.259,137.97,9.54,61.35
41.350,137.94,9.50,61.31
41.443,138.49,9.41,61.29
41.535,139.32,9.57,61.33
41.627,137.66,9.63,61.29
41.718,137.55,9.56,61.26
41.799,137.27,9.47,61.24
41.889,137.32,9.58,61.24
41.982,137.17,9.47,61.20
42.073,138.99,9.55,61.21
42.165,137.91,9.58,61.22
42.256,138.63,9.49,61.19
42.337,136.97,9.49,61.17
42.439,138.27,9.51,61.18
42.535,136.80,9.46,61.15
42.627,138.13,9.55,61.17
42.718,135.68,9.48,61.15
42.813,136.27,9.50,61.15
42.904,137.77,9.54,61.17
42.982,136.66,9.52,61.15
43.078,135.85,9.52,61.11
43.169,135.85,9.57,61.13
43.248,135.96,9.59,61.12
43.340,135.32,9.66,61.12
43.432,136.57,9.50,61.11
43.524,134.39,9.62,61.10
43.618,136.14,9.54,61.08
43.714,135.68,9.61,61.11
43.808,135.56,9.55,61.09
43.900,135.34,9.58,61.12
44.008,133.97,9.65,61.14
44.100,135.87,9.58,61.13
44.189,134.13,9.63,61.15
44.285,134.06,9.60,61.17
44.387,134.04,9.52,61.15
44.483,131.68,9.59,61.17
46.536,117.25,10.27,61.00
46.696,114.06,10.42,60.95
46.803,109.34,10.79,60.82
46.900,104.71,11.15,60.75
47.027,99.88,11.86,60.66
47.139,95.32,12.80,60.55
47.360,94.17,13.18,60.55
47.459,83.90,15.75,60.26
47.550,77.91,18.15,60.09
47.629,76.54,19.01,60.02
47.727,69.84,22.82,59.81
47.818,69.43,23.87,59.75
47.904,64.07,29.59,59.61
47.994,62.97,31.28,59.61
48.087,59.15,39.00,59.64
48.181,58.81,44.60,58.93
48.277,58.04,46.55,58.94
48.361,55.51,54.06,59.01
48.456,54.77,55.02,59.01
48.550,52.47,61.91,59.13
48.643,50.83,67.88,59.21
48.737,50.42,69.13,59.23
48.831,49.15,74.05,59.16
48.923,48.81,74.97,59.15
49.016,47.67,79.07,59.17
49.109,46.67,82.38,59.07
49.202,46.32,83.17,59.07
49.296,45.22,85.46,59.06
49.388,45.02,85.88,58.97
49.480,44.06,87.50,58.80
49.572,43.79,87.82,58.74
49.652,42.86,88.71,58.59
49.730,42.43,88.87,58.53
49.825,41.55,89.53,58.35
49.917,40.63,89.97,58.16
50.008,40.63,89.97,58.16
50.100,39.39,90.36,57.87
50.192,39.18,90.43,57.84
50.284,38.23,90.71,57.64
50.363,37.60,90.90,57.54
50.457,37.19,91.01,57.45
50.550,36.62,91.05,57.39
50.642,35.88,91.22,57.16
50.736,35.02,91.37,57.02
50.826,34.79,91.37,56.94
50.884,33.73,91.49,56.68
50.984,33.12,91.59,56.51
51.037,33.06,91.78,56.46
51.089,32.90,91.84,56.47
51.138,32.69,91.82,56.39
51.189,32.53,92.05,56.33
51.239,32.68,92.08,56.22
51.289,31.65,92.18,56.04
51.340,31.89,92.20,55.96
51.393,31.58,92.22,55.98
51.442,31.21,92.24,55.90
51.494,30.85,92.24,55.78
51.544,30.15,92.28,55.52
51.615,29.67,92.29,55.45
51.664,29.67,92.29,55.45
51.713,29.81,92.34,55.40
51.761,29.17,92.32,55.41
51.811,28.69,92.35,55.13
51.860,28.56,92.43,55.10
51.907,28.33,92.38,54.99
51.958,28.31,92.40,54.95
52.007,28.16,92.42,54.91
52.055,28.07,92.43,54.87
52.104,27.81,92.38,54.79
52.152,27.08,92.45,54.55
52.199,26.89,92.46,54.49
52.249,26.98,92.45,54.41
52.297,26.73,92.47,54.39
52.349,27.28,92.20,56.23
52.409,26.86,92.27,56.24
52.460,26.25,92.20,56.18
52.512,26.29,92.17,56.11
52.562,26.14,92.26,56.03
52.611,25.97,92.19,55.98
52.662,26.35,91.99,57.91
52.709,26.36,91.99,57.90
52.759,26.23,91.79,59.55
52.809,26.65,91.56,61.36
52.857,26.42,91.60,61.34
52.908,25.66,91.59,61.23
52.961,26.01,91.60,61.21
53.012,26.03,91.63,61.11
53.063,25.65,91.60,60.88
53.117,25.95,91.60,60.77
53.214,25.45,91.58,60.71
53.292,25.56,91.50,59.94
53.371,25.36,91.48,59.92
53.446,25.70,91.51,59.60
53.528,25.44,91.54,59.60
53.602,25.15,91.47,59.30
53.656,24.64,91.46,59.24
53.736,24.68,91.46,59.14
53.789,24.58,91.49,58.91
53.839,24.27,91.53,58.83
53.891,24.40,91.55,58.79
53.945,24.20,91.44,58.69
54.000,24.55,91.51,58.59
54.065,24.65,91.50,58.61
54.164,24.08,91.46,58.28
54.244,23.81,91.45,58.01
54.320,23.88,91.42,57.90
54.398,23.60,91.38,57.88
54.473,23.31,91.47,57.61
54.553,23.08,91.41,57.47
54.626,22.98,91.43,57.24
54.703,22.90,91.40,57.12
54.786,23.26,91.41,57.01
54.858,22.81,91.38,56.81
54.938,22.29,91.35,56.80
55.013,22.30,91.36,56.49
55.091,22.17,91.32,56.30
55.169,22.54,91.32,56.29
55.249,22.11,91.35,56.20
55.325,21.81,91.31,55.93
55.403,21.70,91.31,55.84
55.481,21.69,91.29,55.59
55.557,21.46,91.28,55.56
55.635,21.83,91.23,55.52
55.713,21.20,91.27,55.19
55.793,21.46,91.23,55.12
55.872,21.48,91.22,54.95
55.948,20.77,91.26,54.90
56.029,21.61,91.19,54.55
56.105,20.96,91.19,54.52
56.179,20.86,91.21,54.36
56.255,21.15,91.16,54.29
56.332,20.82,91.11,54.03
56.411,21.11,91.13,53.94
56.489,21.08,91.12,53.85
56.570,20.20,91.08,53.65
56.647,20.83,91.09,53.59
56.735,20.44,91.04,53.32
56.803,20.41,91.05,53.29
56.877,21.34,90.98,52.95
56.953,20.52,90.99,52.85
57.031,19.94,91.01,52.56
57.107,20.11,90.98,52.45
57.186,20.59,90.91,52.35
57.261,20.49,90.90,52.03
57.324,21.08,90.95,51.99
57.402,20.46,90.92,51.63
57.480,20.72,90.89,51.50
57.544,21.04,90.87,51.42
57.620,20.42,90.86,51.16
57.700,20.09,90.88,51.11
57.776,20.56,90.83,50.94
57.853,20.65,90.85,50.83
57.931,19.59,90.80,50.64
58.007,21.37,90.76,50.53
58.082,21.00,90.78,50.42
58.160,21.44,90.76,50.22
58.239,20.74,90.71,50.12
58.316,21.64,90.69,49.84
58.393,21.66,90.65,49.77
58.470,22.13,90.65,49.71
58.547,21.27,90.63,49.46
58.626,21.27,90.61,49.39
58.703,21.76,90.58,49.15
58.780,21.32,90.57,49.08
58.860,21.93,90.51,48.87
58.937,21.25,90.49,48.79
59.015,21.80,90.46,48.48
59.092,21.97,90.42,48.50
59.170,22.39,90.36,48.40
59.249,22.36,90.35,48.13
59.326,22.33,90.40,48.04
59.404,22.36,90.27,47.93
59.479,22.22,90.28,47.88
59.558,22.56,90.23,47.55
59.637,22.56,90.23,47.55
59.715,22.49,90.10,47.23
59.792,22.84,90.14,47.18
59.871,22.93,90.06,47.13
59.949,23.16,90.06,46.87
60.025,23.21,90.09,46.84
60.103,23.51,90.03,46.61
60.181,23.04,90.05,46.50
60.261,23.98,89.99,46.31
60.338,22.52,90.01,46.21
60.416,23.57,89.93,45.87
60.493,24.04,89.93,45.80
60.571,24.29,89.94,45.74
60.647,25.15,89.89,45.53
60.723,25.08,89.83,45.24
60.801,24.72,89.80,45.18
60.878,24.90,89.77,45.01
60.956,24.24,89.71,44.84
61.033,24.56,89.72,44.80
61.112,24.84,89.70,44.48
61.189,25.57,89.72,44.47
61.280,25.21,89.68,44.20
61.365,25.43,89.61,44.13
61.438,24.77,89.65,43.84
61.516,27.11,89.60,43.76
61.595,25.77,89.58,43.75
61.673,26.62,89.58,43.50
61.750,26.40,89.51,43.46
61.827,26.44,89.55,43.18
61.908,26.29,89.55,43.13
61.984,27.58,89.47,42.84
62.062,28.53,89.41,42.72
62.140,27.91,89.43,42.47
62.219,27.46,89.36,42.41
62.283,27.37,89.31,42.30
62.361,27.96,89.31,42.12
62.438,28.09,89.34,42.10
62.515,28.37,89.29,41.79
62.592,28.78,89.23,41.81
62.672,29.23,89.25,41.57
62.751,28.11,89.19,41.45
62.843,28.35,89.14,41.27
62.919,29.59,89.17,41.24
62.996,29.49,89.13,41.18
63.072,29.82,89.12,40.92
63.150,28.79,89.05,40.91
63.230,30.38,88.97,40.61
63.308,31.04,88.99,40.63
63.386,30.38,88.95,40.38
63.463,30.53,88.82,40.39
63.540,30.71,88.96,40.16
63.618,31.90,88.91,40.10
63.695,30.69,88.94,40.12
63.773,30.90,88.82,39.89
63.851,29.93,88.81,39.84
63.930,31.80,88.77,39.69
64.007,31.92,88.77,39.58
64.086,31.01,88.65,39.29
64.163,32.50,88.65,39.30
64.241,33.11,88.58,39.01
64.320,31.80,88.58,39.05
64.397,33.45,88.57,39.00
64.476,31.38,88.54,38.79
64.553,33.84,88.51,38.74
64.629,33.24,88.39,38.47
64.706,32.20,88.42,38.44
64.784,32.70,88.42,38.30
64.864,34.42,88.29,38.14
64.943,34.62,88.30,38.17
65.018,33.61,88.28,37.90
65.100,34.21,88.27,37.76
65.188,32.84,88.25,37.67
65.264,33.44,88.33,37.74
65.343,34.82,88.14,37.40
65.419,33.97,88.17,37.42
65.497,35.40,88.12,37.24
65.572,34.04,88.15,37.28
65.648,34.08,88.09,37.01
65.725,35.03,88.08,36.93
65.803,34.40,88.04,36.75
65.865,36.53,88.03,36.75
65.929,35.66,87.96,36.70
66.005,34.78,88.01,36.65
66.084,34.93,87.90,36.37
66.163,37.50,87.94,36.23
66.242,35.65,87.90,36.26
66.318,37.48,87.76,35.95
66.397,36.12,87.75,35.89
66.475,37.79,87.78,35.83
66.552,36.90,87.81,35.66
66.629,38.16,87.63,35.63
66.709,37.58,87.60,35.43
66.785,37.53,87.65,35.36
66.865,38.30,87.63,35.18
66.941,37.76,87.62,35.19
67.020,38.13,87.56,34.98
67.096,37.77,87.56,35.04
67.174,38.28,87.59,34.92
67.250,37.88,87.51,34.84
67.330,37.69,87.53,34.73
67.392,37.70,87.49,34.57
67.470,39.06,87.35,34.47
67.549,37.53,87.40,34.48
67.624,39.53,87.38,34.23
67.701,38.80,87.30,34.26
67.780,38.95,87.15,34.09
67.856,39.31,87.16,34.07
67.934,41.76,87.02,33.81
68.011,42.99,87.07,33.76
68.088,41.78,86.96,33.79
68.164,42.12,87.03,33.61
68.242,39.69,87.01,33.55
68.320,39.65,87.10,33.52
68.399,38.82,87.04,33.43
68.459,41.02,87.14,33.42
68.522,40.25,87.09,33.25
68.601,40.90,86.97,33.12
68.678,42.35,86.95,33.03
68.755,41.96,86.91,32.99
68.802,41.42,86.82,32.94
68.883,43.30,86.81,32.75
68.961,41.31,86.78,32.73
69.036,43.18,86.67,32.50
69.116,41.78,86.75,32.47
69.192,42.25,86.71,32.43
69.272,42.44,86.70,32.37
69.347,42.61,86.78,32.31
69.425,41.19,86.62,32.18
69.487,44.01,86.52,32.06
69.549,43.52,86.57,32.01
69.613,44.88,86.61,31.89
69.692,43.65,86.52,31.86
69.769,42.97,86.48,31.72
69.846,45.16,86.46,31.67
69.927,42.73,86.38,31.53
70.003,44.36,86.32,31.47
70.078,42.28,86.50,31.54
70.156,43.46,86.33,31.26
70.234,44.02,86.25,31.28
70.310,44.33,86.35,31.12
70.391,44.98,86.19,31.09
70.467,43.98,86.19,31.13
70.544,45.50,86.09,30.94
70.623,46.45,86.15,30.87
70.699,46.63,85.99,30.72
70.777,46.21,85.97,30.72
70.853,43.59,86.09,30.69
70.931,45.53,86.13,30.51
71.009,49.40,85.85,30.38
71.085,48.15,85.91,30.42
71.164,44.98,85.89,30.27
71.241,47.54,85.86,30.15
71.305,48.64,85.85,30.15
