time_s,H,S,V
5.562,153.88,9.90,76.07
5.613,158.45,9.56,77.35
5.667,157.80,9.62,77.80
5.718,155.95,9.31,78.42
5.770,150.36,9.17,78.81
5.824,140.12,8.61,80.62
5.876,136.49,8.58,80.66
5.928,136.11,8.59,79.58
5.980,137.91,8.62,79.66
6.033,137.50,8.56,79.47
6.085,137.50,9.89,76.98
6.139,139.22,9.82,76.92
6.190,137.11,9.84,77.05
6.240,150.81,10.19,75.61
6.290,151.76,10.29,75.62
6.337,150.40,10.16,75.74
6.386,158.81,10.55,74.31
6.435,158.39,10.58,74.39
6.486,159.03,10.67,74.41
6.543,155.85,10.70,72.65
6.596,155.58,10.85,72.63
6.648,155.84,10.82,72.63
6.701,154.65,10.76,72.85
6.752,154.75,10.73,72.78
6.807,156.71,10.73,72.93
6.857,156.85,10.74,72.87
6.908,156.01,10.76,72.90
6.959,155.05,10.68,72.88
7.010,155.67,10.84,72.85
7.059,154.12,10.82,72.82
7.108,155.02,10.80,72.70
7.159,156.30,10.83,72.65
7.210,155.47,11.01,72.63
7.261,155.22,10.97,72.51
7.310,155.39,11.18,72.50
7.363,156.02,11.00,72.44
7.411,155.94,10.97,72.47
7.462,156.35,10.96,72.41
7.512,155.12,10.89,72.37
7.565,155.57,11.05,72.15
7.616,157.57,11.14,72.45
7.669,156.82,11.08,72.18
7.720,157.80,11.28,72.23
7.770,157.03,11.17,72.24
7.823,154.39,11.26,72.16
7.875,155.12,11.17,72.58
7.928,158.61,10.86,73.03
7.979,154.63,11.09,72.12
8.032,146.34,11.96,68.81
8.080,146.34,11.96,68.81
8.133,131.02,11.77,66.42
8.184,127.52,10.86,66.53
8.230,136.54,10.82,69.00
8.278,145.44,10.62,70.02
8.330,124.83,11.23,67.45
8.378,122.48,11.75,64.88
8.429,122.12,11.52,64.70
8.478,114.52,11.04,67.41
8.529,117.44,9.78,67.78
8.580,117.85,10.11,65.03
8.633,121.69,10.81,64.16
8.683,115.88,10.86,63.80
8.736,117.06,10.68,64.43
8.788,114.32,10.52,63.60
8.840,107.87,10.90,62.11
8.892,111.39,11.21,61.76
8.944,109.92,11.22,61.69
8.996,111.63,11.30,61.30
9.046,106.48,11.99,60.25
9.099,108.54,11.94,60.19
9.150,108.09,12.09,59.82
9.205,106.54,12.18,60.40
9.262,106.28,11.91,60.31
9.314,107.63,12.07,60.35
9.370,107.30,11.91,60.32
9.423,107.30,11.91,60.32
9.473,108.43,12.08,60.32
9.526,108.41,11.98,60.24
9.577,108.20,12.13,60.07
9.632,108.97,12.18,59.82
9.683,107.50,12.31,59.92
9.734,107.41,12.21,60.00
9.787,110.38,11.96,60.12
9.843,106.13,12.24,59.81
9.897,107.49,12.25,59.58
9.949,109.44,12.07,59.88
10.000,109.30,12.38,59.59
10.049,108.52,12.14,60.05
10.102,108.54,12.09,60.00
10.155,107.91,12.17,59.82
10.209,111.43,11.94,60.27
10.260,111.16,11.78,60.12
10.313,108.53,11.97,60.10
10.364,109.05,12.27,59.85
10.414,109.87,12.05,60.04
10.465,110.35,12.16,59.90
10.514,110.14,12.02,59.72
10.566,108.83,12.08,59.94
10.617,111.79,12.00,59.86
10.672,108.78,12.13,59.71
10.723,109.32,12.21,59.77
10.773,110.18,12.07,59.68
10.824,108.08,12.34,59.72
10.873,108.75,11.95,59.75
10.922,109.55,12.06,59.60
10.973,109.60,12.12,59.72
11.025,109.92,12.17,59.77
11.078,108.80,12.27,59.66
11.131,108.93,12.28,59.62
11.180,109.99,12.28,59.56
11.233,108.24,12.36,59.69
11.282,108.52,12.32,59.64
11.331,107.92,12.29,59.59
11.383,108.30,12.33,59.67
11.435,108.16,12.23,59.62
11.485,108.51,12.21,59.68
11.536,108.13,12.13,59.76
11.587,109.90,12.11,59.72
11.638,109.07,12.33,59.74
11.687,107.32,12.21,59.74
11.740,109.49,12.18,59.70
11.790,108.47,12.23,59.88
11.840,108.39,12.04,59.84
11.894,108.46,12.24,59.84
11.949,105.39,12.11,59.85
12.002,107.69,12.03,59.81
12.055,105.46,12.10,59.81
12.106,107.23,11.98,59.81
12.157,106.30,12.07,59.75
12.206,107.42,11.99,59.81
12.260,107.88,12.10,59.81
12.309,107.36,12.17,59.79
12.362,106.22,12.29,59.83
12.411,106.65,12.18,59.83
12.463,106.55,12.16,59.79
12.514,106.37,12.22,59.81
12.566,107.29,12.25,59.81
12.616,107.61,12.35,59.84
12.669,106.60,12.23,59.89
12.719,107.52,12.21,59.86
12.769,107.84,12.11,59.92
12.820,105.38,12.20,59.92
12.872,105.38,12.20,59.92
12.923,106.31,12.22,59.93
12.974,106.90,12.17,59.88
13.027,105.93,12.22,59.87
13.081,105.14,12.32,59.91
13.136,106.69,12.18,59.89
13.188,105.96,12.15,59.87
13.235,118.28,11.81,59.96
13.285,118.66,11.78,59.93
13.333,130.38,11.61,60.01
13.388,130.46,11.69,60.01
13.439,132.30,11.68,60.01
13.490,131.24,11.71,59.99
13.540,130.19,11.71,60.05
13.590,131.59,11.58,60.02
13.640,131.15,11.70,59.98
13.690,131.56,11.66,60.02
13.740,130.49,11.88,60.04
13.791,131.88,11.63,60.02
13.841,130.49,11.59,60.02
13.890,130.81,11.76,60.00
13.940,130.85,11.70,60.02
13.992,131.45,11.59,60.00
14.043,131.36,11.65,59.99
14.097,131.80,11.66,59.96
14.146,131.75,11.78,60.01
14.200,131.65,11.61,60.00
14.254,131.65,11.61,60.00
14.306,133.10,11.70,60.02
14.357,130.56,11.70,59.99
14.406,129.93,11.68,60.02
14.458,130.81,11.63,60.00
14.505,131.47,11.68,60.03
14.554,131.66,11.73,59.98
14.605,130.16,11.63,59.95
14.658,130.47,11.70,60.01
14.708,131.20,11.58,59.96
14.760,130.98,11.68,59.97
14.811,131.44,11.51,59.99
14.862,131.78,11.74,59.98
14.915,129.72,11.67,59.99
14.967,130.23,11.64,60.00
15.019,131.62,11.66,59.96
15.072,131.89,11.72,60.00
15.128,131.01,11.52,59.95
15.180,130.54,11.72,59.96
15.234,130.85,11.56,59.98
15.285,130.23,11.68,59.99
15.338,129.46,11.56,59.99
15.389,129.94,11.56,59.97
15.441,129.98,11.65,59.96
15.494,129.30,11.67,59.95
15.546,130.25,11.64,59.98
15.599,131.71,11.68,59.96
15.648,129.26,11.64,59.99
15.699,130.77,11.61,59.97
15.748,130.21,11.67,59.94
15.799,130.22,11.64,60.00
15.851,130.89,11.67,59.94
15.905,131.25,11.61,59.96
15.959,130.80,11.62,60.04
16.012,129.73,11.71,59.94
16.065,131.77,11.59,59.96
16.116,130.34,11.63,59.96
16.171,131.48,11.64,59.94
16.224,130.77,11.69,59.97
16.277,130.92,11.61,59.97
16.333,131.83,11.62,59.93
16.389,129.75,11.61,60.00
16.441,132.36,11.60,59.94
16.499,130.38,11.64,59.95
16.554,128.89,11.61,59.97
16.608,132.81,11.70,59.93
16.662,131.18,11.60,59.94
16.716,129.88,11.67,59.96
16.768,131.84,11.64,59.94
16.824,130.26,11.64,59.95
16.878,132.24,11.63,59.93
16.935,131.09,11.65,59.94
16.992,129.41,11.60,59.96
17.045,131.04,11.62,59.90
17.102,130.62,11.82,59.96
17.160,130.25,11.64,59.96
17.213,130.69,11.67,59.94
17.268,130.69,11.70,59.97
17.320,132.09,11.76,59.96
17.373,130.37,11.68,59.94
17.425,130.04,11.64,59.95
17.491,130.70,11.56,59.91
17.542,130.40,11.70,59.94
17.598,130.18,11.64,59.98
17.650,130.43,11.63,59.91
17.702,130.73,11.63,59.93
17.752,131.43,11.51,59.90
17.801,131.52,11.77,59.93
17.850,129.73,11.66,59.93
17.900,129.72,11.62,59.93
17.951,128.74,11.64,59.91
18.003,128.74,11.64,59.91
18.058,130.74,11.60,59.94
18.112,130.23,11.60,59.93
18.166,130.70,11.61,59.96
18.219,132.45,11.58,59.94
18.271,130.94,11.66,59.94
18.322,129.90,11.52,59.94
18.372,131.02,11.65,59.94
18.430,130.77,11.67,59.95
18.481,130.52,11.71,59.94
18.533,129.56,11.76,59.94
18.588,128.87,11.64,59.95
18.638,131.39,11.74,59.98
18.694,131.09,11.63,59.92
18.747,130.17,11.61,59.94
18.800,129.45,11.61,59.94
18.855,130.50,11.60,59.90
18.908,130.76,11.62,59.95
18.962,130.98,11.63,59.89
19.011,130.47,11.67,59.89
19.064,129.15,11.71,59.95
19.118,130.24,11.63,59.94
19.168,130.44,11.65,59.93
19.225,130.06,11.72,59.90
19.278,130.84,11.71,59.98
19.336,129.86,11.53,59.93
19.390,129.86,11.53,59.93
19.442,130.24,11.68,59.90
19.498,130.80,11.66,59.96
19.550,130.01,11.50,59.89
19.603,129.40,11.67,59.91
19.656,130.32,11.68,59.93
19.708,130.00,11.57,59.90
19.760,129.90,11.79,59.95
19.815,130.00,11.62,59.94
19.869,130.57,11.78,59.94
19.924,129.39,11.69,59.95
19.975,129.33,11.66,59.91
20.030,131.17,11.81,59.95
20.082,129.84,11.61,59.94
20.134,129.65,11.75,59.93
20.188,130.89,11.76,59.93
20.241,129.55,11.68,59.94
20.292,130.59,11.67,59.89
20.345,130.75,11.62,59.88
20.396,129.52,11.59,59.94
20.447,130.30,11.70,59.88
20.498,129.66,11.66,59.92
20.548,130.45,11.61,59.92
20.596,130.50,11.64,59.90
20.648,128.43,11.73,59.92
20.700,130.13,11.74,59.94
20.753,130.46,11.64,59.91
20.806,129.49,11.69,59.93
20.856,130.31,11.66,59.86
20.906,129.35,11.66,59.90
20.954,129.26,11.69,59.91
21.005,131.15,11.76,59.89
21.056,129.18,11.70,59.92
21.108,128.57,11.55,59.89
21.156,130.33,11.84,59.90
21.204,128.87,11.62,59.91
21.257,129.63,11.65,59.89
21.306,130.10,11.74,59.87
21.358,128.35,11.74,59.92
21.409,129.38,11.68,59.88
21.461,129.35,11.76,59.92
21.512,128.68,11.85,59.94
21.565,129.35,11.68,59.88
21.616,130.55,11.65,59.93
21.668,129.41,11.67,59.92
21.721,129.50,11.68,59.88
21.772,130.05,11.74,59.95
21.823,130.57,11.69,59.88
21.876,130.85,11.70,59.86
21.928,129.58,11.71,59.90
21.984,131.21,11.63,59.87
22.035,129.30,11.74,59.90
22.086,130.11,11.62,59.94
22.141,129.79,11.68,59.85
22.194,128.89,11.67,59.92
22.245,129.08,11.62,59.89
22.295,129.75,11.73,59.90
22.346,129.94,11.51,59.89
22.398,129.43,11.70,59.90
22.448,129.65,11.79,59.91
22.500,129.15,11.62,59.89
22.546,129.96,11.58,59.84
22.596,130.86,11.71,59.87
22.646,128.69,11.73,59.90
22.700,129.75,11.57,59.83
22.750,129.50,11.65,59.91
22.799,131.14,11.69,59.91
22.849,131.20,11.71,59.87
22.898,128.31,11.67,59.90
22.946,131.81,11.75,59.88
22.994,130.06,11.70,59.86
23.046,128.90,11.79,59.90
23.096,131.17,11.69,59.90
23.146,130.98,11.69,59.86
23.194,127.92,11.83,59.92
23.242,130.39,11.68,59.84
23.295,128.66,11.77,59.91
23.346,129.83,11.61,59.89
23.396,130.22,11.73,59.87
23.446,129.13,11.76,59.93
23.498,129.76,11.65,59.91
23.549,131.31,11.76,59.88
23.598,129.52,11.76,59.90
23.648,128.09,11.74,59.92
23.702,128.85,11.64,59.87
23.754,127.94,11.65,59.88
23.809,129.42,11.76,59.88
23.859,129.42,11.76,59.88
23.911,128.35,11.64,59.90
23.964,130.06,11.71,59.90
24.024,128.47,11.67,59.91
24.075,129.75,11.72,59.87
24.130,128.72,11.66,59.88
24.180,128.01,11.63,59.89
24.233,129.16,11.67,59.89
24.284,129.29,11.74,59.85
24.338,129.04,11.74,59.90
24.393,130.90,11.59,59.90
24.444,130.16,11.77,59.84
24.498,128.94,11.76,59.89
24.548,128.95,11.65,59.87
24.601,129.18,11.64,59.86
24.653,128.71,11.73,59.92
24.704,129.60,11.60,59.85
24.754,129.86,11.78,59.91
24.804,128.42,11.69,59.91
24.856,130.33,11.71,59.88
24.908,128.42,11.61,59.89
24.964,127.73,11.71,59.90
25.016,129.08,11.67,59.86
25.065,129.03,11.69,59.92
25.122,128.26,11.62,59.86
25.173,127.04,11.69,59.87
25.225,127.01,11.74,59.92
25.277,128.26,11.59,59.85
25.332,128.62,11.72,59.90
25.382,129.18,11.60,59.86
25.434,128.76,11.73,59.87
25.486,126.92,11.76,59.91
25.543,128.19,11.66,59.92
25.609,127.63,11.75,59.91
25.666,127.28,11.70,59.91
25.719,129.55,11.70,59.89
25.772,129.81,11.67,59.87
25.828,129.33,11.69,59.91
25.882,130.07,11.64,59.88
25.936,128.63,11.75,59.91
25.990,128.27,11.73,59.89
26.043,129.14,11.71,59.86
26.096,128.13,11.74,59.90
26.160,128.53,11.70,59.89
26.226,129.32,11.71,59.89
26.283,127.94,11.67,59.92
26.352,128.57,11.61,59.86
26.410,129.17,11.73,59.91
26.476,128.40,11.65,59.88
26.532,128.53,11.75,59.87
26.588,128.43,11.67,59.88
26.644,128.29,11.62,59.83
26.709,129.81,11.79,59.85
26.768,127.54,11.66,59.87
26.831,128.71,11.71,59.85
26.889,128.06,11.86,59.87
26.947,129.04,11.77,59.92
27.012,129.69,11.64,59.86
27.067,127.79,11.63,59.88
27.126,128.11,11.72,59.90
27.182,129.76,11.95,59.89
27.237,127.68,11.67,59.89
27.305,127.65,11.74,59.82
27.359,127.52,11.66,59.87
27.421,128.56,11.69,59.87
27.473,128.07,11.76,59.86
27.535,128.20,11.73,59.90
27.586,129.31,11.65,59.89
27.652,129.04,11.84,59.88
27.708,128.24,11.65,59.86
27.771,128.45,11.61,59.80
27.831,127.75,11.74,59.87
27.893,128.97,11.77,59.88
27.953,126.85,11.68,59.87
28.011,128.93,11.77,59.87
28.069,128.10,11.89,59.93
28.126,129.73,11.70,59.86
28.184,128.72,11.81,59.91
28.239,128.59,11.75,59.86
28.298,128.30,11.78,59.87
28.350,128.30,11.78,59.87
28.402,126.71,11.63,59.84
28.457,127.71,11.69,59.84
28.513,126.99,11.76,59.87
28.569,126.98,11.71,59.80
28.624,126.40,11.83,59.89
28.675,127.98,11.82,59.93
28.730,128.52,11.78,59.85
28.783,128.59,11.80,59.86
28.838,126.85,11.73,59.86
28.889,126.88,11.88,59.86
28.939,127.83,11.68,59.87
28.992,126.73,11.81,59.85
29.042,127.80,11.72,59.81
29.097,127.60,11.83,59.87
29.147,126.70,11.66,59.87
29.198,129.04,11.69,59.83
29.246,127.53,11.70,59.82
29.298,127.70,11.77,59.86
29.346,128.79,11.76,59.85
29.398,127.64,11.74,59.89
29.448,129.36,11.73,59.84
29.496,127.86,11.84,59.91
29.546,126.17,11.78,59.87
29.596,128.25,11.77,59.85
29.649,127.20,11.75,59.87
29.698,127.20,11.75,59.87
29.747,128.02,11.82,59.85
29.795,126.80,11.69,59.85
29.842,127.91,11.66,59.83
29.890,127.79,11.73,59.84
29.940,125.71,11.67,59.82
29.994,127.90,11.66,59.82
30.043,126.20,11.83,59.85
30.095,127.35,11.84,59.92
30.148,128.03,11.90,59.85
30.200,127.28,11.70,59.84
30.254,128.12,11.68,59.81
30.304,128.91,11.79,59.82
30.359,126.72,11.87,59.86
30.409,127.34,11.91,59.88
30.461,127.15,11.87,59.86
30.513,127.09,11.88,59.86
30.563,129.02,11.77,59.83
30.614,128.44,11.62,59.81
30.662,127.19,11.82,59.87
30.715,127.07,11.67,59.78
30.765,125.98,11.87,59.85
30.818,127.11,11.90,59.84
30.869,126.64,11.93,59.79
30.922,125.77,11.77,59.86
30.973,126.19,11.70,59.82
31.027,126.13,11.78,59.84
31.080,125.63,11.87,59.88
31.133,125.28,11.82,59.80
31.186,126.22,11.82,59.81
31.235,126.25,11.77,59.86
31.287,127.30,11.83,59.85
31.337,126.38,11.85,59.88
31.388,126.23,11.85,59.82
31.439,126.55,11.88,59.85
31.495,126.15,11.88,59.86
31.546,126.39,11.88,59.85
31.599,125.66,11.81,59.87
31.651,127.65,11.75,59.83
31.702,127.09,11.82,59.84
31.752,126.23,11.87,59.88
31.805,126.37,11.86,59.83
31.858,125.95,11.80,59.80
31.908,126.02,11.86,59.85
31.961,126.76,11.85,59.81
32.012,124.37,11.92,59.79
32.065,125.25,11.78,59.83
32.120,126.01,11.87,59.81
32.170,124.81,11.92,59.83
32.216,124.44,11.84,59.83
32.268,125.30,11.92,59.80
32.320,125.12,11.89,59.86
32.372,124.78,11.89,59.83
32.422,126.40,11.99,59.84
32.471,125.74,11.88,59.87
32.519,123.68,11.82,59.79
32.570,125.12,11.88,59.80
32.623,125.34,11.87,59.83
32.672,124.90,11.89,59.78
32.722,125.55,11.70,59.77
32.773,123.62,11.82,59.81
32.825,123.62,11.82,59.81
32.879,124.65,11.96,59.86
32.934,125.47,11.91,59.82
32.985,123.56,12.09,59.82
33.037,124.75,11.94,59.82
33.091,124.41,12.06,59.82
33.143,124.28,11.94,59.78
33.194,124.28,11.94,59.78
33.246,124.86,11.85,59.82
33.297,123.01,11.86,59.80
33.350,123.83,11.92,59.81
33.401,125.20,11.98,59.80
33.453,122.38,11.99,59.82
33.506,123.50,11.94,59.81
33.559,122.58,11.91,59.75
33.611,124.60,11.98,59.83
33.666,124.19,11.94,59.77
33.715,121.98,11.97,59.80
33.766,122.93,12.11,59.84
33.819,122.84,12.04,59.80
33.866,123.88,12.03,59.75
33.917,122.47,11.98,59.80
33.969,122.79,12.00,59.76
34.021,122.38,12.15,59.80
34.070,122.11,11.91,59.78
34.123,121.03,12.21,59.79
34.174,122.68,12.08,59.77
34.226,122.38,11.91,59.75
34.276,122.83,11.98,59.74
34.331,121.70,12.12,59.80
34.385,121.57,12.03,59.73
34.443,120.90,12.13,59.78
34.499,122.30,12.05,59.74
34.553,122.30,12.05,59.74
34.606,120.66,12.21,59.74
34.663,119.53,12.25,59.78
34.718,122.24,12.14,59.73
34.771,120.74,12.20,59.77
34.825,119.44,12.24,59.76
34.875,120.53,12.11,59.71
34.929,119.96,12.24,59.75
34.986,119.91,12.26,59.72
35.037,120.24,12.28,59.74
35.091,120.38,12.22,59.72
35.143,118.18,12.43,59.70
35.195,116.90,12.41,59.70
35.245,117.46,12.44,59.70
35.297,119.07,12.44,59.68
35.352,117.52,12.47,59.72
35.404,117.26,12.47,59.68
35.459,118.52,12.57,59.71
35.515,116.75,12.67,59.73
35.569,117.23,12.49,59.65
35.622,117.55,12.59,59.65
35.675,114.28,12.72,59.65
35.733,116.99,12.78,59.64
35.799,114.06,12.72,59.65
35.853,114.06,12.69,59.63
35.905,114.59,12.88,59.61
35.972,112.51,12.99,59.64
36.032,112.55,13.09,59.61
36.087,111.37,13.10,59.57
36.152,110.52,13.20,59.63
36.209,109.34,13.41,59.54
36.272,108.56,13.21,59.50
36.325,108.95,13.40,59.55
36.376,108.56,13.62,59.55
36.432,106.20,13.60,59.49
36.491,105.26,13.69,59.45
36.543,103.23,13.89,59.47
36.596,103.03,13.94,59.46
36.661,102.51,13.88,59.40
36.713,99.63,14.49,59.37
36.776,97.20,14.41,59.32
36.829,97.80,14.53,59.27
36.890,96.84,14.73,59.33
36.941,91.83,15.48,59.19
36.991,91.20,15.71,59.17
37.045,88.70,16.03,59.16
37.105,88.72,16.37,59.13
37.157,83.77,17.70,58.95
37.209,82.69,17.98,58.93
37.264,82.03,18.35,58.85
37.317,80.79,18.74,58.86
37.369,78.91,19.29,58.81
37.434,77.66,19.76,58.71
37.490,73.47,22.31,58.52
37.544,72.13,23.27,58.40
37.602,71.33,24.09,58.35
37.654,73.01,24.31,58.29
37.706,68.20,27.90,57.82
37.758,66.39,29.75,57.77
37.812,65.15,30.57,57.63
37.867,64.15,32.37,57.56
37.920,61.21,39.09,57.54
37.973,60.06,41.72,57.61
38.026,59.07,43.82,57.64
38.077,57.38,49.26,57.78
38.127,58.12,51.27,57.35
38.180,57.50,53.63,57.34
38.235,55.13,62.02,57.41
38.290,54.63,63.71,57.33
38.342,54.63,63.71,57.33
38.395,53.88,65.73,57.49
38.452,53.45,67.61,57.50
38.504,51.48,76.04,57.51
38.558,51.06,77.46,57.42
38.609,50.67,78.77,57.50
38.662,50.26,80.06,57.54
38.715,49.27,83.26,57.51
38.768,48.92,84.08,57.36
38.818,48.65,84.91,57.41
38.864,48.22,86.13,57.35
38.916,47.66,86.57,57.37
38.966,47.46,87.11,57.33
39.019,46.46,88.20,57.21
39.072,46.11,88.74,57.19
39.124,45.78,88.97,57.13
39.173,45.62,89.22,57.06
39.223,45.48,89.38,56.91
39.269,44.89,89.66,57.01
39.319,43.89,90.45,56.68
39.369,43.37,90.52,56.66
39.417,43.40,90.69,56.54
39.465,43.21,90.88,56.43
39.515,42.82,90.95,56.55
39.564,41.71,91.38,56.19
39.640,41.29,91.60,56.15
39.691,41.29,91.60,56.15
39.739,40.97,91.62,56.05
39.790,40.68,91.73,56.11
39.836,39.27,92.02,55.94
39.887,39.00,92.14,55.82
39.937,38.71,92.16,55.87
39.987,38.40,92.20,55.79
40.035,38.01,92.21,55.68
40.085,37.64,92.25,55.74
40.134,37.42,92.36,55.61
40.185,36.32,92.50,55.46
40.235,36.42,92.61,55.39
40.284,36.16,92.60,55.24
40.333,35.59,92.67,55.26
40.385,35.57,92.66,55.29
40.439,35.35,92.69,55.04
40.491,34.47,92.76,54.93
40.540,33.97,92.76,54.74
40.592,33.93,92.81,54.74
40.641,33.62,92.82,54.79
40.692,33.38,92.85,54.67
40.744,32.63,92.94,54.45
40.795,32.34,92.91,54.35
40.846,32.39,92.98,54.26
40.897,32.04,92.96,54.24
40.950,31.88,92.93,54.19
41.000,32.52,92.50,55.81
41.054,31.71,92.54,55.77
41.105,31.26,92.56,55.66
41.157,31.25,92.57,55.63
41.207,31.38,92.57,55.55
41.258,30.43,92.57,55.47
41.310,31.26,92.26,57.42
41.361,31.04,91.97,58.77
41.412,30.85,92.10,58.77
41.462,30.62,91.74,60.49
41.514,30.61,91.76,60.39
41.562,30.83,91.72,60.30
41.616,29.96,91.80,60.05
41.666,29.88,91.80,60.01
41.720,29.65,91.99,59.99
41.772,29.53,92.06,59.89
41.825,29.22,92.03,59.85
41.874,29.10,92.25,59.77
41.926,28.51,92.45,59.45
41.978,28.04,92.40,59.41
42.031,28.16,92.60,59.35
42.083,28.12,92.61,59.32
42.135,27.98,92.57,59.23
42.186,27.01,92.65,58.86
42.238,26.87,92.65,58.84
42.292,27.14,92.60,58.76
42.342,27.31,92.61,58.68
42.419,26.55,92.64,58.59
42.473,26.38,92.60,58.36
42.527,26.74,92.54,58.18
42.579,25.99,92.60,58.13
42.627,26.22,92.59,58.06
42.683,26.31,92.55,57.97
42.735,25.52,92.59,57.63
42.787,25.52,92.59,57.63
42.836,25.63,92.64,57.59
42.889,25.38,92.56,57.40
42.936,24.88,92.66,57.32
42.987,24.51,92.60,56.95
43.037,24.40,92.54,56.96
43.086,23.89,92.56,56.85
43.136,23.89,92.56,56.85
43.186,23.86,92.55,56.75
43.235,24.02,92.60,56.68
43.285,23.64,92.57,56.57
43.333,23.18,92.48,56.22
43.382,23.22,92.55,56.17
43.433,22.94,92.50,56.05
43.489,22.91,92.51,56.02
43.541,22.64,92.51,55.78
43.596,22.81,92.48,55.68
43.649,22.82,92.41,55.50
43.699,22.04,92.48,55.60
43.752,22.34,92.47,55.42
43.802,22.28,92.41,55.41
43.854,22.22,92.41,55.17
43.907,22.26,92.45,55.05
43.958,21.65,92.32,54.92
44.010,21.93,92.38,54.91
44.061,22.12,92.32,54.86
44.113,21.19,92.35,54.63
44.166,21.53,92.26,54.65
44.221,21.46,92.24,54.45
44.275,20.86,92.29,54.41
44.329,21.32,92.32,54.43
44.382,20.77,92.23,54.05
44.446,21.50,92.19,53.86
44.498,21.50,92.19,53.86
44.553,21.17,92.18,53.91
44.607,20.40,92.16,53.53
44.660,20.54,92.17,53.48
44.711,19.50,92.19,53.39
44.760,20.15,92.12,53.25
44.815,20.13,92.05,53.29
44.877,19.94,92.13,53.17
44.933,20.58,92.09,52.86
44.997,19.88,92.05,52.88
45.055,19.95,92.05,52.75
45.119,20.60,92.05,52.71
45.177,19.66,92.03,52.30
45.243,19.33,92.01,52.30
45.300,20.48,92.01,52.19
45.365,20.16,92.00,51.93
45.422,19.96,91.94,51.91
45.481,20.75,91.98,51.77
45.537,20.13,91.91,51.70
45.604,21.07,91.84,51.35
45.661,19.74,91.87,51.33
45.725,20.90,91.89,51.32
45.782,20.86,91.75,50.97
45.842,20.57,91.76,50.94
45.896,20.12,91.83,50.86
