time_s,H,S,V
3.863,187.80,49.91,14.26
3.917,185.98,49.95,14.29
3.967,182.12,51.29,14.33
4.018,180.80,50.30,14.31
4.069,183.76,50.19,14.28
4.119,181.55,49.33,14.21
4.169,176.04,49.67,14.18
4.222,187.64,49.06,14.20
4.273,191.12,48.82,14.16
4.323,187.30,49.32,14.22
4.373,189.96,49.18,14.20
4.428,183.67,50.30,14.28
4.482,165.73,50.56,14.31
4.533,186.85,48.43,14.20
4.585,185.67,49.68,14.23
4.636,181.10,49.08,14.25
4.689,171.01,49.31,14.27
4.739,181.67,49.41,14.31
4.797,176.23,50.38,14.32
4.852,171.23,49.24,14.32
4.903,183.42,48.82,14.24
4.955,182.15,49.47,14.36
5.008,173.26,49.77,14.34
5.061,164.25,48.96,14.28
5.109,181.96,48.58,14.24
5.162,179.41,48.76,14.24
5.214,175.94,48.99,14.25
5.263,170.18,48.63,14.17
5.314,187.11,48.94,14.26
5.366,182.34,48.35,14.23
5.419,182.15,49.64,14.36
5.474,183.48,48.28,14.31
5.526,156.09,49.06,14.27
5.575,177.25,48.68,14.32
5.629,178.77,48.41,14.34
5.681,164.90,48.96,14.37
5.733,171.74,49.87,14.45
5.785,170.38,49.89,14.43
5.838,169.29,49.14,14.41
5.891,169.79,49.29,14.37
5.945,165.94,48.41,14.24
5.999,181.02,48.94,14.10
6.054,175.65,48.95,14.14
6.101,179.38,48.02,14.20
6.151,166.35,47.72,14.22
6.198,163.02,49.52,14.41
6.245,159.38,48.53,14.34
6.293,175.80,48.97,14.38
6.340,172.50,49.01,14.38
6.388,171.02,48.60,14.33
6.435,170.93,48.68,14.41
6.484,163.21,48.03,14.35
6.533,168.05,47.75,14.29
6.583,163.29,49.39,14.37
6.633,154.35,48.74,14.36
6.681,165.01,48.71,14.40
6.729,158.71,48.83,14.40
6.778,164.57,48.33,14.38
6.828,171.13,48.80,14.38
6.878,157.50,48.13,14.29
6.927,167.35,48.33,14.32
6.977,148.10,49.04,14.34
7.030,161.46,48.61,14.34
7.079,168.20,49.21,14.40
7.127,168.20,49.21,14.40
7.175,146.59,50.22,14.46
7.224,160.79,48.72,14.41
7.269,169.44,48.59,14.29
7.316,163.21,47.45,14.29
7.366,170.84,48.75,14.41
7.416,160.09,47.82,14.32
7.463,160.09,47.82,14.32
7.525,167.48,49.03,14.36
7.573,169.07,47.72,14.34
7.621,155.97,48.53,14.31
7.668,162.89,48.37,14.33
7.715,174.32,47.98,14.34
7.764,159.01,48.68,14.30
7.812,160.68,49.33,14.33
7.860,159.81,47.30,14.29
7.908,159.21,47.64,14.29
7.956,167.65,48.10,14.28
8.004,168.86,47.02,14.23
8.051,162.50,47.64,14.22
8.102,175.32,46.95,14.20
8.158,171.30,47.16,14.19
8.223,174.08,46.76,14.11
8.269,173.47,46.55,14.17
8.318,160.15,46.60,14.16
8.365,171.23,47.08,14.19
8.412,153.77,47.50,14.19
8.458,173.25,47.42,14.17
8.514,175.14,47.52,14.17
8.573,152.93,47.65,14.21
8.630,157.08,46.79,14.13
8.682,172.25,47.22,14.18
8.729,162.83,47.21,14.18
8.776,165.22,47.47,14.15
8.823,170.31,45.96,14.10
8.869,158.43,46.11,14.08
8.917,168.62,46.56,14.14
8.965,176.00,46.23,14.12
9.013,170.93,47.15,14.14
9.064,173.71,47.38,14.14
9.113,164.86,47.26,14.19
9.161,164.86,47.26,14.19
9.211,183.22,45.76,14.10
9.260,172.52,45.60,14.06
9.307,176.97,47.01,14.14
9.353,166.03,46.27,14.05
9.401,156.52,47.05,14.10
9.447,164.19,44.71,13.98
9.495,162.52,46.21,14.05
9.542,171.11,45.39,14.04
9.588,167.62,46.18,14.04
9.636,176.20,46.82,14.05
9.687,183.02,45.01,14.05
9.737,171.02,44.57,14.03
9.788,165.71,44.92,13.99
9.839,167.25,44.72,14.03
9.890,178.25,45.41,14.07
9.939,181.27,46.62,14.10
9.991,170.11,44.60,14.01
10.041,167.68,45.17,14.01
10.094,175.09,45.27,14.00
10.145,175.12,44.45,14.02
10.197,166.58,44.19,13.99
10.249,173.29,44.22,13.97
10.297,167.81,45.05,13.90
10.348,181.38,44.46,13.97
10.402,169.49,44.78,13.93
10.451,182.23,45.30,14.03
10.502,164.99,43.98,13.92
10.553,174.78,45.94,14.06
10.603,171.77,44.53,13.91
10.653,174.09,43.42,13.90
10.705,173.91,44.83,13.93
10.756,171.96,43.40,13.86
10.808,170.89,44.98,13.93
10.863,169.92,45.63,13.93
10.915,169.65,44.68,13.85
10.967,171.86,44.80,13.85
11.018,173.83,44.76,13.91
11.069,168.18,45.38,13.90
11.124,164.64,44.45,13.90
11.177,170.96,44.17,13.86
11.228,168.76,43.88,13.84
11.283,179.15,41.83,13.72
11.337,164.68,43.30,13.81
11.388,172.87,43.21,13.84
11.438,173.45,43.61,13.80
11.488,183.26,43.83,13.83
11.538,173.25,43.44,13.79
11.587,175.40,43.11,13.78
11.636,173.86,42.40,13.74
11.687,182.17,42.76,13.76
11.740,175.78,42.31,13.75
11.789,185.25,43.38,13.82
11.840,168.56,43.54,13.81
11.894,182.88,42.81,13.81
11.947,185.17,42.11,13.75
11.999,175.96,42.40,13.74
12.050,191.04,41.81,13.71
12.101,170.27,42.82,13.77
12.152,173.95,42.36,13.75
12.204,177.14,41.24,13.66
12.255,173.98,41.95,13.71
12.305,189.81,41.37,13.65
12.355,169.89,42.67,13.75
12.406,180.09,41.41,13.68
12.457,179.25,42.27,13.67
12.509,181.45,42.45,13.67
12.563,169.27,41.73,13.62
12.613,168.73,40.68,13.56
12.666,176.78,40.12,13.53
12.719,174.40,41.61,13.59
12.772,170.42,41.25,13.55
12.824,166.63,40.44,13.52
12.877,177.20,41.96,13.51
12.929,181.99,40.97,13.45
12.977,181.99,40.97,13.45
13.028,168.88,41.53,13.44
13.078,178.91,40.38,13.40
13.129,178.75,40.90,13.37
13.176,184.16,39.12,13.24
13.229,186.07,38.11,13.14
13.279,185.78,37.53,13.14
13.330,185.78,37.53,13.14
13.381,195.02,39.37,13.18
13.433,189.90,38.68,13.21
13.485,183.47,38.61,13.18
13.537,182.01,39.84,13.22
13.588,190.28,39.89,13.23
13.638,197.85,38.49,13.16
13.689,184.66,38.90,13.19
13.743,181.60,37.46,13.16
13.794,186.86,38.99,13.17
13.846,195.00,38.41,13.15
13.899,179.45,38.72,13.17
13.949,187.79,37.59,13.11
14.002,189.46,38.08,13.16
14.052,184.75,38.28,13.18
14.104,189.21,37.81,13.12
14.159,180.63,38.32,13.15
14.212,187.04,38.65,13.16
14.268,188.85,38.54,13.16
14.327,192.84,38.32,13.14
14.377,184.80,39.15,13.18
14.429,182.69,38.48,13.17
14.479,186.88,39.10,13.14
14.529,188.81,38.11,13.12
14.584,187.07,37.31,13.10
14.635,182.53,36.83,13.04
14.691,190.94,36.49,13.05
14.748,174.61,36.68,13.02
14.804,184.85,37.28,13.10
14.858,180.00,37.46,13.09
14.911,191.42,38.11,13.11
14.962,191.90,36.95,13.07
15.013,184.29,36.58,13.04
15.064,188.04,35.98,13.06
15.114,194.30,37.18,13.12
15.165,185.82,38.17,13.12
15.220,190.79,37.47,13.14
15.271,196.27,37.63,13.09
15.322,196.37,37.56,13.07
15.371,185.79,36.52,13.05
15.423,187.52,37.08,13.08
15.473,189.97,36.45,13.05
15.521,182.32,36.28,13.03
15.568,187.26,37.24,13.10
15.617,187.47,36.56,13.04
15.663,191.53,35.97,13.06
15.715,180.68,35.68,13.03
15.765,186.85,36.65,13.03
15.815,184.11,36.55,13.09
15.870,185.11,35.86,13.05
15.928,177.13,35.82,12.98
15.981,186.58,37.99,13.14
16.035,188.27,36.84,13.10
16.090,188.89,36.92,13.10
16.143,185.26,38.04,13.10
16.201,184.90,35.44,13.06
16.253,175.87,37.06,13.11
16.306,170.31,36.31,13.05
16.359,184.62,37.46,13.10
16.410,178.88,36.56,13.09
16.467,171.59,38.33,13.25
16.525,169.28,37.71,13.27
16.580,183.42,39.66,13.36
16.635,176.60,40.48,13.44
16.692,168.88,39.00,13.37
16.743,163.71,39.73,13.38
16.795,170.05,39.45,13.42
16.847,168.19,39.15,13.47
16.902,175.00,39.21,13.41
16.953,170.60,38.94,13.40
17.002,177.23,38.72,13.40
17.056,185.31,38.02,13.28
17.109,185.31,38.02,13.28
17.165,175.07,38.56,13.33
17.219,173.97,38.79,13.33
17.276,165.63,36.36,13.23
17.331,169.16,37.46,13.28
17.383,160.73,37.61,13.30
17.438,173.41,36.74,13.29
17.491,173.41,36.74,13.29
17.544,177.17,37.06,13.27
17.597,160.71,35.90,13.21
17.651,163.58,35.83,13.24
17.705,169.91,38.44,13.33
17.758,159.98,37.28,13.26
17.811,163.14,37.36,13.30
17.865,176.82,36.70,13.25
17.916,170.01,35.90,13.22
17.971,159.99,36.90,13.26
18.024,167.51,35.82,13.28
18.077,159.09,36.69,13.24
18.131,159.09,36.69,13.24
18.181,167.87,37.92,13.28
18.231,166.41,36.90,13.23
18.287,169.57,37.91,13.24
18.339,159.00,36.11,13.22
18.392,168.63,38.60,13.33
18.443,167.09,36.73,13.20
18.497,167.09,36.73,13.20
18.549,168.38,36.55,13.27
18.601,157.59,35.34,13.19
18.655,174.33,36.19,13.15
18.709,164.37,36.57,13.23
18.763,180.07,36.83,13.19
18.815,171.74,37.02,13.19
18.871,159.99,36.80,13.21
18.924,167.62,36.16,13.18
18.974,161.96,36.82,13.23
19.028,163.47,36.70,13.19
19.082,165.73,36.79,13.24
19.135,166.61,35.76,13.17
19.187,165.34,35.91,13.20
19.241,177.08,37.11,13.24
19.296,176.33,36.87,13.21
19.348,164.09,37.24,13.21
19.400,177.88,36.40,13.17
19.451,166.85,36.22,13.20
19.505,159.12,35.08,13.17
19.556,164.40,35.37,13.20
19.609,164.59,36.57,13.24
19.665,171.90,36.82,13.22
19.721,170.23,36.03,13.18
19.775,165.71,35.67,13.17
19.828,165.41,37.15,13.18
19.881,168.48,37.36,13.21
19.936,159.56,35.00,13.13
19.989,166.06,35.07,13.11
20.040,177.90,35.53,13.14
20.094,161.85,35.49,13.11
20.150,179.57,34.95,13.11
20.202,183.82,35.60,13.07
20.256,177.69,36.17,13.09
20.309,170.50,36.52,13.06
20.362,179.16,35.79,13.05
20.410,167.10,34.98,13.06
20.463,168.36,35.55,13.13
20.515,163.05,33.41,13.03
20.562,171.81,35.24,13.04
20.613,168.98,34.19,13.01
20.669,171.14,34.52,13.04
20.719,180.95,34.70,13.05
20.773,179.41,34.34,13.04
20.824,160.02,32.72,12.98
20.876,160.31,32.74,12.97
20.931,168.86,32.56,12.95
20.980,178.80,34.19,12.93
21.031,183.02,33.46,12.84
21.082,173.30,32.68,12.77
21.135,180.68,34.07,12.88
21.188,169.18,31.91,12.80
21.237,180.02,32.80,12.79
21.286,170.75,32.60,12.79
21.336,179.78,32.32,12.80
21.388,186.80,33.18,12.80
21.439,164.94,31.76,12.79
21.489,168.17,31.74,12.76
21.539,181.36,33.22,12.79
21.590,166.10,31.73,12.79
21.643,172.58,32.29,12.78
21.694,169.77,31.27,12.76
21.744,168.37,31.91,12.78
21.797,176.64,33.04,12.81
21.848,173.81,31.91,12.72
21.907,169.75,31.45,12.74
21.959,167.24,31.37,12.76
22.008,176.12,32.91,12.83
22.058,157.63,31.78,12.74
22.110,181.91,32.41,12.76
22.164,172.31,32.31,12.76
22.216,177.56,32.13,12.75
22.270,177.56,32.13,12.75
22.324,176.68,32.10,12.75
22.373,172.94,31.87,12.72
22.425,177.05,32.00,12.76
22.476,174.27,31.06,12.72
22.527,167.50,30.76,12.68
22.579,167.42,31.43,12.71
22.627,167.42,31.43,12.71
22.679,169.43,32.15,12.73
22.732,167.97,31.04,12.67
22.784,172.50,31.84,12.72
22.834,179.10,31.52,12.72
22.885,174.41,31.03,12.67
22.938,165.34,30.73,12.68
22.988,175.03,30.86,12.68
23.038,165.39,31.01,12.68
23.088,166.79,31.29,12.71
23.139,178.58,31.75,12.71
23.190,170.71,30.77,12.68
23.243,169.07,30.58,12.68
23.295,173.22,32.05,12.73
23.345,176.72,31.97,12.72
23.394,178.56,31.26,12.70
23.442,165.93,30.60,12.66
23.495,163.87,30.35,12.67
23.549,167.78,31.35,12.69
23.603,173.35,31.38,12.69
23.650,175.82,31.61,12.67
23.704,177.83,30.26,12.67
23.756,173.06,31.51,12.67
23.810,169.42,31.68,12.67
23.860,166.50,30.85,12.72
23.921,169.87,32.16,12.80
23.972,169.87,32.16,12.80
24.022,163.34,31.09,12.79
24.078,165.18,31.77,12.83
24.128,159.81,32.66,12.88
24.179,159.58,32.45,12.93
24.230,171.22,32.98,12.95
24.281,167.08,33.57,12.98
24.332,165.19,32.69,12.96
24.383,164.15,32.77,12.98
24.437,164.22,32.94,12.98
24.488,164.91,33.41,13.00
24.543,162.20,32.82,12.94
24.593,161.62,32.88,12.93
24.646,166.29,32.49,12.93
24.696,162.74,32.84,12.90
24.747,170.74,33.90,12.92
24.797,160.54,33.14,12.93
24.849,166.27,32.77,12.89
24.900,164.38,31.93,12.90
24.948,161.58,33.14,12.92
25.000,163.87,33.51,12.94
25.050,161.09,32.45,12.91
25.103,168.36,34.33,12.96
25.154,163.26,32.14,12.93
25.208,166.86,33.65,12.93
25.261,155.71,31.91,12.92
25.315,165.03,33.98,13.01
25.370,157.67,32.59,12.93
25.422,162.06,33.63,12.95
25.477,163.91,34.17,12.96
25.531,166.00,34.34,12.97
25.587,165.68,32.78,12.98
25.644,159.75,33.09,12.99
25.698,164.26,33.92,12.99
25.752,160.64,33.41,12.99
25.804,174.43,33.23,12.97
25.856,167.24,32.91,12.95
25.909,157.30,32.15,12.93
25.960,167.42,33.48,12.96
26.014,163.00,32.18,12.93
26.068,172.17,33.24,12.93
26.131,160.34,31.89,12.87
26.190,161.93,32.37,12.95
26.256,156.91,32.67,12.95
26.314,161.67,31.79,12.96
26.372,167.29,32.36,12.92
26.438,163.72,32.63,12.89
26.494,165.98,32.19,12.89
26.553,161.38,33.04,12.90
26.611,160.30,33.05,12.93
26.674,169.47,32.27,12.88
26.731,163.73,33.20,12.94
26.790,163.94,33.45,12.93
26.847,167.10,32.63,12.91
26.905,166.16,32.82,12.89
26.974,171.69,32.64,12.86
27.028,171.91,32.92,12.88
27.081,171.91,32.92,12.88
27.140,163.38,32.78,12.89
27.194,167.37,32.43,12.85
27.250,172.77,32.45,12.89
27.306,163.96,32.81,12.93
27.360,161.21,32.41,12.92
27.415,157.88,32.20,12.87
27.471,172.75,32.87,12.91
27.526,174.27,31.96,12.88
27.582,165.95,32.07,12.85
27.637,168.94,32.81,12.88
27.693,176.13,32.14,12.85
27.748,175.30,32.20,12.88
27.806,176.98,32.37,12.81
27.862,167.58,31.33,12.83
27.934,171.27,31.93,12.85
27.989,180.55,32.94,12.80
28.053,167.33,31.62,12.78
28.110,165.57,31.43,12.75
28.172,165.78,31.94,12.78
28.231,164.47,31.55,12.78
28.290,168.97,31.47,12.82
28.344,170.97,33.06,12.81
28.398,176.92,32.91,12.74
28.451,173.94,32.02,12.78
28.499,171.16,31.74,12.76
28.549,172.08,32.91,12.78
28.600,161.23,30.61,12.74
28.651,166.92,30.94,12.71
28.717,174.28,32.19,12.73
28.771,174.02,31.71,12.74
28.822,174.02,31.71,12.74
28.877,179.51,31.26,12.77
28.928,175.81,31.87,12.79
28.982,180.46,31.67,12.76
29.035,165.86,31.16,12.74
29.089,169.03,31.81,12.78
29.139,166.62,31.64,12.78
29.191,179.86,31.71,12.66
29.243,186.50,32.48,12.73
29.294,176.59,30.91,12.66
29.347,167.79,31.66,12.75
29.404,162.26,31.65,12.76
29.458,170.25,32.74,12.90
29.511,172.85,32.42,12.89
29.562,175.32,32.64,12.89
29.616,166.57,31.89,12.86
29.666,169.75,31.50,12.86
29.717,167.17,31.94,12.89
29.767,169.44,32.59,12.87
29.817,167.56,33.08,12.88
29.865,165.04,32.44,12.88
29.913,171.71,32.91,12.91
29.962,167.84,32.15,12.88
30.012,166.34,31.59,12.86
30.061,171.62,32.12,12.83
30.111,179.18,33.66,12.89
30.160,166.18,32.07,12.85
30.210,167.28,32.35,12.87
30.259,174.50,32.62,12.88
30.306,181.01,33.49,12.90
30.353,170.72,33.01,12.86
30.402,171.57,31.85,12.85
30.450,168.96,31.52,12.81
30.498,170.56,32.69,12.85
30.549,168.42,32.17,12.82
30.602,170.27,32.45,12.80
30.655,172.60,32.59,12.86
30.706,168.35,31.59,12.85
30.755,179.36,32.13,12.82
30.806,170.59,32.26,12.85
30.856,172.35,32.75,12.84
30.908,182.69,33.12,12.84
30.958,168.77,31.86,12.82
31.010,175.97,33.03,12.85
31.063,177.59,31.41,12.77
31.115,170.67,32.45,12.81
31.167,174.99,31.83,12.78
31.224,176.19,31.55,12.77
31.277,172.16,32.23,12.80
31.327,172.84,32.27,12.80
31.379,173.43,31.73,12.83
31.430,181.65,33.01,12.82
31.483,165.55,31.48,12.82
31.535,177.93,32.45,12.81
31.588,177.86,31.75,12.82
31.639,177.17,32.35,12.81
31.691,173.00,32.04,12.81
31.747,177.47,31.97,12.86
31.798,180.26,31.98,12.82
31.848,174.14,32.06,12.80
31.896,174.14,32.06,12.80
31.949,172.06,31.85,12.77
31.999,168.60,32.58,12.83
32.050,171.76,33.81,12.81
32.100,171.87,32.86,12.78
32.151,175.84,32.25,12.78
32.201,170.87,32.24,12.76
32.252,170.87,32.24,12.76
32.315,173.32,31.60,12.74
32.368,178.66,32.45,12.77
32.421,171.56,31.06,12.74
32.476,178.90,32.82,12.77
32.528,179.15,32.08,12.76
32.579,172.68,31.99,12.77
32.632,170.18,31.00,12.75
32.683,184.71,34.07,12.81
32.737,180.05,31.58,12.78
32.788,171.67,31.26,12.74
32.840,175.80,32.35,12.77
32.893,178.54,32.68,12.74
32.946,176.11,31.60,12.75
32.998,169.01,30.61,12.73
33.049,173.10,32.14,12.78
33.127,183.56,32.45,12.81
33.181,175.14,31.14,12.79
33.233,176.58,32.18,12.77
33.289,176.58,32.18,12.77
33.340,175.95,32.94,12.81
33.390,172.18,32.29,12.86
33.439,180.27,32.11,12.86
33.489,175.69,33.48,12.90
33.540,177.87,32.30,12.86
33.588,183.01,32.73,12.85
33.639,183.01,32.73,12.85
33.689,176.55,31.67,12.80
33.742,177.40,32.37,12.81
33.792,169.15,31.83,12.85
33.845,170.86,31.65,12.86
33.893,173.43,32.07,12.84
33.949,173.65,32.91,12.88
33.998,171.25,32.75,12.90
34.050,166.48,32.30,12.86
34.100,169.57,31.78,12.85
34.157,171.44,32.43,12.87
34.211,166.16,31.71,12.81
34.260,167.69,31.60,12.84
34.314,176.10,32.86,12.84
34.365,172.54,31.67,12.83
34.418,170.49,31.96,12.84
34.473,172.26,32.76,12.85
34.525,169.33,32.35,12.87
34.579,179.97,32.21,12.84
34.630,177.19,32.60,12.86
34.686,175.58,31.65,12.80
34.741,166.93,31.77,12.83
34.795,174.80,32.99,12.86
34.847,177.19,32.29,12.85
34.899,174.03,31.92,12.82
34.953,166.04,30.79,12.79
35.009,166.15,32.66,12.82
35.060,169.52,31.22,12.82
35.109,180.00,32.05,12.83
35.159,175.52,32.59,12.84
35.211,177.93,32.72,12.85
35.260,175.70,32.96,12.84
35.309,176.46,32.44,12.82
35.358,171.16,32.51,12.86
35.410,183.42,33.30,12.81
35.475,172.40,32.61,12.82
35.529,175.36,31.71,12.84
35.585,172.98,32.47,12.85
35.637,172.60,32.34,12.83
35.700,172.10,32.01,12.84
35.756,175.73,32.48,12.86
35.813,175.52,32.45,12.84
35.864,177.43,32.19,12.86
35.928,181.68,32.91,12.83
35.984,176.69,32.52,12.83
36.048,171.31,31.32,12.81
36.099,179.71,32.04,12.84
36.149,176.70,32.47,12.82
36.205,180.76,32.08,12.88
36.259,187.41,33.37,12.88
36.313,184.64,32.46,12.87
36.362,184.78,32.68,12.83
36.415,178.78,32.06,12.81
36.464,185.96,32.61,12.83
36.524,182.69,32.35,12.81
36.586,189.99,33.11,12.85
36.641,188.49,34.16,12.86
36.696,178.39,33.05,12.83
36.761,175.79,31.47,12.77
36.817,180.09,32.24,12.82
36.880,189.30,33.31,12.84
36.933,177.07,32.57,12.84
36.984,181.83,32.70,12.84
37.043,186.99,32.99,12.79
37.099,180.63,32.64,12.80
37.155,176.18,32.43,12.83
37.208,182.49,32.98,12.86
37.262,187.81,33.22,12.87
37.328,188.91,32.84,12.83
37.384,181.68,32.45,12.81
37.448,180.38,32.57,12.84
37.499,182.57,32.92,12.82
37.553,193.42,32.84,12.84
37.604,185.34,33.23,12.81
37.659,185.64,32.77,12.79
37.710,188.94,34.06,12.83
37.763,188.94,34.06,12.83
37.817,188.94,32.45,12.80
37.870,184.40,32.48,12.84
37.920,175.99,31.53,12.84
37.975,187.36,33.26,12.88
38.028,188.50,33.55,12.85
38.082,191.03,33.15,12.84
38.133,189.87,32.16,12.83
38.185,184.62,33.73,12.85
38.239,183.85,32.54,12.82
38.291,181.55,32.27,12.82
38.345,184.96,33.13,12.80
38.396,187.12,33.84,12.82
38.452,184.60,32.18,12.80
38.504,181.69,31.96,12.78
38.559,180.51,32.41,12.80
38.613,186.36,32.59,12.80
38.665,188.09,33.41,12.79
38.720,191.23,32.51,12.79
38.777,191.23,32.51,12.79
38.827,187.18,32.50,12.80
38.882,184.51,32.32,12.82
38.930,185.04,32.61,12.78
38.980,181.45,33.20,12.81
39.027,181.78,32.32,12.80
39.078,190.19,32.60,12.80
39.125,187.01,33.39,12.82
39.178,190.74,32.97,12.79
39.225,193.58,32.83,12.82
39.296,183.40,32.34,12.78
39.345,178.66,31.65,12.77
39.393,183.69,33.05,12.79
39.440,181.33,33.24,12.78
39.487,183.16,32.68,12.77
39.535,185.48,33.83,12.80
39.584,186.21,31.50,12.75
39.632,189.84,33.37,12.78
39.681,187.92,33.36,12.78
39.727,187.92,33.68,12.79
39.775,185.66,33.03,12.78
39.826,192.87,34.05,12.82
39.891,176.20,32.87,12.77
39.940,181.27,31.13,12.75
39.989,186.66,34.14,12.83
40.040,189.06,31.42,12.77
40.091,188.37,34.37,12.83
40.142,181.55,31.79,12.77
40.191,185.17,32.78,12.77
40.242,187.97,32.54,12.79
40.293,185.61,32.97,12.76
40.344,185.79,32.71,12.77
40.396,193.17,33.02,12.74
40.448,186.33,32.90,12.76
40.499,184.44,33.06,12.76
40.550,186.90,32.76,12.77
40.601,190.25,34.06,12.81
40.652,189.48,33.16,12.81
40.704,187.82,32.90,12.76
40.755,194.70,34.23,12.83
40.805,183.52,32.90,12.77
40.857,192.47,34.32,12.81
40.909,183.49,31.57,12.74
40.961,191.56,32.84,12.76
41.012,183.87,32.22,12.78
41.062,189.13,32.56,12.80
41.111,188.30,32.32,12.79
41.157,188.87,33.60,12.83
41.204,182.48,32.78,12.76
41.252,191.82,33.09,12.73
41.299,188.27,33.26,12.78
41.348,190.67,33.15,12.77
41.400,184.23,31.69,12.76
41.450,191.74,33.77,12.75
41.500,190.26,33.57,12.78
41.549,185.24,32.87,12.75
41.601,188.97,32.67,12.80
41.653,185.71,32.90,12.76
41.701,184.24,33.01,12.76
41.751,190.40,33.52,12.75
41.802,190.41,34.30,12.82
41.854,192.15,34.27,12.77
41.905,194.35,33.94,12.76
41.955,194.87,33.89,12.79
42.003,187.35,32.38,12.76
42.057,189.51,33.43,12.77
42.107,190.23,33.58,12.76
42.158,185.98,33.03,12.74
42.210,189.62,32.91,12.75
42.263,185.50,31.93,12.72
42.315,185.83,32.48,12.74
42.366,180.30,32.10,12.70
42.416,184.17,32.93,12.76
42.471,196.41,34.07,12.76
42.521,200.53,33.69,12.77
42.572,200.53,33.69,12.77
42.623,199.43,34.10,12.80
42.682,193.25,34.29,12.76
42.742,191.61,33.56,12.77
42.795,192.33,32.86,12.75
42.849,192.50,33.35,12.75
42.901,192.70,33.55,12.81
42.955,187.09,32.72,12.75
43.007,190.97,32.61,12.72
43.058,195.57,34.34,12.76
43.107,189.39,34.07,12.76
43.157,189.01,32.98,12.74
43.209,191.83,32.40,12.76
43.261,188.75,33.44,12.72
43.313,187.98,33.49,12.75
43.365,196.01,34.40,12.78
43.415,190.61,33.13,12.76
43.502,182.69,33.31,12.73
43.551,189.07,33.29,12.70
43.603,189.07,33.29,12.70
43.652,186.48,33.16,12.76
43.707,181.72,32.75,12.73
43.762,188.98,33.33,12.76
43.816,186.85,33.59,12.76
43.870,191.52,33.14,12.78
43.924,182.29,31.61,12.73
43.978,191.10,33.07,12.75
44.034,187.96,32.05,12.74
44.086,185.12,32.03,12.71
44.142,188.20,33.23,12.73
44.196,186.05,32.83,12.74
44.251,192.83,34.39,12.75
44.306,190.88,33.10,12.75
44.357,195.94,34.64,12.76
44.412,196.37,34.71,12.72
44.466,192.88,33.27,12.71
44.520,186.61,33.25,12.71
44.575,186.13,33.12,12.74
44.631,189.09,33.64,12.74
44.685,190.58,34.78,12.73
44.751,191.18,33.60,12.69
44.808,186.00,33.97,12.72
44.871,192.59,34.10,12.71
44.926,192.20,34.59,12.75
44.989,191.21,34.03,12.73
45.042,191.63,33.84,12.71
45.104,180.28,32.24,12.69
45.156,193.66,33.80,12.74
45.208,189.51,34.36,12.71
45.270,189.07,33.89,12.71
45.327,189.22,33.58,12.69
45.390,191.80,34.57,12.73
45.450,193.94,33.41,12.74
45.508,192.66,34.73,12.72
45.570,190.99,33.72,12.69
45.625,189.74,33.86,12.72
45.693,194.59,34.04,12.74
