time_s,H,S,V
4.024,25.83,87.22,51.36
4.077,27.25,87.14,51.36
4.126,27.43,87.19,51.43
4.176,27.36,87.14,51.37
4.223,26.04,87.17,51.39
4.273,27.05,87.25,51.44
4.321,26.24,87.16,51.43
4.370,25.19,87.11,51.44
4.417,28.04,87.26,51.42
4.465,27.70,87.31,51.47
4.512,27.27,87.28,51.43
4.561,26.44,87.31,51.44
4.610,25.56,87.36,51.47
4.657,26.55,87.22,51.40
4.705,27.45,87.17,51.45
4.752,27.79,87.20,51.50
4.800,28.01,87.25,51.48
4.849,27.30,87.21,51.50
4.899,26.61,87.15,51.53
4.945,27.39,87.06,51.46
4.993,28.34,87.11,51.47
5.041,27.39,87.14,51.42
5.089,26.50,87.11,51.51
5.143,26.39,87.22,51.36
5.191,26.74,87.25,51.47
5.244,28.30,87.26,51.46
5.292,26.38,87.19,51.50
5.344,27.22,87.23,51.48
5.393,27.91,87.17,51.43
5.446,28.12,87.23,51.55
5.495,27.43,87.31,51.50
5.548,27.65,87.21,51.51
5.597,27.39,87.20,51.48
5.648,27.27,87.27,51.56
5.699,27.33,87.16,51.46
5.749,28.13,87.20,51.48
5.800,27.21,87.17,51.53
5.851,27.21,87.17,51.53
5.903,26.65,87.19,51.48
5.959,27.07,87.22,51.50
6.010,27.39,87.13,51.45
6.062,26.43,87.17,51.49
6.114,27.57,87.23,51.52
6.166,27.61,87.08,51.39
6.215,27.56,87.07,51.55
6.263,26.32,87.19,51.50
6.316,28.00,87.12,51.45
6.366,26.57,87.09,51.51
6.413,27.80,87.15,51.46
6.462,29.20,87.17,51.47
6.512,25.74,87.20,51.45
6.562,27.17,87.20,51.49
6.612,27.17,87.32,51.61
6.662,26.87,87.15,51.50
6.715,27.80,87.22,51.52
6.767,25.63,87.27,51.52
6.818,26.62,87.23,51.51
6.870,26.81,87.09,51.49
6.919,26.55,87.31,51.51
6.965,27.21,87.32,51.47
7.013,26.88,87.24,51.51
7.061,28.31,87.23,51.45
7.108,27.12,87.23,51.55
7.154,27.90,87.15,51.56
7.202,27.80,87.19,51.54
7.249,26.87,87.25,51.49
7.295,26.82,87.19,51.53
7.340,24.97,87.26,51.53
7.387,26.39,87.22,51.45
7.436,26.54,87.30,51.50
7.483,27.99,87.27,51.47
7.530,26.98,87.18,51.51
7.577,27.02,87.26,51.55
7.624,27.26,87.33,51.55
7.671,26.49,87.25,51.52
7.717,27.86,87.26,51.52
7.765,26.10,87.26,51.57
7.812,27.28,87.23,51.54
7.860,27.59,87.24,51.50
7.909,27.77,87.14,51.54
7.957,26.94,87.13,51.50
8.004,28.39,87.20,51.43
8.051,27.14,87.17,51.43
8.097,27.21,87.16,51.43
8.145,25.10,87.31,51.51
8.192,27.50,87.21,51.44
8.240,27.30,87.29,51.44
8.290,27.31,87.31,51.47
8.339,24.78,87.28,51.53
8.388,27.52,87.23,51.49
8.435,26.47,87.29,51.56
8.483,27.02,87.19,51.48
8.532,26.49,87.21,51.49
8.578,28.23,87.27,51.53
8.627,26.69,87.26,51.47
8.673,27.02,87.23,51.54
8.722,26.38,87.18,51.48
8.775,25.72,87.27,51.47
8.830,26.66,87.28,51.53
8.879,25.22,87.15,51.48
8.929,27.84,87.34,51.49
8.979,27.31,87.23,51.55
9.024,26.01,87.27,51.53
9.072,26.60,87.24,51.53
9.119,26.76,87.26,51.52
9.165,26.64,87.33,51.50
9.213,28.21,87.32,51.49
9.264,27.59,87.28,51.60
9.311,27.45,87.25,51.54
9.363,26.14,87.13,51.50
9.411,27.61,87.20,51.52
9.462,26.90,87.28,51.51
9.511,27.46,87.26,51.53
9.562,26.94,87.23,51.50
9.609,26.36,87.22,51.55
9.661,27.35,87.31,51.50
9.707,27.19,87.25,51.48
9.755,27.21,87.27,51.53
9.809,28.42,87.21,51.53
9.864,26.62,87.26,51.58
9.910,27.77,87.31,51.62
9.960,29.00,87.24,51.61
10.008,26.23,87.25,51.51
10.061,25.12,87.27,51.61
10.109,27.65,87.31,51.62
10.162,26.54,87.36,51.52
10.215,27.05,87.31,51.48
10.270,26.28,87.29,51.49
10.321,27.07,87.35,51.34
10.377,28.34,87.39,51.31
10.426,25.33,87.37,51.35
10.475,27.54,87.44,51.31
10.523,26.77,87.45,51.34
10.572,27.54,87.49,51.37
10.618,27.65,87.38,51.24
10.667,25.73,87.40,51.28
10.714,28.41,87.36,51.18
10.761,26.54,87.34,51.12
10.808,27.70,87.33,51.27
10.854,27.38,87.40,51.19
10.902,25.65,87.30,51.18
10.949,27.10,87.32,51.15
11.000,27.74,87.42,51.19
11.045,26.25,87.32,51.20
11.096,26.72,87.15,51.08
11.145,27.10,87.25,51.12
11.193,27.70,87.32,51.12
11.240,26.32,87.29,51.14
11.287,27.63,87.30,51.08
11.334,25.53,87.32,51.05
11.383,26.51,87.29,51.16
11.432,26.13,87.27,51.09
11.478,26.67,87.31,51.06
11.528,27.74,87.35,51.16
11.575,28.05,87.31,51.06
11.625,26.50,87.32,51.12
11.672,27.81,87.30,51.08
11.720,25.87,87.29,51.17
11.767,25.27,87.41,51.22
11.816,27.17,87.41,51.19
11.863,27.37,87.42,51.19
11.913,26.51,87.38,51.18
11.960,26.02,87.32,51.17
12.009,26.20,87.29,51.17
12.055,25.68,87.34,51.12
12.104,26.17,87.27,51.13
12.155,28.02,87.24,51.04
12.205,26.82,87.36,51.19
12.257,27.77,87.41,51.12
12.310,26.59,87.39,51.06
12.365,27.04,87.37,51.09
12.416,27.27,87.28,51.10
12.471,28.56,87.38,51.11
12.518,27.06,87.42,51.17
12.567,27.96,87.30,51.11
12.615,27.24,87.30,51.12
12.663,26.57,87.27,51.15
12.711,25.44,87.25,51.24
12.762,26.76,87.32,51.14
12.812,26.39,87.33,51.13
12.864,27.68,87.30,51.10
12.915,26.04,87.26,51.09
12.968,25.86,87.32,51.20
13.017,25.13,87.33,51.16
13.069,27.53,87.25,51.21
13.120,26.36,87.34,51.23
13.172,27.56,87.20,51.12
13.227,27.02,87.33,51.23
13.278,26.40,87.32,51.22
13.331,25.96,87.29,51.25
13.381,27.22,87.37,51.16
13.435,25.12,87.36,51.24
13.484,26.08,87.37,51.14
13.534,25.71,87.32,51.19
13.582,27.24,87.33,51.16
13.635,26.13,87.36,51.13
13.690,25.89,87.41,51.12
13.745,26.47,87.33,51.16
13.798,28.08,87.31,51.17
13.848,26.19,87.36,51.21
13.896,26.91,87.41,51.21
13.945,27.37,87.28,51.15
13.996,25.90,87.27,51.20
14.044,26.70,87.30,51.20
14.095,27.97,87.28,51.17
14.146,25.26,87.26,51.10
14.198,26.99,87.26,51.13
14.251,27.84,87.39,51.17
14.301,25.25,87.28,51.19
14.354,28.17,87.31,51.12
14.406,26.59,87.30,51.17
14.455,27.33,87.29,51.17
14.505,26.27,87.26,51.17
14.555,27.11,87.37,51.19
14.609,27.26,87.30,51.22
14.662,26.85,87.30,51.26
14.712,26.94,87.24,51.25
14.764,27.28,87.29,51.18
14.814,28.60,87.33,51.19
14.865,26.49,87.39,51.25
14.914,25.49,87.26,51.29
14.963,27.08,87.27,51.26
15.015,26.68,87.33,51.32
15.066,27.00,87.23,51.18
15.114,26.88,87.34,51.37
15.179,26.88,87.21,51.24
15.228,25.16,87.30,51.23
15.277,26.81,87.32,51.32
15.328,28.15,87.36,51.25
15.374,27.91,87.27,51.27
15.423,25.64,87.29,51.36
15.472,26.56,87.23,51.36
15.522,26.16,87.37,51.41
15.570,25.45,87.33,51.36
15.618,27.41,87.38,51.36
15.666,27.15,87.34,51.44
15.714,26.45,87.39,51.49
15.761,25.83,87.28,51.41
15.809,27.93,87.33,51.50
15.859,26.17,87.29,51.50
15.913,26.14,87.33,51.50
15.964,26.27,87.36,51.47
16.013,27.06,87.31,51.44
16.064,26.48,87.29,51.51
16.113,25.85,87.21,51.41
16.164,26.99,87.36,51.48
16.213,26.17,87.36,51.50
16.264,25.01,87.31,51.49
16.315,26.68,87.27,51.51
16.369,26.27,87.26,51.43
16.422,27.98,87.25,51.51
16.477,26.56,87.26,51.51
16.528,25.85,87.31,51.45
16.579,25.85,87.31,51.45
16.631,25.91,87.29,51.53
16.682,26.87,87.35,51.44
16.735,26.66,87.26,51.43
16.789,26.39,87.23,51.48
16.843,27.83,87.27,51.52
16.898,26.72,87.43,51.56
16.951,26.91,87.26,51.51
17.003,25.62,87.23,51.43
17.055,26.43,87.28,51.50
17.107,26.35,87.22,51.45
17.158,28.06,87.26,51.50
17.209,26.04,87.28,51.51
17.263,26.47,87.41,51.58
17.318,26.70,87.30,51.48
17.370,26.17,87.26,51.44
17.424,26.97,87.38,51.53
17.478,26.90,87.31,51.45
17.534,27.34,87.35,51.39
17.588,27.09,87.28,51.47
17.643,27.92,87.31,51.48
17.697,26.53,87.33,51.46
17.748,25.08,87.37,51.49
17.807,27.20,87.34,51.42
17.864,26.54,87.29,51.43
17.916,26.92,87.24,51.48
17.967,25.51,87.36,51.38
18.018,25.55,87.29,51.41
18.069,26.02,87.38,51.45
18.119,26.42,87.28,51.41
18.169,27.60,87.28,51.40
18.219,27.78,87.29,51.43
18.268,25.56,87.30,51.42
18.317,26.04,87.33,51.44
18.367,27.48,87.20,51.42
18.416,26.30,87.29,51.46
18.467,26.20,87.29,51.40
18.516,27.59,87.19,51.43
18.566,26.23,87.20,51.47
18.614,28.31,87.25,51.46
18.664,26.09,87.26,51.48
18.712,26.40,87.28,51.52
18.761,27.36,87.22,51.48
18.810,27.79,87.28,51.46
18.861,27.00,87.24,51.49
18.912,25.71,87.29,51.59
18.963,27.09,87.22,51.47
19.014,27.41,87.27,51.52
19.065,27.58,87.20,51.42
19.114,26.58,87.23,51.51
19.165,27.08,87.26,51.45
19.216,25.98,87.16,51.47
19.266,27.83,87.35,51.51
19.315,26.77,87.37,51.51
19.374,27.33,87.29,51.47
19.424,26.72,87.30,51.47
19.475,25.10,87.20,51.50
19.528,25.47,87.35,51.47
19.578,26.62,87.25,51.43
19.629,27.91,87.26,51.47
19.681,25.22,87.18,51.45
19.733,27.08,87.28,51.49
19.783,25.92,87.26,51.45
19.837,26.24,87.24,51.46
19.891,26.63,87.28,51.48
19.942,27.54,87.14,51.43
19.993,28.03,87.34,51.53
20.045,28.03,87.34,51.53
20.097,26.65,87.29,51.48
20.149,25.42,87.22,51.39
20.199,26.63,87.20,51.52
20.248,27.20,87.30,51.52
20.300,25.95,87.25,51.46
20.347,27.94,87.30,51.46
20.398,28.56,87.26,51.41
20.447,28.43,87.21,51.37
20.500,27.71,87.19,51.41
20.548,27.26,87.27,51.48
20.599,25.67,87.23,51.46
20.650,27.65,87.29,51.47
20.700,26.88,87.21,51.39
20.751,27.27,87.28,51.41
20.804,26.51,87.33,51.43
20.854,27.59,87.22,51.44
20.905,27.18,87.27,51.43
20.957,25.62,87.24,51.47
21.008,25.62,87.24,51.47
21.057,27.35,87.25,51.47
21.109,28.91,87.16,51.48
21.161,28.04,87.24,51.43
21.211,27.97,87.23,51.44
21.264,27.01,87.14,51.42
21.316,27.55,87.19,51.42
21.365,27.55,87.19,51.42
21.411,27.30,87.29,51.47
21.459,27.31,87.27,51.55
21.507,27.04,87.35,51.46
21.554,26.53,87.26,51.43
21.602,26.18,87.25,51.40
21.652,26.75,87.28,51.41
21.705,26.75,87.28,51.41
21.758,27.55,87.32,51.55
21.808,27.70,87.22,51.43
21.860,27.00,87.25,51.47
21.907,28.17,87.16,51.42
21.954,27.72,87.27,51.45
22.002,26.59,87.19,51.40
22.049,26.87,87.19,51.50
22.097,27.34,87.25,51.45
22.146,26.74,87.30,51.41
22.195,26.60,87.24,51.43
22.247,27.36,87.35,51.44
22.301,25.62,87.22,51.48
22.361,26.82,87.36,51.49
22.412,27.06,87.24,51.53
22.466,28.19,87.30,51.44
22.518,25.87,87.30,51.47
22.569,25.61,87.29,51.58
22.622,27.03,87.32,51.46
22.675,27.66,87.24,51.38
22.731,27.57,87.29,51.49
22.783,26.10,87.36,51.44
22.833,26.99,87.31,51.47
22.883,26.98,87.29,51.41
22.936,28.00,87.27,51.44
22.986,26.59,87.40,51.48
23.039,28.30,87.28,51.44
23.090,27.14,87.35,51.34
23.143,26.72,87.32,51.44
23.193,27.36,87.15,51.37
23.242,25.33,87.17,51.44
23.294,25.80,87.19,51.39
23.344,26.25,87.23,51.38
23.395,25.27,87.26,51.34
23.447,27.72,87.25,51.41
23.500,27.35,87.26,51.34
23.551,27.26,87.26,51.32
23.601,26.83,87.25,51.31
23.651,28.26,87.27,51.35
23.703,26.15,87.25,51.33
23.755,28.39,87.29,51.39
23.807,27.44,87.29,51.27
23.855,27.71,87.27,51.29
23.905,28.07,87.36,51.29
23.954,27.79,87.28,51.27
24.002,27.29,87.24,51.33
24.051,27.28,87.24,51.28
24.105,28.23,87.29,51.23
24.154,28.20,87.29,51.34
24.204,27.94,87.23,51.32
24.254,28.24,87.26,51.28
24.305,26.33,87.29,51.31
24.355,27.99,87.37,51.38
24.403,25.68,87.40,51.38
24.455,25.98,87.34,51.43
24.507,27.39,87.24,51.28
24.559,25.51,87.33,51.41
24.609,26.04,87.36,51.39
24.663,27.27,87.22,51.37
24.714,26.91,87.31,51.31
24.767,27.62,87.32,51.33
24.815,26.24,87.36,51.34
24.869,27.82,87.19,51.26
24.919,25.70,87.35,51.28
24.973,26.62,87.32,51.25
25.025,26.44,87.35,51.20
25.075,26.72,87.26,51.21
25.125,27.63,87.31,51.21
25.181,27.63,87.31,51.21
25.234,26.58,87.31,51.18
25.285,26.38,87.35,51.19
25.341,27.36,87.44,51.27
25.392,27.33,87.44,51.17
25.447,26.60,87.46,51.21
25.502,25.74,87.48,51.16
25.555,25.74,87.25,51.10
25.613,26.79,87.31,51.12
25.674,26.70,87.34,51.09
25.730,27.49,87.19,51.08
25.783,29.07,87.26,51.11
25.838,25.46,87.18,51.13
25.890,25.22,87.19,51.09
25.947,27.16,87.31,51.19
25.999,27.10,87.19,51.23
26.052,26.21,87.32,51.34
26.109,26.42,87.34,51.33
26.167,26.44,87.30,51.30
26.225,26.44,87.30,51.30
26.280,27.04,87.24,51.26
26.334,26.07,87.24,51.31
26.390,26.82,87.24,51.29
26.447,28.17,87.12,51.31
26.503,28.00,87.28,51.16
26.561,24.35,87.17,51.27
26.616,27.42,87.24,51.25
26.674,27.45,87.24,51.32
26.732,27.02,87.27,51.35
26.787,27.53,87.37,51.32
26.843,26.79,87.33,51.31
26.899,26.16,87.34,51.25
26.955,25.81,87.30,51.31
27.022,27.89,87.16,51.32
27.077,27.64,87.25,51.35
27.143,26.84,87.28,51.38
27.202,28.43,87.25,51.32
27.268,25.76,87.26,51.37
27.336,27.73,87.30,51.33
27.398,25.78,87.18,51.29
27.467,27.57,87.31,51.40
27.523,27.20,87.30,51.37
27.583,28.75,87.31,51.40
27.650,27.29,87.29,51.31
27.704,24.99,87.35,51.28
27.768,26.09,87.22,51.30
27.823,26.66,87.23,51.39
27.882,27.86,87.20,51.34
27.937,26.27,87.22,51.30
27.995,26.52,87.22,51.31
28.049,28.35,87.24,51.34
28.111,28.29,87.15,51.35
28.168,27.33,87.20,51.33
28.222,28.32,87.13,51.32
28.274,27.88,87.21,51.34
28.325,25.11,87.12,51.27
28.377,27.28,87.21,51.31
28.429,25.97,87.31,51.35
28.482,27.54,87.30,51.37
28.535,26.72,87.20,51.25
28.586,27.19,87.26,51.31
28.638,27.75,87.25,51.34
28.691,26.09,87.28,51.33
28.738,27.33,87.27,51.35
28.790,27.62,87.25,51.37
28.840,27.69,87.15,51.21
28.888,27.34,87.16,51.25
28.937,25.91,87.24,51.22
28.985,28.86,87.19,51.28
29.035,26.07,87.07,51.27
29.086,24.94,87.19,51.30
29.136,25.55,87.16,51.22
29.186,27.58,87.24,51.29
29.236,27.17,87.29,51.28
29.285,26.80,87.31,51.28
29.336,27.13,87.34,51.21
29.387,28.20,87.38,51.20
29.438,27.02,87.48,51.27
29.485,27.02,87.33,51.22
29.532,27.43,87.28,51.21
29.580,27.75,87.35,51.20
29.627,25.58,87.49,51.24
29.674,27.96,87.45,51.20
29.721,26.95,87.35,51.20
29.770,26.16,87.33,51.19
29.816,28.14,87.30,51.14
29.866,26.23,87.36,51.16
29.917,25.92,87.38,51.19
29.966,26.80,87.30,51.07
30.015,27.70,87.33,51.13
30.065,26.14,87.32,51.12
30.113,27.73,87.45,51.16
30.166,26.33,87.33,51.15
30.214,26.84,87.21,51.05
30.263,27.00,87.34,51.23
30.313,27.00,87.34,51.23
30.364,27.69,87.35,51.18
30.415,27.40,87.34,51.09
30.465,27.73,87.30,51.18
30.517,26.82,87.29,51.17
30.568,26.75,87.32,51.09
30.620,25.72,87.24,51.09
30.675,25.72,87.24,51.09
30.730,27.66,87.28,51.10
30.782,26.30,87.32,51.14
30.834,26.49,87.31,51.12
30.885,28.78,87.13,51.14
30.938,28.12,87.34,51.13
30.989,27.40,87.29,51.14
31.040,26.88,87.17,51.06
31.093,27.30,87.29,51.13
31.145,26.14,87.24,51.11
31.198,26.99,87.19,51.12
31.250,27.97,87.22,51.05
31.301,26.85,87.16,51.00
31.353,28.22,87.20,51.08
31.405,26.36,87.23,51.12
31.455,27.11,87.31,51.05
31.504,27.39,87.30,51.11
31.559,28.14,87.27,51.05
31.607,27.30,87.27,51.11
31.656,27.98,87.13,50.95
31.707,26.67,87.23,51.02
31.760,26.11,87.24,50.96
31.812,26.46,87.20,51.02
31.864,27.47,87.22,51.00
31.915,26.68,87.22,51.07
31.970,27.06,87.27,51.13
32.022,28.32,87.22,51.17
32.074,28.20,87.24,51.21
32.126,27.55,87.26,50.86
32.177,26.27,87.30,50.79
32.229,26.04,87.14,50.94
32.282,26.85,87.35,51.00
32.336,26.18,87.24,51.10
32.388,27.89,87.22,50.90
32.443,26.88,87.16,50.56
32.495,26.71,87.18,50.73
32.546,27.16,87.20,50.86
32.600,27.17,87.21,50.87
32.652,26.56,87.23,50.81
32.706,27.74,87.29,50.93
32.756,27.20,87.23,50.96
32.807,27.71,87.34,51.01
32.857,27.39,87.20,51.00
32.909,27.22,87.33,51.06
32.960,26.64,87.25,51.10
33.009,25.71,87.40,51.09
33.063,26.02,87.44,51.11
33.114,26.89,87.33,51.13
33.166,27.59,87.39,51.23
33.218,28.14,87.37,51.21
33.270,24.58,87.43,51.15
33.322,27.61,87.40,51.09
33.375,28.01,87.41,51.22
33.427,27.26,87.32,51.10
33.477,28.79,87.45,51.11
33.528,25.20,87.51,51.20
33.577,26.83,87.37,50.98
33.627,27.19,87.30,50.79
33.675,27.34,87.16,50.35
33.725,26.57,87.44,50.94
33.778,26.33,87.33,50.96
33.831,26.80,87.24,50.57
33.880,24.48,87.41,51.11
33.931,27.02,87.37,51.03
33.980,27.57,87.32,51.01
34.030,26.86,87.35,51.01
34.080,27.35,87.39,50.98
34.131,26.82,87.38,51.06
34.184,25.94,87.37,50.94
34.234,27.41,87.39,51.01
34.285,28.83,87.38,51.06
34.338,26.18,87.33,51.12
34.392,26.98,87.30,51.06
34.448,26.90,87.23,51.15
34.503,25.27,87.32,51.29
34.555,27.33,87.18,51.25
34.612,26.45,87.24,51.23
34.668,27.14,87.22,51.25
34.721,28.87,87.18,51.38
34.775,28.87,87.18,51.38
34.826,26.46,87.25,51.35
34.879,26.79,87.20,51.37
34.934,28.03,87.19,51.28
34.989,26.23,87.16,51.41
35.038,27.45,87.17,51.39
35.087,25.11,87.20,51.38
35.140,27.30,87.21,51.32
35.196,27.30,87.21,51.32
35.248,27.29,87.20,51.36
35.303,27.65,87.11,51.42
35.357,26.81,87.15,51.43
35.412,27.46,87.08,51.39
35.473,26.78,87.20,51.43
35.538,25.78,87.19,51.35
35.589,27.67,87.13,51.39
35.644,25.66,87.10,51.36
35.698,27.84,87.15,51.45
35.754,27.26,87.20,51.46
35.822,25.94,87.17,51.45
35.880,27.24,87.20,51.29
35.934,25.37,87.20,51.46
35.997,26.78,87.21,51.37
36.048,28.11,87.19,51.38
36.100,28.69,87.18,51.39
36.161,28.06,87.25,51.40
36.214,26.98,87.25,51.42
36.276,24.76,87.26,51.41
36.327,27.80,87.23,51.45
36.381,27.77,87.21,51.40
36.433,26.13,87.35,51.41
36.485,27.23,87.21,51.41
36.542,26.75,87.19,51.43
36.597,27.65,87.16,51.43
36.654,26.04,87.20,51.36
36.710,26.70,87.31,51.52
36.774,28.99,87.26,51.42
36.827,26.44,87.20,51.42
36.879,26.44,87.20,51.42
36.944,28.09,87.21,51.43
36.994,26.37,87.18,51.47
37.043,27.96,87.16,51.52
37.096,27.51,87.16,51.52
37.149,25.58,87.25,51.43
37.199,28.60,87.22,51.50
37.260,27.75,87.17,51.47
37.312,25.37,87.16,51.37
37.361,26.71,87.24,51.52
37.412,28.26,87.27,51.51
37.464,27.80,87.23,51.47
37.513,26.97,87.25,51.44
37.576,27.77,87.26,51.44
37.631,26.96,87.17,51.44
37.681,25.83,87.30,51.42
37.745,27.51,87.20,51.44
37.803,26.80,87.21,51.53
37.855,25.15,87.25,51.48
37.908,26.30,87.39,51.52
37.974,27.16,87.19,51.48
38.030,27.19,87.22,51.45
38.081,25.67,87.28,51.47
38.137,26.79,87.28,51.47
38.191,28.03,87.37,51.50
38.243,25.96,87.26,51.42
38.297,27.61,87.22,51.52
38.348,26.48,87.29,51.47
38.403,26.13,87.22,51.50
38.456,24.87,87.26,51.49
38.509,26.82,87.25,51.33
38.568,26.69,87.31,51.25
38.622,27.89,87.31,51.33
38.678,26.60,87.39,51.26
38.734,26.49,87.23,51.26
38.784,26.53,87.27,51.32
38.840,27.05,87.28,51.33
38.888,28.08,87.35,51.30
38.935,26.51,87.31,51.35
38.984,27.51,87.35,51.33
39.034,26.32,87.25,51.36
39.084,24.75,87.26,51.28
39.134,25.87,87.29,51.36
39.182,27.47,87.26,51.34
39.232,25.75,87.35,51.41
39.282,26.94,87.20,51.41
39.331,25.81,87.25,51.43
39.378,26.36,87.24,51.38
39.429,26.66,87.29,51.29
39.479,26.30,87.41,51.39
39.530,25.27,87.33,51.33
39.578,26.65,87.29,51.28
39.632,27.45,87.43,51.35
39.681,27.95,87.25,51.28
39.733,27.19,87.34,51.22
39.780,26.43,87.33,51.21
39.827,26.25,87.31,51.15
39.875,27.65,87.29,51.15
39.929,25.96,87.27,51.15
39.981,25.88,87.23,51.02
40.031,25.90,87.34,51.07
40.081,26.78,87.23,51.06
40.137,27.66,87.30,51.10
40.188,25.71,87.32,51.07
40.243,27.36,87.06,51.06
40.294,27.19,87.11,51.04
40.343,27.91,87.23,51.12
40.394,28.05,87.27,51.07
40.447,26.77,87.13,51.01
40.498,26.88,87.23,51.09
40.548,25.99,87.22,51.10
40.599,27.38,87.13,51.12
40.652,27.38,87.13,51.12
40.706,27.38,87.18,51.02
40.759,26.02,87.14,50.74
40.809,26.66,87.19,50.48
40.860,31.21,84.79,42.87
40.908,32.14,83.43,40.07
40.960,35.75,82.35,37.97
41.010,35.75,82.35,37.97
41.058,35.78,80.54,36.23
41.110,31.39,80.72,35.48
41.163,34.55,81.40,34.14
41.215,35.32,79.96,33.57
41.267,31.29,82.19,29.57
41.320,31.27,82.42,23.05
41.375,193.76,13.90,85.97
41.425,192.55,13.97,88.39
41.474,188.93,13.42,90.09
41.529,184.57,12.80,92.45
41.581,183.96,12.20,92.46
41.634,176.40,10.34,87.17
41.684,174.75,10.02,85.50
41.738,175.23,11.19,84.51
41.789,172.64,10.39,84.16
41.842,171.90,10.38,84.15
41.894,168.47,9.73,80.73
41.945,164.74,9.46,80.71
41.994,165.24,9.40,80.72
42.043,163.92,9.47,80.70
42.095,164.36,9.45,80.72
42.145,165.26,9.44,80.72
42.199,162.59,9.59,78.98
42.252,162.31,9.51,78.97
42.304,162.10,9.52,78.97
42.358,161.38,9.50,78.89
42.407,161.74,9.49,78.92
42.461,161.86,9.61,78.99
42.509,161.53,9.56,78.98
42.561,161.60,9.51,78.96
42.611,162.32,9.43,78.92
42.664,162.61,9.56,79.01
42.717,163.72,9.50,78.98
42.769,163.67,9.52,78.97
42.822,162.89,9.55,79.01
42.873,164.26,9.53,79.00
42.924,162.89,9.61,79.04
42.976,160.35,9.58,79.03
43.026,162.94,9.47,78.95
43.075,163.29,9.52,79.01
43.130,162.76,9.48,78.95
43.182,162.95,9.55,78.96
43.232,162.21,9.63,79.03
43.284,163.28,9.40,78.77
43.338,165.29,9.55,78.66
43.390,165.85,9.54,78.49
43.446,166.33,9.62,78.36
43.500,167.45,9.88,78.16
43.552,167.67,10.13,77.53
43.605,172.12,11.26,75.75
43.660,174.66,11.72,75.14
43.714,176.36,12.05,74.81
43.766,176.05,12.38,74.46
43.821,176.99,12.55,74.44
43.880,156.85,11.51,71.31
43.938,130.18,10.85,70.99
43.992,119.47,11.20,69.59
44.048,101.17,12.37,65.78
44.101,95.13,12.70,59.52
44.157,76.76,27.76,52.28
44.209,63.82,36.36,50.98
44.268,60.01,39.87,51.06
44.321,60.31,39.90,52.30
44.375,59.03,39.48,53.96
44.429,55.78,32.81,59.27
44.481,55.66,32.82,59.27
44.540,57.66,32.08,59.20
44.596,56.43,30.47,59.80
44.649,56.01,28.90,62.78
44.705,57.05,29.22,61.74
44.760,58.49,27.92,63.64
44.815,58.49,27.92,63.64
44.891,74.01,22.30,63.83
