time_s,H,S,V
23.678,131.66,8.90,58.07
23.769,132.36,8.95,57.92
23.848,130.91,8.92,58.02
23.943,130.97,8.91,58.32
24.036,128.75,8.86,58.26
24.113,127.53,8.93,58.32
24.207,128.47,8.83,58.35
24.302,130.44,8.90,58.36
24.395,129.53,8.83,58.54
24.487,130.57,8.84,58.55
24.578,129.06,8.80,58.51
24.656,129.08,8.83,58.53
24.734,128.82,8.82,58.54
24.827,138.27,9.43,58.64
24.922,142.96,9.99,58.68
25.011,142.26,10.04,58.70
25.092,144.09,10.05,58.71
25.171,143.44,10.16,58.68
25.250,143.04,10.10,58.70
25.341,143.50,10.08,58.69
25.437,143.78,10.11,58.71
25.527,142.99,9.98,58.68
25.620,142.95,10.06,58.71
25.712,143.58,10.03,58.70
25.809,158.06,10.95,58.84
25.901,156.95,10.94,58.82
25.994,158.07,10.94,58.81
26.073,157.85,11.04,58.84
26.170,157.54,10.98,58.83
26.262,158.06,11.12,58.85
26.355,157.39,10.99,58.82
26.450,157.87,11.09,58.87
26.542,159.38,11.16,58.86
26.635,157.93,11.12,58.86
26.733,157.19,11.02,58.82
26.824,156.49,10.99,58.81
26.918,158.77,11.02,58.83
27.011,158.54,11.01,58.83
27.087,159.03,11.06,58.84
27.183,159.89,11.10,58.85
27.277,158.38,11.05,58.85
27.373,158.07,11.07,58.85
27.464,158.68,11.13,58.83
27.563,156.98,11.08,58.85
27.653,158.41,11.14,58.85
27.744,158.73,11.11,58.86
27.845,157.13,11.19,58.87
27.958,158.76,11.06,58.82
28.077,157.87,10.96,58.81
28.172,157.83,11.07,58.84
28.276,158.03,11.17,58.83
28.365,157.01,11.12,58.85
28.457,157.96,11.05,58.84
28.549,158.40,11.16,58.85
28.644,157.51,11.06,58.81
28.735,158.42,11.08,58.82
28.827,157.91,11.18,58.87
28.920,158.23,11.09,58.84
29.015,158.56,10.99,58.81
29.110,158.64,11.16,58.86
29.202,157.44,11.07,58.85
29.294,158.03,11.06,58.84
29.388,158.05,11.12,58.85
29.481,158.35,11.08,58.85
29.573,157.30,11.08,58.84
29.666,157.64,11.03,58.81
29.759,157.96,11.02,58.81
29.851,157.81,11.18,58.85
29.946,157.24,11.03,58.82
30.023,158.03,11.11,58.85
30.102,157.59,11.03,58.84
30.193,158.24,11.00,58.85
30.272,157.03,11.03,58.83
30.352,157.66,11.00,58.84
30.443,158.03,11.08,58.86
30.521,157.49,11.12,58.86
30.613,158.48,11.10,58.83
30.707,157.70,11.09,58.83
30.800,157.96,10.95,58.83
30.894,156.92,10.87,58.82
30.987,158.22,11.03,58.84
31.078,157.48,11.08,58.85
31.173,158.20,11.12,58.84
31.251,157.34,10.98,58.84
31.343,157.91,10.92,58.81
31.420,157.49,10.95,58.82
31.513,156.72,10.88,58.81
31.592,157.94,11.01,58.86
31.685,157.57,11.03,58.84
31.776,156.93,10.98,58.81
31.868,156.95,10.97,58.83
31.962,157.83,11.05,58.87
32.057,157.64,11.05,58.83
32.149,157.65,10.99,58.81
32.240,158.47,11.07,58.80
32.319,157.14,11.06,58.79
32.411,158.09,10.96,58.75
32.506,157.22,11.02,58.81
32.599,157.67,10.98,58.81
32.692,157.77,11.04,58.79
32.768,157.26,11.07,58.82
32.865,156.96,10.96,58.81
32.957,157.62,11.00,58.84
33.050,156.03,11.00,58.82
33.142,157.22,11.12,58.79
33.236,156.71,11.06,58.78
33.331,157.35,11.04,58.76
33.426,157.15,11.09,58.79
33.518,157.92,11.09,58.82
33.610,157.18,11.05,58.77
33.702,156.97,11.04,58.80
33.795,157.19,11.10,58.81
33.888,157.65,11.12,58.81
33.980,155.98,10.88,58.80
34.073,156.87,11.01,58.82
34.168,155.46,10.87,58.80
34.259,155.47,11.02,58.84
34.352,157.28,11.04,58.85
34.446,156.43,10.94,58.80
34.526,156.28,11.02,58.82
34.619,157.14,10.97,58.82
34.710,157.27,11.02,58.87
34.813,158.23,11.07,58.82
34.916,156.91,11.01,58.82
35.010,157.36,11.01,58.84
35.101,156.96,11.07,58.81
35.196,156.09,10.89,58.78
35.287,156.07,10.96,58.84
35.382,156.06,10.92,58.80
35.477,156.59,11.04,58.82
35.568,156.39,11.00,58.82
35.662,155.29,11.02,58.82
35.756,155.03,10.96,58.83
35.851,156.58,10.97,58.80
35.941,157.62,11.09,58.81
36.036,157.42,11.00,58.79
36.130,157.07,10.98,58.77
36.225,157.27,11.10,58.76
36.311,158.46,11.13,58.77
36.408,157.87,11.21,58.76
36.498,158.22,11.12,58.75
36.594,156.85,11.03,58.68
36.685,156.85,11.06,58.70
36.780,156.97,10.96,58.68
36.859,156.04,10.99,58.69
36.939,158.01,10.96,58.67
37.032,141.13,10.15,58.53
37.142,135.11,9.39,58.47
37.229,127.75,8.82,58.37
37.325,127.16,8.86,58.41
37.416,128.35,8.86,58.42
37.510,126.35,8.94,58.39
37.584,125.30,8.90,58.41
37.679,126.94,8.79,58.37
37.774,128.53,8.83,58.38
37.863,128.34,8.88,58.41
37.957,128.69,8.88,58.39
38.050,127.60,8.89,58.42
38.145,128.35,8.85,58.43
38.235,128.35,8.85,58.43
38.329,141.36,10.05,58.61
38.423,142.04,10.12,58.63
38.515,151.33,10.03,58.62
38.607,156.77,11.02,58.78
38.699,157.70,11.03,58.78
38.792,157.54,11.09,58.61
38.883,158.06,11.17,58.45
38.975,158.87,11.23,58.27
39.070,159.20,11.40,57.80
39.157,158.12,11.81,57.17
39.234,159.83,12.33,56.37
39.329,160.62,12.35,56.24
39.421,159.69,12.93,55.17
39.516,159.51,13.00,54.80
39.609,159.56,13.31,54.49
39.702,165.91,14.19,52.81
39.796,165.03,14.16,53.16
39.890,153.02,12.38,54.19
39.981,150.04,11.97,53.09
40.074,152.52,12.12,52.53
40.155,150.32,11.84,51.72
40.249,149.93,11.87,51.69
40.341,149.94,11.43,50.94
40.433,148.38,11.48,50.85
40.526,148.39,11.42,50.74
40.622,147.91,11.40,50.81
40.712,147.63,11.43,50.79
40.805,148.69,11.46,50.75
40.897,147.93,11.40,50.72
40.990,147.75,11.37,50.76
41.071,147.02,11.51,50.75
41.166,147.04,11.53,50.94
41.260,143.90,11.12,51.46
41.355,143.31,11.01,51.62
41.446,143.10,10.55,52.28
41.539,142.78,10.66,52.36
41.630,143.01,10.53,52.47
41.709,142.59,10.41,52.53
41.802,140.64,10.28,53.16
41.894,139.78,10.10,53.27
41.988,139.74,10.19,53.15
42.080,143.83,10.47,52.82
42.160,140.85,10.30,52.82
42.252,143.46,10.42,52.95
42.345,142.00,10.47,52.95
42.437,140.20,10.09,53.62
42.530,136.86,9.84,54.11
42.620,138.44,9.73,54.27
42.712,132.68,9.30,55.09
42.807,131.96,9.32,55.30
42.897,130.57,9.05,55.74
42.992,129.71,9.07,56.00
43.084,128.12,8.93,56.11
43.179,127.92,8.94,56.28
43.274,124.78,9.03,56.30
43.366,125.17,8.93,56.41
43.460,127.81,9.04,56.35
43.553,126.69,8.98,56.30
43.646,128.64,9.12,55.93
43.743,126.50,9.07,55.63
43.838,127.66,9.12,55.71
43.931,122.64,8.94,56.57
44.025,122.78,8.83,56.77
44.116,120.57,8.65,57.54
44.210,123.43,8.68,57.53
44.306,118.26,8.55,58.19
44.399,117.81,8.61,58.23
44.492,117.92,8.59,58.41
44.586,118.23,8.59,58.45
44.678,117.87,8.55,58.44
44.773,118.51,8.59,58.48
44.867,116.06,8.48,58.44
44.960,116.60,8.58,58.46
45.052,137.17,8.60,58.58
45.147,146.53,9.31,58.63
45.241,146.37,9.31,58.64
45.332,146.46,9.27,58.65
45.426,146.17,9.16,58.62
45.519,147.63,9.29,58.66
45.612,145.63,9.17,58.60
45.705,147.02,9.28,58.64
45.801,145.28,9.15,58.62
45.892,145.78,9.21,58.62
45.991,145.07,9.21,58.62
46.084,145.96,9.15,58.60
46.177,144.75,9.17,58.62
46.269,146.02,9.12,58.59
46.363,147.13,9.30,58.63
46.458,145.75,9.10,58.62
46.551,144.25,9.12,58.61
46.643,145.37,9.17,58.59
46.731,144.37,9.26,58.63
46.807,144.11,9.02,58.59
46.906,146.10,9.21,58.62
46.979,146.57,9.31,58.64
47.074,145.22,9.35,58.65
47.165,145.49,9.39,58.65
47.263,145.40,9.25,58.60
47.354,145.22,9.18,58.60
47.445,146.31,9.17,58.62
47.537,145.91,9.25,58.62
47.617,145.18,9.28,58.64
47.712,144.97,9.19,58.62
47.805,144.86,9.25,58.62
47.898,143.42,9.17,58.62
47.993,144.10,9.13,58.63
48.084,144.23,9.15,58.63
48.162,145.63,9.16,58.62
48.243,144.26,9.11,58.61
48.335,144.31,9.20,58.64
48.427,144.62,9.11,58.61
48.519,144.32,9.20,58.63
48.612,145.06,9.13,58.61
48.707,144.45,9.18,58.62
48.800,143.24,9.11,58.62
48.892,143.40,9.20,58.63
48.984,143.15,9.27,58.65
49.062,142.70,9.19,58.62
49.154,144.18,9.22,58.63
49.248,141.58,9.13,58.61
49.325,144.10,9.08,58.62
49.404,145.08,9.18,58.60
49.496,142.34,9.07,58.62
49.589,143.54,9.10,58.60
49.668,144.10,9.22,58.63
49.762,143.88,9.23,58.64
49.856,144.15,9.24,58.61
49.950,145.25,9.20,58.63
50.029,144.00,9.22,58.62
50.109,142.84,9.17,58.62
50.202,142.59,9.15,58.62
50.292,144.55,9.13,58.61
50.370,143.28,9.28,58.63
50.447,145.06,9.21,58.62
50.525,143.49,9.10,58.61
50.620,142.54,9.22,58.61
50.697,144.76,9.25,58.63
50.791,143.33,9.24,58.61
50.883,143.19,9.23,58.61
50.960,144.11,9.26,58.59
51.038,144.55,9.27,58.61
51.132,142.55,9.11,58.58
51.210,143.71,9.23,58.63
51.303,143.97,9.27,58.65
51.395,141.85,9.11,58.59
51.489,142.05,9.14,58.57
51.580,143.18,9.20,58.62
51.660,143.88,9.24,58.59
51.752,140.71,9.17,58.59
51.844,143.32,9.09,58.59
51.922,142.91,9.29,58.61
52.015,143.76,9.30,58.62
52.108,142.56,9.14,58.58
52.200,142.58,9.17,58.59
52.278,144.54,9.29,58.61
52.370,142.98,9.40,58.63
52.447,141.03,9.23,58.60
52.540,142.05,9.23,58.58
52.632,142.18,9.31,58.61
52.725,143.08,9.16,58.58
52.803,141.93,9.23,58.58
52.882,140.35,9.08,58.56
52.977,141.41,9.23,58.60
53.071,141.26,9.27,58.59
53.161,140.80,9.22,58.60
53.253,141.51,9.12,58.56
53.346,141.77,9.15,58.57
53.438,140.49,9.21,58.59
53.530,140.58,9.22,58.57
53.622,139.69,9.17,58.55
53.700,138.90,9.20,58.57
53.793,140.87,9.20,58.57
53.886,140.25,9.21,58.58
53.982,139.86,9.21,58.59
54.072,139.34,9.24,58.57
54.153,139.95,9.16,58.57
54.244,140.10,9.18,58.56
54.338,139.76,9.13,58.56
54.431,140.45,9.17,58.57
54.522,140.69,9.23,58.57
54.615,139.96,9.22,58.56
54.709,140.37,9.24,58.56
54.802,139.22,9.26,58.59
54.895,138.71,9.04,58.53
54.984,138.15,9.24,58.56
55.078,138.24,9.20,58.54
55.171,138.51,9.14,58.55
55.265,138.57,9.27,58.55
55.356,135.65,9.15,58.56
55.447,137.26,9.19,58.56
55.540,136.36,9.24,58.53
55.632,137.30,9.11,58.53
55.724,137.63,9.27,58.52
55.815,135.93,9.20,58.51
55.892,135.60,9.15,58.51
55.985,135.10,9.19,58.53
56.078,136.07,9.07,58.52
56.169,136.99,9.13,58.47
56.258,136.56,9.20,58.53
56.349,137.17,9.11,58.51
56.441,135.81,9.26,58.54
56.533,133.79,9.13,58.50
56.627,133.22,9.16,58.52
56.720,135.38,9.24,58.51
56.812,133.21,9.11,58.48
56.904,131.94,9.26,58.52
56.997,132.61,9.19,58.48
57.090,132.75,9.20,58.49
57.185,131.91,9.30,58.50
57.275,130.56,9.23,58.50
57.353,131.00,9.18,58.47
57.445,129.80,9.20,58.49
57.523,128.38,9.19,58.46
57.614,128.73,9.25,58.46
57.707,131.15,9.18,58.46
57.799,128.69,9.33,58.47
57.892,129.18,9.19,58.44
57.985,129.10,9.25,58.44
58.076,126.50,9.25,58.42
58.170,128.64,9.33,58.44
58.261,125.94,9.33,58.41
58.353,125.32,9.40,58.41
58.446,126.25,9.34,58.39
58.537,125.76,9.44,58.37
58.616,124.84,9.45,58.42
58.709,123.80,9.41,58.38
58.801,123.22,9.53,58.41
58.893,124.14,9.57,58.38
58.986,120.46,9.57,58.33
59.081,120.18,9.71,58.34
59.173,119.69,9.74,58.32
59.265,119.69,9.74,58.32
59.357,117.63,9.89,58.31
59.450,117.13,9.85,58.28
59.529,113.68,10.12,58.26
59.622,113.39,10.34,58.25
59.715,112.01,10.34,58.24
59.807,109.07,10.66,58.20
59.902,109.28,10.66,58.19
59.997,106.61,10.88,58.15
60.087,103.22,11.33,58.11
60.166,102.25,11.46,58.07
60.257,98.07,11.94,58.01
60.349,96.63,12.25,57.98
60.427,94.05,12.71,57.89
60.519,92.10,13.14,57.90
60.612,87.59,14.24,57.76
60.703,86.57,14.75,57.74
60.796,81.88,16.46,57.56
60.888,77.85,18.78,57.36
60.982,76.76,19.52,57.31
61.073,72.16,22.91,57.01
61.150,71.86,23.91,56.98
61.243,67.95,28.85,56.79
61.333,67.18,30.35,56.80
61.428,63.77,37.21,56.89
61.507,63.20,38.91,56.91
61.600,60.84,46.23,56.92
61.691,58.25,53.19,57.00
61.785,57.59,54.91,57.01
61.879,56.52,61.06,56.81
61.972,56.19,62.82,56.77
62.064,54.20,67.81,56.77
62.157,53.48,72.99,56.44
62.252,53.27,74.25,56.38
62.346,51.99,79.11,56.34
62.437,51.88,80.23,56.32
62.532,50.68,83.60,56.27
62.623,50.48,84.22,56.24
62.717,49.35,86.86,56.14
62.809,48.27,88.53,56.05
62.900,48.05,88.78,55.97
62.993,47.06,89.69,55.78
63.074,46.93,89.83,55.80
63.166,45.61,90.40,55.72
63.259,44.64,90.80,55.48
63.353,44.22,90.91,55.46
63.445,43.20,91.22,55.30
63.542,42.91,91.29,55.24
63.631,42.03,91.56,55.01
63.724,41.22,91.72,54.89
63.817,41.04,91.77,54.86
63.910,39.47,92.01,54.68
64.003,39.42,92.03,54.62
64.095,38.70,92.16,54.52
64.188,37.84,92.28,54.30
64.280,37.40,92.34,54.22
64.374,37.03,92.44,54.19
64.464,36.40,92.48,54.02
64.557,35.69,92.61,53.85
64.649,35.64,92.65,53.80
64.744,34.41,92.77,53.56
64.839,33.87,92.83,53.46
64.926,33.52,92.89,53.40
65.020,33.20,92.98,53.25
65.112,32.35,92.97,53.20
65.203,32.59,92.83,54.99
65.313,32.22,92.87,54.94
65.405,32.31,92.87,54.79
65.501,31.81,92.74,56.49
65.591,32.81,92.54,59.91
65.684,32.26,92.55,59.87
65.775,31.79,92.60,59.66
65.869,31.37,92.63,59.53
65.958,31.58,92.65,59.33
66.052,30.27,92.81,59.35
66.146,29.59,92.92,59.08
66.237,29.17,92.94,58.77
66.329,28.62,93.07,58.78
66.422,28.15,93.07,58.51
66.513,28.35,93.08,58.50
66.606,27.46,93.12,58.24
66.697,27.01,93.11,58.02
66.791,27.23,93.12,57.95
66.884,26.49,93.14,57.76
66.975,26.49,93.16,57.69
67.070,26.02,93.15,57.46
67.161,25.97,93.16,57.26
67.255,25.59,93.18,57.25
67.349,25.20,93.17,57.03
67.442,25.15,93.20,56.94
67.534,24.59,93.21,56.73
67.625,24.05,93.17,56.38
67.702,24.27,93.21,56.32
67.780,24.22,93.27,56.28
67.858,24.15,93.23,56.02
67.950,23.56,93.24,55.98
68.043,23.29,93.22,55.71
68.136,23.40,93.27,55.53
68.227,23.62,93.26,55.47
68.318,23.14,93.26,55.21
68.412,23.19,93.24,55.13
68.504,22.51,93.30,54.88
68.597,22.06,93.28,54.67
68.688,21.75,93.29,54.61
68.780,21.59,93.28,54.36
68.859,22.17,93.27,54.27
68.953,22.05,93.26,54.13
69.044,21.39,93.28,54.09
69.136,20.99,93.25,53.77
69.227,21.27,93.27,53.58
69.319,21.22,93.24,53.51
69.383,20.82,93.30,53.34
69.473,20.83,93.25,53.21
69.569,20.78,93.29,53.00
69.659,20.14,93.30,53.01
69.751,20.16,93.24,52.74
69.844,19.95,93.27,52.63
69.936,20.41,93.24,52.35
70.031,19.86,93.26,52.17
70.122,19.76,93.27,52.07
70.215,19.82,93.25,51.90
70.307,18.99,93.23,51.62
70.399,18.90,93.20,51.53
70.477,19.77,93.22,51.30
70.569,18.48,93.24,51.33
70.626,19.08,93.23,51.18
70.701,19.51,93.22,50.95
70.757,18.96,93.23,50.85
70.807,18.97,93.22,50.83
70.856,19.35,93.18,50.72
70.904,19.09,93.18,50.44
70.954,18.72,93.19,50.38
71.004,18.07,93.19,50.32
71.055,18.57,93.19,50.23
71.105,18.86,93.19,50.24
71.155,18.77,93.17,49.88
71.208,18.51,93.19,49.82
71.257,17.81,93.17,49.77
71.306,19.00,93.17,49.70
71.356,18.22,93.15,49.59
71.406,18.56,93.18,49.63
71.456,17.66,93.19,49.54
71.507,18.13,93.17,49.33
71.557,17.97,93.18,49.16
71.610,18.19,93.18,49.11
71.663,18.67,93.15,49.01
71.715,18.37,93.12,48.93
71.769,18.16,93.15,48.68
71.821,18.21,93.14,48.60
71.872,19.70,93.13,48.56
71.923,18.26,93.11,48.46
71.973,17.82,93.14,48.38
72.027,18.24,93.09,48.28
72.079,18.57,93.15,48.08
72.129,18.05,93.14,48.01
72.182,18.12,93.12,47.95
72.237,18.71,93.13,47.88
72.292,18.22,93.11,47.78
72.343,17.99,93.13,47.57
72.394,18.59,93.15,47.53
72.445,18.23,93.08,47.38
72.496,19.05,93.11,47.39
72.548,19.46,93.13,47.31
72.605,17.91,93.16,47.24
72.657,18.73,93.06,46.91
72.709,19.21,93.10,46.84
72.761,18.52,93.11,46.89
72.816,19.35,93.05,46.72
72.866,18.06,93.11,46.67
72.918,18.23,93.05,46.38
72.972,18.14,93.03,46.30
73.024,18.63,93.04,46.24
73.077,18.99,93.06,46.22
73.126,18.95,93.04,46.03
73.182,18.12,93.03,45.77
73.236,18.68,93.03,45.76
73.290,17.76,93.02,45.60
73.343,18.32,93.03,45.61
73.397,18.82,93.00,45.61
73.452,17.97,93.00,45.27
73.507,18.12,93.00,45.20
73.559,18.96,92.98,45.18
73.609,18.95,92.99,45.09
73.662,18.25,92.98,45.04
73.715,18.53,92.97,44.84
73.764,19.14,93.00,44.88
73.816,18.96,92.97,44.73
73.869,18.25,92.96,44.64
73.920,19.08,92.94,44.57
73.972,19.27,92.93,44.51
74.024,18.15,92.95,44.30
74.075,18.15,92.95,44.30
74.129,18.91,92.98,44.18
74.179,18.50,92.96,44.18
74.231,19.49,92.94,44.10
74.286,18.49,92.96,43.71
74.341,18.95,92.96,43.69
74.394,18.20,92.96,43.60
