time_s,H,S,V
5.724,130.77,11.52,59.31
5.776,130.14,11.55,59.30
5.826,129.85,11.35,59.27
5.879,130.18,11.48,59.29
5.930,129.69,11.43,59.27
5.981,129.84,11.51,59.31
6.034,128.92,11.36,59.27
6.085,130.02,11.47,59.27
6.137,130.24,11.58,59.33
6.187,130.10,11.56,59.28
6.239,130.01,11.41,59.29
6.292,129.79,11.50,59.32
6.344,130.11,11.54,59.30
6.397,131.14,11.58,59.33
6.450,129.26,11.67,59.32
6.504,130.56,11.43,59.30
6.556,129.74,11.50,59.28
6.608,129.74,11.50,59.28
6.656,129.45,11.57,59.32
6.709,129.78,11.62,59.34
6.762,131.19,11.43,59.28
6.813,129.23,11.54,59.29
6.862,131.06,11.46,59.27
6.916,128.80,11.58,59.29
6.968,129.85,11.55,59.27
7.020,130.32,11.48,59.26
7.072,130.49,11.41,59.28
7.123,129.06,11.52,59.28
7.177,129.12,11.45,59.28
7.228,130.54,11.46,59.27
7.277,131.72,11.51,59.32
7.326,129.22,11.53,59.27
7.378,129.34,11.47,59.28
7.428,130.25,11.46,59.26
7.481,129.95,11.43,59.27
7.530,131.24,11.48,59.29
7.582,130.02,11.50,59.29
7.632,130.23,11.65,59.34
7.683,131.28,11.40,59.31
7.736,130.12,11.49,59.30
7.786,131.55,11.38,59.30
7.836,129.66,11.45,59.32
7.898,129.81,11.55,59.29
7.951,129.81,11.55,59.29
8.003,129.51,11.44,59.28
8.056,130.55,11.45,59.25
8.107,129.43,11.50,59.27
8.157,128.97,11.58,59.26
8.208,129.74,11.36,59.23
8.260,130.72,11.55,59.29
8.312,130.26,11.45,59.26
8.364,128.55,11.54,59.24
8.413,129.79,11.37,59.22
8.463,129.07,11.48,59.25
8.511,130.02,11.56,59.25
8.562,130.81,11.47,59.25
8.614,129.48,11.42,59.24
8.664,131.14,11.44,59.26
8.714,129.56,11.54,59.27
8.764,128.55,11.61,59.28
8.814,129.96,11.46,59.27
8.869,131.10,11.48,59.26
8.925,130.36,11.50,59.26
8.978,130.32,11.54,59.24
9.029,129.50,11.55,59.23
9.078,130.21,11.42,59.20
9.129,130.36,11.53,59.26
9.180,130.16,11.60,59.26
9.240,130.12,11.65,59.25
9.291,129.43,11.60,59.25
9.344,130.72,11.51,59.23
9.396,128.95,11.46,59.24
9.449,130.28,11.54,59.22
9.500,129.82,11.53,59.21
9.550,131.04,11.54,59.24
9.602,129.95,11.56,59.24
9.653,129.83,11.49,59.19
9.708,130.79,11.59,59.24
9.757,130.87,11.43,59.21
9.809,130.44,11.49,59.20
9.862,131.05,11.50,59.19
9.913,129.61,11.56,59.19
9.965,130.48,11.61,59.20
10.016,129.97,11.52,59.17
10.067,130.92,11.57,59.19
10.116,130.68,11.56,59.22
10.169,131.67,11.57,59.16
10.223,130.42,11.48,59.17
10.274,130.22,11.59,59.16
10.325,128.44,11.65,59.21
10.377,131.01,11.62,59.20
10.427,131.24,11.63,59.21
10.481,131.67,11.47,59.17
10.537,128.86,11.45,59.15
10.590,129.68,11.64,59.18
10.644,130.54,11.56,59.20
10.695,129.69,11.66,59.21
10.749,130.13,11.67,59.19
10.802,130.48,11.59,59.19
10.851,130.35,11.63,59.18
10.905,130.87,11.52,59.17
10.953,132.33,11.51,59.20
11.005,133.14,11.56,59.19
11.055,132.59,11.57,59.20
11.108,132.59,11.57,59.20
11.156,131.86,11.57,59.19
11.210,131.06,11.66,59.19
11.262,130.73,11.50,59.18
11.313,130.41,11.61,59.18
11.365,130.22,11.54,59.15
11.416,129.31,11.59,59.15
11.467,129.31,11.59,59.15
11.520,130.23,11.58,59.16
11.571,129.87,11.57,59.17
11.623,130.31,11.58,59.14
11.678,130.04,11.66,59.18
11.727,129.47,11.49,59.15
11.777,129.28,11.61,59.19
11.827,130.29,11.55,59.20
11.880,130.13,11.55,59.19
11.929,130.11,11.62,59.21
11.982,130.57,11.48,59.20
12.039,129.66,11.60,59.21
12.090,129.44,11.58,59.25
12.143,129.31,11.48,59.23
12.192,130.82,11.45,59.22
12.265,128.74,11.65,59.22
12.321,128.60,11.60,59.23
12.372,128.87,11.60,59.18
12.424,130.12,11.64,59.21
12.478,130.12,11.64,59.21
12.535,129.79,11.54,59.18
12.586,129.44,11.57,59.18
12.636,128.85,11.48,59.17
12.692,129.82,11.54,59.20
12.744,128.09,11.71,59.22
12.792,129.94,11.54,59.22
12.844,129.36,11.47,59.21
12.892,129.83,11.59,59.20
12.943,129.84,11.48,59.22
12.994,128.71,11.49,59.19
13.047,129.46,11.64,59.23
13.100,128.99,11.56,59.19
13.154,129.86,11.55,59.21
13.204,130.11,11.59,59.20
13.256,129.71,11.46,59.17
13.307,130.10,11.55,59.19
13.358,129.96,11.80,59.24
13.409,129.51,11.69,59.24
13.459,129.04,11.48,59.19
13.508,129.84,11.51,59.21
13.559,129.98,11.53,59.21
13.609,129.67,11.71,59.22
13.658,130.42,11.63,59.22
13.711,129.05,11.63,59.18
13.762,128.86,11.56,59.20
13.811,129.05,11.59,59.19
13.862,129.79,11.61,59.18
13.912,129.66,11.56,59.17
13.963,130.44,11.61,59.22
14.013,129.44,11.56,59.20
14.065,128.36,11.52,59.18
14.119,130.51,11.61,59.19
14.173,128.85,11.63,59.19
14.223,130.56,11.52,59.19
14.275,131.16,11.51,59.16
14.326,129.83,11.47,59.19
14.379,131.46,11.54,59.17
14.434,129.67,11.59,59.19
14.485,129.66,11.62,59.20
14.538,129.36,11.60,59.18
14.588,131.17,11.48,59.16
14.637,130.30,11.63,59.17
14.687,129.97,11.65,59.22
14.740,131.40,11.54,59.20
14.790,131.95,11.56,59.19
14.843,129.34,11.63,59.16
14.897,129.16,11.58,59.17
14.947,129.48,11.54,59.16
14.998,128.90,11.56,59.16
15.049,130.10,11.57,59.15
15.102,129.34,11.63,59.18
15.151,130.09,11.55,59.16
15.204,129.58,11.54,59.17
15.253,131.15,11.62,59.19
15.306,129.64,11.48,59.16
15.355,128.76,11.55,59.14
15.406,128.61,11.44,59.16
15.453,128.69,11.56,59.21
15.506,129.76,11.57,59.18
15.557,129.21,11.54,59.17
15.609,127.61,11.57,59.19
15.661,128.29,11.56,59.18
15.713,130.06,11.51,59.19
15.766,128.03,11.58,59.19
15.817,129.50,11.53,59.17
15.868,130.17,11.56,59.18
15.920,130.17,11.56,59.18
15.976,129.74,11.48,59.18
16.029,129.55,11.51,59.15
16.084,130.40,11.48,59.19
16.143,129.58,11.65,59.19
16.196,130.40,11.50,59.17
16.250,130.76,11.50,59.19
16.303,129.47,11.54,59.17
16.366,130.40,11.55,59.17
16.416,130.35,11.54,59.17
16.468,129.83,11.61,59.17
16.522,131.01,11.54,59.18
16.574,131.01,11.54,59.18
16.626,130.18,11.40,59.13
16.681,129.68,11.73,59.21
16.736,130.31,11.52,59.17
16.788,130.13,11.49,59.15
16.843,130.30,11.58,59.20
16.897,131.95,11.52,59.16
16.947,131.95,11.52,59.16
17.001,131.05,11.59,59.18
17.054,131.02,11.50,59.21
17.107,129.34,11.56,59.20
17.162,129.65,11.68,59.21
17.214,130.73,11.54,59.21
17.268,130.65,11.51,59.17
17.321,129.52,11.43,59.17
17.378,129.87,11.54,59.20
17.433,129.18,11.65,59.20
17.485,130.47,11.51,59.16
17.537,129.39,11.52,59.19
17.589,130.35,11.45,59.17
17.642,128.88,11.48,59.18
17.693,129.55,11.53,59.17
17.748,131.01,11.42,59.17
17.801,130.25,11.50,59.15
17.855,130.62,11.54,59.14
17.907,130.11,11.59,59.14
17.959,130.11,11.59,59.14
18.011,129.08,11.55,59.15
18.063,130.35,11.48,59.16
18.120,129.79,11.60,59.17
18.175,129.71,11.67,59.21
18.226,129.58,11.49,59.17
18.281,129.97,11.48,59.13
18.333,130.17,11.63,59.19
18.386,129.69,11.44,59.18
18.438,129.48,11.53,59.16
18.490,129.35,11.60,59.20
18.542,129.34,11.54,59.15
18.596,129.96,11.57,59.14
18.651,129.33,11.80,59.19
18.704,129.65,11.49,59.12
18.756,129.50,11.61,59.17
18.811,130.34,11.61,59.16
18.865,129.86,11.44,59.08
18.919,129.35,11.56,59.10
18.976,129.85,11.58,59.13
19.031,129.14,11.57,59.10
19.084,129.02,11.64,59.10
19.140,129.35,11.58,59.08
19.194,131.15,11.65,59.12
19.245,129.35,11.65,59.10
19.298,130.79,11.57,59.09
19.350,129.50,11.64,59.12
19.404,128.45,11.64,59.09
19.457,128.89,11.72,59.09
19.511,130.34,11.54,59.10
19.567,129.41,11.51,59.09
19.618,129.55,11.64,59.10
19.672,130.81,11.48,59.08
19.727,130.18,11.57,59.06
19.785,129.83,11.60,59.08
19.836,130.69,11.76,59.13
19.889,129.49,11.62,59.12
19.943,130.32,11.60,59.09
19.996,130.82,11.51,59.07
20.050,129.10,11.61,59.07
20.108,128.16,11.54,59.03
20.163,131.21,11.63,59.10
20.215,130.06,11.60,59.07
20.269,129.50,11.51,59.04
20.320,130.67,11.68,59.08
20.373,129.23,11.54,59.04
20.425,129.56,11.60,59.06
20.480,129.67,11.58,59.06
20.536,128.82,11.61,59.07
20.583,130.76,11.58,59.08
20.635,130.25,11.44,59.06
20.686,130.61,11.61,59.09
20.741,130.89,11.57,59.09
20.793,129.68,11.59,59.07
20.844,129.20,11.68,59.04
20.894,129.54,11.60,59.10
20.945,129.11,11.72,59.08
20.995,129.22,11.43,59.05
21.046,129.23,11.71,59.10
21.096,128.45,11.57,59.07
21.146,130.71,11.54,59.09
21.197,129.62,11.72,59.12
21.249,130.26,11.53,59.10
21.301,129.88,11.56,59.08
21.354,130.43,11.62,59.10
21.408,130.43,11.62,59.10
21.458,129.53,11.45,59.05
21.510,130.08,11.68,59.09
21.559,129.14,11.58,59.07
21.611,129.63,11.57,59.07
21.662,129.11,11.70,59.09
21.713,129.34,11.62,59.09
21.761,129.34,11.62,59.09
21.814,128.80,11.60,59.10
21.870,129.01,11.75,59.10
21.922,130.92,11.69,59.12
21.973,130.05,11.55,59.05
22.023,128.93,11.68,59.09
22.076,129.23,11.64,59.07
22.126,129.32,11.51,59.01
22.176,129.49,11.71,59.08
22.227,128.79,11.52,59.05
22.278,129.56,11.55,59.08
22.328,130.17,11.58,59.10
22.381,130.08,11.59,59.10
22.430,128.43,11.58,59.09
22.484,130.74,11.67,59.10
22.534,128.58,11.63,59.10
22.586,128.91,11.59,59.07
22.638,129.41,11.71,59.11
22.689,128.28,11.67,59.09
22.740,127.94,11.71,59.08
22.794,128.71,11.56,59.08
22.848,127.91,11.56,59.05
22.899,128.90,11.61,59.07
22.950,126.94,11.68,59.08
23.005,129.44,11.65,59.08
23.056,129.24,11.63,59.09
23.107,129.19,11.57,59.09
23.159,129.61,11.60,59.05
23.211,129.29,11.51,59.04
23.268,129.22,11.48,59.04
23.322,129.46,11.65,59.10
23.373,129.03,11.67,59.10
23.425,129.34,11.68,59.10
23.476,129.12,11.59,59.06
23.525,128.70,11.46,59.07
23.576,129.23,11.73,59.12
23.628,129.47,11.67,59.08
23.678,128.30,11.58,59.08
23.729,128.29,11.62,59.07
23.778,128.53,11.56,59.08
23.830,128.15,11.75,59.09
23.878,129.49,11.69,59.09
23.930,129.63,11.62,59.07
23.981,128.53,11.62,59.09
24.034,129.91,11.71,59.11
24.085,129.67,11.55,59.06
24.136,130.16,11.53,59.07
24.186,129.25,11.65,59.07
24.236,129.09,11.56,59.07
24.286,129.58,11.65,59.05
24.342,128.78,11.63,59.06
24.395,128.99,11.64,59.05
24.447,129.37,11.69,59.04
24.499,129.23,11.71,59.03
24.551,128.99,11.64,59.05
24.608,128.75,11.56,59.02
24.660,130.03,11.66,59.00
24.711,131.02,11.70,58.93
24.761,132.07,11.75,58.85
24.814,131.88,11.74,58.81
24.864,132.20,11.56,58.79
24.917,129.38,11.69,58.77
24.973,127.38,11.81,58.85
25.024,129.25,11.75,58.85
25.075,129.23,11.65,58.82
25.125,128.57,11.81,58.86
25.179,129.19,11.57,58.84
25.234,130.04,11.76,58.86
25.286,127.79,11.72,58.88
25.342,127.46,11.62,58.86
25.396,127.50,11.78,58.93
25.449,129.30,11.70,58.90
25.502,129.34,11.62,58.93
25.554,128.10,11.48,58.96
25.610,128.59,11.45,58.94
25.663,129.13,11.69,59.00
25.717,128.56,11.74,58.98
25.771,128.71,11.63,58.99
25.823,127.43,11.77,58.96
25.877,129.23,11.65,59.01
25.928,127.91,11.59,59.03
25.986,127.73,11.58,59.06
26.053,128.80,11.64,59.14
26.112,128.01,11.54,59.09
26.169,129.18,11.56,59.12
26.224,128.23,11.49,59.06
26.287,128.75,11.56,59.09
26.347,126.24,11.62,59.07
26.404,128.59,11.60,59.11
26.458,129.30,11.71,59.14
26.516,129.49,11.62,59.11
26.578,127.78,11.77,59.09
26.634,128.39,11.69,59.11
26.692,128.09,11.67,59.12
26.753,127.82,11.70,59.11
26.814,128.81,11.73,59.10
26.866,127.99,11.68,59.12
26.922,128.33,11.62,59.11
26.981,127.39,11.69,59.10
27.044,128.29,11.63,59.11
27.108,127.71,11.68,59.10
27.172,128.13,11.48,59.07
27.234,128.12,11.59,59.09
27.301,128.52,11.61,59.10
27.363,127.37,11.66,59.09
27.427,128.97,11.85,59.18
27.495,129.09,11.54,59.11
27.552,128.41,11.63,59.10
27.613,128.97,11.66,59.13
27.673,128.10,11.71,59.14
27.731,126.83,11.77,59.13
27.785,128.65,11.60,59.12
27.843,128.90,11.44,59.11
27.908,128.05,11.74,59.15
27.962,128.05,11.74,59.15
28.024,128.97,11.67,59.17
28.083,128.11,11.66,59.20
28.142,127.20,11.65,59.16
28.199,128.76,11.63,59.18
28.258,126.88,11.67,59.18
28.308,127.59,11.64,59.17
28.362,128.45,11.65,59.21
28.414,127.82,11.62,59.17
28.466,128.74,11.55,59.17
28.518,127.82,11.92,59.25
28.570,128.45,11.56,59.19
28.622,127.23,11.61,59.18
28.677,128.09,11.62,59.17
28.729,128.85,11.75,59.22
28.784,126.66,11.57,59.18
28.836,129.16,11.65,59.22
28.887,130.23,11.49,59.20
28.940,128.51,11.65,59.21
28.993,127.82,11.63,59.19
29.046,128.74,11.59,59.19
29.100,129.33,11.57,59.22
29.152,127.67,11.58,59.19
29.206,127.14,11.66,59.19
29.258,127.14,11.70,59.22
29.312,127.80,11.53,59.19
29.366,127.77,11.71,59.21
29.419,127.99,11.50,59.21
29.475,126.94,11.68,59.21
29.527,127.58,11.63,59.21
29.579,128.36,11.56,59.19
29.632,128.17,11.67,59.23
29.685,127.09,11.59,59.20
29.746,128.65,11.70,59.21
29.802,127.96,11.53,59.16
29.860,128.63,11.60,59.19
29.923,127.89,11.59,59.18
29.983,126.32,11.63,59.20
30.035,128.46,11.61,59.18
30.089,128.23,11.51,59.19
30.142,127.39,11.41,59.14
30.194,128.18,11.64,59.21
30.244,129.54,11.56,59.19
30.299,129.18,11.61,59.17
30.353,127.55,11.58,59.17
30.403,126.98,11.67,59.19
30.454,127.98,11.65,59.20
30.505,127.53,11.55,59.18
30.559,127.92,11.61,59.19
30.618,128.06,11.62,59.20
30.671,126.82,11.70,59.19
30.720,127.34,11.48,59.18
30.772,128.02,11.61,59.20
30.821,126.02,11.69,59.21
30.872,126.94,11.57,59.18
30.922,126.50,11.60,59.17
30.974,127.48,11.56,59.22
31.024,125.96,11.70,59.20
31.077,127.02,11.58,59.16
31.126,127.51,11.67,59.20
31.179,127.56,11.61,59.19
31.227,127.61,11.51,59.16
31.278,126.80,11.62,59.17
31.329,127.16,11.69,59.22
31.383,127.16,11.69,59.22
31.448,127.54,11.60,59.19
31.498,127.64,11.60,59.21
31.552,128.12,11.64,59.23
31.606,128.20,11.59,59.21
31.656,127.87,11.63,59.20
31.709,128.82,11.64,59.20
31.761,127.84,11.67,59.22
31.813,127.25,11.74,59.20
31.861,127.85,11.54,59.18
31.912,128.14,11.55,59.18
31.962,126.60,11.65,59.19
32.015,127.23,11.59,59.18
32.063,128.00,11.68,59.17
32.114,126.55,11.73,59.19
32.164,125.86,11.62,59.18
32.219,126.74,11.54,59.14
32.269,128.04,11.55,59.17
32.321,127.03,11.65,59.19
32.373,127.03,11.52,59.17
32.423,126.66,11.60,59.17
32.475,126.93,11.63,59.15
32.525,126.02,11.66,59.18
32.579,125.52,11.63,59.17
32.633,126.08,11.60,59.14
32.697,125.48,11.64,59.17
32.750,125.48,11.64,59.17
32.799,126.52,11.64,59.17
32.855,127.01,11.50,59.15
32.904,127.62,11.57,59.18
32.951,127.54,11.66,59.19
33.004,127.83,11.56,59.18
33.062,127.69,11.67,59.17
33.116,128.53,11.70,59.21
33.166,126.96,11.72,59.18
33.219,126.72,11.68,59.14
33.267,126.95,11.62,59.17
33.321,125.72,11.52,59.13
33.375,127.62,11.57,59.17
33.427,127.83,11.64,59.18
33.477,127.17,11.60,59.17
33.528,126.79,11.70,59.19
33.578,127.42,11.63,59.19
33.629,128.85,11.54,59.20
33.682,127.40,11.61,59.19
33.734,128.21,11.55,59.16
33.786,127.44,11.61,59.17
33.838,126.63,11.52,59.17
33.886,128.17,11.55,59.16
33.938,126.86,11.54,59.16
33.987,129.35,11.50,59.15
34.037,127.63,11.53,59.18
34.086,127.31,11.64,59.19
34.139,127.33,11.58,59.17
34.191,128.25,11.57,59.15
34.246,126.43,11.70,59.16
34.298,126.74,11.64,59.18
34.349,127.85,11.48,59.14
34.402,127.66,11.82,59.23
34.456,127.57,11.59,59.17
34.512,127.69,11.59,59.18
34.570,126.89,11.66,59.20
34.624,126.34,11.71,59.15
34.680,127.59,11.54,59.15
34.734,127.08,11.59,59.17
34.788,125.97,11.72,59.17
34.841,126.26,11.75,59.14
34.892,127.11,11.68,59.16
34.947,128.06,11.57,59.16
35.000,126.07,11.58,59.17
35.059,126.47,11.73,59.16
35.112,127.24,11.58,59.14
35.166,127.79,11.62,59.17
35.221,126.63,11.57,59.15
35.275,128.14,11.67,59.16
35.329,126.80,11.57,59.16
35.384,126.57,11.66,59.17
35.437,128.08,11.54,59.14
35.490,127.07,11.63,59.16
35.543,127.15,11.57,59.13
35.594,127.27,11.67,59.16
35.648,126.81,11.85,59.20
35.700,127.43,11.57,59.15
35.754,127.49,11.61,59.17
35.809,127.00,11.65,59.15
35.861,128.31,11.80,59.19
35.914,129.14,11.68,59.16
35.969,126.70,11.63,59.13
36.021,127.74,11.52,59.14
36.077,127.66,11.66,59.16
36.130,125.64,11.65,59.13
36.185,126.32,11.69,59.15
36.241,127.22,11.72,59.15
36.295,126.80,11.64,59.13
36.350,127.19,11.68,59.16
36.403,127.90,11.58,59.13
36.454,127.33,11.58,59.14
36.507,126.96,11.74,59.15
36.560,126.96,11.74,59.15
36.616,127.28,11.61,59.16
36.673,127.40,11.69,59.14
36.727,127.36,11.70,59.13
36.782,126.50,11.68,59.11
36.832,126.51,11.63,59.15
36.888,127.15,11.71,59.14
36.944,127.54,11.84,59.18
36.996,125.69,11.76,59.15
37.050,127.60,11.61,59.13
37.104,127.46,11.73,59.12
37.159,126.86,11.72,59.17
37.221,126.52,11.78,59.16
37.277,127.56,11.68,59.17
37.328,128.11,11.69,59.14
37.384,126.67,11.82,59.18
37.439,126.97,11.64,59.13
37.491,127.11,11.59,59.16
37.545,128.05,11.72,59.16
37.597,128.05,11.72,59.16
37.652,127.85,11.74,59.16
37.706,127.23,11.73,59.15
37.761,126.00,11.58,59.10
37.817,128.57,11.47,59.12
37.877,126.61,11.59,59.10
37.932,126.25,11.75,59.10
37.988,127.29,11.71,59.09
38.042,126.95,11.58,59.09
38.095,125.96,11.79,59.13
38.153,126.27,11.86,59.11
38.210,126.33,11.84,59.12
38.264,127.19,11.66,59.09
38.319,126.64,11.71,59.09
38.372,126.68,11.70,59.11
38.426,125.45,11.66,59.06
38.478,125.80,11.72,59.08
38.531,127.03,11.59,59.09
38.582,126.25,11.67,59.10
38.635,126.34,11.92,59.13
38.688,126.41,11.64,59.09
38.740,125.52,11.80,59.08
38.793,126.72,11.63,59.07
38.845,125.94,11.67,59.09
38.898,127.18,11.69,59.07
38.949,126.61,11.85,59.12
39.002,126.44,11.72,59.11
39.054,126.90,11.71,59.08
39.104,126.94,11.63,59.08
39.155,126.50,11.88,59.12
39.208,126.25,11.67,59.11
39.261,126.10,11.79,59.10
39.314,126.72,11.78,59.14
39.365,125.95,11.75,59.10
39.417,126.83,11.87,59.12
39.470,125.75,11.66,59.10
39.521,126.14,11.64,59.13
39.575,126.00,11.83,59.11
39.628,126.53,11.60,59.08
39.681,126.76,11.74,59.11
39.731,125.01,11.84,59.12
39.783,125.79,11.70,59.11
39.835,125.88,11.77,59.11
39.883,126.06,11.79,59.12
39.933,124.09,11.61,59.10
39.984,125.44,11.77,59.13
40.036,125.28,11.88,59.12
40.088,125.34,11.71,59.12
40.142,126.21,11.80,59.17
40.199,125.34,11.73,59.11
40.258,125.45,11.65,59.13
40.310,125.56,11.74,59.13
40.364,126.20,11.76,59.14
40.417,125.32,11.70,59.11
40.468,125.72,11.85,59.16
40.516,126.26,11.73,59.15
40.574,125.00,11.70,59.14
40.626,125.53,11.82,59.12
40.682,125.03,11.81,59.12
40.734,125.93,11.66,59.11
40.788,124.03,11.81,59.12
40.841,126.14,11.81,59.13
40.891,125.31,11.86,59.15
40.945,124.95,11.92,59.15
40.994,125.52,11.71,59.09
41.051,124.56,11.78,59.11
41.109,124.27,11.77,59.10
41.160,125.79,11.74,59.12
41.215,124.51,11.96,59.15
41.266,122.82,11.75,59.11
41.319,124.94,11.77,59.13
41.371,125.37,11.90,59.13
41.420,125.37,11.90,59.13
41.473,124.93,11.80,59.12
41.525,125.34,11.81,59.11
41.580,124.75,11.81,59.11
41.631,125.41,11.80,59.13
41.687,124.49,11.85,59.12
41.741,125.33,11.88,59.12
41.793,123.20,11.89,59.11
41.852,124.86,11.78,59.09
41.912,125.36,11.75,59.10
41.962,125.37,12.00,59.12
42.017,124.27,11.80,59.10
42.067,125.32,11.74,59.09
42.122,123.74,11.83,59.11
42.177,124.90,11.83,59.10
42.232,124.69,11.83,59.13
42.284,123.49,11.84,59.08
42.335,123.80,11.92,59.11
42.387,123.94,11.89,59.12
42.442,123.94,11.89,59.12
42.496,123.25,11.86,59.13
42.549,124.90,11.73,59.10
42.604,124.32,11.89,59.13
42.658,124.59,11.87,59.11
42.710,124.74,11.79,59.12
42.762,123.58,11.78,59.12
42.816,123.60,11.88,59.12
42.867,123.97,11.85,59.10
42.923,123.54,11.78,59.13
42.974,124.44,11.89,59.14
43.025,123.82,11.69,59.08
43.079,124.14,11.82,59.12
43.130,123.23,11.77,59.07
43.183,123.47,11.79,59.10
43.237,124.54,11.89,59.10
43.288,122.97,11.86,59.10
43.342,123.53,11.88,59.08
43.393,124.01,12.04,59.14
43.447,123.14,11.86,59.11
43.500,123.50,11.86,59.08
43.557,123.33,11.81,59.09
43.609,122.44,11.84,59.08
43.667,122.87,11.95,59.12
43.724,122.98,11.95,59.12
43.778,122.32,11.93,59.09
43.831,123.64,11.93,59.10
43.888,123.52,11.94,59.08
43.940,123.55,11.83,59.11
43.997,122.50,11.90,59.11
44.053,124.01,11.90,59.11
44.107,123.06,11.93,59.11
44.161,123.05,11.89,59.12
44.216,121.41,11.94,59.12
44.271,122.31,11.91,59.10
44.324,123.13,11.75,59.08
44.381,122.37,11.87,59.13
44.437,122.61,12.02,59.12
44.489,123.18,11.85,59.09
44.544,123.26,11.85,59.08
44.598,123.11,11.93,59.09
44.654,121.89,11.98,59.11
44.710,123.62,11.80,59.08
44.766,122.53,11.89,59.09
44.823,121.80,11.99,59.11
44.882,122.29,11.97,59.09
44.940,122.09,11.88,59.09
44.997,122.38,12.08,59.08
45.057,122.06,11.95,59.09
45.117,123.07,11.91,59.08
45.177,122.12,12.01,59.11
45.235,122.71,11.98,59.09
45.291,123.82,12.00,59.11
45.352,121.86,12.02,59.10
45.411,123.26,11.84,59.09
45.472,122.62,11.97,59.10
45.533,123.17,11.82,59.07
45.593,121.20,11.98,59.07
45.656,121.60,11.99,59.09
45.725,121.17,11.94,59.08
45.792,121.23,11.90,59.04
45.851,121.21,11.99,59.09
45.910,120.76,12.14,59.08
45.962,120.76,12.05,59.07
46.020,120.61,11.99,59.08
46.080,120.82,12.00,59.08
46.144,120.49,12.13,59.09
46.205,120.74,12.01,59.09
46.261,120.56,12.22,59.10
46.319,120.05,12.07,59.05
46.376,120.59,12.22,59.08
46.432,121.06,12.11,59.09
