time_s,H,S,V
4.266,195.00,10.83,75.81
4.317,195.34,10.78,75.78
4.368,195.18,10.67,75.82
4.418,194.75,10.77,75.77
4.470,195.47,10.89,75.83
4.523,194.97,10.76,75.85
4.574,194.45,10.89,75.81
4.623,194.94,10.79,75.82
4.674,195.46,10.81,75.84
4.723,194.92,10.91,75.80
4.776,194.58,10.84,75.84
4.830,194.86,10.79,75.81
4.882,194.49,10.91,75.82
4.931,193.56,10.73,75.80
4.984,194.43,10.85,75.78
5.038,194.34,10.87,75.79
5.090,194.55,10.74,75.84
5.139,195.58,10.89,75.83
5.187,194.29,10.79,75.84
5.239,195.09,10.91,75.88
5.290,194.74,10.85,75.78
5.340,195.83,10.71,75.84
5.392,194.93,10.88,75.83
5.446,194.64,10.87,75.81
5.497,194.28,10.74,75.83
5.552,195.52,10.86,75.81
5.599,194.69,10.84,75.82
5.650,195.57,10.85,75.86
5.699,194.59,10.80,75.76
5.754,194.46,10.79,75.82
5.803,195.20,10.89,75.88
5.857,195.14,10.90,75.82
5.907,193.68,10.70,75.80
5.959,195.61,10.84,75.80
6.010,192.98,10.85,75.78
6.060,194.77,10.72,75.82
6.112,194.92,10.80,75.77
6.164,194.72,10.90,75.84
6.215,194.89,10.68,75.80
6.263,194.43,10.79,75.76
6.314,195.29,10.78,75.83
6.362,194.62,10.82,75.78
6.414,194.94,10.92,75.80
6.465,195.37,10.83,75.83
6.523,194.54,10.94,75.81
6.575,194.22,10.77,75.79
6.625,194.92,10.73,75.82
6.673,194.48,10.90,75.77
6.725,194.32,10.91,75.86
6.774,195.83,10.86,75.86
6.826,194.57,10.85,75.79
6.875,194.72,10.77,75.85
6.927,194.93,10.79,75.81
6.984,193.89,10.90,75.83
7.037,194.15,10.66,75.77
7.097,195.95,10.85,75.80
7.148,194.51,10.90,75.83
7.200,195.65,10.70,75.83
7.257,194.96,10.94,75.85
7.312,193.81,10.89,75.84
7.363,194.68,10.85,75.82
7.413,195.04,10.96,75.83
7.462,194.03,10.67,75.74
7.513,194.58,10.80,75.80
7.566,194.75,10.84,75.82
7.618,195.19,10.76,75.85
7.670,195.07,10.93,75.80
7.722,194.27,10.82,75.81
7.778,193.79,10.70,75.79
7.832,194.18,10.77,75.73
7.884,194.77,10.74,75.81
7.933,194.77,10.74,75.81
7.980,195.96,10.92,75.91
8.031,195.08,10.73,75.83
8.084,194.52,10.81,75.78
8.135,194.77,10.89,75.82
8.185,193.57,10.80,75.80
8.234,194.30,10.90,75.78
8.284,194.30,10.90,75.78
8.353,195.46,10.93,75.88
8.410,193.37,10.91,75.78
8.462,194.52,10.78,75.83
8.513,195.35,10.73,75.78
8.564,194.66,10.87,75.81
8.614,194.36,10.87,75.81
8.665,195.00,10.78,75.80
8.717,195.32,10.84,75.81
8.769,194.52,10.88,75.84
8.820,194.94,10.89,75.78
8.870,193.12,10.75,75.77
8.917,194.00,10.74,75.80
8.969,194.27,10.87,75.83
9.019,194.45,11.00,75.82
9.070,194.97,10.71,75.80
9.120,195.67,10.89,75.88
9.170,194.42,10.83,75.81
9.219,195.52,10.71,75.85
9.272,195.20,10.92,75.82
9.325,194.58,10.93,75.86
9.376,195.44,10.78,75.84
9.429,195.35,10.88,75.81
9.480,194.74,10.83,75.84
9.530,195.69,10.80,75.82
9.591,194.43,10.86,75.84
9.642,194.43,10.86,75.84
9.693,194.86,10.82,75.79
9.746,195.65,10.87,75.83
9.800,194.44,10.89,75.87
9.853,194.91,10.78,75.75
9.909,194.84,10.76,75.79
9.960,194.96,10.73,75.82
10.014,194.92,11.08,75.88
10.065,194.62,10.68,75.81
10.116,194.11,10.82,75.80
10.165,194.34,10.95,75.83
10.216,194.35,10.69,75.76
10.270,195.03,10.84,75.80
10.323,194.52,10.87,75.84
10.374,194.97,10.77,75.80
10.423,194.44,10.90,75.81
10.476,193.51,10.97,75.88
10.525,194.43,10.72,75.78
10.576,194.50,10.87,75.77
10.629,194.51,10.86,75.82
10.683,195.81,10.93,75.84
10.735,194.28,10.96,75.84
10.789,194.47,10.88,75.89
10.840,194.88,10.82,75.79
10.893,195.07,10.84,75.86
10.945,193.83,10.86,75.83
10.995,195.57,10.95,75.83
11.047,194.96,10.79,75.81
11.097,196.07,10.76,75.81
11.150,193.79,10.98,75.82
11.196,194.00,10.73,75.79
11.250,194.97,10.84,75.80
11.301,194.63,10.89,75.83
11.356,194.58,10.74,75.81
11.409,195.99,10.94,75.87
11.462,195.18,10.85,75.83
11.512,195.21,10.82,75.85
11.561,194.54,10.88,75.79
11.614,193.64,10.82,75.80
11.663,194.45,10.78,75.82
11.721,193.25,10.88,75.76
11.769,194.18,10.84,75.85
11.822,195.52,10.88,75.86
11.871,194.32,10.94,75.83
11.933,194.79,10.75,75.82
11.988,195.57,10.78,75.77
12.041,194.89,10.84,75.86
12.098,194.20,10.84,75.82
12.150,194.94,10.93,75.86
12.201,194.22,10.76,75.81
12.258,195.45,10.86,75.85
12.310,195.20,10.87,75.84
12.364,194.82,10.75,75.80
12.415,193.81,10.94,75.81
12.466,193.72,10.88,75.77
12.522,195.23,10.84,75.84
12.570,194.77,10.84,75.77
12.624,194.66,10.84,75.85
12.674,194.47,10.77,75.83
12.732,194.39,10.87,75.81
12.789,194.39,10.87,75.81
12.842,196.29,10.88,75.84
12.897,194.06,11.02,75.83
12.949,195.41,10.85,75.89
13.000,195.44,10.87,75.81
13.054,194.75,10.95,75.80
13.105,193.77,10.91,75.87
13.159,195.62,10.76,75.83
13.210,193.95,10.84,75.84
13.260,196.80,10.85,75.88
13.310,194.43,10.82,75.75
13.365,193.91,10.74,75.76
13.415,195.22,10.86,75.85
13.466,195.42,10.81,75.82
13.550,194.24,10.84,75.79
13.602,194.92,10.92,75.83
13.657,194.81,10.90,75.83
13.710,194.62,10.75,75.78
13.764,193.58,10.93,75.76
13.815,194.70,10.89,75.78
13.865,193.90,10.84,75.83
13.918,194.37,10.78,75.78
13.969,195.02,10.83,75.79
14.022,194.54,10.79,75.76
14.074,193.85,10.92,75.77
14.127,193.81,10.88,75.79
14.178,194.76,10.74,75.81
14.231,195.06,10.79,75.77
14.284,194.22,10.70,75.79
14.334,195.49,10.71,75.82
14.385,195.30,10.83,75.78
14.433,194.65,10.68,75.78
14.489,193.94,10.82,75.78
14.540,195.12,10.95,75.79
14.593,195.18,10.75,75.84
14.644,194.80,10.97,75.83
14.695,194.13,10.92,75.85
14.747,195.30,10.69,75.82
14.796,194.06,10.93,75.78
14.850,193.97,10.91,75.84
14.901,194.84,10.72,75.79
14.952,194.47,10.95,75.78
15.003,195.00,10.86,75.87
15.055,194.61,10.76,75.80
15.107,194.28,10.86,75.80
15.157,193.60,10.64,75.76
15.208,195.16,10.80,75.83
15.263,194.59,10.83,75.83
15.323,194.92,10.72,75.81
15.382,194.64,10.82,75.75
15.432,194.73,10.83,75.81
15.485,194.29,10.77,75.81
15.534,195.36,10.92,75.85
15.588,194.36,10.61,75.79
15.643,195.45,10.83,75.84
15.703,194.31,10.86,75.78
15.760,194.70,10.78,75.84
15.816,195.47,10.85,75.83
15.869,194.35,10.80,75.80
15.925,195.30,10.77,75.82
15.983,195.26,10.86,75.79
16.034,194.91,10.75,75.82
16.092,194.95,10.79,75.79
16.148,195.31,11.00,75.86
16.203,194.87,10.77,75.85
16.259,195.51,10.91,75.84
16.312,195.54,10.89,75.83
16.365,194.52,10.92,75.89
16.420,196.38,10.86,75.83
16.473,193.91,10.78,75.77
16.529,195.07,10.67,75.78
16.583,194.00,10.82,75.78
16.635,193.21,10.79,75.82
16.689,195.03,10.75,75.78
16.748,195.48,10.93,75.83
16.800,194.86,10.71,75.80
16.857,194.50,10.81,75.80
16.909,194.09,10.86,75.80
16.966,193.76,10.69,75.79
17.019,195.63,10.80,75.78
17.072,194.29,10.85,75.85
17.129,194.96,10.75,75.80
17.182,195.99,10.76,75.81
17.233,194.30,10.72,75.78
17.288,196.14,10.80,75.86
17.345,195.10,10.90,75.82
17.399,193.42,10.74,75.78
17.458,196.15,10.82,75.83
17.514,195.17,10.88,75.82
17.574,194.26,10.70,75.82
17.633,193.92,10.84,75.76
17.686,194.23,10.81,75.84
17.738,194.15,10.76,75.81
17.793,194.46,10.89,75.81
17.850,194.13,10.72,75.82
17.902,194.13,10.72,75.82
17.956,195.22,10.70,75.79
18.009,194.82,10.74,75.79
18.065,193.89,10.79,75.77
18.119,195.15,10.88,75.85
18.171,195.50,10.73,75.84
18.227,194.44,10.89,75.80
18.280,195.38,10.92,75.83
18.333,194.42,10.73,75.81
18.384,194.95,11.00,75.84
18.437,195.15,10.66,75.81
18.493,194.70,10.81,75.80
18.550,196.03,10.83,75.82
18.606,194.63,10.89,75.87
18.662,195.41,10.80,75.85
18.718,194.40,10.86,75.79
18.772,194.99,10.93,75.85
18.827,194.39,10.69,75.79
18.884,194.77,10.80,75.85
18.935,194.77,10.80,75.85
18.989,195.34,10.80,75.80
19.044,194.77,10.86,75.80
19.098,195.48,10.83,75.89
19.155,195.25,10.90,75.82
19.209,195.89,10.81,75.88
19.260,195.10,10.91,75.80
19.315,195.10,10.91,75.80
19.367,194.50,10.86,75.84
19.422,195.72,10.78,75.83
19.476,195.63,11.02,75.85
19.529,194.29,10.90,75.88
19.586,195.09,10.83,75.80
19.641,194.87,10.96,75.84
19.697,194.47,10.77,75.84
19.753,195.23,10.93,75.81
19.807,194.43,10.87,75.82
19.863,194.54,10.71,75.81
19.917,196.15,10.89,75.80
19.971,194.31,10.70,75.81
20.029,195.28,10.80,75.83
20.082,194.08,10.82,75.73
20.135,194.59,10.74,75.80
20.185,194.60,10.81,75.78
20.238,194.04,10.83,75.78
20.288,194.83,10.83,75.88
20.338,194.26,10.89,75.80
20.388,195.05,10.79,75.82
20.439,194.30,10.79,75.83
20.489,195.06,10.90,75.79
20.540,193.92,10.80,75.83
20.590,195.65,10.73,75.80
20.642,194.88,10.96,75.84
20.697,195.42,10.75,75.87
20.752,195.22,10.88,75.84
20.801,194.82,10.98,75.90
20.854,195.10,10.72,75.80
20.904,195.22,10.92,75.85
20.956,195.06,10.79,75.78
21.008,195.34,10.79,75.83
21.061,194.56,10.94,75.78
21.114,195.07,10.82,75.86
21.166,195.01,10.88,75.83
21.217,194.47,10.90,75.82
21.266,194.01,10.73,75.80
21.319,195.10,10.93,75.85
21.370,193.37,10.83,75.78
21.422,196.28,10.84,75.91
21.470,193.53,10.98,75.80
21.524,195.43,10.86,75.83
21.575,195.32,10.76,75.84
21.630,194.80,10.97,75.81
21.680,194.03,10.77,75.79
21.729,195.22,10.79,75.79
21.782,194.32,10.85,75.79
21.832,195.60,10.76,75.83
21.887,195.89,10.78,75.80
21.938,194.81,10.94,75.86
21.992,193.92,10.70,75.74
22.049,195.28,10.83,75.81
22.102,194.48,10.85,75.82
22.155,195.33,10.82,75.84
22.203,194.89,10.91,75.79
22.257,193.42,10.78,75.82
22.305,194.56,10.89,75.81
22.359,194.96,10.97,75.84
22.413,194.76,10.69,75.78
22.465,195.38,10.90,75.83
22.514,194.58,10.85,75.80
22.564,195.21,10.85,75.87
22.615,195.06,10.88,75.82
22.667,193.93,10.80,75.81
22.722,193.94,10.68,75.77
22.773,195.55,10.68,75.79
22.829,193.94,10.75,75.81
22.879,194.42,10.76,75.78
22.928,195.03,10.88,75.82
22.977,194.83,10.65,75.78
23.030,195.73,10.88,75.81
23.081,195.73,10.88,75.81
23.133,194.76,10.92,75.82
23.183,195.58,10.72,75.82
23.232,194.78,10.84,75.76
23.282,195.19,10.77,75.84
23.332,194.93,10.88,75.77
23.386,194.40,10.84,75.86
23.437,194.64,10.82,75.76
23.490,195.87,10.82,75.81
23.540,193.46,10.83,75.75
23.588,194.95,10.94,75.82
23.639,194.99,10.83,75.80
23.691,195.28,10.87,75.88
23.742,195.21,11.00,75.82
23.791,195.09,10.87,75.80
23.843,195.02,10.82,75.85
23.896,195.42,10.88,75.85
23.947,194.81,11.00,75.87
23.997,193.82,10.83,75.82
24.051,194.44,10.82,75.80
24.103,194.09,10.94,75.85
24.157,195.18,10.72,75.85
24.212,195.06,10.83,75.76
24.260,194.08,10.86,75.83
24.313,195.83,10.77,75.84
24.390,195.31,10.92,75.88
24.442,195.01,10.83,75.83
24.491,195.01,10.83,75.83
24.547,194.40,10.86,75.80
24.600,193.95,10.80,75.84
24.651,194.98,10.94,75.83
24.703,194.37,10.75,75.77
24.754,194.99,10.73,75.81
24.805,195.58,10.97,75.82
24.854,194.14,10.79,75.79
24.906,195.35,10.86,75.84
24.957,195.10,10.97,75.85
25.052,194.63,10.72,75.81
25.106,195.09,10.90,75.82
25.163,193.87,10.96,75.80
25.216,195.71,10.71,75.82
25.271,195.87,10.93,75.82
25.336,193.78,10.78,75.78
25.398,194.78,10.77,75.80
25.456,194.75,10.91,75.80
25.515,194.42,10.77,75.81
25.570,195.33,10.76,75.78
25.625,193.56,10.88,75.76
25.687,194.61,10.77,75.84
25.746,193.99,10.79,75.76
25.807,194.61,10.78,75.79
25.860,195.35,10.70,75.80
25.915,195.31,10.87,75.77
25.966,193.95,10.81,75.79
26.026,194.84,10.78,75.78
26.085,194.31,10.93,75.81
26.142,194.78,10.76,75.83
26.212,195.60,10.91,75.83
26.269,195.09,10.83,75.84
26.326,194.58,10.67,75.76
26.386,195.00,10.91,75.80
26.444,192.90,11.00,75.83
26.503,195.77,10.85,75.84
26.559,194.80,10.95,75.79
26.622,194.24,10.82,75.85
26.682,194.85,10.85,75.81
26.738,195.09,11.02,75.87
26.790,195.25,10.75,75.79
26.851,194.32,10.93,75.80
26.910,194.36,11.01,75.88
26.968,195.22,10.80,75.85
27.020,195.32,11.00,75.82
27.077,196.04,10.84,75.88
27.140,195.95,10.87,75.85
27.197,195.27,11.00,75.84
27.254,194.63,10.84,75.86
27.310,194.41,11.03,75.82
27.364,194.18,10.96,75.83
27.418,193.56,10.68,75.75
27.481,195.53,10.96,75.82
27.537,194.56,10.99,75.87
27.597,194.56,10.99,75.87
27.659,194.26,11.00,75.82
27.716,193.88,10.83,75.85
27.770,194.96,10.90,75.82
27.828,193.66,10.93,75.80
27.885,195.07,10.93,75.83
27.940,195.33,10.87,75.86
28.009,195.17,10.91,75.87
28.063,195.28,10.93,75.85
28.124,195.23,10.97,75.82
28.187,195.73,10.83,75.88
28.247,195.77,11.00,75.86
28.302,195.77,11.00,75.86
28.359,194.52,10.93,75.84
28.418,195.10,10.92,75.80
28.482,194.62,10.97,75.85
28.540,194.31,10.76,75.77
28.599,194.37,10.82,75.82
28.653,193.82,10.99,75.81
28.705,193.97,10.89,75.85
28.762,195.28,10.87,75.84
28.820,194.21,10.89,75.81
28.876,194.92,10.79,75.74
28.930,193.71,10.84,75.72
28.996,193.93,10.99,75.84
29.057,195.43,10.77,75.82
29.115,195.23,10.87,75.80
29.172,195.20,10.92,75.89
29.228,194.39,10.95,75.81
29.285,193.38,10.85,75.81
29.341,195.72,10.83,75.88
29.395,194.63,10.89,75.79
29.449,193.62,10.78,75.77
29.502,196.14,10.84,75.89
29.553,196.23,10.94,75.86
29.612,194.39,10.88,75.82
29.664,195.42,10.78,75.82
29.718,194.32,11.01,75.81
29.769,194.44,10.80,75.79
29.820,194.26,10.88,75.81
29.870,193.73,10.95,75.82
29.921,194.12,10.83,75.84
29.976,195.66,10.88,75.81
30.026,194.33,10.90,75.85
30.078,195.63,10.77,75.83
30.126,193.45,10.92,75.75
30.177,193.68,10.82,75.78
30.227,194.27,10.82,75.79
30.280,194.59,10.95,75.79
30.330,193.27,10.90,75.86
30.383,194.73,10.91,75.78
30.434,195.06,10.89,75.81
30.493,195.54,10.82,75.87
30.545,193.93,10.99,75.80
30.594,194.60,10.93,75.86
30.645,194.47,10.86,75.83
30.697,194.76,11.04,75.83
30.751,196.91,10.79,75.87
30.800,196.14,10.86,75.83
30.855,194.33,10.91,75.76
30.908,194.71,10.70,75.79
30.961,194.62,10.85,75.79
31.015,193.76,10.88,75.87
31.067,194.47,10.83,75.85
31.120,194.33,10.99,75.80
31.169,194.59,10.76,75.79
31.218,195.02,10.82,75.82
31.266,194.43,10.88,75.78
31.321,193.29,10.77,75.80
31.373,194.56,10.94,75.81
31.432,194.17,10.93,75.80
31.486,193.88,10.89,75.83
31.535,196.10,10.86,75.81
31.590,195.21,10.92,75.85
31.639,195.23,10.89,75.85
31.692,195.86,11.05,75.87
31.744,193.82,10.92,75.85
31.798,195.81,10.83,75.83
31.847,196.07,11.00,75.86
31.900,195.37,10.79,75.84
31.949,195.26,10.94,75.80
32.000,194.73,10.99,75.84
32.052,195.31,10.76,75.80
32.107,194.48,10.98,75.81
32.162,194.64,10.91,75.82
32.214,195.26,10.81,75.82
32.266,195.32,10.93,75.81
32.318,194.51,10.80,75.84
32.369,195.72,10.91,75.83
32.425,194.59,11.00,75.84
32.476,195.50,10.85,75.86
32.529,194.52,11.05,75.85
32.578,195.04,10.96,75.86
32.634,195.29,10.92,75.88
32.686,195.83,11.01,75.86
32.733,195.83,11.01,75.86
32.784,194.46,10.93,75.86
32.840,195.29,11.08,75.90
32.893,194.53,10.91,75.86
32.941,194.18,10.93,75.81
32.995,193.54,10.92,75.82
33.044,195.34,10.83,75.84
33.096,195.34,10.83,75.84
33.146,194.93,10.98,75.83
33.200,194.24,10.87,75.80
33.249,193.48,11.03,75.80
33.302,194.54,10.86,75.82
33.351,194.53,10.92,75.79
33.401,193.51,10.94,75.81
33.449,193.48,10.92,75.82
33.505,194.24,10.93,75.88
33.555,195.35,10.92,75.83
33.606,194.67,10.86,75.83
33.661,195.63,10.93,75.80
33.711,195.00,10.81,75.84
33.764,195.46,10.81,75.86
33.821,193.39,10.93,75.83
33.874,194.26,10.86,75.77
33.929,194.82,10.82,75.87
33.979,195.05,10.94,75.83
34.032,195.06,10.93,75.85
34.085,196.24,10.77,75.84
34.136,195.27,10.95,75.83
34.188,194.00,10.85,75.82
34.241,195.58,10.92,75.88
34.296,195.24,10.93,75.85
34.347,194.78,10.83,75.84
34.400,195.26,10.99,75.86
34.451,195.26,10.99,75.86
34.503,194.84,10.85,75.81
34.555,195.24,11.02,75.83
34.607,193.85,10.94,75.85
34.664,194.85,10.92,75.85
34.719,194.63,11.00,75.85
34.773,193.68,10.92,75.87
34.829,194.73,10.93,75.82
34.884,194.72,10.84,75.78
34.935,194.93,10.78,75.76
34.990,195.48,10.98,75.84
35.047,194.39,10.97,75.84
35.098,195.03,10.95,75.91
35.150,195.42,10.95,75.83
35.201,195.38,10.94,75.88
35.252,195.27,10.88,75.83
35.305,194.86,11.02,75.88
35.362,195.02,10.84,75.83
35.420,194.70,11.02,75.81
35.473,195.25,10.95,75.86
35.529,194.66,10.98,75.91
35.583,194.80,10.96,75.82
35.637,194.57,10.81,75.84
35.689,195.45,10.80,75.80
35.743,194.78,10.91,75.80
35.794,194.40,10.83,75.85
35.847,193.58,10.93,75.81
35.899,195.04,10.98,75.85
35.952,195.52,10.85,75.86
36.004,195.00,10.94,75.81
36.062,194.03,11.01,75.84
36.118,194.70,10.93,75.86
36.170,193.31,11.09,75.85
36.225,194.83,10.90,75.86
36.280,194.22,10.84,75.78
36.334,194.37,10.95,75.82
36.386,193.96,10.81,75.83
36.437,195.53,10.96,75.87
36.490,194.28,10.83,75.78
36.542,195.08,10.80,75.85
36.597,195.07,10.84,75.77
36.652,195.14,10.82,75.83
36.706,194.85,10.92,75.79
36.760,194.91,10.97,75.79
36.811,194.48,10.91,75.85
36.866,195.84,11.04,75.85
36.918,194.97,10.95,75.85
36.968,194.65,10.86,75.82
37.023,195.24,10.99,75.84
37.075,195.32,10.83,75.85
37.134,195.62,10.85,75.85
37.189,194.19,11.00,75.85
37.239,194.69,10.75,75.78
37.295,195.48,10.92,75.84
37.353,194.26,11.02,75.85
37.405,195.56,10.82,75.86
37.464,194.85,10.89,75.80
37.516,194.27,10.87,75.82
37.569,194.27,10.87,75.82
37.625,194.38,11.07,75.85
37.680,194.26,10.89,75.83
37.735,194.79,10.96,75.84
37.790,193.52,10.81,75.79
37.845,194.10,10.77,75.77
37.897,193.09,10.96,75.77
37.950,193.09,10.96,75.77
38.003,194.50,10.86,75.80
38.057,194.40,10.91,75.76
38.106,195.51,10.85,75.86
38.162,195.14,10.91,75.80
38.214,195.04,10.91,75.78
38.266,194.69,10.86,75.81
38.315,195.06,10.77,75.82
38.373,195.20,10.95,75.76
38.429,194.69,10.91,75.83
38.487,195.17,11.02,75.81
38.540,193.67,10.88,75.81
38.593,194.73,10.92,75.86
38.644,194.71,10.90,75.80
38.696,194.79,10.94,75.83
38.746,194.96,10.86,75.87
38.799,195.48,11.10,75.89
38.847,194.36,10.87,75.80
38.898,194.69,11.00,75.82
38.950,194.69,11.00,75.82
39.000,194.11,10.85,75.82
39.053,194.54,10.76,75.74
39.104,193.55,10.98,75.81
39.155,195.11,10.73,75.82
39.206,194.17,10.95,75.86
39.254,194.78,10.91,75.86
39.302,194.78,10.91,75.86
39.353,194.93,10.96,75.82
39.404,194.56,10.86,75.82
39.454,195.11,10.91,75.86
39.504,194.08,10.84,75.76
39.554,195.07,10.87,75.85
39.605,194.92,10.94,75.84
39.657,193.54,10.77,75.76
39.708,195.01,10.78,75.83
39.759,193.66,10.94,75.75
39.809,194.83,10.81,75.81
39.858,194.68,10.72,75.76
39.910,195.21,10.98,75.80
39.959,194.42,10.69,75.75
40.009,195.20,10.96,75.84
40.058,194.16,10.90,75.77
40.109,194.21,10.69,75.75
40.157,194.90,10.86,75.77
40.205,194.30,10.87,75.84
40.255,194.97,10.72,75.77
40.308,194.20,10.93,75.80
40.358,193.50,10.86,75.80
40.410,196.36,10.75,75.82
40.466,193.85,10.95,75.78
40.518,194.09,10.77,75.80
40.568,194.49,10.85,75.78
40.618,194.98,10.78,75.78
40.667,194.74,10.88,75.86
40.718,195.10,11.00,75.83
40.768,194.17,10.85,75.82
40.820,194.79,10.89,75.84
40.869,194.97,10.95,75.83
40.921,194.28,10.77,75.84
40.969,195.49,10.88,75.82
41.018,194.35,10.87,75.82
41.066,193.64,10.75,75.77
41.117,194.59,10.80,75.77
41.166,194.80,10.83,75.83
41.213,194.75,10.94,75.84
41.261,194.18,10.98,75.82
41.309,194.96,10.72,75.83
41.356,194.38,10.75,75.75
41.405,194.62,10.89,75.82
41.453,193.76,10.77,75.80
41.500,194.22,10.92,75.78
41.548,193.89,10.85,75.79
41.597,195.40,10.82,75.84
41.645,194.50,10.93,75.78
41.693,193.94,10.86,75.85
41.743,194.56,10.80,75.79
41.790,194.66,10.95,75.83
41.839,194.37,10.86,75.84
41.889,195.02,10.91,75.81
41.938,194.45,10.92,75.85
41.986,194.01,10.83,75.81
42.035,194.74,10.92,75.78
42.086,194.89,10.90,75.84
42.135,194.25,10.84,75.77
42.188,194.91,10.96,75.84
42.237,194.32,10.86,75.86
42.288,195.61,10.84,75.80
42.337,193.88,10.98,75.88
42.387,195.62,10.90,75.86
42.435,194.31,10.97,75.81
42.487,193.92,10.82,75.78
42.533,195.16,10.78,75.82
42.581,194.80,10.94,75.79
42.631,195.02,10.91,75.87
42.679,194.20,10.86,75.84
42.729,195.06,10.82,75.76
42.776,196.05,10.78,75.86
42.829,194.57,10.82,75.78
42.876,194.67,10.91,75.83
42.929,195.25,10.73,75.83
42.978,194.88,10.97,75.83
43.029,194.10,11.04,75.82
43.076,195.68,10.83,75.84
43.129,194.86,10.72,75.73
43.190,193.70,10.99,75.82
43.240,195.39,10.89,75.84
43.292,195.16,11.01,75.88
43.340,195.73,10.85,75.85
43.390,194.18,10.90,75.75
43.437,194.18,10.90,75.75
43.494,194.60,10.88,75.86
43.557,195.85,10.85,75.81
43.611,193.66,10.71,75.77
43.669,194.56,10.98,75.83
43.727,195.48,10.84,75.82
43.784,195.83,10.84,75.84
43.842,193.95,10.75,75.75
43.898,195.23,10.97,75.82
43.955,194.06,10.82,75.79
44.013,194.59,10.92,75.83
44.068,194.84,10.95,75.84
44.122,196.33,10.73,75.81
44.174,194.37,10.92,75.76
44.228,193.70,10.98,75.81
44.287,194.46,10.75,75.75
44.342,195.85,10.90,75.82
44.395,193.86,10.82,75.75
44.453,193.86,10.82,75.75
44.517,194.90,10.92,75.81
44.580,194.28,10.83,75.83
44.634,195.70,10.89,75.80
44.690,195.34,10.90,75.87
44.745,194.39,10.77,75.83
44.799,194.67,10.96,75.82
44.853,195.90,10.78,75.84
44.907,194.42,10.89,75.80
44.960,194.23,10.95,75.81
45.017,194.79,10.78,75.79
45.070,194.79,11.00,75.82
45.123,194.23,10.80,75.78
45.177,194.10,10.78,75.80
45.232,193.98,10.89,75.78
45.284,194.81,10.72,75.78
45.335,195.65,10.85,75.83
45.390,194.24,10.86,75.75
45.444,194.20,10.74,75.83
45.502,194.66,10.83,75.74
45.556,193.86,10.83,75.78
45.612,194.77,10.80,75.80
45.670,194.27,10.94,75.81
45.723,195.12,10.73,75.82
45.779,195.70,10.72,75.76
45.834,194.50,10.95,75.83
45.891,194.01,10.78,75.83
45.946,195.14,10.92,75.83
46.002,195.28,10.91,75.83
46.056,195.11,10.86,75.82
46.112,194.68,10.99,75.81
46.168,195.18,10.86,75.84
46.233,194.65,10.87,75.82
46.291,194.65,10.91,75.80
