time_s,H,S,V
11.270,188.41,10.39,70.82
11.321,189.10,10.41,70.81
11.370,188.23,10.33,70.77
11.424,188.61,10.36,70.79
11.474,188.84,10.34,70.81
11.526,188.84,10.34,70.81
11.575,188.28,10.35,70.81
11.626,188.96,10.47,70.82
11.676,187.94,10.36,70.78
11.727,188.65,10.43,70.81
11.780,188.95,10.36,70.81
11.833,188.88,10.40,70.82
11.881,188.56,10.45,70.82
11.928,188.89,10.40,70.81
11.978,188.64,10.48,70.84
12.025,189.64,10.49,70.86
12.074,189.20,10.44,70.85
12.125,189.00,10.47,70.83
12.178,189.24,10.44,70.84
12.228,188.51,10.44,70.84
12.278,189.11,10.42,70.83
12.327,189.08,10.39,70.83
12.376,187.71,10.33,70.78
12.425,189.15,10.39,70.80
12.477,188.76,10.39,70.80
12.527,188.38,10.33,70.79
12.575,188.53,10.39,70.82
12.624,189.00,10.37,70.84
12.674,188.58,10.34,70.81
12.728,189.22,10.33,70.80
12.777,188.59,10.36,70.80
12.827,189.32,10.36,70.83
12.876,189.00,10.38,70.83
12.927,188.53,10.31,70.78
12.977,188.18,10.40,70.79
13.027,187.82,10.28,70.77
13.077,188.87,10.39,70.84
13.128,188.52,10.33,70.79
13.177,188.33,10.37,70.79
13.226,187.85,10.36,70.76
13.277,189.35,10.44,70.85
13.326,188.48,10.43,70.82
13.375,188.58,10.31,70.77
13.426,189.00,10.30,70.78
13.480,189.03,10.39,70.81
13.533,188.78,10.26,70.76
13.580,188.84,10.40,70.82
13.631,188.21,10.44,70.81
13.685,188.93,10.37,70.80
13.740,189.49,10.35,70.82
13.792,188.83,10.43,70.81
13.841,188.78,10.39,70.81
13.889,188.30,10.37,70.79
13.938,188.80,10.42,70.84
13.988,188.54,10.38,70.79
14.042,188.84,10.46,70.83
14.093,188.79,10.45,70.82
14.140,188.48,10.44,70.83
14.188,188.23,10.37,70.78
14.238,188.49,10.40,70.81
14.288,188.75,10.44,70.84
14.340,188.41,10.35,70.78
14.389,188.83,10.41,70.83
14.438,188.35,10.40,70.82
14.489,188.94,10.44,70.83
14.540,189.18,10.42,70.85
14.587,188.30,10.41,70.84
14.639,189.80,10.36,70.84
14.690,188.25,10.43,70.83
14.738,189.13,10.45,70.86
14.787,188.68,10.34,70.79
14.837,189.02,10.46,70.86
14.890,188.62,10.44,70.83
14.946,188.71,10.39,70.79
14.998,188.24,10.38,70.82
15.048,189.13,10.37,70.81
15.098,189.13,10.32,70.81
15.145,188.23,10.35,70.80
15.197,188.55,10.37,70.78
15.246,188.56,10.35,70.85
15.299,188.56,10.35,70.85
15.356,188.76,10.35,70.82
15.409,188.94,10.31,70.81
15.460,188.91,10.32,70.81
15.509,188.58,10.36,70.82
15.557,187.91,10.40,70.80
15.607,188.54,10.39,70.80
15.657,188.54,10.39,70.80
15.710,188.73,10.36,70.81
15.759,188.62,10.44,70.83
15.808,188.91,10.42,70.83
15.860,189.19,10.40,70.84
15.915,188.64,10.38,70.82
15.968,188.99,10.36,70.84
16.020,188.62,10.36,70.82
16.072,189.40,10.42,70.85
16.121,188.41,10.31,70.79
16.173,188.40,10.38,70.80
16.223,188.70,10.37,70.79
16.276,188.28,10.32,70.76
16.331,188.65,10.35,70.80
16.381,189.55,10.34,70.81
16.433,188.91,10.43,70.84
16.484,189.23,10.44,70.83
16.537,189.13,10.37,70.80
16.587,188.09,10.49,70.83
16.638,188.54,10.48,70.80
16.691,188.78,10.45,70.85
16.743,188.70,10.35,70.81
16.797,188.82,10.39,70.82
16.847,188.07,10.39,70.80
16.900,188.62,10.44,70.85
16.949,189.32,10.44,70.83
17.001,188.48,10.50,70.83
17.053,189.11,10.37,70.81
17.106,188.61,10.38,70.82
17.155,188.84,10.39,70.84
17.208,188.93,10.39,70.80
17.258,188.71,10.37,70.81
17.308,188.59,10.40,70.81
17.376,189.27,10.35,70.79
17.431,187.99,10.36,70.80
17.481,188.28,10.39,70.78
17.536,188.15,10.30,70.77
17.587,187.96,10.41,70.80
17.643,189.28,10.44,70.83
17.697,188.27,10.38,70.80
17.750,188.42,10.41,70.78
17.802,188.72,10.50,70.82
17.851,188.84,10.43,70.83
17.904,188.33,10.48,70.83
17.955,188.84,10.42,70.82
18.008,188.96,10.40,70.83
18.059,188.57,10.36,70.78
18.111,189.23,10.40,70.82
18.192,188.42,10.49,70.85
18.242,189.04,10.34,70.80
18.296,189.08,10.43,70.85
18.355,188.64,10.38,70.82
18.410,189.58,10.40,70.85
18.463,188.68,10.32,70.82
18.514,189.05,10.31,70.79
18.565,188.78,10.28,70.79
18.617,188.57,10.38,70.82
18.675,189.09,10.37,70.77
18.728,188.39,10.27,70.76
18.779,187.97,10.51,70.83
18.831,189.23,10.42,70.81
18.881,188.79,10.39,70.81
18.931,188.29,10.41,70.80
18.981,189.07,10.48,70.85
19.032,188.52,10.43,70.85
19.083,189.08,10.43,70.85
19.140,188.98,10.31,70.77
19.191,188.27,10.44,70.84
19.240,189.15,10.53,70.86
19.291,188.78,10.32,70.79
19.341,188.48,10.48,70.84
19.391,189.33,10.38,70.83
19.444,187.65,10.30,70.78
19.497,188.73,10.40,70.83
19.546,188.99,10.32,70.80
19.599,188.76,10.36,70.80
19.650,188.73,10.41,70.82
19.701,188.80,10.44,70.85
19.754,187.91,10.38,70.81
19.809,187.91,10.38,70.81
19.862,188.11,10.41,70.80
19.912,188.65,10.47,70.84
19.966,188.70,10.43,70.81
20.018,187.84,10.36,70.81
20.070,188.61,10.45,70.82
20.121,189.09,10.42,70.82
20.175,188.07,10.48,70.86
20.228,189.13,10.39,70.82
20.278,188.91,10.46,70.83
20.333,188.82,10.54,70.88
20.383,188.87,10.43,70.83
20.433,188.79,10.37,70.81
20.482,188.02,10.42,70.81
20.532,188.76,10.41,70.81
20.579,189.31,10.41,70.81
20.632,188.86,10.39,70.81
20.681,188.67,10.41,70.80
20.731,188.80,10.43,70.85
20.780,188.64,10.43,70.82
20.828,188.67,10.44,70.83
20.879,188.31,10.45,70.82
20.934,188.18,10.46,70.82
20.982,189.45,10.38,70.82
21.034,188.61,10.44,70.84
21.083,188.14,10.39,70.79
21.132,189.03,10.43,70.82
21.182,188.66,10.45,70.86
21.235,188.61,10.45,70.83
21.284,188.48,10.43,70.81
21.336,188.14,10.46,70.80
21.383,188.51,10.40,70.81
21.435,187.78,10.41,70.80
21.484,187.78,10.41,70.80
21.535,188.36,10.41,70.81
21.585,188.56,10.38,70.80
21.636,188.36,10.34,70.80
21.684,188.39,10.36,70.77
21.736,188.04,10.43,70.82
21.786,189.17,10.50,70.85
21.838,188.32,10.41,70.80
21.889,188.39,10.45,70.82
21.942,189.01,10.38,70.83
21.988,188.26,10.34,70.79
22.039,188.07,10.42,70.79
22.090,188.56,10.40,70.79
22.143,188.65,10.45,70.85
22.195,189.04,10.39,70.82
22.244,189.32,10.40,70.84
22.295,188.76,10.36,70.83
22.344,188.78,10.37,70.78
22.392,188.29,10.40,70.82
22.443,187.84,10.42,70.81
22.492,188.89,10.37,70.79
22.540,187.71,10.34,70.78
22.593,188.07,10.38,70.79
22.645,188.29,10.39,70.80
22.697,188.05,10.37,70.81
22.746,188.64,10.35,70.78
22.795,188.84,10.31,70.80
22.845,187.56,10.38,70.79
22.898,188.82,10.44,70.81
22.945,188.10,10.45,70.83
22.993,188.36,10.37,70.79
23.044,188.81,10.35,70.79
23.092,188.16,10.42,70.81
23.147,189.33,10.40,70.83
23.202,189.14,10.37,70.80
23.255,188.22,10.40,70.78
23.305,189.34,10.45,70.83
23.355,188.83,10.43,70.82
23.405,188.62,10.41,70.83
23.454,188.99,10.45,70.81
23.510,188.64,10.38,70.82
23.562,188.87,10.38,70.82
23.609,189.26,10.35,70.81
23.659,187.84,10.38,70.80
23.711,188.41,10.49,70.83
23.761,188.73,10.45,70.81
23.809,188.20,10.41,70.83
23.857,189.00,10.44,70.83
23.908,188.54,10.50,70.85
23.955,188.31,10.40,70.80
24.007,189.25,10.42,70.83
24.056,188.86,10.48,70.88
24.105,188.68,10.45,70.81
24.153,188.23,10.36,70.78
24.205,188.05,10.46,70.83
24.256,188.93,10.46,70.86
24.307,189.28,10.40,70.84
24.357,188.68,10.39,70.83
24.407,189.08,10.35,70.79
24.458,188.48,10.32,70.79
24.511,188.46,10.45,70.84
24.560,188.40,10.37,70.80
24.609,188.37,10.39,70.83
24.666,188.76,10.37,70.81
24.716,188.52,10.31,70.78
24.769,188.05,10.37,70.80
24.820,188.48,10.31,70.78
24.872,188.83,10.33,70.79
24.924,188.80,10.28,70.77
24.975,188.19,10.41,70.80
25.024,188.57,10.38,70.81
25.082,188.55,10.37,70.79
25.134,189.09,10.39,70.81
25.189,187.47,10.38,70.78
25.244,189.30,10.49,70.83
25.301,189.30,10.49,70.83
25.357,189.21,10.49,70.83
25.415,189.84,10.50,70.86
25.475,189.29,10.47,70.85
25.536,188.36,10.38,70.81
25.599,188.31,10.45,70.83
25.659,189.25,10.36,70.83
25.720,188.51,10.44,70.83
25.783,188.45,10.48,70.82
25.841,188.72,10.37,70.78
25.899,188.43,10.44,70.82
25.958,188.50,10.37,70.79
26.014,188.50,10.37,70.79
26.069,187.98,10.41,70.82
26.123,188.78,10.41,70.82
26.181,187.95,10.31,70.78
26.236,189.22,10.42,70.83
26.298,189.22,10.39,70.82
26.350,188.74,10.38,70.83
26.407,188.97,10.34,70.81
26.467,188.37,10.33,70.79
26.523,188.42,10.46,70.83
26.598,188.98,10.38,70.88
26.657,188.98,10.38,70.88
26.712,188.83,10.48,70.84
26.772,188.58,10.39,70.81
26.825,188.37,10.37,70.82
26.883,189.23,10.43,70.84
26.947,188.79,10.42,70.83
27.007,188.39,10.46,70.83
27.064,189.05,10.38,70.82
27.116,188.44,10.45,70.83
27.167,188.63,10.39,70.82
27.225,189.23,10.39,70.82
27.277,188.09,10.45,70.84
27.335,188.94,10.43,70.82
27.393,188.91,10.44,70.85
27.446,188.83,10.37,70.82
27.511,188.76,10.38,70.81
27.565,188.46,10.38,70.82
27.620,188.38,10.42,70.82
27.683,189.75,10.49,70.85
27.738,189.00,10.50,70.87
27.795,188.55,10.45,70.82
27.850,189.07,10.48,70.84
27.907,188.28,10.45,70.85
27.961,189.02,10.42,70.82
28.009,189.26,10.50,70.87
28.070,188.51,10.40,70.82
28.129,188.75,10.53,70.85
28.186,188.76,10.45,70.84
28.242,189.44,10.45,70.85
28.303,189.15,10.35,70.80
28.357,188.44,10.36,70.80
28.411,188.90,10.40,70.80
28.464,188.69,10.39,70.82
28.516,188.93,10.50,70.85
28.571,189.02,10.48,70.82
28.624,188.40,10.49,70.85
28.679,188.45,10.51,70.84
28.737,189.55,10.42,70.84
28.793,188.56,10.46,70.84
28.851,188.86,10.55,70.86
28.913,188.84,10.48,70.83
28.972,188.86,10.46,70.86
29.031,189.46,10.52,70.87
29.085,189.03,10.50,70.88
29.153,188.70,10.45,70.85
29.221,189.16,10.52,70.86
29.277,189.15,10.44,70.86
29.335,189.10,10.46,70.85
29.391,189.00,10.41,70.83
29.447,188.69,10.49,70.86
29.502,188.71,10.39,70.80
29.556,189.36,10.43,70.85
29.606,188.60,10.37,70.81
29.656,188.74,10.38,70.80
29.712,189.80,10.40,70.84
29.767,189.24,10.40,70.88
29.820,189.20,10.42,70.83
29.871,188.20,10.41,70.84
29.923,189.12,10.43,70.84
29.979,188.44,10.36,70.82
30.038,188.48,10.42,70.85
30.094,188.98,10.37,70.82
30.151,188.98,10.37,70.82
30.203,188.08,10.31,70.80
30.252,189.39,10.37,70.84
30.301,187.94,10.36,70.81
30.349,189.45,10.49,70.90
30.403,188.32,10.35,70.80
30.456,188.62,10.41,70.84
30.508,188.07,10.39,70.81
30.556,188.59,10.40,70.82
30.609,188.62,10.42,70.83
30.659,189.67,10.49,70.86
30.711,189.01,10.45,70.85
30.761,188.95,10.43,70.87
30.818,188.91,10.44,70.84
30.875,188.19,10.35,70.80
30.931,188.93,10.46,70.89
30.984,189.03,10.42,70.86
31.035,189.36,10.38,70.84
31.089,188.67,10.43,70.84
31.140,189.32,10.38,70.86
31.195,188.86,10.39,70.82
31.251,188.57,10.43,70.81
31.308,189.30,10.41,70.82
31.358,188.09,10.41,70.82
31.410,188.68,10.36,70.81
31.459,188.63,10.41,70.82
31.509,188.63,10.41,70.82
31.556,188.60,10.35,70.80
31.608,188.44,10.42,70.84
31.656,188.43,10.32,70.79
31.709,189.23,10.45,70.85
31.763,187.86,10.42,70.82
31.815,188.51,10.40,70.81
31.867,188.85,10.39,70.84
31.919,188.34,10.37,70.81
31.972,189.10,10.42,70.81
32.021,188.73,10.40,70.83
32.072,188.65,10.38,70.82
32.121,189.34,10.31,70.82
32.171,188.26,10.35,70.82
32.221,188.69,10.46,70.82
32.272,189.48,10.41,70.83
32.320,188.54,10.39,70.81
32.369,188.77,10.43,70.83
32.416,188.90,10.41,70.83
32.470,188.14,10.36,70.82
32.523,189.36,10.41,70.84
32.576,189.18,10.44,70.86
32.631,188.49,10.45,70.83
32.682,188.69,10.40,70.80
32.734,188.49,10.49,70.85
32.785,189.23,10.44,70.81
32.845,188.94,10.34,70.81
32.899,188.13,10.40,70.81
32.949,188.25,10.33,70.78
32.999,188.10,10.40,70.86
33.048,188.31,10.35,70.83
33.100,189.64,10.33,70.80
33.153,188.54,10.38,70.83
33.208,188.16,10.36,70.80
33.259,188.89,10.33,70.78
33.315,188.94,10.41,70.85
33.364,188.95,10.33,70.79
33.415,188.37,10.35,70.79
33.466,188.74,10.39,70.83
33.518,188.86,10.45,70.84
33.570,188.14,10.39,70.80
33.621,188.63,10.34,70.79
33.672,188.07,10.27,70.74
33.724,188.64,10.36,70.82
33.779,188.98,10.35,70.80
33.832,188.20,10.37,70.80
33.886,187.94,10.25,70.77
33.940,188.72,10.25,70.76
33.989,188.67,10.31,70.79
34.047,188.40,10.41,70.82
34.100,188.85,10.35,70.82
34.154,187.72,10.35,70.80
34.207,188.84,10.38,70.82
34.260,189.04,10.34,70.82
34.314,188.45,10.34,70.82
34.370,188.20,10.36,70.81
34.424,187.76,10.34,70.78
34.479,187.88,10.35,70.80
34.535,188.65,10.29,70.77
34.589,188.05,10.37,70.81
34.643,189.08,10.44,70.85
34.698,189.17,10.38,70.84
34.751,189.31,10.40,70.86
34.805,188.50,10.33,70.78
34.859,189.70,10.31,70.80
34.917,188.04,10.35,70.80
34.969,188.67,10.31,70.79
35.021,188.77,10.32,70.82
35.077,188.24,10.27,70.76
35.131,189.40,10.39,70.81
35.186,188.58,10.39,70.83
35.240,187.36,10.39,70.79
35.294,188.41,10.38,70.79
35.345,188.54,10.38,70.80
35.401,188.14,10.34,70.78
35.458,188.67,10.43,70.83
35.511,188.88,10.37,70.82
35.563,189.31,10.34,70.82
35.615,188.87,10.34,70.80
35.670,188.24,10.38,70.83
35.724,188.77,10.30,70.77
35.787,188.76,10.33,70.83
35.847,189.26,10.34,70.80
35.901,188.73,10.32,70.78
35.953,188.04,10.34,70.80
36.005,188.40,10.29,70.77
36.062,188.66,10.24,70.76
36.120,188.06,10.35,70.79
36.193,189.10,10.33,70.79
36.249,187.97,10.35,70.78
36.306,187.97,10.35,70.78
36.366,188.84,10.33,70.78
36.422,188.71,10.33,70.79
36.478,187.99,10.34,70.79
36.534,188.70,10.28,70.78
36.586,188.14,10.30,70.78
36.641,188.71,10.41,70.82
36.698,188.60,10.33,70.78
36.755,188.09,10.39,70.78
36.809,189.04,10.35,70.80
36.866,188.04,10.30,70.80
36.920,188.57,10.33,70.76
36.975,188.38,10.36,70.78
37.039,188.49,10.44,70.85
37.096,188.65,10.33,70.79
37.148,189.10,10.38,70.86
37.203,188.51,10.41,70.84
37.256,188.99,10.35,70.80
37.309,188.78,10.29,70.82
37.364,188.90,10.31,70.82
37.417,189.44,10.41,70.83
37.479,188.52,10.38,70.82
37.534,188.80,10.43,70.82
37.589,189.02,10.42,70.82
37.641,188.37,10.39,70.80
37.697,188.89,10.41,70.78
37.753,188.66,10.48,70.85
37.806,188.51,10.43,70.83
37.862,188.82,10.42,70.83
37.921,188.61,10.42,70.83
37.982,189.26,10.42,70.83
38.047,188.64,10.40,70.79
38.109,188.01,10.39,70.80
38.164,188.65,10.29,70.77
38.219,188.66,10.43,70.84
38.275,188.89,10.37,70.81
38.330,188.53,10.38,70.78
38.383,188.26,10.36,70.81
38.439,189.10,10.32,70.81
38.492,189.00,10.37,70.80
38.548,188.76,10.45,70.85
38.611,188.10,10.35,70.77
38.661,188.68,10.34,70.82
38.710,188.34,10.31,70.78
40.209,188.39,10.32,70.78
40.260,187.70,10.38,70.79
40.309,187.83,10.33,70.77
40.361,188.60,10.34,70.79
40.411,188.40,10.42,70.83
40.458,187.83,10.38,70.79
40.509,188.68,10.32,70.76
40.563,188.53,10.37,70.78
40.614,188.33,10.38,70.77
40.664,188.27,10.40,70.80
40.714,188.41,10.39,70.80
40.768,188.60,10.38,70.80
40.820,188.63,10.39,70.79
40.872,189.01,10.42,70.83
40.921,188.43,10.45,70.82
40.974,189.26,10.49,70.87
41.025,188.96,10.44,70.84
41.076,189.48,10.46,70.84
41.126,188.54,10.44,70.82
41.179,188.57,10.46,70.83
41.232,189.28,10.42,70.81
41.692,188.54,10.40,70.81
41.745,187.99,10.46,70.80
41.798,188.12,10.46,70.81
41.849,189.06,10.39,70.80
41.900,188.24,10.42,70.81
41.950,188.80,10.35,70.79
42.006,188.87,10.32,70.78
42.059,187.83,10.43,70.82
42.113,188.96,10.41,70.81
42.163,189.36,10.43,70.82
42.213,187.72,10.36,70.77
42.265,188.62,10.31,70.78
42.318,188.76,10.28,70.77
42.369,188.54,10.34,70.81
42.422,188.73,10.36,70.77
42.472,188.20,10.36,70.79
42.524,188.65,10.38,70.80
42.579,188.93,10.45,70.84
42.629,188.98,10.42,70.86
42.682,188.39,10.34,70.77
42.734,188.58,10.39,70.81
42.786,188.61,10.37,70.80
42.838,189.17,10.46,70.82
42.893,187.90,10.42,70.80
42.944,187.97,10.45,70.81
42.993,188.99,10.38,70.80
43.044,188.62,10.40,70.82
43.099,188.83,10.45,70.81
43.151,188.56,10.39,70.81
43.205,188.15,10.43,70.82
43.256,188.98,10.29,70.78
43.306,188.84,10.33,70.81
43.359,189.24,10.37,70.82
43.408,188.64,10.36,70.80
43.459,188.17,10.44,70.80
43.513,188.99,10.46,70.83
43.567,188.56,10.34,70.79
43.628,188.17,10.42,70.84
43.683,188.95,10.41,70.82
43.745,188.56,10.36,70.80
43.806,188.30,10.40,70.77
43.868,187.96,10.32,70.75
43.927,188.12,10.37,70.78
43.986,189.34,10.38,70.79
44.043,188.96,10.38,70.82
44.100,188.41,10.38,70.79
44.161,188.91,10.41,70.79
44.216,188.54,10.41,70.85
44.273,189.01,10.48,70.83
44.330,188.74,10.36,70.80
44.391,188.75,10.39,70.84
44.451,188.75,10.42,70.81
44.508,188.64,10.41,70.82
44.567,188.90,10.42,70.83
44.630,189.50,10.44,70.84
44.691,188.52,10.38,70.80
44.747,188.32,10.44,70.81
44.802,189.09,10.52,70.87
44.864,188.70,10.38,70.80
44.924,188.50,10.37,70.80
44.986,188.94,10.41,70.80
45.052,188.70,10.41,70.84
45.112,189.11,10.42,70.82
45.173,187.94,10.38,70.79
45.228,188.61,10.44,70.83
45.284,188.57,10.41,70.82
45.425,189.75,10.46,70.86
45.514,188.35,10.32,70.75
45.594,188.83,10.44,70.83
45.670,188.09,10.41,70.83
45.775,189.03,10.45,70.83
45.875,188.72,10.45,70.85
45.958,188.97,10.42,70.82
46.030,189.32,10.41,70.84
46.112,188.66,10.48,70.84
46.191,189.03,10.48,70.84
46.275,188.97,10.48,70.84
46.353,188.46,10.44,70.82
46.432,189.67,10.42,70.81
46.512,188.19,10.38,70.81
46.586,188.73,10.39,70.79
