time_s,H,S,V
17.177,125.20,10.93,61.37
17.256,124.32,11.09,61.37
17.334,123.94,10.90,61.33
17.409,124.17,11.00,61.38
17.488,124.79,11.03,61.34
17.570,124.93,10.99,61.34
17.643,124.98,10.99,61.37
17.719,125.12,10.93,61.34
17.797,124.34,11.03,61.38
17.876,125.41,11.00,61.36
17.954,125.14,10.97,61.38
18.031,124.74,10.99,61.37
18.111,124.41,10.90,61.34
18.187,124.48,10.94,61.38
18.276,123.87,11.06,61.39
18.365,125.73,10.95,61.37
18.437,124.64,10.95,61.35
18.518,125.12,11.00,61.37
18.591,124.84,10.91,61.36
18.681,124.85,10.95,61.37
18.774,125.58,11.00,61.38
18.875,124.07,10.98,61.37
18.974,124.72,10.89,61.34
19.052,124.28,10.94,61.35
19.130,125.26,11.02,61.38
19.207,125.78,10.86,61.36
19.286,125.71,10.92,61.36
19.363,125.72,11.00,61.39
19.440,126.10,10.96,61.37
19.518,125.78,10.97,61.38
19.597,125.01,10.96,61.38
19.675,123.73,10.97,61.33
19.752,125.42,11.04,61.38
19.830,125.48,10.99,61.35
19.907,125.09,11.01,61.34
19.983,124.54,10.92,61.34
20.061,125.84,11.00,61.36
20.140,124.71,11.07,61.33
20.217,126.87,10.99,61.36
20.296,125.82,10.96,61.36
20.370,125.30,10.97,61.35
20.448,126.13,11.02,61.36
20.526,124.01,11.05,61.35
20.605,125.34,11.00,61.34
20.683,126.53,11.07,61.37
20.761,125.88,11.01,61.35
20.838,125.14,11.07,61.37
20.917,124.95,10.91,61.33
20.993,125.24,11.05,61.34
21.075,125.13,11.03,61.37
21.149,125.69,10.99,61.35
21.228,125.46,11.07,61.36
21.308,125.32,10.93,61.32
21.382,125.33,10.97,61.35
21.461,124.97,10.97,61.35
21.540,125.78,10.98,61.36
21.616,124.83,11.03,61.36
21.692,125.32,10.95,61.36
21.770,125.26,10.94,61.33
21.847,126.00,11.03,61.35
21.926,124.07,10.97,61.35
22.004,125.72,10.99,61.36
22.081,125.94,10.96,61.37
22.158,125.57,10.97,61.36
22.240,124.61,11.06,61.35
22.314,124.95,11.01,61.37
22.393,124.54,10.95,61.38
22.474,125.06,11.00,61.35
22.548,125.17,10.98,61.36
22.626,125.37,10.96,61.38
22.705,124.53,11.08,61.37
22.780,124.40,10.93,61.34
22.856,124.70,11.03,61.37
22.919,125.59,11.12,61.37
22.999,124.36,11.07,61.36
23.079,124.98,11.03,61.36
23.154,124.23,10.98,61.35
23.232,124.53,11.11,61.35
23.308,124.53,11.02,61.34
23.387,125.69,10.94,61.33
23.466,124.11,11.08,61.34
23.544,125.22,11.12,61.37
23.621,124.99,10.93,61.31
23.699,124.69,10.99,61.33
23.778,125.41,11.05,61.33
23.854,124.78,11.03,61.33
23.930,124.85,11.04,61.34
24.011,125.91,11.02,61.33
24.087,125.04,11.02,61.34
24.167,125.86,10.97,61.32
24.240,125.05,11.01,61.32
24.317,125.22,11.00,61.32
24.395,124.85,10.95,61.32
24.475,124.46,11.05,61.34
24.553,125.17,11.08,61.34
24.631,125.19,11.03,61.33
24.706,124.67,11.09,61.33
24.769,125.83,11.08,61.34
24.846,125.28,11.03,61.33
24.909,124.50,11.09,61.34
24.970,125.79,11.02,61.33
25.033,125.49,11.04,61.36
25.097,126.02,11.05,61.34
25.174,126.37,11.06,61.37
25.252,125.76,10.99,61.35
25.315,126.41,11.02,61.35
25.394,125.16,11.04,61.35
25.471,126.17,11.01,61.34
25.552,126.36,11.02,61.37
25.628,126.73,11.02,61.34
25.707,125.18,10.99,61.34
25.783,125.06,11.01,61.33
25.861,125.43,11.02,61.32
25.938,124.05,11.08,61.36
26.016,124.78,11.02,61.38
26.080,125.14,11.07,61.35
26.171,125.93,10.99,61.33
26.255,124.31,10.98,61.34
26.342,124.44,11.00,61.36
26.426,125.24,10.97,61.35
26.504,124.56,10.97,61.35
26.581,124.39,11.01,61.35
26.661,124.18,11.01,61.36
26.743,123.41,11.04,61.36
26.823,124.22,10.94,61.35
26.908,123.99,10.94,61.34
26.993,123.84,11.11,61.37
27.062,124.75,10.95,61.35
27.142,124.13,11.03,61.39
27.217,123.98,11.03,61.37
27.305,124.61,10.94,61.34
27.384,124.43,10.99,61.35
27.467,124.35,11.03,61.37
27.545,124.74,11.01,61.38
27.623,125.60,10.94,61.35
27.701,126.02,11.03,61.36
27.781,124.01,11.12,61.36
27.857,124.39,10.99,61.38
27.935,124.09,11.04,61.37
28.011,124.56,11.05,61.40
28.092,124.94,10.95,61.37
28.172,123.91,11.03,61.37
28.244,124.27,11.10,61.41
28.319,125.02,10.98,61.36
28.395,123.86,11.06,61.39
28.471,124.04,11.00,61.39
28.551,123.59,11.00,61.37
28.629,123.80,11.08,61.39
28.708,124.25,10.98,61.37
28.785,124.65,11.04,61.39
28.863,124.49,11.05,61.38
28.943,123.78,10.96,61.39
29.018,123.49,11.13,61.39
29.096,124.59,10.93,61.36
29.178,124.54,11.03,61.39
29.253,124.11,11.07,61.38
29.331,125.20,10.96,61.36
29.406,124.18,11.06,61.37
29.486,124.81,11.04,61.40
29.560,124.15,11.06,61.38
29.641,123.99,11.07,61.39
29.716,122.36,10.97,61.37
29.793,124.50,11.01,61.35
29.872,124.45,11.04,61.38
29.951,124.18,11.01,61.34
30.028,124.37,10.99,61.36
30.105,122.97,11.01,61.36
30.183,123.34,11.02,61.36
30.262,123.91,11.02,61.36
30.341,125.29,11.00,61.38
30.418,123.36,11.00,61.37
30.494,123.67,11.03,61.37
30.576,124.72,11.04,61.36
30.651,124.26,11.11,61.37
30.730,123.81,11.06,61.37
30.808,125.12,11.03,61.35
30.883,123.60,11.06,61.37
30.963,124.34,10.96,61.35
31.041,124.64,10.98,61.34
31.120,124.22,11.05,61.36
31.197,125.50,11.04,61.35
31.274,125.76,11.07,61.38
31.353,124.50,11.03,61.33
31.430,125.83,11.01,61.37
31.508,124.90,11.08,61.37
31.585,124.41,10.99,61.37
31.667,124.24,10.94,61.35
31.744,123.86,11.15,61.38
31.818,124.66,11.09,61.34
31.899,124.15,11.05,61.36
31.975,124.61,11.12,61.35
32.053,124.42,11.04,61.35
32.130,123.94,10.99,61.34
32.210,124.33,11.07,61.36
32.287,123.72,11.04,61.36
32.370,124.27,11.09,61.36
32.442,123.89,11.06,61.38
32.520,123.92,11.04,61.34
32.601,124.57,11.09,61.37
32.676,123.84,11.01,61.32
32.754,123.67,11.15,61.36
32.835,124.34,11.08,61.35
32.909,123.62,11.07,61.35
32.988,123.18,11.11,61.37
33.066,123.54,11.08,61.34
33.154,124.48,11.03,61.34
33.238,124.82,11.16,61.40
33.300,123.70,11.08,61.34
33.377,124.75,11.07,61.35
33.439,124.06,11.04,61.35
33.507,123.51,11.02,61.33
33.580,123.95,11.11,61.37
33.658,124.07,11.04,61.33
33.738,123.27,11.03,61.33
33.813,123.85,11.04,61.34
33.892,123.13,11.06,61.34
33.972,124.03,11.07,61.37
34.050,123.38,11.09,61.36
34.126,123.11,10.99,61.33
34.207,123.40,11.02,61.37
34.282,123.00,11.02,61.35
34.361,124.06,11.01,61.32
34.442,123.79,11.12,61.35
34.520,122.69,10.98,61.32
34.597,122.73,11.00,61.33
34.674,121.99,11.07,61.36
34.750,122.40,10.99,61.33
34.828,123.66,11.11,61.37
34.905,122.39,11.08,61.38
34.984,123.71,11.08,61.36
35.045,123.14,11.09,61.36
35.122,123.78,11.07,61.35
35.202,123.37,11.14,61.38
35.277,123.06,11.13,61.37
35.354,123.17,11.11,61.38
35.420,122.41,11.07,61.39
35.495,123.29,11.09,61.38
35.555,123.06,11.06,61.38
35.610,122.47,11.05,61.38
35.661,122.35,11.07,61.40
35.710,123.22,11.09,61.38
35.759,122.91,11.10,61.41
35.812,122.20,11.08,61.36
35.863,122.20,11.08,61.36
35.914,122.74,11.08,61.36
35.961,122.73,11.04,61.37
36.013,122.67,11.08,61.38
36.064,121.96,11.06,61.39
36.115,122.18,11.11,61.40
36.164,122.30,11.04,61.38
36.215,122.30,11.04,61.38
36.267,122.71,11.02,61.39
36.317,122.71,11.10,61.39
36.369,121.49,11.07,61.38
36.419,122.86,11.08,61.38
36.470,122.86,11.04,61.38
36.519,121.40,11.05,61.37
36.568,123.16,11.18,61.42
36.618,121.33,11.06,61.40
36.671,121.78,11.12,61.40
36.719,121.60,11.06,61.38
36.768,120.73,11.00,61.36
36.818,121.80,11.02,61.38
36.867,121.69,11.04,61.39
36.918,123.44,11.13,61.39
36.967,121.23,11.08,61.36
37.019,121.69,11.09,61.39
37.068,120.86,11.02,61.37
37.119,121.35,11.11,61.39
37.173,121.61,11.06,61.37
37.227,122.22,10.98,61.36
37.280,121.39,11.09,61.39
37.332,121.92,11.11,61.39
37.386,122.55,11.08,61.39
37.437,121.86,11.09,61.38
37.486,122.76,11.16,61.40
37.540,122.10,11.09,61.37
37.591,121.15,11.12,61.37
37.642,120.87,11.05,61.36
37.696,121.19,11.11,61.38
37.749,121.79,11.11,61.38
37.807,121.78,11.10,61.38
37.860,121.87,11.12,61.37
37.915,122.07,11.11,61.37
37.968,121.91,11.09,61.37
38.020,120.33,11.15,61.37
38.076,121.72,11.04,61.39
38.129,120.20,11.17,61.39
38.180,121.45,11.11,61.38
38.233,121.83,11.05,61.36
38.284,121.37,11.12,61.38
38.339,122.54,11.08,61.38
38.393,122.58,11.02,61.36
38.447,121.09,11.02,61.36
38.500,120.95,11.11,61.39
38.557,120.82,11.10,61.39
38.614,120.47,11.08,61.38
38.668,121.00,11.07,61.36
38.722,120.27,11.13,61.38
38.775,121.08,11.22,61.40
38.829,121.15,11.07,61.37
38.883,121.79,11.20,61.40
38.932,120.17,11.09,61.37
38.986,121.06,11.17,61.39
39.040,120.75,11.10,61.37
39.092,120.88,11.10,61.38
39.145,121.42,11.14,61.38
39.197,120.80,11.15,61.39
39.251,120.41,11.07,61.37
39.304,120.10,11.06,61.35
39.357,119.24,11.12,61.36
39.413,120.74,11.11,61.37
39.466,119.81,11.20,61.37
39.518,120.23,11.11,61.37
39.568,120.52,11.12,61.35
39.618,120.28,11.12,61.37
39.668,119.06,11.23,61.37
39.716,120.54,11.05,61.34
39.766,119.11,11.25,61.39
39.815,120.41,11.17,61.35
39.865,118.63,11.21,61.39
39.917,120.35,11.15,61.37
39.968,120.51,11.21,61.38
40.018,119.26,11.17,61.35
40.070,119.52,11.15,61.37
40.119,119.42,11.25,61.37
40.170,119.53,11.17,61.35
40.222,119.54,11.16,61.37
40.273,118.99,11.15,61.35
40.324,120.01,11.18,61.37
40.375,120.01,11.18,61.37
40.425,117.75,11.15,61.34
40.479,119.38,11.18,61.35
40.532,119.22,11.16,61.37
40.583,118.59,11.18,61.36
40.636,119.30,11.10,61.34
40.689,119.51,11.22,61.37
40.742,118.77,11.18,61.34
40.793,118.51,11.27,61.35
40.846,118.23,11.25,61.32
40.894,118.72,11.29,61.36
40.945,118.29,11.21,61.32
40.998,118.08,11.21,61.32
41.052,118.73,11.25,61.33
41.106,117.94,11.27,61.34
41.156,118.56,11.26,61.36
41.207,118.29,11.28,61.33
41.258,118.05,11.24,61.32
41.310,118.41,11.28,61.35
41.359,117.77,11.27,61.32
41.410,117.54,11.21,61.33
41.461,117.49,11.21,61.34
41.514,117.13,11.33,61.34
41.566,117.63,11.30,61.33
41.639,117.05,11.31,61.32
41.691,117.33,11.27,61.34
41.743,117.33,11.27,61.34
41.796,117.18,11.29,61.31
41.847,116.21,11.28,61.30
41.899,116.75,11.33,61.34
41.952,117.06,11.34,61.32
42.004,116.88,11.36,61.32
42.055,116.79,11.34,61.31
42.104,116.85,11.39,61.32
42.152,116.92,11.28,61.29
42.204,115.68,11.38,61.32
42.253,115.34,11.44,61.32
42.305,115.40,11.40,61.32
42.358,115.66,11.41,61.28
42.413,115.98,11.33,61.30
42.464,114.93,11.38,61.31
42.515,114.81,11.40,61.29
42.567,114.59,11.43,61.31
42.618,114.53,11.39,61.29
42.668,115.02,11.42,61.29
42.717,115.01,11.49,61.31
42.766,113.55,11.45,61.29
42.819,115.17,11.44,61.28
42.869,114.08,11.44,61.29
42.918,114.24,11.51,61.30
42.971,114.36,11.45,61.29
43.022,112.53,11.49,61.29
43.074,111.89,11.62,61.30
43.123,111.88,11.45,61.27
43.177,112.20,11.52,61.27
43.226,113.31,11.48,61.29
43.279,112.08,11.55,61.26
43.329,111.21,11.62,61.25
43.382,111.50,11.60,61.26
43.431,110.72,11.63,61.26
43.482,111.16,11.65,61.24
43.531,110.90,11.59,61.24
43.583,109.08,11.76,61.25
43.634,109.51,11.71,61.24
43.688,108.67,11.87,61.23
43.739,108.91,11.85,61.23
43.790,108.79,11.91,61.23
43.843,107.67,11.78,61.19
43.896,106.57,11.97,61.20
43.952,106.12,12.02,61.17
44.006,106.47,12.05,61.20
44.059,106.09,12.07,61.18
44.112,105.11,12.09,61.16
44.168,103.16,12.27,61.14
44.222,103.43,12.33,61.14
44.277,102.55,12.38,61.13
44.328,102.10,12.53,61.11
44.382,102.09,12.45,61.12
44.437,100.03,12.72,61.09
44.491,99.41,12.80,61.05
44.549,98.22,12.85,61.03
44.603,97.56,12.99,61.03
44.656,95.24,13.47,61.01
44.708,94.07,13.66,61.01
44.764,94.10,13.76,61.00
44.820,94.13,13.81,60.96
44.881,94.13,13.81,60.96
44.941,89.78,14.81,60.91
44.993,89.18,15.15,60.89
45.057,88.45,15.34,60.88
45.123,87.31,15.60,60.83
45.180,90.66,15.76,60.73
45.247,89.50,15.97,60.69
45.302,90.20,16.01,60.69
45.368,88.83,16.39,60.62
45.421,84.86,18.27,60.56
45.480,83.57,18.79,60.48
45.533,82.27,19.32,60.44
45.597,78.68,21.33,60.38
45.648,79.35,22.67,60.18
45.705,78.51,23.46,60.19
45.763,77.16,24.25,60.13
45.818,74.34,26.24,59.99
45.870,73.77,26.30,59.92
45.926,72.35,27.24,59.86
45.981,71.09,28.45,59.79
