time_s,H,S,V
0.065,111.97,10.82,58.33
0.145,111.72,10.84,58.43
0.225,111.68,10.91,58.30
0.303,111.27,10.89,58.28
0.382,112.17,10.98,58.18
0.460,112.68,10.97,58.30
0.539,112.99,10.90,58.25
0.617,112.18,10.91,58.20
0.694,112.92,10.94,58.24
0.758,111.74,11.01,58.27
0.836,112.41,10.96,58.25
0.900,112.86,10.99,58.22
0.978,112.34,10.88,58.24
1.058,112.97,10.93,58.24
1.132,112.83,10.90,58.22
