time_s,H,S,V
12.726,155.90,11.46,69.94
12.779,156.89,11.40,69.97
12.837,156.78,11.32,69.94
12.893,156.07,11.43,69.96
12.947,155.26,11.36,69.98
12.997,155.97,11.33,69.95
13.051,155.93,11.43,69.96
13.104,154.07,11.30,69.90
13.156,155.33,11.51,69.99
13.208,154.52,11.36,69.96
13.258,156.08,11.36,69.95
13.312,155.56,11.31,69.93
13.363,154.49,11.33,69.96
13.414,155.76,11.28,69.94
13.466,155.38,11.33,69.94
13.519,156.40,11.29,69.98
13.572,155.24,11.37,69.94
13.618,154.14,11.41,69.96
13.667,155.67,11.31,69.92
13.718,155.58,11.42,69.97
13.772,155.63,11.26,69.92
13.821,154.90,11.40,69.95
13.873,155.19,11.36,69.95
13.926,155.77,11.26,69.94
13.979,154.94,11.47,69.97
14.031,155.84,11.42,69.98
14.085,157.28,11.21,69.95
14.138,156.51,11.43,70.00
14.188,155.47,11.41,69.98
14.244,156.63,11.37,69.98
14.296,155.67,11.39,69.94
14.347,155.79,11.41,69.98
14.396,155.67,11.37,69.96
14.448,155.50,11.44,70.00
14.500,154.55,11.42,69.95
14.553,155.43,11.31,69.92
14.602,155.90,11.30,69.98
14.652,155.53,11.30,69.95
14.703,155.01,11.36,69.96
14.753,156.04,11.37,70.00
14.809,156.02,11.32,69.94
14.860,154.95,11.38,69.96
14.913,154.66,11.25,69.96
14.965,154.25,11.36,69.94
15.014,154.25,11.36,69.94
15.066,155.33,11.24,69.95
15.115,155.42,11.22,69.94
15.167,154.43,11.42,69.96
15.218,155.29,11.21,69.92
15.275,155.61,11.42,70.00
15.325,154.69,11.37,69.94
15.375,154.69,11.37,69.94
15.428,155.62,11.31,69.92
15.481,155.13,11.54,70.02
15.534,155.15,11.48,69.95
15.585,155.68,11.43,69.98
15.637,155.34,11.36,69.96
15.686,155.17,11.46,69.98
15.740,155.82,11.38,69.93
15.791,154.79,11.20,69.89
15.846,155.00,11.34,69.93
15.901,154.70,11.40,69.95
15.960,154.19,11.37,69.95
16.013,155.23,11.34,69.91
16.068,155.35,11.44,69.96
16.118,155.29,11.33,69.96
16.173,155.33,11.40,69.92
16.227,155.42,11.33,69.99
16.284,155.86,11.23,69.92
16.343,154.43,11.38,69.97
16.401,154.43,11.38,69.97
16.453,155.52,11.33,69.95
16.507,154.82,11.40,69.96
16.564,155.78,11.29,69.96
16.617,155.70,11.35,69.96
16.673,154.70,11.34,69.95
16.727,155.83,11.38,69.98
16.783,156.06,11.46,69.97
16.839,154.79,11.28,69.97
16.892,154.06,11.20,69.92
16.945,155.23,11.48,69.97
16.998,155.69,11.34,69.98
17.051,156.77,11.44,69.97
17.114,154.62,11.41,69.95
17.173,154.51,11.22,69.91
17.227,157.17,11.45,69.97
17.284,154.41,11.36,69.98
17.337,155.28,11.29,69.97
17.389,154.32,11.40,69.94
17.445,155.71,11.45,70.03
17.498,155.28,11.39,69.96
17.554,155.30,11.44,69.99
17.604,154.86,11.33,69.93
17.656,155.70,11.42,69.95
17.713,155.95,11.47,70.00
17.766,155.39,11.32,69.95
17.818,155.64,11.41,69.95
17.870,155.99,11.34,69.97
17.925,155.25,11.47,69.97
17.979,155.22,11.46,69.96
18.034,154.81,11.37,69.99
18.090,155.29,11.50,69.99
18.143,154.42,11.45,69.96
18.196,156.56,11.30,69.95
18.253,155.60,11.34,69.94
18.307,155.50,11.36,69.97
18.362,155.69,11.39,69.98
18.416,155.25,11.52,69.96
18.474,154.71,11.33,69.97
18.527,156.17,11.19,69.88
18.581,155.94,11.36,69.97
18.633,154.57,11.34,69.97
18.684,154.60,11.34,69.91
18.744,154.69,11.23,69.91
18.798,155.71,11.44,69.99
18.855,156.15,11.45,69.96
18.908,155.41,11.36,69.99
18.963,155.95,11.31,69.92
19.017,155.75,11.41,69.97
19.071,155.12,11.28,69.91
19.126,156.15,11.38,69.93
19.180,156.14,11.40,69.95
19.233,156.49,11.24,69.93
19.289,156.20,11.42,69.96
19.342,154.20,11.36,69.95
19.395,155.44,11.40,69.95
19.451,156.20,11.43,69.95
19.508,156.20,11.43,69.95
19.559,154.35,11.23,69.90
19.614,155.65,11.46,69.97
19.672,156.84,11.43,70.01
19.726,155.51,11.38,69.94
19.785,155.60,11.37,69.97
19.837,154.89,11.29,69.95
19.892,155.19,11.55,69.98
19.946,155.50,11.35,69.98
20.002,155.71,11.31,69.93
20.053,154.44,11.31,69.91
20.110,154.67,11.24,69.96
20.171,156.00,11.33,69.95
20.225,155.87,11.36,69.97
20.279,155.23,11.35,69.95
20.328,154.98,11.28,69.93
20.385,155.51,11.36,69.97
20.436,156.30,11.28,69.94
20.485,155.31,11.33,69.97
20.537,155.31,11.33,69.97
20.586,155.19,11.28,69.93
20.639,156.29,11.49,70.03
20.689,156.16,11.34,69.99
20.744,155.39,11.24,69.90
20.796,155.11,11.35,69.97
20.851,155.88,11.26,69.93
20.902,155.91,11.33,69.95
20.954,154.73,11.32,69.94
21.008,154.77,11.22,69.95
21.058,155.25,11.41,69.95
21.113,154.14,11.35,69.93
21.163,154.96,11.27,69.95
21.212,155.41,11.33,69.92
21.264,153.97,11.34,69.91
21.318,155.07,11.19,69.94
21.369,154.93,11.33,69.92
21.421,154.08,11.32,69.95
21.472,155.14,11.34,69.92
21.523,155.27,11.45,70.00
21.576,154.79,11.23,69.97
21.627,154.51,11.17,69.87
21.678,155.50,11.43,70.01
21.728,156.16,11.29,69.95
21.784,155.16,11.52,70.00
21.838,154.37,11.25,69.94
21.890,154.75,11.13,69.90
21.942,154.12,11.41,69.97
21.997,155.13,11.36,69.97
22.048,155.06,11.28,69.93
22.098,154.52,11.38,69.95
22.156,154.98,11.17,69.95
22.206,155.33,11.37,69.95
22.257,154.86,11.32,69.97
22.309,154.97,11.35,69.98
22.361,155.75,11.44,69.98
22.411,154.55,11.29,69.95
22.462,154.44,11.38,69.93
22.515,154.87,11.42,69.95
22.565,154.09,11.32,69.94
22.619,156.09,11.38,69.96
22.670,154.88,11.44,69.97
22.721,154.91,11.28,69.96
22.770,155.10,11.36,69.91
22.820,154.65,11.42,69.97
22.870,155.72,11.19,69.92
22.921,154.82,11.20,69.89
22.971,154.67,11.28,69.92
23.021,155.93,11.31,69.95
23.074,153.63,11.40,69.97
23.124,155.71,11.20,69.94
23.175,155.03,11.40,69.96
23.230,155.61,11.29,69.94
23.286,156.13,11.31,69.98
23.340,155.38,11.32,69.93
23.390,155.08,11.38,69.96
23.444,155.35,11.38,69.93
23.496,155.06,11.37,69.94
23.549,155.22,11.27,69.97
23.605,155.84,11.29,69.91
23.654,154.32,11.39,69.93
23.704,154.74,11.25,69.95
23.753,155.57,11.33,69.92
23.809,155.83,11.34,69.99
23.859,155.88,11.43,69.98
23.912,155.01,11.38,69.92
23.963,155.31,11.45,70.02
24.014,156.10,11.34,69.95
24.067,154.30,11.36,69.97
24.114,155.25,11.28,69.93
24.166,155.94,11.29,69.93
24.217,155.05,11.36,69.97
24.271,155.24,11.41,69.99
24.321,154.92,11.30,69.92
24.374,155.53,11.16,69.93
24.425,156.07,11.26,69.94
24.476,155.51,11.37,69.91
24.528,155.00,11.44,69.97
24.581,155.99,11.35,69.91
24.629,156.00,11.39,69.90
24.680,155.75,11.47,69.90
24.728,155.33,11.27,69.88
24.779,156.03,11.35,69.91
24.830,156.62,11.31,69.89
24.882,157.28,11.46,69.91
24.932,155.69,11.39,69.88
24.982,154.55,11.38,69.85
25.033,154.55,11.38,69.85
25.088,155.29,11.46,69.87
25.143,153.74,11.21,69.81
25.194,154.00,11.35,69.83
25.251,154.86,11.36,69.85
25.305,155.63,11.29,69.80
25.360,157.15,11.41,69.89
25.416,154.37,11.58,69.89
25.471,155.75,11.47,69.85
25.527,154.04,11.48,69.85
25.584,155.41,11.32,69.82
25.636,155.95,11.46,69.85
25.690,155.03,11.36,69.80
25.747,156.28,11.31,69.80
25.801,155.81,11.42,69.78
25.858,155.37,11.50,69.79
25.912,157.72,11.33,69.73
25.965,154.39,11.56,69.75
26.019,154.92,11.40,69.69
26.077,155.54,11.32,69.63
26.132,155.77,11.51,69.66
26.191,157.06,11.35,69.65
26.248,156.87,11.64,69.69
26.299,156.73,11.57,69.72
26.358,157.10,11.58,69.68
26.411,156.34,11.64,69.67
26.469,155.72,11.50,69.69
26.528,155.51,11.50,69.64
26.586,155.42,11.50,69.67
26.638,155.84,11.47,69.73
26.695,155.82,11.36,69.72
26.752,155.47,11.39,69.76
26.810,155.94,11.39,69.76
26.870,156.08,11.53,69.81
26.930,155.57,11.35,69.85
26.988,155.76,11.36,69.87
27.045,155.42,11.54,69.91
27.104,155.23,11.33,69.87
27.170,156.18,11.49,69.90
27.234,154.87,11.38,69.89
27.294,155.50,11.25,69.87
27.356,155.12,11.28,69.90
27.418,155.45,11.28,69.94
27.480,155.60,11.36,69.93
27.541,155.75,11.25,69.93
27.596,154.96,11.20,69.94
27.664,156.67,11.41,69.95
27.730,155.21,11.39,69.96
27.793,156.15,11.24,69.95
27.848,155.14,11.37,69.95
27.902,154.73,11.34,69.98
27.960,156.24,11.33,69.95
28.020,155.97,11.44,69.98
28.080,155.19,11.21,69.91
28.143,156.12,11.27,69.95
28.199,155.34,11.43,70.02
28.251,155.48,11.31,69.98
28.303,155.33,11.41,69.96
28.356,155.90,11.31,70.00
28.410,155.71,11.30,69.96
28.459,154.93,11.33,69.97
28.512,155.44,11.40,70.01
28.565,155.77,11.37,69.96
28.618,154.84,11.39,69.98
28.670,154.95,11.28,69.98
28.720,155.47,11.32,69.94
28.774,154.83,11.24,69.96
28.829,155.94,11.35,69.99
28.883,155.62,11.40,70.01
28.938,155.13,11.24,69.96
28.991,155.90,11.41,69.99
29.048,155.65,11.32,69.99
29.107,155.96,11.24,69.97
29.163,155.51,11.35,69.95
29.218,155.36,11.29,69.98
29.271,156.03,11.24,69.95
29.323,155.44,11.33,69.95
29.377,155.24,11.32,70.03
29.429,154.74,11.22,69.94
29.480,155.01,11.46,70.04
29.530,155.01,11.46,70.04
29.585,154.53,11.32,69.95
29.636,154.73,11.36,70.00
29.685,156.44,11.39,70.01
29.735,155.57,11.31,69.95
29.789,154.76,11.33,70.04
29.847,154.97,11.32,69.98
29.898,156.51,11.36,69.99
29.953,154.38,11.34,69.96
30.013,155.44,11.43,69.98
30.067,156.22,11.45,70.04
30.117,155.56,11.38,70.01
30.174,157.14,11.26,70.01
30.232,157.04,11.42,70.01
30.292,155.69,11.39,70.00
30.344,155.82,11.32,69.97
30.397,155.57,11.42,70.01
30.448,155.57,11.29,69.96
30.498,155.15,11.37,69.99
30.547,155.15,11.37,69.99
30.603,157.03,11.49,70.05
30.655,155.93,11.34,69.95
30.711,154.66,11.30,70.00
30.762,156.71,11.35,69.98
30.812,155.90,11.25,69.98
30.863,154.97,11.27,69.97
30.919,155.99,11.35,70.00
30.972,155.64,11.38,70.04
31.024,155.25,11.17,69.94
31.087,156.92,11.24,69.98
31.142,155.42,11.39,70.04
31.196,156.28,11.25,69.98
31.250,155.66,11.44,69.98
31.300,154.89,11.40,70.03
31.352,156.13,11.33,70.00
31.403,154.49,11.41,69.97
31.457,156.26,11.20,70.00
31.509,156.58,11.24,69.94
31.558,155.31,11.41,70.00
31.611,156.86,11.40,70.06
31.662,155.98,11.38,69.98
31.715,154.57,11.34,70.00
31.763,156.28,11.38,69.98
31.815,157.01,11.30,70.01
31.865,154.76,11.28,70.00
31.917,156.31,11.31,69.95
31.969,154.80,11.35,70.00
32.020,155.57,11.32,70.01
32.067,156.22,11.33,69.99
32.119,154.79,11.20,70.03
32.170,155.60,11.17,69.94
32.224,157.43,11.35,70.01
32.280,153.89,11.24,69.98
32.330,155.60,11.28,69.97
32.384,154.85,11.33,69.97
32.433,155.80,11.20,69.97
32.486,155.25,11.26,70.01
32.537,155.28,11.35,69.99
32.587,155.75,11.11,70.01
32.638,155.84,11.25,69.96
32.691,155.82,11.29,70.01
32.740,155.95,11.31,70.02
32.789,156.02,11.46,70.05
32.841,155.35,11.25,69.99
32.890,155.37,11.47,69.99
32.940,155.50,11.34,69.95
32.990,154.65,11.39,69.96
33.042,156.34,11.51,69.93
33.095,155.50,11.34,69.93
33.147,155.43,11.45,69.87
33.199,155.39,11.39,69.87
33.254,154.85,11.45,69.92
33.304,155.36,11.27,69.84
33.355,155.77,11.53,69.94
33.407,155.66,11.28,69.85
33.457,155.40,11.36,69.83
33.508,155.56,11.42,69.88
33.558,156.00,11.41,69.89
33.610,155.86,11.39,69.85
33.657,154.69,11.45,69.85
33.709,155.23,11.34,69.82
33.762,155.34,11.49,69.83
33.816,156.12,11.37,69.90
33.874,155.59,11.44,69.81
33.922,156.25,11.52,69.91
33.974,155.38,11.42,69.92
34.026,155.76,11.48,69.87
34.079,155.71,11.42,69.89
34.133,155.44,11.50,69.88
34.185,155.66,11.49,69.85
34.239,156.70,11.46,69.85
34.292,156.16,11.43,69.88
34.342,156.83,11.62,69.92
34.392,156.23,11.31,69.82
34.445,156.41,11.42,69.86
34.496,155.61,11.36,69.82
34.552,155.16,11.39,69.84
34.604,155.99,11.46,69.86
34.655,155.99,11.46,69.86
34.708,154.77,11.45,69.89
34.761,157.02,11.38,69.88
34.816,154.95,11.37,69.85
34.871,157.09,11.44,69.91
34.927,155.35,11.40,69.87
34.982,155.42,11.34,69.91
35.035,154.71,11.31,69.86
35.093,155.44,11.31,69.85
35.150,156.14,11.30,69.85
35.205,155.90,11.46,69.90
35.257,155.51,11.40,69.93
35.310,154.85,11.36,69.85
35.363,155.34,11.45,69.86
35.417,155.56,11.58,69.88
35.468,154.39,11.42,69.89
35.522,155.80,11.37,69.86
35.576,154.69,11.49,69.90
35.630,155.38,11.29,69.82
35.688,155.49,11.50,69.89
35.740,155.50,11.36,69.89
35.793,156.73,11.33,69.87
35.848,155.77,11.37,69.88
35.898,155.78,11.47,69.95
35.954,155.21,11.28,69.84
36.006,155.36,11.25,69.85
36.058,155.36,11.25,69.85
36.112,155.06,11.41,69.88
36.165,155.20,11.49,69.90
36.219,155.28,11.27,69.84
36.275,155.63,11.42,69.88
36.327,155.27,11.27,69.88
36.384,154.73,11.31,69.85
36.439,154.96,11.46,69.89
36.497,155.38,11.23,69.85
36.553,156.43,11.35,69.89
36.608,155.96,11.52,69.89
36.657,153.99,11.29,69.87
36.710,156.15,11.41,69.89
36.761,155.02,11.32,69.89
36.820,155.47,11.36,69.85
36.874,153.91,11.48,69.84
36.927,154.87,11.19,69.85
36.979,156.85,11.33,69.88
37.033,154.85,11.35,69.88
37.091,155.43,11.42,69.90
37.151,154.87,11.40,69.85
37.203,155.19,11.39,69.90
37.256,157.09,11.44,69.91
37.310,154.70,11.46,69.87
37.364,155.36,11.40,69.93
37.419,155.65,11.51,69.89
37.473,155.31,11.47,69.91
37.525,155.68,11.40,69.92
37.579,155.87,11.27,69.82
37.630,155.25,11.43,69.92
37.684,155.51,11.40,69.89
37.745,156.34,11.45,69.91
37.795,155.25,11.33,69.88
37.847,155.74,11.27,69.83
37.901,154.66,11.44,69.90
37.954,155.66,11.43,69.92
38.010,155.22,11.43,69.88
38.063,155.47,11.52,69.94
38.119,156.70,11.31,69.90
38.171,156.00,11.54,69.90
38.223,155.43,11.49,69.92
38.277,156.69,11.52,69.92
38.331,156.38,11.68,69.95
38.384,157.18,11.28,69.91
38.438,157.44,11.36,69.86
38.491,154.63,11.35,69.88
38.543,156.06,11.29,69.87
38.597,155.98,11.45,69.89
38.650,155.66,11.47,69.91
38.708,155.80,11.28,69.87
38.759,156.14,11.46,69.93
38.812,155.50,11.47,69.93
38.861,156.34,11.41,69.91
38.912,155.91,11.56,69.95
38.963,156.23,11.42,69.89
39.018,155.54,11.40,69.86
39.070,155.11,11.45,69.93
39.118,155.11,11.45,69.93
39.171,156.32,11.49,69.89
39.219,155.29,11.44,69.89
39.273,157.16,11.33,69.88
39.323,155.83,11.45,69.93
39.374,155.51,11.35,69.88
39.425,155.48,11.44,69.88
39.478,155.48,11.44,69.88
39.530,156.35,11.40,69.91
39.580,156.48,11.40,69.89
39.628,155.28,11.47,69.90
39.680,156.31,11.34,69.86
39.728,155.80,11.45,69.87
39.778,156.78,11.39,69.92
39.829,154.86,11.46,69.92
39.883,156.77,11.43,69.91
39.937,155.28,11.36,69.89
39.990,156.11,11.38,69.85
40.042,156.08,11.50,69.97
40.094,155.73,11.36,69.87
40.143,156.15,11.35,69.87
40.196,155.64,11.35,69.89
40.250,155.59,11.37,69.93
40.300,156.12,11.38,69.89
40.350,154.59,11.40,69.86
40.400,156.05,11.36,69.88
40.453,155.55,11.53,69.88
40.506,155.77,11.40,69.89
40.557,155.72,11.39,69.91
40.608,156.53,11.47,69.92
40.656,155.52,11.35,69.93
40.732,155.47,11.50,69.90
40.787,156.68,11.30,69.90
40.838,156.68,11.30,69.90
40.887,155.54,11.38,69.90
40.939,155.45,11.39,69.86
40.992,155.09,11.35,69.90
41.044,154.70,11.37,69.83
41.094,154.94,11.37,69.90
41.145,155.42,11.45,69.90
41.194,154.30,11.31,69.86
41.248,153.68,11.35,69.85
41.299,156.29,11.39,69.85
41.350,155.04,11.48,69.89
41.400,155.81,11.37,69.92
41.455,156.06,11.46,69.89
41.507,155.70,11.34,69.84
41.557,155.94,11.43,69.86
41.607,156.40,11.44,69.82
41.658,153.77,11.38,69.85
41.708,155.09,11.36,69.80
41.759,155.46,11.36,69.79
41.813,156.99,11.46,69.78
41.865,156.93,11.51,69.73
41.925,157.35,11.62,69.76
41.977,155.64,11.41,69.68
42.029,157.00,11.51,69.70
42.082,155.75,11.44,69.70
42.136,155.82,11.46,69.73
42.187,155.68,11.57,69.74
42.241,156.23,11.47,69.79
42.293,156.98,11.43,69.73
42.345,156.38,11.40,69.78
42.395,156.60,11.56,69.84
42.448,156.03,11.51,69.78
42.502,155.85,11.54,69.85
42.552,156.80,11.52,69.85
42.603,156.71,11.60,69.84
42.658,155.98,11.40,69.81
42.710,156.38,11.41,69.84
42.763,156.82,11.58,69.92
42.814,157.12,11.43,69.92
42.864,155.52,11.48,69.91
42.916,154.89,11.54,69.89
42.967,156.60,11.21,69.88
43.018,156.01,11.34,69.86
43.070,155.58,11.42,69.89
43.129,156.34,11.38,69.94
43.188,154.85,11.42,70.01
43.240,155.00,11.31,70.01
43.290,154.60,11.17,69.96
43.341,155.87,11.30,70.01
43.391,155.40,11.40,70.04
43.445,155.82,11.27,69.99
43.496,155.50,11.27,70.02
43.550,154.91,11.23,69.99
43.608,155.63,11.33,69.97
43.658,155.55,11.30,70.01
43.709,155.30,11.35,69.95
43.761,156.26,11.39,70.03
43.816,156.36,11.21,69.97
43.870,156.03,11.34,69.95
43.925,155.23,11.41,70.01
43.980,155.99,11.38,69.99
44.034,156.34,11.33,70.02
44.084,155.14,11.24,69.98
44.138,155.88,11.25,69.98
44.191,155.35,11.31,69.96
44.245,154.93,11.32,69.99
44.295,154.93,11.36,69.95
44.351,154.27,11.34,69.97
44.406,155.66,11.25,69.99
44.457,155.88,11.27,69.95
44.513,155.82,11.26,69.98
44.567,155.32,11.27,69.99
44.616,155.32,11.27,69.99
44.667,155.73,11.37,70.01
44.725,155.10,11.34,70.01
44.784,155.03,11.30,69.98
44.843,154.47,11.34,70.01
44.899,155.98,11.41,70.01
44.950,155.72,11.40,70.01
45.008,155.00,11.34,69.99
45.067,155.25,11.29,69.98
45.121,155.68,11.44,70.02
45.177,154.68,11.18,69.92
45.233,155.03,11.33,69.98
45.292,154.36,11.39,70.00
45.353,154.54,11.09,69.95
45.407,156.29,11.28,69.97
45.462,154.95,11.34,70.00
45.523,154.85,11.41,70.00
45.580,154.66,11.37,70.01
45.633,155.93,11.30,69.99
45.691,155.93,11.30,69.99
45.754,154.81,11.39,70.02
45.810,155.34,11.32,70.02
45.862,155.32,11.38,70.02
45.915,155.44,11.31,70.00
45.971,155.12,11.25,69.99
46.027,155.59,11.31,69.98
46.084,155.93,11.28,70.00
46.145,155.67,11.36,69.99
46.201,155.38,11.51,70.05
46.264,156.31,11.39,70.06
46.327,155.33,11.19,69.94
46.388,156.42,11.28,70.00
46.443,155.45,11.30,69.99
46.497,155.88,11.27,69.95
46.553,155.22,11.30,70.02
46.611,156.47,11.34,70.02
46.681,154.33,11.26,69.99
46.739,155.91,11.30,70.04
46.794,156.12,11.37,69.99
46.851,155.51,11.37,70.01
46.907,154.21,11.13,69.94
46.970,154.90,11.39,69.99
47.025,155.29,11.34,69.97
47.082,155.21,11.25,69.98
47.135,155.56,11.42,69.99
47.189,155.59,11.33,69.99
47.241,154.31,11.33,69.93
47.293,156.17,11.51,70.03
47.345,155.17,11.28,69.98
47.397,155.59,11.36,69.97
47.451,156.14,11.31,70.01
47.505,156.62,11.34,70.01
47.559,156.66,11.25,69.97
47.609,154.57,11.24,69.98
47.668,155.28,11.37,70.00
47.722,156.20,11.39,70.03
47.775,155.60,11.29,70.00
47.826,156.51,11.39,69.98
47.879,154.41,11.41,69.98
47.935,154.63,11.41,70.00
47.989,155.74,11.47,70.01
48.041,155.30,11.37,70.01
48.093,155.48,11.24,69.94
48.153,155.09,11.30,69.97
48.205,156.77,11.25,70.01
48.256,155.59,11.26,69.93
48.308,155.70,11.36,69.99
48.360,155.23,11.20,69.96
48.415,155.36,11.42,69.99
48.471,155.76,11.39,69.99
48.522,155.73,11.29,69.98
48.575,155.75,11.39,69.99
48.625,154.43,11.23,69.98
48.677,156.52,11.24,69.97
48.727,154.45,11.26,69.98
48.783,154.93,11.26,70.03
48.835,155.77,11.29,70.00
48.890,154.30,11.29,69.98
48.942,155.67,11.28,70.03
48.995,155.61,11.36,70.00
49.048,154.90,11.21,70.00
49.104,154.21,11.22,69.97
49.155,154.62,11.42,70.03
49.207,155.50,11.26,70.00
49.256,155.00,11.23,69.92
49.322,156.07,11.36,70.05
49.385,154.58,11.28,70.02
49.448,155.20,11.34,69.98
