time_s,H,S,V
5.623,187.92,35.75,14.72
5.700,185.63,36.33,14.75
5.779,183.34,35.42,14.73
5.871,182.34,36.04,14.78
5.949,182.15,36.83,14.77
6.027,184.34,35.57,14.74
6.105,185.87,35.75,14.74
6.183,181.27,35.68,14.74
6.260,178.68,34.87,14.73
6.337,177.67,34.38,14.73
6.415,179.88,35.71,14.77
6.492,183.19,35.35,14.74
6.588,184.36,35.76,14.78
6.680,185.23,36.65,14.76
6.759,188.53,36.93,14.76
6.851,188.75,36.39,14.76
6.931,182.30,36.13,14.76
7.023,186.54,36.82,14.75
7.101,188.35,37.03,14.74
7.194,188.90,36.58,14.76
7.287,185.25,36.35,14.72
7.367,188.34,36.52,14.72
7.459,187.86,36.97,14.77
7.536,188.93,36.22,14.75
7.629,183.62,36.29,14.77
7.723,183.17,36.18,14.75
7.815,185.18,37.29,14.80
7.896,185.18,37.29,14.80
7.986,183.89,37.47,14.77
8.064,185.87,36.72,14.74
8.158,186.76,37.13,14.74
8.250,180.33,36.60,14.73
8.329,190.66,37.15,14.75
8.422,188.08,36.68,14.75
8.500,189.82,36.93,14.78
8.594,175.56,34.66,14.70
8.688,183.33,37.02,14.80
8.765,185.30,36.31,14.77
8.841,181.03,36.01,14.74
8.919,187.13,37.20,14.78
9.011,189.72,38.07,14.79
9.089,187.36,37.98,14.79
9.182,188.60,37.96,14.77
9.277,189.19,36.82,14.82
9.353,178.91,36.17,14.76
9.449,190.74,38.22,14.78
9.540,183.23,36.50,14.77
9.620,182.30,37.35,14.74
9.711,179.19,36.09,14.77
9.789,183.12,36.94,14.78
9.866,181.75,36.23,14.76
9.944,190.22,38.20,14.80
10.022,188.72,37.93,14.78
10.099,194.26,39.87,14.82
10.191,182.00,36.98,14.78
10.271,185.24,38.36,14.78
10.363,185.15,36.94,14.81
10.458,189.48,37.43,14.77
10.537,186.29,37.96,14.80
10.629,185.43,36.96,14.82
10.707,189.93,36.90,14.77
10.801,183.47,37.41,14.80
10.893,175.57,35.91,14.78
10.970,190.93,38.20,14.80
11.062,189.61,38.12,14.76
11.141,186.05,36.87,14.80
11.220,185.20,37.55,14.75
11.312,188.12,39.00,14.75
11.391,193.47,39.21,14.80
11.470,186.93,38.47,14.78
11.561,185.26,38.31,14.74
11.640,190.53,37.87,14.76
11.732,188.53,37.37,14.74
11.809,191.83,38.82,14.77
11.886,194.23,39.83,14.79
11.964,193.38,38.77,14.73
12.042,191.82,38.67,14.75
12.136,195.60,39.14,14.72
12.230,194.31,38.84,14.72
12.324,192.57,39.60,14.75
12.415,192.07,38.63,14.72
12.494,188.24,37.35,14.72
12.588,190.70,37.93,14.71
12.681,187.29,37.90,14.73
12.759,192.54,39.01,14.79
12.838,189.40,38.57,14.79
12.915,192.47,39.21,14.80
13.009,193.88,39.45,14.80
13.102,195.50,39.52,14.85
13.194,193.42,39.42,14.80
13.272,196.21,40.14,14.80
13.365,191.85,38.37,14.78
13.459,187.16,38.55,14.76
13.537,187.90,38.58,14.80
13.628,190.04,38.16,14.82
13.723,190.77,39.55,14.82
13.800,188.28,38.25,14.81
13.894,191.01,39.17,14.83
13.988,184.90,38.26,14.83
14.065,180.69,36.76,14.79
14.158,179.99,37.59,14.78
14.250,173.57,35.68,14.75
14.343,187.32,38.26,14.77
14.437,191.31,39.77,14.80
14.515,193.01,37.22,14.76
14.610,185.72,37.71,14.77
14.704,181.01,37.43,14.79
14.797,189.56,38.40,14.78
14.873,189.12,39.14,14.82
14.969,188.81,38.89,14.77
15.061,186.25,39.20,14.80
15.154,189.54,38.59,14.78
15.248,189.23,40.06,14.75
15.342,193.02,40.54,14.80
15.421,190.44,39.83,14.76
15.497,187.35,38.62,14.75
15.575,193.11,39.15,14.76
15.668,185.45,38.33,14.72
15.761,189.76,39.74,14.70
15.841,188.25,38.49,14.74
15.935,190.81,38.91,14.73
16.028,191.82,38.79,14.76
16.120,187.70,38.96,14.78
16.213,180.14,37.89,14.75
16.306,187.24,38.08,14.75
16.399,183.15,38.89,14.78
16.494,190.69,39.19,14.79
16.585,185.26,38.11,14.79
16.680,188.69,39.39,14.76
16.776,189.71,39.37,14.79
16.868,184.62,38.30,14.77
16.947,191.04,39.44,14.79
17.041,180.07,37.08,14.74
17.132,184.91,38.27,14.75
17.226,192.08,39.50,14.79
17.320,189.59,39.50,14.76
17.412,191.16,39.29,14.77
17.505,189.07,38.90,14.77
17.599,183.15,38.23,14.79
17.692,187.93,39.69,14.76
17.786,188.46,38.35,14.72
17.881,195.80,39.69,14.76
17.974,187.24,38.10,14.79
18.067,184.32,37.69,14.80
18.159,178.73,37.75,14.79
18.253,182.71,37.26,14.81
18.348,184.90,37.19,14.77
18.437,174.88,36.19,14.77
18.515,184.36,37.02,14.77
18.609,186.53,37.55,14.77
18.704,181.18,37.16,14.79
18.782,179.60,37.64,14.79
18.861,184.98,37.35,14.79
18.940,184.60,38.08,14.77
19.032,182.82,37.31,14.79
19.125,179.43,36.81,14.74
19.220,178.24,37.11,14.78
19.313,187.63,38.40,14.84
19.409,179.08,36.38,14.79
19.488,176.71,37.36,14.80
19.579,182.31,36.70,14.78
19.672,172.04,35.54,14.77
19.764,173.60,36.52,14.81
19.859,172.18,36.27,14.76
19.952,173.51,36.70,14.80
20.047,174.12,35.20,14.75
20.139,178.43,35.53,14.77
20.232,172.00,34.92,14.75
20.314,170.38,34.46,14.76
20.401,172.68,35.02,14.76
20.493,158.74,33.34,14.78
20.572,168.21,34.06,14.79
20.663,166.82,33.73,14.75
20.742,167.07,33.85,14.76
20.821,166.60,33.53,14.80
20.898,164.31,33.26,14.78
20.993,166.87,34.49,14.79
21.086,171.67,35.37,14.77
21.178,161.61,33.16,14.75
21.272,172.92,35.09,14.74
21.367,167.14,34.69,14.78
21.460,164.55,34.12,14.78
21.552,170.86,34.78,14.77
21.645,170.92,34.37,14.76
21.724,160.22,33.57,14.79
21.816,161.21,33.71,14.78
21.910,163.21,34.70,14.80
22.002,171.34,34.69,14.82
22.080,168.18,34.71,14.80
22.173,156.79,34.48,14.82
22.266,170.86,36.13,14.82
22.329,159.41,34.89,14.82
22.422,161.82,34.81,14.82
22.515,164.58,36.04,14.84
22.593,167.34,35.99,14.80
22.671,174.68,36.63,14.80
22.764,165.43,35.46,14.84
22.857,159.35,34.62,14.79
22.951,171.53,37.62,14.85
23.028,171.53,37.62,14.85
23.108,175.52,37.66,14.86
23.185,164.32,36.27,14.84
23.279,168.75,36.42,14.85
23.355,162.27,35.60,14.83
23.447,166.56,36.09,14.80
23.541,163.15,35.15,14.79
23.635,166.56,36.18,14.80
23.728,168.70,35.42,14.83
23.820,167.91,35.09,14.80
23.915,161.87,35.58,14.81
24.006,161.37,35.00,14.82
24.084,165.70,35.10,14.80
24.177,159.82,35.09,14.82
24.255,156.96,34.14,14.80
24.347,159.50,34.78,14.84
24.424,158.10,33.81,14.82
24.502,160.86,35.44,14.86
24.593,155.15,34.51,14.81
24.687,160.24,34.57,14.84
24.780,167.44,35.90,14.87
24.858,159.47,34.63,14.81
24.953,156.29,34.64,14.81
25.028,153.29,33.23,14.83
25.121,153.24,33.77,14.85
25.217,158.37,34.36,14.85
25.310,156.82,35.35,14.87
25.402,159.30,33.66,14.81
25.484,158.86,34.25,14.83
25.576,155.90,33.02,14.81
25.669,150.96,33.56,14.86
25.763,154.32,33.96,14.89
25.855,154.50,33.79,14.85
25.949,159.73,34.85,14.88
26.042,156.45,33.36,14.87
26.141,143.87,31.81,14.83
26.234,143.10,31.39,14.86
26.323,149.77,32.82,14.87
26.421,141.18,31.75,14.86
26.513,148.43,32.92,14.86
26.606,147.54,31.57,14.86
26.693,143.55,31.25,14.83
26.792,143.90,31.72,14.85
26.887,149.50,32.22,14.85
26.974,146.49,32.58,14.92
27.072,147.75,32.30,14.87
27.166,151.44,33.48,14.91
27.258,151.44,32.80,14.90
27.332,137.15,30.72,14.87
27.431,138.29,30.81,14.90
27.522,135.99,31.03,14.86
27.613,143.79,31.29,14.89
27.696,141.40,31.70,14.89
27.789,136.52,30.95,14.90
27.879,139.26,31.14,14.90
27.980,141.69,30.83,14.91
28.063,143.66,30.74,14.85
28.147,145.53,31.96,14.87
28.225,123.22,28.84,14.86
28.313,129.76,29.68,14.86
28.406,134.04,30.16,14.88
28.499,145.29,31.67,14.93
28.609,141.44,31.82,14.90
28.704,131.36,31.08,14.91
28.783,134.50,30.18,14.88
28.873,137.34,30.68,14.90
28.990,132.32,30.72,14.91
29.092,128.78,29.90,14.91
29.183,133.47,29.60,14.92
29.261,127.20,29.05,14.90
29.356,123.27,28.63,14.90
29.449,125.87,29.41,14.92
29.538,125.98,29.24,14.88
29.632,131.20,30.53,14.94
29.769,127.91,30.05,14.95
29.832,117.41,28.97,14.94
30.047,128.81,30.33,14.92
30.105,120.48,29.70,14.97
30.160,121.64,29.29,14.94
30.217,122.16,28.93,14.92
30.268,130.83,31.05,14.97
30.321,126.43,29.15,14.93
30.374,119.72,29.13,14.93
30.425,124.10,29.31,14.92
30.475,119.79,28.12,14.93
30.527,122.84,28.61,14.95
30.578,115.66,28.59,14.94
30.630,117.80,28.64,14.96
30.681,124.58,29.68,14.93
30.731,124.02,29.04,14.98
30.785,118.90,28.87,14.97
30.863,126.32,29.50,14.93
30.945,119.44,29.10,14.96
31.170,124.36,29.22,14.95
31.235,124.75,28.33,14.92
31.300,117.20,29.25,14.94
31.360,125.07,29.07,14.97
31.415,124.85,28.49,14.95
31.470,123.97,30.57,14.96
31.534,116.84,28.64,14.95
31.591,117.86,28.12,14.98
31.644,126.20,28.71,14.99
31.694,120.74,29.03,14.93
31.745,113.22,27.70,14.91
31.795,109.20,28.42,14.97
31.848,117.41,28.63,15.00
31.899,119.65,29.29,14.98
31.951,118.84,28.31,14.95
32.004,111.24,28.30,15.00
32.058,118.44,28.24,14.98
32.110,115.61,28.51,14.99
32.159,116.14,27.94,14.95
32.209,117.68,28.62,14.98
32.258,113.39,27.55,14.98
32.307,124.53,28.99,14.99
32.358,114.35,27.14,15.00
32.414,116.78,28.34,14.97
32.467,113.76,27.47,14.94
32.517,117.89,28.54,15.00
32.568,109.58,28.01,14.99
32.617,108.88,27.43,14.98
32.668,115.35,28.11,14.99
32.719,115.35,28.11,14.99
32.769,111.16,27.37,14.97
32.821,112.31,27.34,14.96
32.878,117.72,28.57,14.99
32.928,107.90,28.52,15.02
32.978,119.92,27.72,14.98
33.028,114.30,28.18,14.99
33.079,114.71,28.28,15.01
33.131,109.03,28.07,14.96
33.185,110.71,27.96,14.96
33.237,108.34,28.40,14.98
33.286,109.18,27.05,14.98
33.341,115.97,27.23,15.00
33.390,113.74,28.42,15.02
33.445,125.08,29.02,15.00
33.493,114.26,27.61,14.94
33.544,112.60,28.21,14.97
33.595,119.59,27.80,14.93
33.654,117.79,27.73,14.93
33.703,124.86,28.68,14.92
33.751,113.07,27.35,14.92
33.800,121.39,28.04,14.91
33.856,120.73,29.07,14.92
33.906,121.82,28.21,14.90
33.955,130.62,29.36,14.90
34.005,128.73,29.20,14.91
34.054,128.73,29.20,14.91
34.104,121.59,28.41,14.84
34.153,135.04,29.07,14.82
34.205,128.02,28.32,14.89
34.257,124.40,28.42,14.82
34.308,133.87,29.21,14.82
34.359,127.76,28.76,14.88
34.413,123.10,28.85,14.84
34.466,129.50,28.98,14.84
34.519,125.81,27.10,14.80
34.572,117.08,28.19,14.86
34.626,137.42,29.54,14.84
34.677,136.84,29.94,14.85
34.730,126.72,28.37,14.85
34.788,124.23,28.19,14.82
34.843,127.04,28.21,14.81
34.899,134.60,29.08,14.83
34.949,114.26,27.05,14.88
35.002,120.13,27.88,14.87
35.056,130.50,28.75,14.89
35.107,120.75,27.00,14.89
35.160,128.67,28.79,14.91
35.213,131.68,29.36,14.89
35.267,122.57,28.76,14.88
35.318,120.99,28.08,14.87
35.368,131.20,27.94,14.86
35.424,116.38,28.54,14.92
35.478,110.13,26.69,14.90
35.529,114.96,27.40,14.97
35.581,118.75,28.57,14.99
35.638,116.32,27.99,14.96
35.689,111.09,28.18,14.94
35.740,117.50,28.89,14.98
35.794,111.07,28.06,14.99
35.845,110.06,28.16,15.00
35.896,111.66,27.69,14.99
35.946,122.43,28.67,15.00
35.997,114.31,28.94,14.99
36.049,104.72,26.95,14.99
36.102,116.48,28.56,14.98
36.155,107.81,27.83,14.98
36.205,116.96,27.88,14.99
36.261,107.18,28.15,14.99
36.316,120.05,28.79,14.98
36.368,112.26,27.73,14.95
36.421,111.75,27.47,14.92
36.474,120.23,28.57,14.96
36.526,112.98,26.59,14.92
36.577,116.43,27.83,14.92
36.630,121.59,28.21,14.89
36.680,119.15,28.21,14.96
36.733,125.64,28.69,14.95
36.785,107.78,25.92,14.92
36.841,116.53,27.80,14.93
36.895,115.71,27.66,14.94
36.948,118.69,27.98,14.95
36.999,114.06,27.28,14.93
37.053,119.74,28.93,14.95
37.105,111.73,27.54,14.92
37.154,111.75,27.93,14.98
37.205,126.79,28.87,14.96
37.255,126.85,29.82,14.94
37.307,123.44,29.05,14.96
37.357,119.52,29.48,14.97
37.406,114.72,26.90,14.91
37.463,130.23,29.58,14.89
37.515,121.90,29.06,14.95
37.567,119.22,27.69,14.92
37.618,114.52,28.78,14.96
37.669,111.89,27.07,14.93
37.720,112.87,28.10,14.93
37.774,125.17,28.24,14.94
37.823,125.17,28.24,14.94
37.874,125.59,28.88,14.95
37.924,126.28,29.63,14.96
37.977,111.72,28.31,14.95
38.030,110.74,28.27,14.97
38.079,116.30,29.03,14.96
38.130,120.56,29.88,14.99
38.183,120.56,29.88,14.99
38.238,115.95,29.93,15.02
38.291,115.36,28.58,15.03
38.342,106.47,26.95,15.04
38.393,110.78,28.80,15.06
38.446,108.16,29.05,15.10
38.499,118.22,28.72,15.07
38.552,120.92,28.92,15.09
38.603,111.87,28.40,15.01
38.654,120.76,28.96,15.08
38.708,113.98,29.15,15.06
38.756,116.88,28.71,15.07
38.803,108.95,27.85,15.06
38.851,117.16,29.42,15.10
38.900,113.79,28.14,15.06
38.948,111.15,29.38,15.11
38.995,105.81,28.00,15.11
39.043,122.68,29.80,15.08
39.099,113.57,29.32,15.12
39.155,103.73,27.88,15.14
39.206,106.03,29.18,15.18
39.260,112.55,29.26,15.16
39.316,108.85,29.95,15.09
39.367,102.00,28.25,15.13
39.419,100.04,27.58,15.13
39.472,108.42,29.43,15.15
39.524,105.09,26.68,15.12
39.574,110.69,28.88,15.13
39.627,107.96,28.37,15.10
39.681,104.58,29.96,15.14
39.739,104.12,29.58,15.14
39.788,114.32,29.30,15.16
39.838,115.02,30.17,15.14
39.892,114.88,29.63,15.13
39.945,116.98,29.64,15.16
39.997,112.54,30.35,15.14
40.046,100.43,28.69,15.10
40.099,109.19,28.25,15.14
40.152,113.41,28.26,15.10
40.206,109.16,29.87,15.15
40.256,104.88,28.84,15.10
40.306,109.21,30.15,15.14
40.354,103.15,29.36,15.17
40.402,111.62,29.02,15.14
40.453,104.20,29.41,15.16
40.502,107.78,28.50,15.14
40.553,101.23,30.06,15.18
40.604,107.27,28.42,15.17
40.651,101.29,29.11,15.19
40.700,98.34,28.71,15.16
40.751,101.93,30.95,15.22
40.800,103.92,29.29,15.17
40.850,104.79,29.31,15.21
40.900,105.42,29.32,15.22
40.948,105.25,28.66,15.15
40.995,99.88,28.93,15.19
41.044,103.03,29.02,15.23
41.093,108.55,28.32,15.15
41.140,106.95,30.10,15.18
41.192,98.51,27.99,15.13
41.250,102.62,28.14,15.14
41.299,108.90,29.10,15.14
41.352,99.58,28.92,15.17
41.401,111.72,28.89,15.15
41.452,95.51,29.22,15.21
41.500,93.52,27.70,15.15
41.552,104.19,29.01,15.16
41.602,97.81,28.86,15.14
41.651,99.10,29.04,15.12
41.700,113.10,30.47,15.19
41.750,100.86,28.15,15.18
41.844,107.37,28.79,15.18
41.966,98.47,28.84,15.16
42.057,107.90,29.27,15.21
42.138,103.26,30.80,15.21
42.216,116.07,31.08,15.21
42.297,102.53,29.22,15.25
42.375,99.71,29.84,15.27
42.453,94.60,29.69,15.25
42.535,103.05,28.92,15.18
42.612,103.81,28.69,15.19
42.689,97.74,27.65,15.18
42.768,111.43,29.18,15.17
42.846,96.88,28.06,15.22
42.911,99.20,30.37,15.22
42.988,104.22,29.02,15.15
43.065,102.70,29.70,15.20
43.144,98.69,29.09,15.21
