time_s,H,S,V
3.995,196.74,46.00,15.31
4.049,200.49,45.66,15.30
4.103,201.94,45.45,15.27
4.154,195.76,47.18,15.32
4.205,195.76,47.18,15.32
4.256,194.56,47.08,15.32
4.311,195.82,46.50,15.33
4.361,196.49,46.74,15.30
4.410,196.26,45.78,15.26
4.457,200.57,45.54,15.26
4.506,202.19,46.39,15.28
4.555,204.97,45.87,15.24
4.605,196.46,45.94,15.28
4.653,198.46,46.13,15.23
4.704,206.08,44.98,15.22
4.753,199.66,45.63,15.25
4.805,208.48,46.21,15.28
4.855,203.55,45.36,15.23
4.905,203.06,45.85,15.25
4.955,199.72,46.30,15.26
5.010,198.62,46.47,15.24
5.061,205.85,46.55,15.25
5.113,202.31,46.58,15.25
5.165,202.14,45.79,15.25
5.221,203.48,45.70,15.21
5.272,195.66,46.96,15.26
5.325,202.98,46.08,15.27
5.377,203.52,46.55,15.30
5.427,193.82,46.32,15.24
5.480,193.38,46.16,15.24
5.531,202.72,45.56,15.23
5.585,201.11,45.46,15.23
5.637,203.18,45.76,15.28
5.690,204.16,45.60,15.26
5.741,203.10,45.44,15.21
5.791,202.78,45.66,15.24
5.846,193.32,46.63,15.25
5.897,198.88,46.08,15.24
5.950,198.91,45.97,15.24
6.007,196.12,45.69,15.20
6.061,201.30,45.37,15.21
6.114,201.44,45.76,15.24
6.166,200.22,46.34,15.25
6.219,199.53,45.97,15.23
6.271,198.72,45.20,15.21
6.321,202.53,45.97,15.23
6.375,201.99,45.81,15.23
6.426,203.35,45.82,15.19
6.480,203.04,44.84,15.20
6.528,198.53,45.64,15.18
6.578,207.64,45.05,15.22
6.628,201.71,45.74,15.20
6.678,205.15,45.54,15.20
6.725,201.76,46.44,15.23
6.776,195.34,46.33,15.20
6.824,201.14,46.00,15.19
6.873,204.66,45.04,15.18
6.924,202.44,45.05,15.19
6.976,197.25,46.44,15.25
7.026,200.37,44.82,15.17
7.076,204.31,45.38,15.19
7.123,200.85,45.90,15.20
7.174,197.37,45.73,15.20
7.222,203.14,44.89,15.17
7.271,209.14,43.86,15.15
7.321,209.01,44.34,15.13
7.375,204.83,45.37,15.16
7.427,213.91,44.97,15.19
7.478,204.74,45.72,15.17
7.530,204.32,44.62,15.17
7.581,211.00,45.41,15.18
7.631,206.12,45.01,15.14
7.683,206.48,45.34,15.17
7.732,201.71,44.91,15.15
7.779,204.80,45.09,15.18
7.830,206.57,44.21,15.13
7.877,206.69,45.48,15.18
7.927,204.27,44.90,15.14
7.975,214.01,44.60,15.15
8.024,206.19,44.72,15.16
8.074,209.05,44.71,15.12
8.128,204.94,45.10,15.17
8.178,202.95,44.81,15.13
8.229,211.20,44.95,15.18
8.277,205.63,45.28,15.16
8.328,204.79,45.88,15.17
8.376,207.72,44.27,15.17
8.428,210.38,45.89,15.19
8.481,210.13,44.59,15.15
8.531,212.05,44.15,15.17
8.583,207.41,44.17,15.14
8.637,206.57,44.64,15.11
8.688,210.71,43.92,15.13
8.740,208.93,43.96,15.13
8.791,215.96,44.62,15.13
8.841,207.50,44.33,15.16
8.891,210.66,43.54,15.11
8.943,205.25,43.77,15.13
8.997,208.96,44.76,15.12
9.046,212.40,44.68,15.15
9.100,209.25,44.46,15.14
9.149,212.02,44.29,15.15
9.200,213.67,43.87,15.09
9.249,205.59,44.76,15.16
9.300,205.30,44.66,15.14
9.348,210.72,44.12,15.11
9.400,203.04,43.66,15.08
9.448,211.91,44.79,15.14
9.498,207.05,44.14,15.12
9.546,212.00,44.48,15.10
9.594,206.52,43.44,15.09
9.639,210.11,44.60,15.14
9.686,210.11,44.60,15.14
9.734,211.60,43.56,15.13
9.780,216.82,43.83,15.13
9.834,208.47,44.00,15.12
9.891,211.00,44.62,15.12
9.941,207.75,43.80,15.13
9.991,208.57,44.91,15.12
10.043,214.82,44.21,15.13
10.092,214.82,44.21,15.13
10.140,210.94,44.34,15.10
10.192,211.42,44.46,15.11
10.244,209.29,44.22,15.11
10.298,219.14,44.58,15.15
10.347,205.06,44.69,15.14
10.398,211.40,43.70,15.08
10.450,206.75,43.44,15.08
10.506,209.38,45.01,15.11
10.560,213.94,43.61,15.11
10.612,210.25,44.63,15.12
10.663,211.13,44.05,15.12
10.713,213.20,43.93,15.11
10.766,206.98,44.72,15.12
10.816,214.25,44.47,15.11
10.871,207.21,44.72,15.09
10.923,208.14,44.36,15.11
10.975,215.42,43.93,15.08
11.024,214.94,43.89,15.11
11.076,216.59,44.09,15.10
11.124,212.99,44.43,15.12
11.173,215.58,43.30,15.07
11.223,210.01,43.53,15.07
11.276,211.87,43.56,15.05
11.328,214.79,43.74,15.09
11.379,213.42,44.21,15.09
11.431,210.58,44.69,15.08
11.482,214.52,43.65,15.09
11.533,211.29,44.00,15.06
11.582,209.17,43.91,15.06
11.637,213.58,44.57,15.12
11.690,214.14,43.88,15.06
11.743,218.26,44.42,15.06
11.794,212.69,45.08,15.10
11.844,214.63,44.24,15.08
11.897,212.70,44.54,15.09
11.949,212.15,43.88,15.07
12.001,211.03,43.53,15.05
12.053,212.59,43.96,15.07
12.104,210.94,44.43,15.09
12.154,212.36,43.77,15.08
12.205,209.72,43.75,15.07
12.255,214.42,44.54,15.08
12.307,213.88,44.06,15.04
12.364,214.10,44.02,15.08
12.417,214.30,43.85,15.06
12.468,212.45,43.66,15.06
12.519,212.93,43.76,15.06
12.571,216.26,43.63,15.05
12.621,206.93,44.26,15.04
12.672,209.37,43.76,15.03
12.724,211.09,44.06,15.08
12.774,212.43,44.19,15.06
12.830,206.11,43.96,15.05
12.881,212.55,43.50,15.07
12.930,210.54,43.92,15.07
12.978,211.48,44.13,15.05
13.031,216.72,43.54,15.05
13.081,218.40,44.19,15.04
13.133,211.15,43.83,15.04
13.183,212.93,44.15,15.05
13.236,215.91,44.11,15.06
13.288,211.83,43.43,15.03
13.339,207.94,43.43,15.03
13.391,213.72,44.05,15.04
13.443,213.52,43.89,15.03
13.493,211.52,44.49,15.05
13.545,211.52,44.49,15.05
13.597,213.73,43.46,15.01
13.650,212.59,44.44,15.05
13.703,216.93,44.07,15.03
13.755,211.37,43.85,15.02
13.806,214.64,43.71,15.02
13.859,211.06,42.88,14.99
13.911,222.22,44.32,15.03
13.963,215.33,44.75,15.05
14.016,216.39,43.67,15.00
14.070,217.07,43.82,15.01
14.121,212.98,43.92,15.01
14.179,216.88,43.86,15.00
14.232,210.12,43.51,15.02
14.285,203.68,43.19,14.98
14.339,209.03,43.92,15.03
14.389,217.90,44.55,15.05
14.440,215.01,43.69,15.02
14.489,217.50,44.34,15.04
14.539,217.50,44.34,15.04
14.590,214.17,43.95,15.00
14.641,217.23,44.27,15.02
14.700,212.88,43.88,15.02
14.750,215.88,43.42,15.02
14.803,214.23,43.82,15.02
14.855,214.75,44.13,15.02
14.905,212.50,44.26,15.01
14.953,217.27,44.05,15.02
15.005,214.17,44.18,15.02
15.055,211.77,43.57,15.02
15.105,210.42,43.35,14.99
15.156,213.05,43.64,15.02
15.210,213.45,43.99,15.05
15.259,211.78,43.72,15.02
15.309,211.54,43.77,15.05
15.358,216.03,43.72,15.02
15.411,210.26,44.46,15.04
15.465,208.43,43.27,14.99
15.517,212.28,43.22,15.01
15.565,206.03,42.88,14.99
15.614,208.91,43.93,15.03
15.664,214.01,43.31,15.03
15.713,207.63,43.03,15.00
15.761,215.51,43.60,15.02
15.814,214.60,43.15,15.01
15.868,208.12,43.63,15.01
15.923,208.86,43.02,15.01
15.978,215.15,44.26,15.06
16.033,213.89,44.03,15.02
16.086,213.46,43.83,15.01
16.135,211.80,44.91,15.03
16.188,215.28,44.04,15.03
16.244,215.35,44.20,15.02
16.298,213.70,44.44,15.04
16.353,211.27,43.48,15.00
16.410,215.13,44.11,15.04
16.465,212.62,43.85,15.01
16.517,212.92,44.36,15.03
16.574,217.61,44.00,15.02
16.627,216.43,43.76,15.02
16.681,215.95,44.05,15.02
16.739,215.98,43.89,15.01
16.793,215.04,44.05,15.00
16.846,214.17,44.09,15.03
16.899,213.51,43.82,15.02
16.954,213.70,43.45,15.00
17.008,211.44,43.39,15.00
17.055,213.62,43.49,14.99
17.110,211.50,44.00,15.03
17.165,217.81,44.03,15.02
17.215,214.25,43.87,15.02
17.269,215.31,44.03,15.01
17.324,212.85,44.45,15.02
17.375,212.41,43.85,14.98
17.427,215.05,44.07,15.02
17.483,216.57,44.26,15.03
17.535,215.28,44.16,15.04
17.586,215.44,43.61,15.01
17.640,215.94,44.97,15.03
17.692,211.92,43.94,15.00
17.746,216.20,43.91,15.02
17.798,216.80,44.49,14.99
17.851,214.64,44.45,15.00
17.904,216.29,44.71,15.02
17.957,220.09,44.18,15.00
18.008,212.06,44.88,15.01
18.061,216.89,44.26,15.00
18.113,214.83,44.90,15.02
18.165,213.96,44.59,15.00
18.223,217.11,44.75,15.01
18.282,214.17,44.02,14.99
18.336,210.28,43.98,14.98
18.390,212.66,43.67,14.98
18.445,212.92,44.27,15.01
18.498,213.02,43.31,14.98
18.549,219.92,44.33,15.01
18.604,212.93,44.19,14.96
18.655,216.77,44.27,14.98
18.709,216.77,44.27,14.98
18.762,217.23,44.73,14.99
18.818,209.32,43.66,14.99
18.875,214.09,43.75,14.97
18.928,221.65,45.21,15.06
18.980,217.32,44.75,15.02
19.033,211.47,44.84,15.00
19.089,209.51,44.13,15.00
19.141,213.40,44.58,15.01
19.195,214.13,44.32,15.00
19.247,211.23,44.30,14.98
19.300,219.53,44.65,14.98
19.355,213.66,44.30,15.00
19.409,215.93,44.63,15.01
19.463,213.53,44.55,15.01
19.518,212.27,43.94,14.98
19.568,219.30,44.75,15.00
19.617,216.10,44.98,15.00
19.670,218.92,45.13,15.01
19.721,218.92,45.13,15.01
19.774,211.72,43.81,14.97
19.825,214.09,44.25,15.00
19.878,216.96,44.32,15.01
19.931,216.35,44.48,14.99
19.984,217.55,44.88,15.02
20.040,217.78,44.42,15.00
20.091,215.08,44.76,15.01
20.143,220.11,44.81,15.04
20.196,218.66,45.12,15.00
20.247,218.28,44.52,15.00
20.300,217.13,44.54,15.01
20.349,216.12,45.23,15.04
20.401,216.95,44.61,15.02
20.453,216.66,45.21,15.03
20.506,215.72,44.42,14.98
20.558,214.22,45.00,15.01
20.611,211.43,44.41,14.99
20.662,218.53,44.88,15.02
20.714,213.34,44.40,14.98
20.764,215.84,44.39,14.99
20.815,212.36,44.43,14.99
20.867,214.73,44.53,14.99
20.919,217.23,44.97,14.99
20.972,212.86,44.87,14.99
21.023,216.92,45.13,15.00
21.076,220.41,44.96,14.98
21.128,218.49,44.97,15.00
21.181,216.69,45.62,15.04
21.232,214.15,44.89,15.00
21.284,218.60,44.55,15.00
21.336,214.75,45.43,14.98
21.386,219.71,45.40,15.01
21.433,212.26,44.04,14.99
21.480,214.67,44.37,14.99
21.525,216.49,45.07,15.00
21.575,215.15,44.60,14.99
21.622,219.31,44.81,15.00
21.673,218.29,44.70,15.02
21.725,217.89,44.90,15.00
21.780,219.01,45.41,15.00
21.831,219.20,45.34,15.03
21.884,219.27,44.93,15.00
21.936,213.04,45.16,15.00
21.990,213.53,44.59,14.98
22.043,219.28,45.43,15.03
22.093,219.92,45.72,15.00
22.145,218.23,44.83,14.98
22.195,218.82,46.08,14.99
22.245,216.65,45.64,14.98
22.294,215.74,43.99,14.96
22.346,216.13,45.13,14.99
22.398,219.39,45.62,15.01
22.450,215.11,45.17,14.98
22.503,216.93,44.38,14.97
22.555,216.59,45.30,14.98
22.607,214.63,45.39,15.00
22.658,215.66,44.94,14.97
22.710,217.20,45.40,15.01
22.760,217.91,45.15,14.99
22.810,218.40,44.79,14.99
22.861,212.99,43.84,14.98
22.913,215.68,44.30,14.98
22.966,213.00,45.27,14.99
23.017,218.13,45.50,15.01
23.068,216.05,45.37,15.02
23.121,211.64,44.56,14.94
23.171,214.25,44.81,14.99
23.223,214.39,45.24,14.97
23.272,215.47,44.97,14.99
23.325,216.67,44.89,14.96
23.377,218.65,45.34,14.99
23.430,208.25,44.51,14.96
23.481,217.44,45.25,14.99
23.534,216.51,44.45,14.96
23.587,222.59,46.05,15.01
23.643,211.93,44.79,14.96
23.693,215.88,45.32,15.00
23.745,217.99,45.47,14.97
23.795,214.25,45.48,14.97
23.845,217.31,45.70,15.03
23.898,217.44,46.06,15.02
23.948,216.67,45.18,15.00
24.003,217.71,45.16,14.98
24.056,213.72,46.12,15.02
24.109,221.71,45.24,15.01
24.158,221.71,45.24,15.01
24.208,216.57,45.97,14.99
24.259,217.63,44.28,14.98
24.310,213.87,45.40,14.97
24.361,217.66,45.72,15.00
24.411,217.65,45.78,14.99
24.463,218.11,45.33,15.00
24.515,213.83,44.86,14.98
24.563,213.83,44.86,14.98
24.615,218.56,45.85,14.99
24.666,217.60,45.97,15.01
24.719,220.59,45.18,14.98
24.769,217.93,45.23,14.99
24.823,220.53,46.36,14.99
24.874,221.30,44.99,14.99
24.924,216.40,45.69,14.99
24.977,219.70,45.52,14.97
25.027,214.23,45.43,14.98
25.078,218.59,45.54,14.97
25.134,218.95,45.63,14.97
25.186,215.46,45.33,14.98
25.242,216.78,46.69,15.00
25.295,221.72,45.98,14.98
25.352,215.61,45.52,14.97
25.404,219.13,45.98,15.00
25.456,219.52,45.65,14.98
25.513,219.25,46.16,14.98
25.567,221.69,45.76,15.00
25.619,218.31,46.12,15.00
25.674,219.32,45.96,14.97
25.727,218.06,45.90,14.98
25.779,221.58,46.22,15.01
25.833,220.23,45.72,15.01
25.888,218.58,46.01,15.00
25.942,220.50,45.54,14.95
25.995,219.46,45.81,15.01
26.050,219.57,46.18,15.00
26.104,218.14,45.89,14.99
26.161,219.20,45.63,14.98
26.222,218.16,45.41,14.98
26.278,219.31,46.21,15.02
26.336,217.49,45.56,14.99
26.388,217.39,46.30,14.99
26.445,216.90,46.52,14.99
26.505,219.24,46.09,15.00
26.578,213.43,45.62,14.98
26.632,214.29,44.97,14.97
26.693,215.29,45.35,14.98
26.758,220.60,46.13,15.01
26.817,218.64,46.68,15.01
26.885,220.74,46.76,15.03
26.943,221.42,46.11,15.00
27.008,220.41,46.02,15.00
27.061,219.99,47.09,15.01
27.129,217.72,46.12,14.99
27.186,215.97,46.30,14.98
27.238,217.19,46.30,14.98
27.292,215.87,46.45,15.00
27.356,216.99,45.58,14.97
27.414,221.55,46.51,14.99
27.475,220.69,47.36,15.00
27.543,221.98,46.12,14.99
27.600,221.45,46.83,15.03
27.664,219.74,46.41,15.02
27.717,221.98,46.39,14.98
27.776,223.71,46.35,15.00
27.833,218.27,46.41,15.00
27.890,220.00,47.31,15.02
27.949,219.74,46.77,14.98
28.004,218.04,46.45,15.01
28.061,221.08,46.47,15.01
28.118,220.44,46.87,15.00
28.179,220.87,46.81,15.02
28.236,219.70,46.44,15.00
28.287,223.10,46.72,15.02
28.341,223.84,46.54,15.00
28.391,222.43,47.10,15.02
28.444,219.46,45.93,15.01
28.495,220.37,46.97,15.01
28.551,223.89,47.68,15.03
28.604,220.75,46.53,15.01
28.656,220.36,47.40,15.03
28.709,217.98,45.81,14.99
28.762,223.64,45.86,14.99
28.816,219.93,46.19,14.97
28.870,220.43,46.32,14.96
28.923,221.11,47.20,15.00
28.975,221.90,46.56,15.00
29.026,221.90,46.56,15.00
29.081,222.86,47.18,15.05
29.132,219.65,46.67,15.01
29.189,221.37,45.95,15.00
29.241,225.57,46.91,15.01
29.291,220.42,46.53,14.99
29.342,216.14,45.72,14.97
29.393,218.11,46.30,15.00
29.444,218.87,46.65,14.98
29.494,216.33,46.07,14.96
29.542,221.90,46.71,15.00
29.590,218.62,46.27,14.98
29.641,220.98,46.73,14.98
29.693,219.51,45.73,14.96
29.745,220.57,45.82,14.97
29.794,217.01,46.56,14.98
29.846,217.48,46.37,14.98
29.897,220.66,47.21,15.00
29.947,223.25,46.62,14.99
29.996,220.69,46.93,14.99
30.045,220.44,47.32,15.02
30.094,222.43,47.06,15.00
30.141,216.27,46.68,15.00
30.193,218.12,46.40,14.96
30.243,216.37,46.00,14.97
30.315,215.36,45.15,14.95
30.360,215.36,45.15,14.95
30.409,222.32,47.61,15.02
30.458,219.76,48.00,15.01
30.512,222.31,47.82,14.99
30.566,218.58,46.80,14.98
30.618,217.64,46.73,14.98
30.670,218.49,47.11,14.97
30.720,220.78,46.77,14.98
30.771,221.40,46.45,14.98
30.824,219.28,46.74,14.99
30.873,217.60,46.35,14.98
30.920,220.16,47.36,15.00
30.971,222.01,46.61,14.97
31.025,219.46,46.70,14.98
31.080,216.97,46.38,14.98
31.130,218.57,46.28,14.95
31.185,218.32,47.15,14.98
31.238,222.02,47.30,14.99
31.290,222.82,46.85,14.97
31.342,219.66,47.26,14.98
31.394,223.42,47.83,14.98
31.444,221.49,48.00,15.00
31.493,217.52,46.37,14.97
31.542,223.49,47.81,15.01
31.593,219.68,47.08,14.97
31.649,220.84,47.32,14.99
31.700,218.04,45.91,14.99
31.750,219.88,46.80,15.00
31.800,218.48,46.23,14.98
31.849,218.10,46.04,14.98
31.906,222.35,46.83,15.00
31.959,222.95,46.80,14.99
32.013,219.42,47.21,14.99
32.066,222.38,47.17,14.99
32.119,217.17,46.41,14.97
32.169,220.34,46.93,14.99
32.222,220.55,46.93,14.99
32.273,221.60,47.33,14.98
32.322,220.72,47.14,15.02
32.375,221.33,46.71,14.99
32.424,221.92,46.96,14.98
32.476,218.54,46.78,14.96
32.527,224.07,47.85,15.00
32.582,220.31,46.52,15.01
32.635,224.37,46.91,14.96
32.688,216.25,46.78,14.98
32.741,220.00,46.43,15.00
32.791,220.06,47.64,14.99
32.845,219.51,46.16,14.98
32.895,218.46,46.94,14.97
32.946,219.12,46.77,14.99
32.997,219.49,47.42,15.02
33.051,220.07,46.66,14.99
33.101,219.76,46.94,15.01
33.155,217.27,46.77,14.98
33.210,221.20,46.92,14.99
33.262,219.51,46.61,14.99
33.315,219.11,47.58,14.99
33.367,216.68,46.95,14.99
33.422,217.09,46.61,14.98
33.473,217.09,46.61,14.98
33.522,222.52,47.85,15.04
33.576,219.28,47.70,15.00
33.624,221.40,47.42,15.01
33.675,220.81,47.07,14.98
33.726,220.43,47.48,15.00
33.780,218.68,46.68,14.97
33.835,218.16,47.26,14.99
33.884,218.16,47.26,14.99
33.937,224.59,47.87,15.01
33.989,220.83,47.35,15.02
34.042,218.37,46.71,15.01
34.093,219.82,47.34,14.99
34.144,218.96,47.11,15.02
34.195,219.73,46.73,14.99
34.247,223.84,48.23,15.02
34.296,221.64,47.37,14.97
34.352,220.56,47.00,15.00
34.402,223.92,47.67,15.02
34.454,225.97,47.57,15.01
34.511,220.52,47.97,15.00
34.566,218.12,47.49,14.98
34.619,217.94,46.57,14.96
34.679,219.03,47.07,14.99
34.734,219.89,47.78,15.00
34.789,215.33,45.78,14.97
34.845,215.33,45.78,14.97
34.897,217.89,46.92,14.99
34.951,218.39,47.30,14.95
35.003,218.13,46.58,14.97
35.054,219.13,47.76,14.98
35.108,219.78,47.35,14.98
35.161,219.84,47.43,15.04
35.219,221.48,47.25,15.00
35.272,219.97,47.29,14.98
35.325,220.57,46.73,14.97
35.380,218.27,46.53,14.99
35.437,217.23,46.98,14.97
35.499,221.13,47.42,15.00
35.560,220.33,47.43,14.98
35.612,221.22,47.31,14.99
35.666,225.36,47.80,15.02
35.720,218.60,46.87,14.94
35.783,218.71,46.48,14.98
35.835,216.88,47.03,15.00
35.894,218.50,46.75,14.98
35.947,217.38,46.52,14.96
36.012,219.93,47.96,15.01
36.065,218.23,46.81,14.98
36.115,221.50,48.72,15.00
36.174,219.46,47.61,15.01
36.238,221.02,47.81,15.00
36.293,217.59,46.97,14.97
36.345,220.61,48.74,15.01
36.411,218.50,47.78,14.98
36.467,219.62,47.51,15.00
36.531,217.18,48.06,14.97
36.587,221.86,48.03,14.98
36.648,218.38,47.94,15.00
36.702,219.59,47.73,14.99
36.760,218.58,47.97,14.98
36.832,220.91,47.12,14.97
36.892,222.15,47.78,15.00
36.944,220.63,47.34,14.98
36.996,222.15,47.41,15.00
37.048,222.09,47.38,14.99
37.099,223.68,47.58,14.98
37.156,221.49,46.62,14.96
37.206,219.37,47.49,14.99
37.256,218.43,47.54,14.99
37.306,219.97,46.89,15.00
37.360,217.18,47.33,14.99
37.413,216.84,47.28,14.97
37.462,220.78,47.85,14.97
37.516,219.68,47.97,14.96
37.587,218.27,47.68,14.98
37.648,216.18,47.68,14.97
37.707,222.19,47.40,14.98
37.760,221.44,47.81,15.01
37.814,216.02,47.66,14.97
37.867,219.93,47.55,14.98
37.920,218.63,47.91,14.98
37.971,221.52,47.24,14.96
38.021,219.23,48.14,14.99
38.071,219.95,47.80,14.96
38.121,222.28,47.79,14.99
38.171,219.76,48.26,14.97
38.221,219.80,48.48,14.97
38.270,219.25,47.89,14.99
38.318,218.24,47.50,14.96
38.367,219.33,47.15,14.96
38.418,220.43,48.43,15.00
38.465,219.07,47.59,15.00
38.514,220.60,47.88,14.99
38.563,219.08,47.44,14.97
38.611,220.00,49.04,14.99
38.660,221.14,48.33,15.00
38.712,216.98,47.17,14.96
38.763,221.59,47.37,14.98
38.814,220.85,48.07,14.99
38.861,219.02,47.47,14.96
38.912,216.18,47.69,15.00
38.961,216.18,47.69,15.00
39.011,218.11,47.33,14.96
39.056,218.74,48.33,14.99
39.104,218.13,48.07,14.97
39.154,219.21,48.19,15.00
39.206,218.69,48.15,14.99
39.254,221.95,48.20,14.99
39.306,221.53,47.89,14.96
39.358,221.53,47.89,14.96
39.411,220.59,48.06,14.96
39.472,220.08,48.61,14.99
39.522,218.06,48.22,14.95
39.574,222.00,48.26,14.98
39.621,217.87,47.67,14.96
39.671,217.74,46.79,14.97
39.721,215.84,47.59,14.99
39.774,221.14,47.81,15.00
39.824,220.84,48.23,14.99
39.878,218.79,48.18,15.00
39.930,219.00,47.63,14.96
39.983,218.10,47.92,14.95
40.033,219.09,48.14,14.99
40.092,219.45,46.99,14.98
40.145,219.68,47.87,14.99
40.195,216.45,47.46,14.98
40.251,219.82,48.19,14.99
40.302,220.26,48.28,15.00
40.356,218.72,47.28,14.97
40.407,220.83,48.57,15.00
40.461,217.54,47.05,14.97
40.515,220.47,48.70,15.00
40.564,221.02,49.21,15.01
40.612,218.99,47.99,15.00
40.662,219.69,48.52,14.99
40.716,221.23,49.03,15.03
40.769,219.72,48.64,15.00
40.825,217.10,48.06,14.98
40.876,218.59,48.54,15.00
40.925,222.48,49.95,15.03
40.978,220.62,48.87,15.02
41.029,216.64,47.33,14.97
41.078,222.54,49.93,15.04
41.125,221.22,48.48,14.97
41.177,219.96,48.09,14.97
41.228,220.30,49.01,15.01
41.277,216.08,47.72,14.96
41.325,218.94,48.38,14.97
41.378,219.09,48.46,14.98
41.430,220.39,49.56,15.01
41.481,220.81,48.41,14.99
41.533,222.12,49.37,15.01
41.586,221.25,49.00,14.99
41.636,218.34,48.50,14.98
41.690,220.87,48.99,14.99
41.742,219.82,48.59,14.98
41.793,218.48,49.22,14.99
41.845,219.63,47.82,14.98
41.898,218.65,48.50,14.98
41.952,221.07,49.03,14.97
42.003,218.94,48.86,15.01
42.050,218.33,49.26,15.00
42.097,217.88,48.67,15.00
42.145,219.69,48.03,14.97
42.194,220.29,47.37,14.98
42.249,219.41,48.43,15.00
42.300,219.21,48.19,14.99
42.351,217.33,47.71,14.97
42.401,217.94,47.75,14.98
42.452,220.79,48.04,14.97
42.503,223.42,49.44,15.03
42.556,217.10,48.58,14.97
42.606,221.52,48.81,14.99
42.654,218.83,49.20,15.00
42.705,218.93,48.76,14.99
42.755,218.93,48.63,14.97
42.806,219.63,48.14,14.97
42.857,220.83,49.25,15.00
42.911,218.23,47.89,14.98
42.962,220.80,49.06,14.98
43.012,218.59,48.98,14.99
43.065,219.87,48.80,14.99
43.120,217.64,48.72,14.99
43.171,217.58,48.59,15.00
43.223,217.60,48.38,14.98
43.275,220.82,49.31,15.00
43.323,217.69,48.82,14.98
43.375,221.17,49.24,15.00
43.424,218.34,49.45,14.99
43.475,219.46,49.59,15.02
43.524,221.40,49.35,15.01
43.575,219.94,48.87,14.98
43.625,219.67,48.87,15.00
43.678,220.08,48.11,15.00
43.729,220.14,48.72,14.99
43.783,219.90,47.98,14.97
43.838,220.89,49.92,15.02
43.896,222.17,49.12,15.02
43.950,225.06,50.12,15.03
44.006,220.64,49.42,15.02
44.058,219.42,48.90,14.98
44.114,219.52,49.42,15.01
44.166,219.52,49.42,15.01
44.216,224.72,49.22,15.02
44.274,219.94,48.99,14.98
44.324,221.00,48.84,15.01
44.378,218.70,49.07,15.01
44.434,221.07,48.87,14.97
44.489,220.48,49.74,15.02
44.544,220.95,49.30,14.99
44.597,221.17,49.09,15.02
44.649,218.34,48.52,14.98
44.697,221.35,49.20,15.03
44.753,224.25,50.04,15.03
44.819,221.41,50.16,15.02
44.876,218.22,48.68,15.00
44.933,223.02,50.28,15.03
44.989,220.61,48.87,14.99
45.057,221.10,48.94,14.98
45.112,218.50,48.72,14.99
45.168,218.52,49.81,15.00
45.223,221.85,49.09,15.00
45.289,220.53,49.39,15.01
45.344,222.47,49.39,15.03
45.409,220.30,49.33,15.01
45.465,222.03,49.24,15.02
45.524,220.70,49.16,14.99
45.582,223.32,49.46,15.02
45.650,219.68,49.46,15.02
45.706,222.11,48.98,15.01
