time_s,H,S,V
10.383,188.35,10.74,77.12
10.432,187.99,10.56,77.07
10.485,187.98,10.42,77.04
10.538,187.33,10.56,77.10
10.589,188.64,10.47,77.15
10.637,189.00,10.46,77.18
10.689,189.31,10.53,77.17
10.739,188.48,10.45,77.16
10.789,187.78,10.33,77.13
10.839,187.74,10.44,77.17
10.887,189.18,10.29,77.28
10.935,189.59,10.36,77.30
10.987,187.93,10.31,77.28
11.039,188.58,10.36,77.29
11.092,187.82,10.39,77.30
11.142,187.82,10.39,77.30
11.192,188.29,10.35,77.28
11.244,187.81,10.35,77.26
11.294,188.39,10.29,77.28
11.346,189.07,10.35,77.28
11.397,187.27,10.42,77.30
11.446,188.14,10.31,77.28
11.495,188.68,10.46,77.33
11.553,187.81,10.30,77.32
11.604,188.28,10.26,77.26
11.662,188.45,10.31,77.25
11.712,187.66,10.41,77.31
11.763,188.68,10.37,77.33
11.814,188.20,10.34,77.26
11.866,188.48,10.39,77.29
11.918,188.34,10.36,77.28
11.968,188.07,10.36,77.25
12.019,188.36,10.24,77.23
12.067,188.15,10.40,77.25
12.119,188.15,10.40,77.25
12.166,188.16,10.30,77.27
12.224,188.82,10.40,77.31
12.291,187.93,10.37,77.31
12.339,189.24,10.47,77.32
12.395,186.50,10.31,77.24
12.445,189.07,10.36,77.31
12.496,187.90,10.35,77.28
12.547,188.43,10.42,77.29
12.598,189.39,10.26,77.28
12.652,188.46,10.23,77.20
12.703,187.84,10.40,77.28
12.756,188.94,10.44,77.32
12.806,187.82,10.27,77.25
12.859,187.38,10.31,77.24
12.908,187.69,10.36,77.27
12.959,188.13,10.39,77.26
13.009,187.97,10.35,77.28
13.060,189.15,10.31,77.26
13.109,187.35,10.47,77.31
13.159,187.99,10.35,77.30
13.209,189.65,10.39,77.34
13.262,188.19,10.41,77.30
13.312,189.41,10.26,77.26
13.364,188.77,10.43,77.33
13.413,189.32,10.30,77.30
13.466,189.35,10.28,77.30
13.514,187.62,10.38,77.26
13.563,188.34,10.22,77.22
13.613,188.36,10.43,77.29
13.666,189.08,10.43,77.35
13.716,189.67,10.29,77.29
13.768,188.62,10.32,77.22
13.820,188.61,10.36,77.26
13.870,188.34,10.32,77.23
13.923,187.94,10.45,77.24
13.972,187.41,10.36,77.24
14.024,187.43,10.44,77.21
14.073,188.01,10.40,77.23
14.126,189.78,10.36,77.28
14.177,189.76,10.30,77.25
14.230,188.82,10.34,77.25
14.281,187.78,10.29,77.21
14.333,188.78,10.46,77.26
14.383,187.20,10.36,77.25
14.436,188.80,10.34,77.24
14.488,188.43,10.40,77.21
14.545,188.40,10.44,77.26
14.595,188.54,10.43,77.16
14.647,188.55,10.56,77.20
14.699,187.95,10.37,77.14
14.747,187.59,10.51,77.12
14.799,188.89,10.41,77.15
14.851,188.22,10.44,77.15
14.903,186.37,10.50,77.17
14.952,188.21,10.36,77.16
15.003,187.79,10.45,77.20
15.053,187.81,10.40,77.25
15.106,188.96,10.34,77.29
15.169,188.82,10.29,77.25
15.223,187.12,10.28,77.22
15.275,188.00,10.29,77.26
15.328,189.12,10.25,77.23
15.379,188.40,10.31,77.30
15.430,188.70,10.27,77.24
15.481,188.34,10.23,77.25
15.530,187.28,10.28,77.25
15.582,188.60,10.27,77.21
15.634,188.96,10.29,77.24
15.688,189.47,10.28,77.29
15.738,187.74,10.32,77.27
15.790,189.31,10.33,77.29
15.842,189.06,10.32,77.29
15.895,188.60,10.39,77.26
15.955,188.60,10.39,77.26
16.011,188.13,10.31,77.24
16.064,188.08,10.37,77.25
16.120,189.37,10.22,77.25
16.171,187.75,10.40,77.29
16.225,188.15,10.29,77.25
16.277,187.43,10.29,77.25
16.333,188.34,10.34,77.26
16.387,186.77,10.19,77.22
16.438,188.84,10.31,77.29
16.492,188.26,10.22,77.21
16.544,189.07,10.29,77.31
16.598,189.07,10.29,77.31
16.653,188.37,10.30,77.24
16.705,187.86,10.27,77.25
16.761,188.95,10.40,77.31
16.814,187.97,10.24,77.25
16.869,187.72,10.34,77.31
16.924,187.71,10.30,77.28
16.976,187.19,10.41,77.28
17.029,188.17,10.35,77.28
17.080,188.19,10.35,77.26
17.133,188.15,10.20,77.21
17.187,189.09,10.32,77.27
17.239,187.29,10.36,77.25
17.293,188.18,10.36,77.27
17.346,189.06,10.28,77.24
17.400,187.76,10.34,77.23
17.460,187.99,10.37,77.32
17.518,188.38,10.39,77.29
17.573,188.02,10.32,77.29
17.629,188.02,10.32,77.29
17.679,187.40,10.40,77.26
17.733,188.36,10.28,77.25
17.790,188.16,10.36,77.29
17.849,188.49,10.30,77.26
17.906,188.82,10.27,77.27
17.965,188.12,10.38,77.31
18.018,187.90,10.32,77.28
18.069,189.18,10.26,77.27
18.124,188.00,10.35,77.26
18.177,187.73,10.41,77.30
18.232,189.19,10.40,77.31
18.285,187.76,10.35,77.25
18.338,187.55,10.29,77.26
18.391,188.61,10.38,77.28
18.442,186.79,10.30,77.24
18.494,188.79,10.33,77.28
18.545,188.71,10.42,77.30
18.599,189.31,10.40,77.34
18.655,187.54,10.38,77.28
18.707,189.43,10.39,77.29
18.761,188.26,10.35,77.30
18.816,188.61,10.23,77.22
18.868,187.96,10.37,77.25
18.923,188.49,10.41,77.30
18.975,188.46,10.42,77.31
19.025,188.27,10.36,77.29
19.075,187.82,10.32,77.29
19.132,187.63,10.42,77.27
19.188,187.87,10.37,77.32
19.244,188.65,10.35,77.28
19.300,188.59,10.38,77.29
19.352,187.91,10.31,77.28
19.404,189.12,10.42,77.28
19.461,188.48,10.34,77.28
19.515,189.73,10.36,77.30
19.576,188.94,10.43,77.27
19.629,188.82,10.30,77.26
19.689,189.10,10.47,77.31
19.742,188.01,10.34,77.23
19.799,187.45,10.34,77.26
19.852,189.09,10.43,77.31
19.906,187.54,10.36,77.25
19.958,188.84,10.22,77.28
20.012,188.63,10.38,77.28
20.065,187.72,10.31,77.24
20.123,189.16,10.39,77.32
20.182,187.94,10.38,77.26
20.239,188.40,10.43,77.32
20.289,187.75,10.26,77.25
20.342,188.52,10.54,77.35
20.394,190.11,10.42,77.34
20.445,187.57,10.35,77.25
20.497,187.46,10.32,77.25
20.545,188.10,10.34,77.26
20.596,188.56,10.35,77.27
20.647,188.73,10.28,77.28
20.696,187.94,10.40,77.28
20.746,188.85,10.32,77.28
20.795,187.95,10.29,77.25
20.847,188.82,10.45,77.28
20.899,187.84,10.35,77.24
20.951,188.45,10.40,77.32
20.999,188.89,10.43,77.31
21.050,188.89,10.43,77.31
21.105,189.15,10.49,77.35
21.157,188.72,10.52,77.32
21.208,188.06,10.37,77.33
21.259,189.37,10.56,77.36
21.308,189.17,10.39,77.31
21.363,188.99,10.39,77.30
21.415,188.99,10.39,77.30
21.468,188.89,10.36,77.26
21.519,188.21,10.45,77.32
21.571,188.69,10.29,77.25
21.623,186.65,10.27,77.26
21.678,188.85,10.26,77.27
21.730,188.31,10.38,77.28
21.786,187.13,10.32,77.25
21.836,188.66,10.33,77.30
21.887,188.67,10.30,77.26
21.938,188.21,10.38,77.29
21.990,187.84,10.38,77.27
22.039,187.52,10.43,77.28
22.090,187.53,10.22,77.22
22.141,187.92,10.31,77.24
22.194,188.86,10.29,77.26
22.245,188.10,10.29,77.26
22.295,187.38,10.34,77.26
22.345,187.58,10.35,77.24
22.396,188.60,10.35,77.26
22.446,186.78,10.34,77.21
22.497,188.45,10.34,77.25
22.556,189.38,10.29,77.27
22.609,188.35,10.44,77.26
22.664,188.65,10.38,77.27
22.711,187.42,10.36,77.24
22.762,187.42,10.36,77.24
22.811,188.28,10.32,77.29
22.864,188.87,10.26,77.23
22.915,187.25,10.36,77.26
22.967,189.09,10.33,77.30
23.017,188.29,10.41,77.29
23.067,188.11,10.30,77.25
23.119,187.86,10.35,77.26
23.168,188.92,10.38,77.27
23.220,189.50,10.37,77.27
23.271,188.58,10.31,77.21
23.324,189.28,10.42,77.31
23.376,189.38,10.38,77.30
23.431,188.82,10.40,77.30
23.479,188.92,10.33,77.26
23.531,188.81,10.35,77.26
23.582,187.78,10.43,77.27
23.635,188.49,10.42,77.30
23.686,188.93,10.43,77.30
23.742,187.54,10.34,77.22
23.798,187.86,10.40,77.29
23.850,189.38,10.39,77.31
23.901,188.39,10.38,77.28
23.954,188.15,10.29,77.26
24.004,188.40,10.44,77.28
24.054,188.81,10.41,77.34
24.104,188.01,10.33,77.22
24.157,188.54,10.32,77.25
24.207,188.16,10.32,77.24
24.260,188.05,10.41,77.26
24.311,188.69,10.31,77.25
24.364,189.34,10.31,77.28
24.413,188.26,10.43,77.27
24.463,188.13,10.33,77.26
24.514,189.76,10.35,77.30
24.567,188.43,10.32,77.25
24.619,188.41,10.40,77.32
24.669,188.90,10.40,77.29
24.719,188.11,10.38,77.26
24.769,187.93,10.27,77.25
24.820,188.66,10.40,77.28
24.874,187.97,10.29,77.21
24.927,188.11,10.44,77.28
24.980,188.16,10.40,77.24
25.029,186.87,10.31,77.24
25.080,188.57,10.40,77.29
25.136,188.35,10.37,77.29
25.195,188.95,10.45,77.35
25.250,188.98,10.35,77.25
25.305,188.72,10.34,77.28
25.360,188.45,10.30,77.27
25.419,188.08,10.49,77.29
25.482,188.00,10.35,77.26
25.534,188.35,10.30,77.25
25.589,188.28,10.37,77.25
25.640,188.67,10.37,77.24
25.694,188.49,10.35,77.27
25.751,187.94,10.38,77.24
25.811,189.37,10.40,77.31
25.867,188.10,10.34,77.23
25.921,188.67,10.38,77.26
25.973,188.66,10.34,77.27
26.026,189.58,10.40,77.28
26.087,188.00,10.36,77.28
26.147,188.64,10.35,77.29
26.210,188.44,10.41,77.27
26.269,187.63,10.37,77.26
26.329,188.69,10.28,77.25
26.393,188.04,10.38,77.27
26.454,188.66,10.28,77.27
26.512,187.55,10.31,77.23
26.574,187.80,10.42,77.27
26.634,187.68,10.42,77.26
26.697,188.58,10.29,77.27
26.759,189.71,10.42,77.33
26.820,187.24,10.45,77.29
26.876,189.23,10.50,77.36
26.938,189.07,10.48,77.32
26.999,189.55,10.33,77.32
27.060,189.38,10.46,77.32
27.121,188.68,10.35,77.29
27.190,188.36,10.38,77.28
27.249,188.67,10.31,77.25
27.311,186.69,10.30,77.24
27.375,189.77,10.33,77.28
27.448,188.31,10.37,77.27
27.513,187.42,10.46,77.29
27.577,188.12,10.36,77.25
27.637,188.12,10.36,77.25
27.705,188.57,10.31,77.27
27.775,188.20,10.39,77.25
27.837,188.20,10.39,77.28
27.900,188.46,10.35,77.27
27.979,187.46,10.42,77.29
28.043,188.70,10.39,77.26
28.107,188.46,10.33,77.20
28.172,187.71,10.32,77.25
28.229,187.89,10.35,77.25
28.285,188.31,10.31,77.20
28.343,188.29,10.24,77.23
28.402,189.07,10.38,77.28
28.455,187.52,10.38,77.26
28.509,188.71,10.25,77.22
28.567,189.04,10.44,77.27
28.627,188.92,10.39,77.30
28.685,188.39,10.33,77.27
28.739,189.37,10.48,77.32
28.795,188.31,10.39,77.31
28.859,189.69,10.46,77.30
28.912,187.88,10.40,77.25
28.967,188.39,10.32,77.27
29.024,189.15,10.54,77.31
29.079,189.15,10.35,77.27
29.136,188.43,10.34,77.27
29.191,189.16,10.41,77.28
29.246,186.93,10.38,77.26
29.302,187.92,10.36,77.28
29.354,188.23,10.38,77.27
29.410,188.19,10.35,77.28
29.465,188.27,10.43,77.31
29.518,189.29,10.29,77.26
29.568,187.25,10.35,77.29
29.619,188.89,10.44,77.30
29.672,188.52,10.40,77.34
29.722,188.26,10.33,77.29
29.774,188.08,10.43,77.27
29.826,188.17,10.29,77.28
29.877,188.59,10.26,77.25
29.930,189.29,10.34,77.27
29.982,189.73,10.36,77.28
30.033,188.94,10.37,77.29
30.087,188.87,10.42,77.35
30.142,188.60,10.40,77.26
30.200,188.78,10.48,77.28
30.259,187.68,10.44,77.31
30.316,189.08,10.40,77.27
30.371,188.34,10.44,77.28
30.419,188.71,10.36,77.31
30.473,189.18,10.51,77.36
30.526,188.28,10.34,77.25
30.576,187.81,10.31,77.23
30.630,187.43,10.41,77.25
30.684,187.43,10.41,77.25
30.734,187.57,10.31,77.24
30.790,189.20,10.36,77.26
30.843,187.45,10.38,77.25
30.896,187.58,10.26,77.22
30.946,187.00,10.35,77.23
30.995,187.79,10.37,77.26
31.045,187.79,10.37,77.26
31.097,188.38,10.40,77.25
31.149,187.16,10.37,77.24
31.197,188.82,10.44,77.29
31.249,187.81,10.31,77.23
31.306,188.53,10.29,77.23
31.362,189.46,10.40,77.29
31.414,188.79,10.36,77.25
31.463,188.50,10.39,77.32
31.516,188.97,10.37,77.26
31.568,188.31,10.42,77.30
31.621,188.53,10.46,77.29
31.672,189.70,10.43,77.31
31.726,188.36,10.31,77.28
31.780,188.08,10.33,77.27
31.831,188.12,10.46,77.28
31.884,188.25,10.43,77.28
31.934,188.50,10.34,77.27
31.985,188.59,10.33,77.25
32.040,188.69,10.32,77.27
32.092,188.08,10.42,77.31
32.142,188.22,10.44,77.26
32.197,188.29,10.35,77.24
32.246,188.08,10.41,77.26
32.301,189.05,10.25,77.28
32.352,188.19,10.34,77.24
32.404,188.19,10.34,77.24
32.455,189.00,10.40,77.31
32.508,189.65,10.38,77.31
32.561,188.86,10.30,77.22
32.613,188.07,10.43,77.33
32.668,188.06,10.33,77.23
32.720,188.59,10.29,77.23
32.768,188.76,10.40,77.25
32.823,188.90,10.29,77.24
32.874,189.08,10.41,77.30
32.927,188.75,10.34,77.28
32.978,187.78,10.39,77.26
33.032,187.52,10.35,77.27
33.081,188.48,10.45,77.29
33.133,187.99,10.41,77.27
33.186,189.60,10.32,77.31
33.242,188.21,10.29,77.23
33.298,187.83,10.37,77.27
33.350,189.15,10.30,77.28
33.406,188.37,10.42,77.28
33.457,187.69,10.44,77.31
33.509,188.51,10.34,77.33
33.562,189.37,10.31,77.29
33.613,188.96,10.38,77.31
33.672,188.61,10.23,77.22
33.721,188.68,10.27,77.25
33.772,188.42,10.31,77.27
33.822,190.28,10.34,77.28
33.874,187.77,10.37,77.27
33.927,187.77,10.35,77.27
33.977,188.50,10.34,77.29
34.032,188.66,10.28,77.28
34.087,189.28,10.22,77.26
34.140,189.05,10.44,77.32
34.193,189.50,10.49,77.34
34.246,187.97,10.37,77.24
34.298,187.92,10.43,77.29
34.348,189.12,10.27,77.27
34.404,188.72,10.45,77.31
34.455,189.08,10.32,77.26
34.510,188.77,10.31,77.28
34.566,187.07,10.35,77.22
34.619,187.81,10.44,77.31
34.671,187.73,10.56,77.34
34.724,188.58,10.30,77.26
34.779,188.79,10.29,77.26
34.835,188.96,10.34,77.25
34.890,189.90,10.30,77.27
34.942,188.34,10.38,77.31
34.995,188.85,10.42,77.27
35.049,188.14,10.41,77.30
35.100,189.14,10.35,77.29
35.154,187.53,10.26,77.22
35.210,188.91,10.29,77.26
35.269,187.98,10.29,77.22
35.325,188.61,10.37,77.29
35.380,188.21,10.35,77.28
35.432,187.65,10.34,77.24
35.488,188.27,10.43,77.31
35.542,188.86,10.23,77.25
35.600,187.59,10.47,77.31
35.654,188.60,10.39,77.32
35.711,188.92,10.30,77.25
35.769,188.33,10.44,77.30
35.828,187.86,10.31,77.28
35.889,187.86,10.31,77.28
35.945,188.87,10.41,77.29
35.998,188.03,10.29,77.27
36.053,188.61,10.32,77.25
36.113,189.05,10.38,77.31
36.165,188.06,10.34,77.29
36.218,189.27,10.39,77.28
36.272,188.84,10.34,77.29
36.330,189.09,10.35,77.29
36.383,188.15,10.37,77.26
36.442,187.96,10.39,77.32
36.499,189.51,10.35,77.34
36.551,188.91,10.39,77.31
36.605,188.20,10.42,77.30
36.662,189.01,10.32,77.29
36.720,188.28,10.37,77.28
36.776,188.40,10.32,77.27
36.830,188.20,10.44,77.30
36.882,188.55,10.37,77.32
36.934,187.63,10.29,77.25
36.994,187.96,10.36,77.24
37.053,188.10,10.38,77.29
37.110,187.85,10.31,77.27
37.165,188.48,10.35,77.28
37.219,189.19,10.41,77.35
37.276,188.95,10.46,77.33
37.331,189.06,10.42,77.29
37.388,188.03,10.28,77.25
37.443,188.90,10.47,77.34
37.510,189.12,10.49,77.40
37.564,189.12,10.49,77.40
37.619,187.92,10.53,77.35
37.683,188.28,10.41,77.30
37.737,189.42,10.27,77.29
37.789,187.53,10.34,77.22
37.844,188.53,10.47,77.33
37.899,189.14,10.50,77.34
37.953,188.50,10.40,77.29
38.007,189.13,10.36,77.34
38.061,187.76,10.42,77.26
38.112,187.68,10.29,77.25
38.168,189.03,10.33,77.28
38.225,188.40,10.39,77.29
38.281,188.69,10.42,77.31
38.337,188.97,10.38,77.30
38.394,189.54,10.42,77.29
38.449,188.43,10.32,77.27
38.510,188.28,10.32,77.25
38.566,188.71,10.37,77.27
38.618,188.32,10.33,77.28
38.677,188.70,10.36,77.27
38.733,187.89,10.29,77.28
38.786,188.54,10.25,77.25
38.838,188.30,10.39,77.27
38.888,188.71,10.34,77.28
38.941,189.55,10.35,77.32
38.995,189.18,10.43,77.30
39.047,189.33,10.28,77.29
39.102,187.20,10.40,77.29
39.153,189.18,10.45,77.36
39.206,188.59,10.29,77.27
39.256,188.81,10.27,77.24
39.311,188.56,10.32,77.29
39.364,187.96,10.37,77.28
39.415,188.23,10.33,77.26
39.468,188.84,10.36,77.30
39.521,187.64,10.37,77.24
39.574,187.92,10.41,77.29
39.626,188.99,10.41,77.33
39.677,189.35,10.31,77.29
39.731,188.65,10.36,77.26
39.783,189.70,10.35,77.31
39.833,188.22,10.39,77.26
39.886,188.19,10.33,77.29
39.936,188.48,10.29,77.27
39.984,188.11,10.33,77.25
40.034,187.74,10.30,77.25
40.090,187.36,10.30,77.24
40.142,189.18,10.40,77.36
40.197,188.31,10.33,77.29
40.250,189.02,10.40,77.30
40.300,189.53,10.41,77.32
40.351,189.18,10.39,77.30
40.405,189.67,10.31,77.28
40.457,189.39,10.37,77.32
40.508,189.89,10.38,77.35
40.562,189.89,10.38,77.35
40.614,189.36,10.36,77.28
40.666,188.40,10.27,77.28
40.719,187.25,10.29,77.23
40.770,188.81,10.31,77.27
40.822,188.77,10.43,77.30
40.872,187.89,10.39,77.28
40.922,187.90,10.45,77.30
40.971,188.45,10.34,77.28
41.021,188.45,10.34,77.28
41.070,188.11,10.31,77.31
41.122,189.38,10.42,77.31
41.180,189.64,10.37,77.29
41.236,188.69,10.32,77.23
41.289,187.54,10.35,77.27
41.339,189.24,10.41,77.29
41.391,189.24,10.41,77.29
41.443,188.64,10.22,77.20
41.498,189.35,10.41,77.27
41.546,187.30,10.28,77.22
41.599,187.85,10.39,77.27
41.650,190.01,10.44,77.33
41.709,188.73,10.31,77.23
41.766,188.56,10.33,77.25
41.820,189.20,10.25,77.25
41.869,187.76,10.39,77.25
41.920,187.85,10.37,77.27
41.973,188.11,10.35,77.27
42.024,188.58,10.50,77.31
42.073,189.15,10.30,77.28
42.126,188.70,10.44,77.32
42.181,188.95,10.40,77.28
42.243,188.39,10.35,77.24
42.307,187.54,10.39,77.29
42.359,189.01,10.35,77.28
42.409,189.01,10.35,77.28
42.463,188.38,10.34,77.26
42.513,188.47,10.41,77.31
42.565,189.17,10.37,77.30
42.615,187.70,10.37,77.25
42.668,188.00,10.41,77.29
42.717,189.32,10.40,77.29
42.768,188.04,10.33,77.23
42.818,187.26,10.30,77.24
42.874,188.90,10.43,77.31
42.926,189.49,10.26,77.27
42.975,189.51,10.29,77.29
43.028,188.29,10.41,77.30
43.076,188.65,10.35,77.29
43.128,188.01,10.43,77.31
43.177,187.47,10.44,77.29
43.230,189.48,10.39,77.30
43.281,187.47,10.50,77.29
43.334,187.99,10.43,77.25
43.384,189.22,10.26,77.24
43.435,188.56,10.42,77.30
43.485,187.76,10.33,77.27
43.539,189.43,10.39,77.35
43.590,188.30,10.34,77.27
43.643,188.66,10.27,77.30
43.696,189.13,10.38,77.31
43.750,187.71,10.31,77.25
43.804,188.30,10.28,77.27
43.862,188.89,10.41,77.30
43.919,187.93,10.34,77.30
43.973,188.01,10.44,77.32
44.028,188.11,10.41,77.31
44.080,188.22,10.34,77.27
44.135,189.12,10.29,77.31
44.186,188.23,10.39,77.31
44.241,187.69,10.38,77.26
44.296,188.16,10.39,77.23
44.352,188.84,10.37,77.28
44.409,189.01,10.33,77.28
44.464,188.68,10.38,77.30
44.522,188.55,10.30,77.27
44.578,187.74,10.36,77.26
44.634,188.49,10.39,77.30
44.689,189.62,10.39,77.32
44.744,188.30,10.42,77.26
44.799,189.57,10.37,77.28
44.853,188.38,10.40,77.33
44.910,189.63,10.47,77.36
44.969,189.43,10.29,77.29
45.025,188.61,10.33,77.28
45.086,188.14,10.42,77.26
45.145,187.54,10.33,77.28
45.203,188.86,10.28,77.29
45.266,188.86,10.43,77.32
45.321,188.85,10.49,77.37
45.378,188.53,10.40,77.32
45.435,188.18,10.48,77.30
45.493,188.18,10.48,77.30
45.555,187.35,10.46,77.28
45.611,186.08,10.28,77.22
45.669,188.53,10.36,77.27
45.730,187.62,10.45,77.27
45.789,188.22,10.34,77.28
45.847,189.11,10.35,77.28
45.906,188.26,10.49,77.31
45.966,187.84,10.40,77.28
46.024,188.22,10.39,77.27
46.080,188.63,10.25,77.22
46.140,188.62,10.32,77.27
46.199,188.78,10.34,77.24
