time_s,H,S,V
11.788,187.93,10.37,70.80
11.881,188.12,10.33,70.77
11.961,189.04,10.36,70.79
12.051,188.71,10.36,70.80
12.145,188.72,10.44,70.79
12.236,187.86,10.33,70.78
12.330,188.36,10.39,70.81
12.407,188.97,10.47,70.82
12.498,188.33,10.56,70.86
12.561,188.91,10.40,70.84
12.656,188.94,10.41,70.82
12.747,188.52,10.42,70.83
12.841,189.12,10.49,70.83
12.935,188.15,10.37,70.81
13.027,188.92,10.41,70.81
13.121,189.43,10.48,70.86
13.217,188.15,10.46,70.84
13.291,189.02,10.43,70.82
13.385,188.72,10.47,70.84
13.482,188.53,10.46,70.81
13.573,188.03,10.38,70.79
13.636,187.77,10.45,70.82
13.729,189.16,10.42,70.80
13.807,188.93,10.41,70.82
13.899,188.54,10.38,70.77
13.977,188.47,10.47,70.82
14.070,188.68,10.39,70.81
14.161,188.79,10.38,70.77
14.255,189.17,10.44,70.79
14.347,188.76,10.47,70.85
14.438,189.08,10.36,70.78
14.530,187.98,10.42,70.80
14.609,188.57,10.47,70.83
14.705,189.13,10.50,70.84
14.797,188.38,10.54,70.84
14.873,189.31,10.52,70.87
14.967,188.23,10.47,70.85
15.058,188.87,10.52,70.84
15.154,189.25,10.48,70.86
15.246,188.67,10.45,70.84
15.338,189.06,10.61,70.87
15.430,189.52,10.53,70.88
15.509,188.10,10.48,70.84
15.603,188.85,10.49,70.84
15.696,188.69,10.39,70.82
15.791,188.38,10.43,70.81
15.887,188.72,10.43,70.80
15.978,188.70,10.48,70.86
16.071,188.83,10.39,70.79
16.165,188.28,10.46,70.82
16.259,187.90,10.43,70.80
16.352,189.16,10.50,70.84
16.447,189.27,10.47,70.84
16.536,188.41,10.43,70.80
16.632,189.25,10.45,70.83
16.725,188.16,10.41,70.82
16.819,188.46,10.34,70.77
16.911,188.88,10.40,70.81
17.004,188.04,10.35,70.78
17.097,189.27,10.47,70.82
17.190,188.43,10.43,70.80
17.284,188.77,10.47,70.83
17.375,188.42,10.42,70.79
17.455,188.15,10.41,70.79
17.547,188.84,10.40,70.77
17.640,188.59,10.50,70.84
17.733,188.49,10.40,70.79
17.826,188.93,10.42,70.79
17.920,188.16,10.49,70.84
18.012,189.28,10.43,70.82
18.097,188.55,10.39,70.79
18.184,188.42,10.38,70.79
18.260,188.91,10.39,70.82
18.339,188.64,10.35,70.80
18.432,188.61,10.35,70.76
18.526,188.12,10.31,70.75
18.605,188.44,10.35,70.79
18.695,188.91,10.40,70.78
18.788,188.71,10.37,70.81
18.880,189.03,10.45,70.84
18.973,188.84,10.44,70.82
19.063,188.44,10.47,70.82
19.159,189.20,10.45,70.83
19.253,188.72,10.42,70.82
19.343,188.98,10.41,70.82
19.437,188.78,10.44,70.84
19.529,188.93,10.48,70.88
19.622,189.54,10.45,70.85
19.720,189.60,10.53,70.87
19.809,188.53,10.49,70.85
19.904,188.88,10.50,70.86
20.013,188.85,10.46,70.83
20.102,188.57,10.49,70.84
20.195,189.24,10.51,70.87
20.289,188.33,10.48,70.80
20.378,189.22,10.44,70.81
20.471,188.84,10.51,70.84
20.561,188.47,10.54,70.82
20.639,189.05,10.58,70.84
20.719,188.71,10.45,70.81
20.810,188.34,10.50,70.83
20.904,188.80,10.50,70.85
20.997,189.15,10.50,70.84
21.061,188.86,10.52,70.84
21.155,188.58,10.46,70.80
21.247,188.47,10.39,70.77
21.341,189.27,10.46,70.82
21.431,187.84,10.41,70.78
21.509,188.63,10.35,70.79
21.602,189.21,10.38,70.82
21.682,188.44,10.42,70.82
21.775,188.64,10.50,70.82
21.869,189.03,10.37,70.81
21.963,188.52,10.43,70.80
22.055,188.90,10.46,70.79
22.147,188.38,10.50,70.85
22.212,188.75,10.37,70.77
22.290,189.00,10.37,70.78
22.385,188.40,10.42,70.80
22.479,188.34,10.37,70.78
22.571,188.38,10.31,70.80
22.649,188.84,10.34,70.80
22.744,188.55,10.34,70.79
22.836,188.36,10.33,70.77
22.928,188.70,10.34,70.77
23.007,188.20,10.38,70.81
23.100,188.19,10.40,70.81
23.194,188.78,10.41,70.81
23.273,187.99,10.42,70.80
23.364,189.01,10.35,70.80
23.457,188.72,10.37,70.79
23.552,188.51,10.39,70.80
23.642,188.94,10.41,70.81
23.737,188.03,10.34,70.80
23.813,188.57,10.36,70.78
23.907,188.82,10.41,70.83
23.998,188.71,10.36,70.79
24.092,188.61,10.38,70.78
24.183,188.19,10.45,70.84
24.276,188.37,10.46,70.84
24.354,189.13,10.39,70.81
24.446,189.18,10.42,70.84
24.540,189.03,10.38,70.79
24.633,188.91,10.46,70.84
24.727,188.16,10.41,70.79
24.820,188.86,10.42,70.83
24.913,187.39,10.32,70.75
25.005,187.63,10.32,70.76
25.086,188.45,10.35,70.80
25.180,188.76,10.34,70.79
25.272,188.92,10.31,70.77
25.368,187.99,10.41,70.79
25.457,188.29,10.41,70.80
25.559,188.44,10.35,70.75
25.647,188.43,10.42,70.79
25.736,189.05,10.36,70.77
25.835,188.59,10.45,70.80
25.930,188.49,10.41,70.80
26.002,188.08,10.34,70.74
26.096,188.39,10.39,70.80
26.194,188.64,10.40,70.79
26.286,189.17,10.42,70.81
26.385,188.40,10.41,70.80
26.458,188.80,10.42,70.79
26.553,188.58,10.31,70.79
26.639,188.50,10.38,70.79
26.737,189.09,10.41,70.79
26.832,188.90,10.49,70.83
26.923,188.91,10.40,70.80
26.998,188.18,10.32,70.74
27.096,188.71,10.34,70.77
27.184,188.80,10.35,70.78
27.277,188.77,10.42,70.81
27.375,188.53,10.39,70.80
27.465,189.62,10.44,70.84
27.559,188.48,10.41,70.81
27.655,189.06,10.45,70.79
27.749,188.68,10.48,70.83
27.839,188.87,10.43,70.80
27.930,188.78,10.37,70.78
28.024,188.39,10.39,70.80
28.117,188.57,10.42,70.79
28.211,188.06,10.37,70.77
28.304,188.77,10.49,70.83
28.400,188.51,10.39,70.77
28.495,188.29,10.42,70.78
28.581,189.06,10.47,70.81
28.682,188.24,10.41,70.80
28.775,188.39,10.49,70.80
28.870,189.98,10.54,70.88
28.956,188.05,10.49,70.81
29.051,188.73,10.47,70.79
29.144,188.80,10.46,70.81
29.236,188.31,10.40,70.77
29.330,188.90,10.46,70.80
29.429,188.57,10.43,70.80
29.523,188.69,10.48,70.79
29.607,188.79,10.42,70.80
29.700,188.51,10.45,70.81
29.793,189.49,10.40,70.80
29.889,188.57,10.42,70.80
29.980,188.49,10.47,70.80
30.075,189.09,10.43,70.78
30.166,188.57,10.41,70.82
30.246,188.90,10.37,70.77
30.339,188.94,10.42,70.79
30.433,188.34,10.46,70.81
30.527,189.10,10.44,70.81
30.619,188.77,10.51,70.86
30.694,189.18,10.47,70.84
30.772,189.24,10.45,70.79
30.849,188.72,10.44,70.80
30.942,189.02,10.43,70.79
31.019,188.67,10.44,70.80
31.097,188.10,10.42,70.82
31.177,188.62,10.48,70.81
31.254,188.17,10.50,70.82
31.346,188.59,10.52,70.83
31.440,188.91,10.49,70.81
31.517,188.23,10.54,70.79
31.599,188.78,10.46,70.81
31.674,188.30,10.52,70.82
31.766,188.92,10.48,70.81
31.830,189.67,10.54,70.85
31.908,188.60,10.52,70.83
31.987,189.06,10.52,70.79
32.080,188.95,10.45,70.78
32.173,188.65,10.49,70.82
32.252,189.08,10.50,70.78
32.345,188.46,10.45,70.72
32.437,189.39,10.48,70.76
32.531,188.41,10.37,70.76
32.626,188.62,10.39,70.78
32.719,188.77,10.33,70.76
32.813,188.72,10.36,70.83
32.889,188.01,10.37,70.80
32.983,189.14,10.41,70.86
33.074,188.93,10.33,70.87
33.169,188.97,10.37,70.84
33.261,188.65,10.33,70.87
33.339,188.24,10.36,70.84
33.431,188.62,10.28,70.81
33.509,188.24,10.32,70.84
33.604,188.53,10.36,70.84
33.695,188.87,10.34,70.87
33.772,188.74,10.31,70.89
33.853,188.60,10.19,70.87
33.945,187.61,9.83,71.35
34.022,187.66,9.73,71.38
34.100,188.46,9.68,71.50
34.192,187.22,9.51,71.57
34.271,187.43,9.57,71.55
34.364,188.12,9.60,71.60
34.462,187.95,9.69,71.59
34.555,188.38,9.53,71.55
34.648,187.70,9.62,71.58
34.739,187.71,9.54,71.56
34.833,186.99,9.47,71.56
34.928,187.41,9.54,71.56
35.023,187.77,9.57,71.55
35.113,187.94,9.55,71.58
35.210,187.21,9.48,71.53
35.318,188.26,9.59,71.60
35.413,187.92,9.56,71.57
35.490,187.07,9.61,71.57
35.581,188.32,9.62,71.61
35.670,188.26,9.61,71.54
35.764,187.85,9.65,71.51
35.859,188.61,10.00,71.17
35.953,187.63,10.20,70.97
36.043,187.96,10.47,70.69
36.123,189.14,10.63,70.69
36.219,189.22,10.58,70.63
36.307,189.69,10.57,70.79
36.400,188.77,10.51,70.75
36.492,189.01,10.41,70.72
36.586,188.96,10.53,70.73
36.662,189.05,10.43,70.78
36.756,188.81,10.44,70.81
36.851,188.52,10.54,70.86
36.943,188.66,10.46,70.83
37.037,188.24,10.46,70.81
37.129,189.50,10.44,70.83
37.223,188.68,10.49,70.83
37.315,188.93,10.44,70.84
37.393,189.24,10.51,70.83
37.486,188.80,10.49,70.86
37.578,188.91,10.42,70.80
37.671,188.72,10.41,70.79
37.764,188.53,10.48,70.82
37.857,188.91,10.44,70.80
37.954,189.26,10.62,70.90
38.044,188.65,10.47,70.83
38.123,188.79,10.46,70.82
38.216,188.36,10.44,70.83
38.312,189.38,10.37,70.80
38.402,188.03,10.45,70.82
38.503,188.85,10.46,70.83
38.587,188.82,10.39,70.80
38.679,188.83,10.52,70.86
38.772,188.96,10.45,70.81
38.866,188.56,10.44,70.83
38.957,189.33,10.42,70.81
39.050,188.63,10.47,70.79
39.141,188.40,10.45,70.83
39.218,189.06,10.41,70.80
39.317,189.32,10.46,70.84
39.407,188.46,10.42,70.82
39.497,188.52,10.41,70.79
39.549,188.39,10.44,70.76
39.623,188.39,10.44,70.76
39.688,188.64,10.44,70.82
39.766,188.70,10.47,70.82
39.846,189.32,10.41,70.79
39.923,188.43,10.42,70.81
39.999,188.43,10.42,70.81
40.063,189.58,10.43,70.84
40.126,188.46,10.45,70.79
40.207,188.69,10.38,70.80
40.298,189.45,10.58,70.85
40.376,187.66,10.44,70.77
40.472,189.07,10.39,70.78
40.549,188.95,10.47,70.85
