time_s,H,S,V
6.302,233.57,50.37,11.79
6.379,232.50,50.75,11.79
6.459,233.28,50.59,11.80
6.538,230.75,50.31,11.78
6.632,232.50,50.57,11.78
6.724,233.02,50.62,11.82
6.818,232.40,50.71,11.79
6.910,232.29,50.67,11.80
7.002,233.82,50.52,11.78
7.082,232.67,50.58,11.80
7.173,232.93,50.90,11.80
7.266,232.49,50.74,11.79
7.344,233.51,50.98,11.81
7.421,233.01,49.98,11.77
7.499,231.59,50.33,11.78
7.594,230.97,50.46,11.78
7.683,232.30,50.72,11.81
7.761,231.78,50.69,11.79
7.858,233.38,50.65,11.79
7.948,232.83,50.74,11.80
8.042,231.73,50.33,11.80
8.135,235.20,51.08,11.79
8.229,230.97,50.70,11.79
8.306,232.74,50.48,11.79
8.399,233.15,50.69,11.80
8.477,232.94,50.39,11.81
8.572,232.34,51.06,11.82
8.670,232.77,50.60,11.81
8.744,232.83,50.75,11.81
8.838,232.94,50.91,11.81
8.931,232.88,50.37,11.79
9.008,232.13,50.78,11.81
9.086,232.50,50.54,11.79
9.180,233.00,50.77,11.80
9.273,232.35,50.33,11.79
9.337,233.20,50.96,11.81
9.430,231.20,50.04,11.79
9.526,231.56,50.55,11.81
9.615,232.43,50.41,11.81
9.694,231.63,50.67,11.82
9.787,232.21,50.42,11.81
9.880,230.93,50.47,11.79
9.973,232.34,50.60,11.80
10.051,230.90,50.05,11.77
10.145,232.17,50.29,11.78
10.238,231.26,50.49,11.80
10.315,232.16,50.22,11.79
10.410,231.24,50.43,11.79
10.518,230.43,49.92,11.78
10.610,231.20,50.05,11.77
10.690,231.76,50.67,11.80
10.780,232.49,50.27,11.78
10.860,231.12,50.64,11.80
10.936,231.43,50.53,11.82
11.014,232.83,50.52,11.81
11.091,231.16,50.35,11.80
11.169,231.48,50.61,11.80
11.263,231.62,50.65,11.82
11.358,230.71,50.10,11.79
11.450,231.77,50.56,11.80
11.543,231.94,50.10,11.76
11.623,231.53,50.22,11.77
11.715,232.71,50.73,11.78
11.809,233.91,50.90,11.78
11.886,232.77,50.94,11.77
11.963,232.66,50.57,11.78
12.027,234.23,50.97,11.80
12.119,231.50,50.97,11.80
12.212,230.86,51.41,11.78
12.305,232.32,50.67,11.78
12.398,231.75,50.39,11.75
12.492,231.56,51.10,11.77
12.570,233.02,51.51,11.78
12.662,234.73,51.22,11.78
12.740,233.12,51.09,11.79
12.819,234.32,51.29,11.79
12.912,235.11,51.36,11.80
13.005,233.04,51.39,11.79
13.097,232.54,50.92,11.77
13.192,233.98,51.10,11.76
13.286,231.96,51.69,11.77
13.378,233.93,51.09,11.76
13.472,233.36,51.67,11.76
13.551,233.01,50.97,11.75
13.642,232.70,51.62,11.76
13.722,233.59,51.57,11.77
13.814,234.31,51.04,11.75
13.910,234.66,51.59,11.76
14.001,233.83,51.04,11.76
14.095,234.24,51.39,11.78
14.186,233.61,51.20,11.76
14.264,234.63,51.53,11.77
14.341,234.12,52.25,11.80
14.424,231.86,51.38,11.76
14.512,233.76,51.91,11.78
14.606,235.19,51.80,11.79
14.699,232.55,51.23,11.75
14.778,233.86,51.61,11.80
14.870,233.31,51.51,11.78
14.950,232.98,51.57,11.77
15.041,232.38,51.27,11.77
15.133,234.64,52.21,11.79
15.213,234.04,52.06,11.80
15.306,233.56,51.85,11.77
15.384,234.39,51.85,11.78
15.479,234.94,51.83,11.77
15.558,235.06,51.77,11.77
15.649,235.13,52.30,11.77
15.729,233.90,51.84,11.76
15.823,234.78,52.05,11.79
15.916,234.58,51.98,11.78
16.015,235.20,51.94,11.76
16.108,234.35,51.98,11.76
16.199,234.38,52.28,11.79
16.290,234.75,51.56,11.75
16.382,235.67,52.03,11.76
16.474,233.39,51.91,11.76
16.567,233.86,51.89,11.77
16.663,234.06,51.85,11.76
16.753,234.60,51.66,11.75
16.847,232.35,51.57,11.75
16.940,235.93,52.20,11.78
17.033,233.45,51.71,11.75
17.127,235.15,52.01,11.77
17.220,234.43,51.69,11.76
17.313,233.04,51.38,11.77
17.406,235.22,52.22,11.78
17.498,232.09,51.46,11.75
17.594,232.03,51.80,11.75
17.687,233.27,51.23,11.75
17.778,233.26,51.77,11.78
17.871,234.54,51.38,11.77
17.965,232.95,52.06,11.79
18.061,230.97,50.58,11.79
18.154,229.67,50.60,11.82
18.247,231.07,51.02,11.82
18.338,230.90,50.64,11.82
18.430,230.88,50.33,11.79
18.525,229.45,50.33,11.80
18.619,232.02,50.64,11.81
18.711,230.52,50.37,11.79
18.806,230.28,50.26,11.80
18.890,229.10,50.34,11.81
18.978,229.33,50.37,11.82
19.070,228.99,50.15,11.80
19.151,229.61,50.34,11.81
19.232,229.58,50.46,11.81
19.310,229.63,50.04,11.81
19.387,229.37,49.95,11.81
19.465,230.69,50.32,11.83
19.529,230.81,50.40,11.85
19.608,230.70,50.31,11.84
19.673,231.48,50.12,11.82
19.753,230.83,50.02,11.83
19.832,228.97,50.15,11.83
19.912,229.37,50.21,11.86
19.976,229.26,49.71,11.82
20.055,230.01,50.17,11.88
20.151,227.83,49.66,11.84
20.245,229.13,49.75,11.84
